	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	-11.911875	195.58331230637847
1	380.5	-0.7861250000000055	192.62154720489963
2	381.0	-18.233374999999995	218.93268672181952
3	381.5	-29.8761875	161.40659733814272
4	382.0	-32.221250000000005	193.8783394900975
5	382.5	-122.10187499999999	188.38559960950937
6	383.0	-24.790062499999998	176.28294283284643
7	383.5	56.685	201.96618160598075
8	384.0	35.22625	235.23108802502594
9	384.5	17.61375	215.34070054436413
10	385.0	-14.693687500000005	188.68749464846587
11	385.5	12.443124999999998	176.60805795315335
12	386.0	-14.656312500000004	111.96686653968148
13	386.5	-34.151250000000005	156.78405235685645
14	387.0	21.9710625	204.39761541095237
15	387.5	-45.7578125	183.70095085975288
16	388.0	-49.079625000000014	213.49613711285122
17	388.5	13.6925	218.99112523399205
18	389.0	-48.295624999999994	126.9196198371606
19	389.5	8.968124999999997	192.6202719802212
20	390.0	-11.976874999999996	219.78131576406665
21	390.5	-35.187875000000005	172.884166952137
22	391.0	25.45593749999999	247.78585481632842
23	391.5	15.036874999999997	208.66571803720984
24	392.0	-46.75546874999999	194.73911030445555
25	392.5	-50.05681249999999	253.82736285692752
26	393.0	-30.376875	184.62879108222634
27	393.5	84.83187500000001	233.41245024148643
28	394.0	16.820624999999996	154.5599622504463
29	394.5	16.038750000000004	223.95183061528547
30	395.0	57.163124999999994	197.5768005965892
31	395.5	8.379499999999998	226.98040148600936
32	396.0	89.6807625	201.51202063778004
33	396.5	-41.568125	215.12651949546895
34	397.0	1.006375000000001	203.40630526635445
35	397.5	39.390499999999996	128.78274176398793
36	398.0	43.458749999999995	174.89457634797455
37	398.5	-20.042625	214.37773096420108
38	399.0	-32.43976874999999	211.48189780227563
39	399.5	59.65624999999999	213.72016019420698
40	400.0	-46.011812500000005	187.48578901953434
41	400.5	39.93875	236.54512959673784
42	401.0	34.582437500000005	167.5460642603135
43	401.5	-80.419375	190.6702431709242
44	402.0	-14.780000000000001	170.9882800077245
45	402.5	-19.595625	160.68437217759967
46	403.0	62.286249999999995	211.91992942132057
47	403.5	0.8081250000000009	159.36558043609787
48	404.0	57.635625	156.1982720762601
49	404.5	33.106875	264.12479142724254
50	405.0	-38.53875	197.80449858619875
51	405.5	58.8835	194.67777123043604
52	406.0	-22.070000000000007	223.2432923964346
53	406.5	44.09812500000001	214.75518361668102
54	407.0	47.43375	158.02357394843813
55	407.5	102.134375	256.44495174327255
56	408.0	24.032500000000002	136.0681736070195
57	408.5	42.14524999999999	220.30962778766047
58	409.0	9.414375	155.87760747493326
59	409.5	21.915312500000002	241.03418756130807
60	410.0	-29.634999999999998	179.03532916019674
61	410.5	-0.572499999999998	190.3282700198528
62	411.0	1.6158750000000062	230.7678370034143
63	411.5	26.194374999999994	131.07040455270356
64	412.0	-32.725624999999994	133.69251830079864
65	412.5	6.462500000000009	193.2852298579744
66	413.0	98.54562499999999	262.1008598080315
67	413.5	62.87531250000001	163.1511728094219
68	414.0	-14.810500000000001	189.64927791518218
69	414.5	35.3359375	206.63675974716742
70	415.0	29.026874999999997	213.41286294758424
71	415.5	-30.997500000000002	237.47793054039778
72	416.0	78.16475	164.36191422722447
73	416.5	28.61	181.01983147572534
74	417.0	37.791850000000004	198.00409732765002
75	417.5	-61.13187499999999	159.89492546742807
