	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	13:10:07	-0.002	0.000	0.000	Ready	5934323.031	1.666
1	13:10:08	-0.002	0.000	0.000	Ready	5934323.038	1.666
2	13:10:09	-0.001	0.000	0.000	Ready	5934323.041	1.666
3	13:10:10	-0.002	0.267	0.000	PreCon Rise	5934323.048	1.666
4	13:10:11	-0.001	0.800	0.000	PreCon Rise	5934323.051	1.666
5	13:10:12	-0.002	1.333	0.000	PreCon Rise	5934323.058	1.666
6	13:10:13	0.000	1.867	0.000	PreCon Rise	5934323.058	1.666
7	13:10:14	-0.001	2.400	0.000	PreCon Rise	5934323.062	1.666
8	13:10:15	-0.002	2.933	0.000	PreCon Rise	5934323.069	1.666
9	13:10:16	-0.001	3.467	0.000	PreCon Rise	5934323.072	1.666
10	13:10:17	-0.001	4.000	0.000	PreCon Rise	5934323.076	1.666
11	13:10:18	-0.001	4.533	0.000	PreCon Rise	5934323.079	1.666
12	13:10:19	-0.002	5.067	0.000	PreCon Rise	5934323.086	1.666
13	13:10:20	-0.001	5.600	0.000	PreCon Rise	5934323.090	1.666
14	13:10:21	-0.002	6.133	0.000	PreCon Rise	5934323.097	1.666
15	13:10:22	-0.001	6.667	0.000	PreCon Rise	5934323.100	1.666
16	13:10:23	-0.001	7.200	0.000	PreCon Rise	5934323.104	1.666
17	13:10:24	-0.001	7.733	0.000	PreCon Rise	5934323.107	1.666
18	13:10:25	-0.001	8.267	0.000	PreCon Rise	5934323.111	1.666
19	13:10:26	-0.002	8.800	0.000	PreCon Rise	5934323.118	1.666
20	13:10:27	-0.001	9.333	0.000	PreCon Rise	5934323.121	1.666
21	13:10:28	-0.001	9.867	0.000	PreCon Rise	5934323.125	1.666
22	13:10:29	-0.001	10.400	0.000	PreCon Rise	5934323.128	1.666
23	13:10:30	-0.003	10.933	0.000	PreCon Rise	5934323.139	1.666
24	13:10:31	-0.000	11.467	0.000	PreCon Rise	5934323.139	1.666
25	13:10:32	-0.002	12.000	0.000	PreCon Rise	5934323.146	1.666
26	13:10:33	-0.001	12.533	0.000	PreCon Rise	5934323.149	1.666
27	13:10:34	-0.002	13.067	0.000	PreCon Rise	5934323.156	1.666
28	13:10:35	-0.000	13.600	-0.000	PreCon Rise	5934323.156	1.666
29	13:10:36	-0.002	14.133	-0.000	PreCon Rise	5934323.163	1.666
30	13:10:37	-0.001	14.667	-0.000	PreCon Rise	5934323.167	1.666
31	13:10:38	-0.001	15.200	-0.000	PreCon Rise	5934323.170	1.666
32	13:10:39	-0.001	15.733	-0.000	PreCon Rise	5934323.174	1.666
33	13:10:40	-0.001	16.267	-0.000	PreCon Rise	5934323.177	1.666
34	13:10:41	-0.001	16.800	-0.000	PreCon Rise	5934323.181	1.666
35	13:10:42	-0.001	17.333	-0.000	PreCon Rise	5934323.184	1.666
36	13:10:43	-0.002	17.867	-0.000	PreCon Rise	5934323.191	1.666
37	13:10:44	-0.001	18.400	-0.000	PreCon Rise	5934323.195	1.666
38	13:10:45	-0.002	18.933	-0.000	PreCon Rise	5934323.202	1.666
39	13:10:46	-0.001	19.467	-0.000	PreCon Rise	5934323.205	1.666
40	13:10:47	-0.001	20.000	-0.000	PreCon Rise	5934323.209	1.666
41	13:10:48	-0.002	20.533	-0.000	PreCon Rise	5934323.216	1.666
42	13:10:49	0.000	21.067	-0.000	PreCon Rise	5934323.216	1.666
43	13:10:50	-0.001	21.600	-0.000	PreCon Rise	5934323.219	1.666
44	13:10:51	-0.002	22.133	-0.000	PreCon Rise	5934323.226	1.666
45	13:10:52	-0.002	22.667	-0.000	PreCon Rise	5934323.233	1.666
46	13:10:53	0.000	23.200	-0.000	PreCon Rise	5934323.233	1.666
47	13:10:54	-0.001	23.733	-0.000	PreCon Rise	5934323.237	1.666
48	13:10:55	-0.002	24.267	-0.000	PreCon Rise	5934323.244	1.666
49	13:10:56	-0.001	24.800	-0.000	PreCon Rise	5934323.247	1.666
50	13:10:57	-0.002	25.333	-0.000	PreCon Rise	5934323.254	1.666
51	13:10:58	-0.002	25.867	-0.000	PreCon Rise	5934323.261	1.666
52	13:10:59	-0.001	26.400	-0.000	PreCon Rise	5934323.265	1.666
53	13:11:00	-0.002	26.933	-0.000	PreCon Rise	5934323.272	1.666
54	13:11:01	-0.002	27.467	-0.000	PreCon Rise	5934323.278	1.666
55	13:11:02	-0.002	28.000	-0.000	PreCon Rise	5934323.285	1.666
56	13:11:03	-0.002	28.533	-0.000	PreCon Rise	5934323.292	1.666
57	13:11:04	-0.002	29.067	-0.000	PreCon Rise	5934323.299	1.666
58	13:11:05	-0.002	29.600	-0.000	PreCon Rise	5934323.306	1.666
59	13:11:06	-0.002	30.133	-0.000	PreCon Rise	5934323.313	1.666
60	13:11:07	-0.003	30.667	-0.000	PreCon Rise	5934323.324	1.666
61	13:11:08	-0.001	31.200	-0.000	PreCon Rise	5934323.327	1.666
62	13:11:09	-0.003	31.733	-0.000	PreCon Rise	5934323.338	1.666
63	13:11:10	-0.002	32.000	-0.000	PreCon Soak	5934323.345	1.666
64	13:11:11	-0.002	32.000	-0.000	PreCon Soak	5934323.352	1.666
65	13:11:12	-0.003	32.000	-0.000	PreCon Soak	5934323.362	1.666
66	13:11:13	-0.002	32.000	-0.000	PreCon Soak	5934323.369	1.666
67	13:11:14	-0.003	32.000	-0.000	PreCon Soak	5934323.380	1.666
68	13:11:15	-0.002	32.000	-0.000	PreCon Soak	5934323.387	1.666
69	13:11:16	-0.003	32.000	-0.000	PreCon Soak	5934323.397	1.666
70	13:11:17	-0.003	32.000	-0.000	PreCon Soak	5934323.408	1.666
71	13:11:18	-0.002	32.000	-0.000	PreCon Soak	5934323.415	1.666
72	13:11:19	-0.003	32.000	-0.000	PreCon Soak	5934323.425	1.666
73	13:11:20	-0.002	32.000	-0.000	PreCon Soak	5934323.432	1.666
74	13:11:21	-0.003	32.000	-0.000	PreCon Soak	5934323.443	1.666
75	13:11:22	-0.002	32.000	-0.000	PreCon Soak	5934323.450	1.666
76	13:11:23	-0.003	32.000	-0.000	PreCon Soak	5934323.460	1.666
77	13:11:24	-0.003	32.000	-0.000	PreCon Soak	5934323.471	1.666
78	13:11:25	-0.003	32.000	-0.000	PreCon Soak	5934323.481	1.666
79	13:11:26	-0.003	32.000	-0.000	PreCon Soak	5934323.492	1.666
80	13:11:27	-0.002	32.000	-0.000	PreCon Soak	5934323.499	1.666
81	13:11:28	-0.003	32.000	-0.000	PreCon Soak	5934323.509	1.666
82	13:11:29	-0.002	32.000	-0.000	PreCon Soak	5934323.516	1.666
83	13:11:30	-0.003	32.000	-0.000	PreCon Soak	5934323.526	1.666
84	13:11:31	-0.002	32.000	-0.000	PreCon Soak	5934323.533	1.666
85	13:11:32	-0.003	32.000	-0.000	PreCon Soak	5934323.544	1.666
86	13:11:33	-0.002	32.000	-0.000	PreCon Soak	5934323.551	1.666
87	13:11:34	-0.003	32.000	-0.000	PreCon Soak	5934323.561	1.666
88	13:11:35	-0.002	32.000	-0.000	PreCon Soak	5934323.568	1.666
89	13:11:36	-0.002	32.000	-0.000	PreCon Soak	5934323.575	1.666
90	13:11:37	-0.003	32.000	-0.000	PreCon Soak	5934323.586	1.666
91	13:11:38	-0.002	32.000	-0.000	PreCon Soak	5934323.593	1.666
92	13:11:39	-0.003	32.000	-0.000	PreCon Soak	5934323.603	1.666
93	13:11:40	-0.003	32.000	-0.000	PreCon Soak	5934323.614	1.666
94	13:11:41	-0.002	32.000	-0.000	PreCon Soak	5934323.621	1.666
95	13:11:42	-0.003	32.000	-0.000	PreCon Soak	5934323.631	1.666
96	13:11:43	-0.002	32.000	-0.000	PreCon Soak	5934323.638	1.666
97	13:11:44	-0.003	32.000	-0.000	PreCon Soak	5934323.649	1.666
98	13:11:45	-0.002	32.000	-0.000	PreCon Soak	5934323.656	1.666
99	13:11:46	-0.002	32.000	-0.000	PreCon Soak	5934323.663	1.666
100	13:11:47	-0.003	32.000	-0.000	PreCon Soak	5934323.673	1.666
101	13:11:48	-0.002	32.000	-0.000	PreCon Soak	5934323.680	1.666
102	13:11:49	-0.003	32.000	-0.000	PreCon Soak	5934323.691	1.666
103	13:11:50	-0.002	32.000	-0.000	PreCon Soak	5934323.698	1.666
104	13:11:51	-0.002	32.000	-0.000	PreCon Soak	5934323.705	1.666
105	13:11:52	-0.003	32.000	-0.000	PreCon Soak	5934323.715	1.666
106	13:11:53	-0.002	32.000	-0.000	PreCon Soak	5934323.722	1.666
107	13:11:54	-0.002	32.000	-0.000	PreCon Soak	5934323.729	1.666
108	13:11:55	-0.002	32.000	-0.000	PreCon Soak	5934323.736	1.666
109	13:11:56	-0.002	32.000	-0.000	PreCon Soak	5934323.743	1.666
110	13:11:57	-0.002	32.000	-0.000	PreCon Soak	5934323.750	1.666
111	13:11:58	-0.002	32.000	-0.000	PreCon Soak	5934323.757	1.666
112	13:11:59	-0.002	32.000	-0.000	PreCon Soak	5934323.764	1.666
113	13:12:00	-0.003	32.000	-0.000	PreCon Soak	5934323.774	1.666
114	13:12:01	-0.002	32.000	-0.000	PreCon Soak	5934323.781	1.666
115	13:12:02	-0.001	32.000	-0.000	PreCon Soak	5934323.785	1.666
116	13:12:03	-0.002	32.000	-0.000	PreCon Soak	5934323.792	1.666
117	13:12:04	-0.003	32.000	-0.000	PreCon Soak	5934323.802	1.666
118	13:12:05	-0.001	32.000	-0.000	PreCon Soak	5934323.806	1.666
119	13:12:06	-0.002	32.000	-0.000	PreCon Soak	5934323.813	1.666
120	13:12:07	-0.002	32.000	-0.000	PreCon Soak	5934323.820	1.666
121	13:12:08	-0.002	32.000	-0.000	PreCon Soak	5934323.827	1.666
122	13:12:09	-0.002	32.000	-0.000	PreCon Soak	5934323.834	1.666
