	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	13:50:34	-0.002	1.421	-0.000	PreCon Rise	5942685.924	6.810
1	13:50:35	-0.002	1.503	-0.000	PreCon Rise	5942685.921	6.810
2	13:50:36	-0.002	1.595	-0.000	PreCon Rise	5942685.931	6.810
3	13:50:37	-0.001	1.687	-0.000	PreCon Rise	5942685.949	6.810
4	13:50:38	-0.001	1.778	-0.000	PreCon Rise	5942685.945	6.810
5	13:50:39	-0.001	1.870	-0.000	PreCon Rise	5942685.959	6.810
6	13:50:40	-0.001	1.962	-0.000	PreCon Rise	5942685.973	6.810
7	13:50:41	-0.001	2.053	-0.000	PreCon Rise	5942685.966	6.810
8	13:50:42	-0.002	2.145	-0.000	PreCon Rise	5942686.012	6.810
9	13:50:43	-0.002	2.237	-0.000	PreCon Rise	5942686.015	6.810
10	13:50:44	-0.001	2.328	-0.000	PreCon Rise	5942686.001	6.810
11	13:50:45	-0.002	2.420	-0.000	PreCon Rise	5942686.039	6.810
12	13:50:46	-0.001	2.512	-0.000	PreCon Rise	5942686.046	6.810
13	13:50:47	-0.001	2.603	-0.000	PreCon Rise	5942686.057	6.810
14	13:50:48	-0.001	2.695	-0.000	PreCon Rise	5942686.043	6.810
15	13:50:49	-0.000	2.787	-0.000	PreCon Rise	5942686.053	6.810
16	13:50:50	-0.001	2.888	-0.000	PreCon Rise	5942686.106	6.810
17	13:50:51	-0.001	2.970	-0.000	PreCon Rise	5942686.081	6.810
18	13:50:52	-0.002	3.062	-0.000	PreCon Rise	5942686.095	6.810
19	13:50:53	-0.002	3.163	-0.000	PreCon Rise	5942686.120	6.810
20	13:50:54	-0.000	3.245	-0.000	PreCon Rise	5942686.123	6.810
21	13:50:55	-0.002	3.337	-0.000	PreCon Rise	5942686.144	6.810
22	13:50:56	-0.001	3.428	-0.000	PreCon Rise	5942686.134	6.810
23	13:50:57	-0.001	3.529	-0.000	PreCon Rise	5942686.158	6.810
24	13:50:58	-0.002	3.612	-0.000	PreCon Rise	5942686.176	6.810
25	13:50:59	-0.001	3.713	-0.000	PreCon Rise	5942686.172	6.810
26	13:51:00	-0.001	3.795	-0.000	PreCon Rise	5942686.169	6.810
27	13:51:01	-0.001	3.887	-0.000	PreCon Rise	5942686.204	6.810
28	13:51:02	-0.001	3.978	-0.000	PreCon Rise	5942686.204	6.810
29	13:51:03	-0.002	4.070	-0.000	PreCon Rise	5942686.228	6.810
30	13:51:04	-0.001	4.171	-0.000	PreCon Rise	5942686.225	6.810
31	13:51:05	-0.002	4.253	-0.000	PreCon Rise	5942686.270	6.810
32	13:51:06	-0.001	4.345	-0.000	PreCon Rise	5942686.253	6.810
33	13:51:07	-0.002	4.446	-0.000	PreCon Rise	5942686.284	6.810
34	13:51:08	-0.001	4.538	-0.000	PreCon Rise	5942686.263	6.810
35	13:51:09	-0.001	4.620	-0.000	PreCon Rise	5942686.298	6.810
36	13:51:10	-0.001	4.721	-0.000	PreCon Rise	5942686.277	6.810
37	13:51:11	-0.001	4.803	-0.000	PreCon Rise	5942686.291	6.810
38	13:51:12	-0.002	4.904	-0.000	PreCon Rise	5942686.340	6.810
39	13:51:13	-0.001	4.996	-0.000	PreCon Rise	5942686.326	6.810
40	13:51:14	-0.001	5.088	-0.000	PreCon Rise	5942686.326	6.810
41	13:51:15	-0.000	5.170	-0.000	PreCon Rise	5942686.305	6.810
42	13:51:16	-0.000	5.271	-0.000	PreCon Rise	5942686.347	6.810
43	13:51:17	0.001	5.353	-0.000	PreCon Rise	5942686.312	6.810
44	13:51:18	-0.002	5.445	-0.000	PreCon Rise	5942686.357	6.810
45	13:51:19	-0.002	5.537	-0.000	PreCon Rise	5942686.371	6.810
46	13:51:20	-0.001	5.628	-0.000	PreCon Rise	5942686.375	6.810
47	13:51:21	-0.002	5.720	-0.000	PreCon Rise	5942686.378	6.810
48	13:51:22	-0.001	5.812	-0.000	PreCon Rise	5942686.392	6.810
49	13:51:23	-0.001	5.903	-0.000	PreCon Rise	5942686.396	6.810
50	13:51:24	-0.001	5.995	-0.000	PreCon Rise	5942686.403	6.810
51	13:51:25	-0.001	6.087	-0.000	PreCon Rise	5942686.420	6.810
52	13:51:26	-0.001	6.178	-0.000	PreCon Rise	5942686.413	6.810
53	13:51:27	-0.002	6.279	-0.000	PreCon Rise	5942686.476	6.810
54	13:51:28	-0.001	6.371	-0.000	PreCon Rise	5942686.455	6.810
55	13:51:29	-0.001	6.453	-0.000	PreCon Rise	5942686.452	6.810
56	13:51:30	-0.001	6.545	-0.000	PreCon Rise	5942686.459	6.810
57	13:51:31	-0.001	6.637	-0.000	PreCon Rise	5942686.487	6.810
58	13:51:32	-0.001	6.728	-0.000	PreCon Rise	5942686.500	6.810
59	13:51:33	-0.002	6.820	-0.000	PreCon Rise	5942686.504	6.810
60	13:51:34	-0.002	6.912	-0.000	PreCon Rise	5942686.521	6.810
61	13:51:35	-0.002	7.003	-0.000	PreCon Rise	5942686.542	6.810
62	13:51:36	-0.002	7.040	0.000	Manual	5942686.553	6.810
63	13:51:37	-0.001	7.220	-0.000	Manual	5942686.553	6.810
64	13:51:38	-0.002	7.658	-0.000	Manual	5942686.581	6.810
65	13:51:39	-0.001	8.189	-0.000	Manual	5942686.584	6.810
66	13:51:40	-0.001	8.433	-0.000	Manual	5942686.570	6.810
67	13:51:41	-0.002	9.009	-0.000	Manual	5942686.612	6.810
68	13:51:42	-0.001	10.090	-0.000	Manual	5942686.626	6.810
69	13:51:43	-0.001	12.120	-0.000	Manual	5942686.619	6.810
70	13:51:44	-0.001	15.170	-0.000	Manual	5942686.616	6.810
71	13:51:45	-0.002	19.170	-0.000	Manual	5942686.665	6.810
72	13:51:46	-0.001	19.220	-0.000	Manual	5942686.658	6.810
73	13:51:47	-0.002	19.450	-0.000	Manual	5942686.672	6.810
74	13:51:48	-0.002	19.450	-0.000	Manual	5942686.679	6.810
75	13:51:49	-0.001	19.450	-0.000	Manual	5942686.693	6.810
76	13:51:50	-0.002	19.450	-0.000	Manual	5942686.714	6.810
77	13:51:51	-0.001	19.450	-0.000	Manual	5942686.724	6.810
78	13:51:52	-0.001	19.450	-0.000	Manual	5942686.728	6.810
79	13:51:53	-0.002	19.450	-0.000	Manual	5942686.773	6.810
80	13:51:54	-0.003	19.450	-0.000	Manual	5942686.822	6.810
81	13:51:55	-0.003	19.450	-0.000	Manual	5942686.829	6.810
82	13:51:56	-0.003	19.450	-0.000	Manual	5942686.839	6.810
83	13:51:57	-0.005	19.450	-0.000	Manual	5942686.892	6.810
84	13:51:58	-0.003	19.450	-0.000	Manual	5942686.923	6.810
85	13:51:59	-0.003	19.450	-0.000	Manual	5942686.927	6.810
86	13:52:00	-0.003	19.450	-0.000	Manual	5942686.944	6.810
87	13:52:01	-0.003	19.450	-0.000	Manual	5942686.989	6.810
88	13:52:02	-0.003	19.450	-0.000	Manual	5942687.014	6.810
89	13:52:03	-0.003	19.450	-0.000	Manual	5942687.010	6.810
90	13:52:04	-0.004	19.450	-0.000	Manual	5942687.063	6.810
91	13:52:05	-0.003	19.450	-0.000	Manual	5942687.091	6.810
92	13:52:06	-0.003	19.450	-0.000	Manual	5942687.115	6.810
93	13:52:07	-0.005	19.450	-0.000	Manual	5942687.168	6.810
94	13:52:08	-0.005	19.450	-0.000	Manual	5942687.234	6.810
95	13:52:09	-0.004	19.450	-0.000	Manual	5942687.223	6.810
96	13:52:10	-0.005	19.450	-0.000	Manual	5942687.279	6.810
97	13:52:11	-0.005	19.450	-0.000	Manual	5942687.328	6.810
