Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99965E-1	-4.96805E-6	-3.10503E-2	-2.65325E+0	2.91118E+0	-2.62228E-1
-7.99988E-1	-3.24048E-6	-2.02530E-2	1.11873E+1	6.44458E+0	5.76965E-1
-5.99966E-1	-1.91056E-6	-1.19410E-2	1.91017E+1	1.89697E+1	4.35602E-1
-3.99943E-1	-9.94398E-7	-6.21499E-3	1.30095E+1	1.45351E+1	1.02931E-1
-2.00000E-1	-3.56574E-7	-2.22859E-3	-6.18278E+1	8.45254E+0	-8.77190E-2
5.15938E-5	1.27923E-10	7.99519E-7	-6.56865E+9	-6.23387E+4	-8.62486E-1
2.00042E-1	2.71750E-7	1.69844E-3	1.06870E+2	-3.60275E+0	1.15578E-1
3.99981E-1	7.07944E-7	4.42465E-3	-9.64173E+0	3.27918E+1	-5.43154E-2
5.99979E-1	1.49380E-6	9.33625E-3	1.99691E+0	1.68105E+1	3.56055E-2
7.99987E-1	2.64679E-6	1.65424E-2	-2.02814E+0	1.11455E+1	-8.54339E-2
9.99990E-1	4.26641E-6	2.66651E-2	8.45711E-1	6.63753E+0	7.17812E-2
1.19999E+0	6.33423E-6	3.95889E-2	2.71392E+0	-8.23062E-1	4.10391E-1
1.40000E+0	8.75754E-6	5.47346E-2	1.95366E+0	3.27178E+0	4.76528E-1
1.60000E+0	1.19289E-5	7.45556E-2	9.42020E-1	3.55806E-1	3.57693E-1
1.79999E+0	1.52494E-5	9.53087E-2	6.06677E-1	1.85112E+0	3.31292E-1
1.99997E+0	1.91050E-5	1.19406E-1	-6.93740E-2	1.08009E+0	-5.27348E-2
2.20005E+0	2.29915E-5	1.43697E-1	-9.05554E-2	4.93007E-1	-9.11264E-2
2.40000E+0	2.77571E-5	1.73482E-1	4.25669E-2	5.54401E-1	5.64141E-2
2.60000E+0	3.33938E-5	2.08711E-1	3.71545E-1	5.45303E-1	6.41772E-1
2.79993E+0	4.28102E-5	2.67564E-1	9.43610E-2	-1.32070E-1	2.25018E-1
2.99985E+0	1.53981E-4	9.62381E-1	3.75974E-2	5.29992E-2	3.45505E-1
3.19992E+0	1.95966E-4	1.22479E+0	6.24701E-2	2.25809E-1	7.79331E-1
3.39983E+0	1.47432E-4	9.21450E-1	9.89542E-2	1.60732E-1	9.86764E-1
3.59992E+0	1.31703E-4	8.23144E-1	8.56299E-2	2.68011E-2	8.07689E-1
3.79986E+0	1.34749E-4	8.42181E-1	1.53082E-1	9.76912E-2	1.55937E+0
3.99985E+0	1.70118E-4	1.06324E+0	2.25305E-1	2.39891E-1	3.04996E+0
4.19980E+0	2.13414E-4	1.33384E+0	1.74723E-1	4.11703E-2	3.11552E+0
4.39982E+0	2.67118E-4	1.66949E+0	1.79536E-1	1.11344E-1	4.19779E+0
4.59975E+0	3.26055E-4	2.03784E+0	1.86227E-1	8.12364E-2	5.55646E+0
4.80011E+0	4.04086E-4	2.52554E+0	2.01399E-1	1.05296E-1	7.77162E+0
5.00007E+0	4.91541E-4	3.07213E+0	2.00005E-1	1.22493E-1	9.77926E+0
5.20006E+0	5.91590E-4	3.69744E+0	1.98219E-1	1.30281E-1	1.21312E+1
5.40002E+0	7.02708E-4	4.39192E+0	2.01482E-1	1.39191E-1	1.52103E+1
