Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-9.70307E-4	-6.06442E+0	3.50553E-2	-3.13898E-2	6.76670E-1
-7.99983E-1	-7.04653E-4	-4.40408E+0	2.93485E-2	-2.86727E-2	3.29134E-1
-5.99954E-1	-4.52364E-4	-2.82728E+0	1.01893E-1	-4.51307E-3	5.50150E-1
-3.99950E-1	-2.50296E-4	-1.56435E+0	2.59748E-1	-1.12494E-1	5.17299E-1
-1.99999E-1	-9.85694E-5	-6.16059E-1	6.08278E-1	-1.28335E-1	2.38563E-1
5.33342E-5	7.92857E-9	4.95536E-5	4.39867E+7	5.65201E+2	3.70043E-1
2.00041E-1	9.68703E-5	6.05439E-1	1.68002E+0	-3.54156E-2	6.47672E-1
3.99989E-1	2.39700E-4	1.49812E+0	1.60252E-1	-2.86967E-2	3.05667E-1
5.99982E-1	4.12334E-4	2.57709E+0	4.65485E-2	-4.88854E-3	2.29099E-1
7.99990E-1	6.26271E-4	3.91419E+0	3.25488E-2	-2.48638E-3	3.24423E-1
9.99989E-1	8.72064E-4	5.45040E+0	-7.53504E-3	-2.09606E-2	-1.30725E-1
1.20000E+0	1.15319E-3	7.20744E+0	1.54138E-2	-1.07499E-2	4.24347E-1
1.40000E+0	1.45928E-3	9.12050E+0	5.45799E-3	-2.08657E-2	2.21835E-1
1.59999E+0	1.79342E-3	1.12089E+1	4.76024E-3	-1.93553E-2	2.71743E-1
1.79998E+0	2.17490E-3	1.35931E+1	6.27892E-4	-5.89942E-3	4.89015E-2
1.99996E+0	2.57368E-3	1.60855E+1	2.82052E-3	-7.83129E-3	2.88826E-1
2.19999E+0	3.01104E-3	1.88190E+1	1.48045E-3	-2.38040E-3	1.95102E-1
2.39992E+0	3.47069E-3	2.16918E+1	4.06930E-4	2.43763E-3	6.74314E-2
2.59988E+0	3.95967E-3	2.47479E+1	3.51597E-3	-5.64902E-3	7.20092E-1
2.79983E+0	4.49440E-3	2.80900E+1	1.46240E-4	-8.57614E-3	3.66100E-2
2.99976E+0	5.05859E-3	3.16162E+1	4.55555E-4	-9.55394E-4	1.37527E-1
3.19983E+0	5.65237E-3	3.53273E+1	1.76123E-3	-1.62732E-3	6.33730E-1
3.39975E+0	6.27236E-3	3.92022E+1	1.84258E-3	1.64239E-4	7.81690E-1
3.59975E+0	6.95884E-3	4.34928E+1	5.52090E-4	2.05505E-4	2.75137E-1
3.79974E+0	7.63732E-3	4.77333E+1	6.25625E-5	2.88775E-3	3.61193E-2
3.99972E+0	8.36996E-3	5.23122E+1	1.28650E-3	-3.10864E-3	8.56827E-1
4.19971E+0	9.13143E-3	5.70714E+1	7.54568E-4	-7.47582E-4	5.75687E-1
4.39968E+0	9.97165E-3	6.23228E+1	5.01231E-4	6.01037E-4	4.37478E-1
4.59970E+0	1.08250E-2	6.76562E+1	8.68999E-4	4.79597E-5	8.60809E-1
4.80010E+0	1.16391E-2	7.27444E+1	6.64645E-4	-2.67367E-4	7.38737E-1
5.00004E+0	1.25174E-2	7.82338E+1	5.09909E-4	-1.36758E-3	6.34907E-1
5.20003E+0	1.34917E-2	8.43231E+1	1.86001E-4	-4.24529E-4	2.59608E-1
5.40003E+0	1.44763E-2	9.04769E+1	8.56341E-5	-1.76526E-3	1.33178E-1
5.60001E+0	1.58741E-2	9.92131E+1	3.58182E-4	-7.29081E-4	6.33450E-1
5.80002E+0	1.68630E-2	1.05394E+2	2.07166E-4	-1.57795E-4	4.03101E-1
6.00001E+0	1.84775E-2	1.15484E+2	2.91784E-4	-2.88213E-4	6.43558E-1
6.20005E+0	1.89458E-2	1.18411E+2	6.16168E-4	3.16200E-4	1.43992E+0
6.40002E+0	1.91003E-2	1.19377E+2	2.16271E-4	9.02721E-5	5.25958E-1
6.60000E+0	1.95345E-2	1.22091E+2	2.71190E-4	-8.04852E-4	6.95585E-1
6.70514E+0	1.99467E-2	1.24667E+2	3.58760E-4	-3.35240E-4	9.54582E-1
