Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99948E-1	-2.49290E-7	-1.55806E-3	2.79820E+1	-7.20985E+0	1.38769E-1
-7.99974E-1	-1.56243E-7	-9.76519E-4	2.89509E+2	8.59953E+1	7.19894E-1
-5.99950E-1	-8.04645E-8	-5.02903E-4	-1.33608E+2	-6.93020E+1	-1.28316E-1
-3.99929E-1	-2.54177E-8	-1.58861E-4	4.73275E+2	4.42025E+2	9.57112E-2
-1.99982E-1	3.60047E-9	2.25029E-5	5.49708E+4	-6.30318E+2	7.87430E-1
7.18594E-5	1.88763E-8	1.17977E-4	8.16967E+6	6.68272E+2	2.20463E-1
2.00064E-1	2.66903E-8	1.66814E-4	6.30383E+3	1.88824E+2	6.69664E-1
4.00006E-1	5.00294E-8	3.12684E-4	1.22273E+3	2.06038E+2	4.86802E-1
5.99999E-1	7.12616E-8	4.45385E-4	3.87333E+2	7.08733E+1	3.29474E-1
7.99999E-1	1.10735E-7	6.92094E-4	3.15210E+2	-2.64430E+1	5.55526E-1
1.00000E+0	1.95719E-7	1.22324E-3	1.94716E+2	6.64605E+1	7.58165E-1
1.20001E+0	3.12276E-7	1.95173E-3	1.35633E+2	3.01283E+1	1.01116E+0
1.40001E+0	4.28288E-7	2.67680E-3	5.12049E+1	6.39839E+1	6.10814E-1
1.60001E+0	5.87297E-7	3.67061E-3	2.62810E+1	6.55421E+0	4.91306E-1
1.79999E+0	8.00290E-7	5.00181E-3	4.46364E+0	2.66563E+1	1.27920E-1
1.99998E+0	1.05712E-6	6.60700E-3	2.73772E+1	2.48573E+1	1.15151E+0
2.20014E+0	1.34819E-6	8.42619E-3	8.11173E+0	1.45678E+1	4.78680E-1
2.40008E+0	1.70076E-6	1.06298E-2	9.89307E+0	-6.69967E-1	8.03397E-1
2.60007E+0	2.35081E-6	1.46926E-2	-1.07514E+0	3.66627E+0	-1.30736E-1
2.80004E+0	1.54689E-3	9.66806E+0	2.37250E-3	1.16295E-3	2.04437E-1
2.99993E+0	1.24217E-3	7.76356E+0	7.03499E-3	1.01997E-2	5.21538E-1
3.19996E+0	1.37484E-3	8.59275E+0	9.40356E-3	1.53385E-2	8.23036E-1
3.39993E+0	1.02974E-3	6.43587E+0	1.45459E-2	1.57261E-3	1.01314E+0
3.59989E+0	9.05604E-4	5.66003E+0	6.72508E-3	1.15144E-2	4.36169E-1
3.79994E+0	8.68805E-4	5.43003E+0	6.30610E-3	3.49846E-3	4.14181E-1
3.99980E+0	8.16083E-4	5.10052E+0	6.10968E-3	-2.15024E-3	3.96754E-1
4.19980E+0	8.05457E-4	5.03411E+0	6.93083E-3	1.18980E-2	4.66430E-1
4.39978E+0	1.19102E-3	7.44388E+0	3.21727E-3	3.86427E-3	3.35404E-1
4.59978E+0	1.22762E-3	7.67263E+0	-1.07562E-3	3.88088E-3	-1.20834E-1
4.80008E+0	6.77031E-4	4.23144E+0	1.36417E-3	5.64332E-3	8.81973E-2
5.00010E+0	6.50353E-5	4.06471E-1	-2.09024E-2	1.61483E-1	-1.35224E-1
5.20006E+0	7.70403E-5	4.81502E-1	4.41371E-3	-6.78273E-2	3.51771E-2
5.40005E+0	4.22223E-5	2.63889E-1	6.07982E-2	-1.72828E-1	2.75779E-1
5.60003E+0	4.20145E-5	2.62591E-1	6.55963E-2	4.24678E-1	3.07043E-1
5.80007E+0	5.09658E-5	3.18536E-1	-1.70290E-4	1.39440E-1	-1.00146E-3
6.00003E+0	3.85591E-5	2.40994E-1	-2.19211E-2	-2.42276E-1	-1.00896E-1
6.20009E+0	4.50871E-5	2.81794E-1	7.11987E-2	-1.58304E-1	3.95961E-1
6.40009E+0	4.60624E-5	2.87890E-1	1.09732E-1	-2.96278E-1	6.43569E-1
6.60004E+0	4.86271E-5	3.03919E-1	8.45913E-2	-2.09843E-2	5.40108E-1
6.80008E+0	5.09433E-5	3.18396E-1	1.32829E-2	-7.05171E-1	9.15428E-2
7.00003E+0	4.75829E-5	2.97393E-1	-1.08305E-2	-2.77227E-2	-7.17676E-2
7.20003E+0	4.31498E-5	2.69686E-1	2.71727E-3	-2.75549E-1	1.67948E-2
7.40005E+0	4.69862E-5	2.93664E-1	1.33433E-1	1.27470E-1	9.22994E-1
7.60010E+0	3.99276E-5	2.49548E-1	1.09823E-1	2.43255E-1	6.63003E-1
7.80007E+0	4.19034E-5	2.61896E-1	1.46798E-1	-8.88105E-2	9.54547E-1
8.00006E+0	4.82903E-5	3.01814E-1	5.02854E-2	2.80461E-1	3.86478E-1
8.19994E+0	5.44591E-5	3.40369E-1	3.10630E-2	-4.05227E-1	2.75965E-1
8.40001E+0	6.37720E-5	3.98575E-1	7.20240E-2	-8.28418E-2	7.67569E-1
8.59996E+0	7.07407E-5	4.42129E-1	1.84607E-2	-3.14868E-1	2.23431E-1
8.80000E+0	7.37092E-5	4.60682E-1	5.28774E-2	-2.25028E-1	6.82346E-1
9.00001E+0	7.86648E-5	4.91655E-1	6.56025E-2	2.44072E-1	9.24004E-1
9.19992E+0	8.26962E-5	5.16851E-1	9.04583E-2	3.72587E-2	1.36914E+0
