	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	10:25:40	0.000	0.000	0.000	Ready	5973409.141	0.441
1	10:25:41	0.000	0.000	0.000	Ready	5973409.144	0.441
2	10:25:42	-0.000	0.037	0.000	PreCon Rise	5973409.144	0.441
3	10:25:43	0.000	0.128	0.000	PreCon Rise	5973409.144	0.441
4	10:25:44	0.000	0.220	0.000	PreCon Rise	5973409.141	0.441
5	10:25:45	0.000	0.312	0.000	PreCon Rise	5973409.137	0.441
6	10:25:46	0.000	0.403	0.000	PreCon Rise	5973409.141	0.441
7	10:25:47	0.000	0.495	0.000	PreCon Rise	5973409.141	0.441
8	10:25:48	0.000	0.587	0.000	PreCon Rise	5973409.137	0.441
9	10:25:49	0.000	0.678	0.000	PreCon Rise	5973409.137	0.441
10	10:25:50	0.000	0.770	0.000	PreCon Rise	5973409.137	0.441
11	10:25:51	0.000	0.862	0.000	PreCon Rise	5973409.141	0.441
12	10:25:52	-0.000	0.953	0.000	PreCon Rise	5973409.141	0.441
13	10:25:53	-0.000	1.045	0.000	PreCon Rise	5973409.141	0.441
14	10:25:54	-0.000	1.137	0.000	PreCon Rise	5973409.141	0.441
15	10:25:55	0.000	1.228	0.000	PreCon Rise	5973409.141	0.441
16	10:25:56	0.000	1.320	0.000	PreCon Rise	5973409.141	0.441
17	10:25:57	0.000	1.412	0.000	PreCon Rise	5973409.141	0.441
18	10:25:58	0.000	1.503	0.000	PreCon Rise	5973409.141	0.441
19	10:25:59	0.000	1.595	0.000	PreCon Rise	5973409.141	0.441
20	10:26:00	0.000	1.687	0.000	PreCon Rise	5973409.137	0.441
21	10:26:01	0.000	1.778	0.000	PreCon Rise	5973409.141	0.441
22	10:26:02	0.000	1.870	0.000	PreCon Rise	5973409.141	0.441
23	10:26:03	0.000	1.962	0.000	PreCon Rise	5973409.141	0.441
24	10:26:04	-0.000	2.053	0.000	PreCon Rise	5973409.141	0.441
25	10:26:05	-0.000	2.145	0.000	PreCon Rise	5973409.144	0.441
26	10:26:06	0.000	2.237	0.000	PreCon Rise	5973409.141	0.441
27	10:26:07	-0.000	2.328	0.000	PreCon Rise	5973409.144	0.441
28	10:26:08	-0.000	2.420	0.000	PreCon Rise	5973409.144	0.441
29	10:26:09	-0.000	2.512	0.000	PreCon Rise	5973409.144	0.441
30	10:26:10	-0.000	2.603	0.000	PreCon Rise	5973409.144	0.441
31	10:26:11	-0.000	2.695	0.000	PreCon Rise	5973409.144	0.441
32	10:26:12	0.000	2.787	0.000	PreCon Rise	5973409.144	0.441
33	10:26:13	0.000	2.878	0.000	PreCon Rise	5973409.144	0.441
34	10:26:14	0.000	2.970	0.000	PreCon Rise	5973409.144	0.441
35	10:26:15	0.000	3.062	0.000	PreCon Rise	5973409.134	0.441
36	10:26:16	0.000	3.153	0.000	PreCon Rise	5973409.137	0.441
37	10:26:17	0.000	3.245	0.000	PreCon Rise	5973409.137	0.441
38	10:26:18	0.000	3.337	0.000	PreCon Rise	5973409.134	0.441
39	10:26:19	-0.000	3.428	0.000	PreCon Rise	5973409.137	0.441
40	10:26:20	0.000	3.520	0.000	PreCon Rise	5973409.137	0.441
41	10:26:21	0.000	3.612	0.000	PreCon Rise	5973409.134	0.441
42	10:26:22	-0.000	3.703	0.000	PreCon Rise	5973409.137	0.441
43	10:26:23	0.000	3.795	0.000	PreCon Rise	5973409.137	0.441
44	10:26:24	0.000	3.887	0.000	PreCon Rise	5973409.137	0.441
45	10:26:25	-0.000	3.969	0.000	PreCon Rise	5973409.141	0.441
46	10:26:26	-0.000	4.070	0.000	PreCon Rise	5973409.141	0.441
47	10:26:27	-0.000	4.162	0.000	PreCon Rise	5973409.141	0.441
48	10:26:28	-0.000	4.253	0.000	PreCon Rise	5973409.141	0.441
49	10:26:29	0.000	4.345	0.000	PreCon Rise	5973409.137	0.441
50	10:26:30	0.000	4.437	0.000	PreCon Rise	5973409.141	0.441
51	10:26:31	0.000	4.528	0.000	PreCon Rise	5973409.141	0.441
52	10:26:32	0.000	4.620	0.000	PreCon Rise	5973409.141	0.441
53	10:26:33	-0.000	4.712	0.000	PreCon Rise	5973409.141	0.441
54	10:26:34	0.000	4.803	0.000	PreCon Rise	5973409.141	0.441
55	10:26:35	-0.000	4.895	0.000	PreCon Rise	5973409.144	0.441
56	10:26:36	0.000	4.987	0.000	PreCon Rise	5973409.130	0.441
57	10:26:37	-0.000	5.078	0.000	PreCon Rise	5973409.144	0.441
58	10:26:38	-0.000	5.170	0.000	PreCon Rise	5973409.144	0.441
59	10:26:39	0.000	5.262	0.000	PreCon Rise	5973409.144	0.441
60	10:26:40	-0.000	5.353	0.000	PreCon Rise	5973409.144	0.441
61	10:26:41	0.000	5.445	0.000	PreCon Rise	5973409.141	0.441
62	10:26:42	0.000	5.537	0.000	PreCon Rise	5973409.144	0.441
63	10:26:43	0.000	5.628	0.000	PreCon Rise	5973409.144	0.441
64	10:26:44	-0.000	5.720	0.000	PreCon Rise	5973409.148	0.441
65	10:26:45	-0.000	5.812	0.000	PreCon Rise	5973409.148	0.441
66	10:26:46	-0.000	5.903	0.000	PreCon Rise	5973409.151	0.441
67	10:26:47	0.000	5.995	0.000	PreCon Rise	5973409.134	0.441
68	10:26:48	0.000	6.087	0.000	PreCon Rise	5973409.137	0.441
69	10:26:49	0.000	6.178	0.000	PreCon Rise	5973409.137	0.441
70	10:26:50	0.000	6.270	0.000	PreCon Rise	5973409.141	0.441
71	10:26:51	-0.000	6.362	0.000	PreCon Rise	5973409.137	0.441
72	10:26:52	-0.000	6.453	0.000	PreCon Rise	5973409.141	0.441
73	10:26:53	-0.000	6.545	0.000	PreCon Rise	5973409.141	0.441
74	10:26:54	-0.000	6.637	0.000	PreCon Rise	5973409.144	0.441
75	10:26:55	-0.000	6.728	0.000	PreCon Rise	5973409.141	0.441
76	10:26:56	-0.000	6.820	0.000	PreCon Rise	5973409.144	0.441
77	10:26:57	0.000	6.912	0.000	PreCon Rise	5973409.141	0.441
78	10:26:58	0.000	7.003	0.000	PreCon Rise	5973409.144	0.441
79	10:26:59	-0.000	7.095	0.000	PreCon Rise	5973409.148	0.441
80	10:27:00	-0.000	7.187	0.000	PreCon Rise	5973409.148	0.441
81	10:27:01	-0.000	7.278	0.000	PreCon Rise	5973409.144	0.441
82	10:27:02	-0.000	7.370	0.000	PreCon Rise	5973409.151	0.441
83	10:27:03	0.001	7.462	-0.000	PreCon Rise	5973409.120	0.441
84	10:27:04	-0.000	7.553	-0.000	PreCon Rise	5973409.151	0.441
85	10:27:05	-0.000	7.645	-0.000	PreCon Rise	5973409.155	0.441
86	10:27:06	-0.000	7.737	-0.000	PreCon Rise	5973409.155	0.441
87	10:27:07	-0.001	7.828	-0.000	PreCon Rise	5973409.155	0.441
88	10:27:08	-0.000	7.920	-0.000	PreCon Rise	5973409.162	0.441
