	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	13:37:16	-0.001	0.000	-0.000	Ready	1	000.000
1	13:37:17	0.005	0.000	0.000	Ready	1	000.000
2	13:37:18	-0.004	0.053	-0.000	PreCon Rise	1	000.000
3	13:37:19	-0.001	0.320	-0.000	PreCon Rise	1	000.000
4	13:37:20	-0.004	0.587	-0.000	PreCon Rise	1	000.000
5	13:37:21	0.004	0.853	-0.000	PreCon Rise	1	000.000
6	13:37:22	-0.006	1.120	-0.000	PreCon Rise	1	000.000
7	13:37:23	0.002	1.387	-0.000	PreCon Rise	1	000.000
8	13:37:24	0.002	1.653	-0.000	PreCon Rise	1	000.000
9	13:37:25	0.006	1.920	-0.000	PreCon Rise	1	000.000
10	13:37:26	-0.007	2.187	-0.000	PreCon Rise	1	000.000
11	13:37:27	0.006	2.453	-0.000	PreCon Rise	1	000.000
12	13:37:28	-0.007	2.720	-0.000	PreCon Rise	1	000.000
13	13:37:29	-0.002	2.987	-0.000	PreCon Rise	1	000.000
14	13:37:30	0.002	3.253	-0.000	PreCon Rise	1	000.000
15	13:37:31	0.004	3.520	-0.000	PreCon Rise	1	000.000
16	13:37:32	-0.006	3.627	-0.000	Manual	1	000.000
17	13:37:33	0.000	3.802	-0.000	Manual	1	000.000
18	13:37:34	-0.002	4.329	-0.000	Manual	1	000.000
19	13:37:35	-0.003	5.087	-0.000	Manual	1	000.000
20	13:37:36	0.001	6.860	-0.000	Manual	1	000.000
21	13:37:37	0.001	8.732	-0.000	Manual	1	000.000
22	13:37:38	0.004	8.989	-0.000	Manual	1	000.000
23	13:37:39	-0.004	9.449	-0.000	Manual	1	000.000
24	13:37:40	0.004	9.878	-0.000	Manual	1	000.000
25	13:37:41	0.000	11.362	-0.000	Manual	1	000.000
26	13:37:42	-0.005	13.738	-0.000	Manual	1	000.000
27	13:37:43	-0.003	14.738	-0.000	Manual	1	000.000
28	13:37:44	0.004	14.738	-0.000	Manual	1	000.000
29	13:37:45	-0.003	14.917	-0.000	Manual	1	000.000
30	13:37:46	0.002	15.000	-0.000	Manual	1	000.000
31	13:37:47	-0.002	15.000	-0.000	Manual	1	000.000
32	13:37:48	0.001	15.000	-0.000	Manual	1	000.000
33	13:37:49	-0.009	15.000	-0.000	Manual	1	000.000
34	13:37:50	-0.003	15.000	-0.000	Manual	1	000.000
35	13:37:51	0.000	15.000	-0.000	Manual	1	000.000
36	13:37:52	0.003	15.000	-0.000	Manual	1	000.000
37	13:37:53	-0.006	15.000	-0.000	Manual	1	000.000
38	13:37:54	-0.001	15.000	-0.000	Manual	1	000.000
39	13:37:55	-0.001	15.000	-0.000	Manual	1	000.000
40	13:37:56	-0.004	15.000	-0.000	Manual	1	000.000
41	13:37:57	-0.009	15.000	-0.000	Manual	1	000.000
42	13:37:58	0.001	15.000	-0.000	Manual	1	000.000
43	13:37:59	-0.002	15.000	-0.000	Manual	1	000.000
44	13:38:00	0.000	15.000	-0.000	Manual	1	000.000
45	13:38:01	0.004	15.000	-0.000	Manual	1	000.000
46	13:38:02	-0.004	15.100	-0.000	Manual	1	000.000
47	13:38:03	-0.013	15.214	-0.000	Manual	1	000.000
48	13:38:04	0.001	15.302	-0.000	Manual	1	000.000
49	13:38:05	0.002	15.302	-0.000	Manual	1	000.000
50	13:38:06	-0.008	15.412	-0.000	Manual	1	000.000
51	13:38:07	0.009	15.462	-0.000	Manual	1	000.000
52	13:38:08	-0.013	15.774	-0.000	Manual	1	000.000
53	13:38:09	0.005	16.033	-0.000	Manual	1	000.000
54	13:38:10	-0.008	16.225	-0.000	Manual	1	000.000
55	13:38:11	-0.001	16.319	-0.000	Manual	1	000.000
56	13:38:12	-0.003	16.516	-0.000	Manual	1	000.000
57	13:38:13	-0.007	16.516	-0.000	Manual	1	000.000
58	13:38:14	-0.006	16.516	-0.000	Manual	1	000.000
59	13:38:15	-0.001	16.516	-0.000	Manual	1	000.000
60	13:38:16	-0.006	16.516	-0.000	Manual	1	000.000
