	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	0.7349177403577334	0.007652484491605277	0.5354729514822872	-0.08206765045508974	0.5702542317478907	-0.13536014977949723	0.4976545364604906
1	TAPC	-0.5861809901704099	0.04376094783902942	-0.39312103518565406	0.1413892040648017	-0.4215009227823425	0.20493748392513225	-0.33417775075187656
2	CBP	-0.25902838407692635	0.12988400241104173	-0.09838580603298684	0.23081195054295298	-0.11234067480037807	0.30554069623398694	-0.008538803117221884
3	TxOPhCz	0.6139115188959393	-0.03495614788461412	0.41912914575018556	-0.13151813273945406	0.44871249779318934	-0.193483769451983	0.36367379623712465
4	EtO-BsubPc	-0.9656473316094489	-0.1455509119268699	-0.795918939880184	-0.09849178858848182	-0.8398867295118254	-0.08564320010216052	-0.8244270761324778
5	B3PYMPM	-0.37209414847575983	0.10327117418939219	-0.19810018756417586	0.2047062865653118	-0.21708073877989184	0.27690095828261585	-0.1171146722186864
6	LiQ	0.8825945709812277	0.07563406366645252	0.6883503543063944	0.0026180226462660552	0.7292707944705988	-0.03334591320552205	0.6812798181658252
7	Al	0.914117474447746	0.09537199724644285	0.7245450434844156	0.028653773691483524	0.7667090844626879	-0.0014057282640207451	0.7270544186665955
