	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	17:39:58	-0.010	0.000	-0.000	Ready	5927059.207	1.743
1	17:39:59	-0.003	0.000	-0.000	Ready	5927059.221	1.743
2	17:40:00	-0.004	0.133	-0.000	PreCon Rise	5927059.224	1.743
3	17:40:01	-0.003	0.267	-0.000	PreCon Rise	5927059.228	1.743
4	17:40:02	-0.003	0.400	-0.000	PreCon Rise	5927059.235	1.743
5	17:40:03	-0.002	0.533	-0.000	PreCon Rise	5927059.238	1.743
6	17:40:04	-0.002	0.667	-0.000	PreCon Rise	5927059.242	1.743
7	17:40:05	-0.002	0.800	-0.000	PreCon Rise	5927059.249	1.743
8	17:40:06	-0.002	0.933	-0.000	PreCon Rise	5927059.252	1.743
9	17:40:07	-0.002	1.067	-0.000	PreCon Rise	5927059.252	1.743
10	17:40:08	-0.002	1.200	-0.000	PreCon Rise	5927059.259	1.743
11	17:40:09	-0.002	1.333	-0.000	PreCon Rise	5927059.263	1.743
12	17:40:10	-0.001	1.467	-0.000	PreCon Rise	5927059.263	1.743
13	17:40:11	-0.001	1.600	-0.000	PreCon Rise	5927059.263	1.743
14	17:40:12	-0.001	1.733	-0.000	PreCon Rise	5927059.270	1.743
15	17:40:13	-0.001	1.867	-0.000	PreCon Rise	5927059.270	1.743
16	17:40:14	-0.001	2.000	-0.000	PreCon Rise	5927059.273	1.743
17	17:40:15	-0.001	2.133	-0.000	PreCon Rise	5927059.273	1.743
18	17:40:16	-0.001	2.267	-0.000	PreCon Rise	5927059.277	1.743
19	17:40:17	-0.001	2.400	-0.000	PreCon Rise	5927059.280	1.743
20	17:40:18	-0.002	2.533	-0.000	PreCon Rise	5927059.287	1.743
21	17:40:19	-0.002	2.667	-0.000	PreCon Rise	5927059.291	1.743
22	17:40:20	-0.001	2.800	-0.000	PreCon Rise	5927059.287	1.743
23	17:40:21	-0.002	2.933	-0.000	PreCon Rise	5927059.294	1.743
24	17:40:22	-0.001	3.067	-0.000	PreCon Rise	5927059.294	1.743
25	17:40:23	-0.000	3.200	-0.000	PreCon Rise	5927059.294	1.743
26	17:40:24	-0.001	3.333	-0.000	PreCon Rise	5927059.298	1.743
27	17:40:25	-0.000	3.467	-0.000	PreCon Rise	5927059.298	1.743
28	17:40:26	-0.001	3.600	-0.000	PreCon Rise	5927059.301	1.743
29	17:40:27	-0.001	3.733	-0.000	PreCon Rise	5927059.301	1.743
30	17:40:28	-0.001	3.867	-0.000	PreCon Rise	5927059.305	1.743
