Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-3.58148E-3	-2.23843E+1	-3.17998E-3	4.48903E-3	-2.26570E-1
-7.99984E-1	-4.31278E-3	-2.69549E+1	5.04039E-4	3.13407E-4	3.45966E-2
-5.99964E-1	-3.14574E-3	-1.96609E+1	1.14614E-3	6.94901E-3	4.30345E-2
-3.99959E-1	-2.02105E-3	-1.26316E+1	-2.04879E-2	-6.15049E-3	-3.29472E-1
-2.00008E-1	-1.01712E-3	-6.35700E+0	-1.92838E-1	-9.37256E-3	-7.80445E-1
4.59194E-5	5.16143E-8	3.22589E-4	-1.78159E+7	-3.20570E+2	-8.40049E-1
2.00037E-1	1.08231E-3	6.76444E+0	-3.91512E-2	6.49585E-3	-1.68631E-1
3.99988E-1	2.12381E-3	1.32738E+1	-3.59641E-2	2.15965E-4	-6.07802E-1
5.99985E-1	2.88653E-3	1.80408E+1	-9.36789E-3	-4.33994E-3	-3.22766E-1
7.99993E-1	2.84360E-3	1.77725E+1	-5.37749E-3	-2.34105E-3	-2.43368E-1
1.00000E+0	2.09910E-3	1.31194E+1	-6.36648E-3	1.72394E-4	-2.65866E-1
1.20001E+0	1.96765E-3	1.22978E+1	1.93393E-3	5.82152E-4	9.08454E-2
1.40001E+0	2.26889E-3	1.41806E+1	5.51593E-3	-7.43322E-3	3.48573E-1
1.60001E+0	2.78352E-3	1.73970E+1	-4.43501E-3	4.95778E-3	-3.92954E-1
1.79999E+0	3.38599E-3	2.11624E+1	-2.42820E-3	4.49396E-3	-2.94422E-1
1.99998E+0	4.12056E-3	2.57535E+1	-5.29990E-4	-3.27138E-4	-8.68919E-2
2.20012E+0	4.93481E-3	3.08426E+1	-1.97708E-3	3.86912E-4	-4.27044E-1
2.40006E+0	5.82218E-3	3.63886E+1	-1.23989E-3	-1.43545E-3	-3.44683E-1
2.60002E+0	6.79548E-3	4.24718E+1	-3.19692E-4	-1.30528E-3	-1.12372E-1
2.79992E+0	7.74295E-3	4.83934E+1	-1.78724E-3	-1.27943E-3	-7.70840E-1
2.99985E+0	8.70396E-3	5.43998E+1	-6.38095E-4	-2.48381E-3	-3.31460E-1
3.19991E+0	9.70200E-3	6.06375E+1	-7.83765E-4	-1.32275E-3	-4.84078E-1
3.39989E+0	1.07025E-2	6.68906E+1	-1.23514E-3	-2.24102E-3	-8.94124E-1
3.59989E+0	1.17664E-2	7.35400E+1	-2.07475E-4	9.03338E-4	-1.74835E-1
3.79985E+0	1.29032E-2	8.06450E+1	-3.03552E-4	-1.91095E-3	-2.96092E-1
3.99977E+0	1.40238E-2	8.76487E+1	-5.48168E-4	-2.29404E-4	-6.11709E-1
4.19979E+0	1.52290E-2	9.51812E+1	-6.11189E-4	-1.74632E-3	-7.77686E-1
4.39979E+0	1.64540E-2	1.02838E+2	-3.25984E-4	-2.29173E-3	-4.69494E-1
4.59971E+0	1.77290E-2	1.10806E+2	-4.68897E-4	-6.20494E-4	-7.60715E-1
4.80003E+0	1.90355E-2	1.18972E+2	-5.47050E-4	4.79093E-4	-9.94409E-1
4.94085E+0	2.00011E-2	1.25007E+2	-5.11903E-4	-1.46467E-3	-1.00641E+0
