Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99969E-1	-2.80969E-3	-1.75606E+1	-1.18780E-2	-7.74235E-4	-6.63922E-1
-7.99983E-1	-2.69513E-3	-1.68446E+1	8.15034E-3	-2.16813E-3	3.49596E-1
-5.99959E-1	-1.89778E-3	-1.18611E+1	6.82797E-3	2.32933E-3	1.54664E-1
-3.99954E-1	-1.15231E-3	-7.20194E+0	1.92526E-2	-4.10958E-3	1.76522E-1
-2.00002E-1	-5.19386E-4	-3.24616E+0	-2.63320E-1	-1.45315E-2	-5.44175E-1
3.65734E-5	7.94876E-10	4.96797E-6	-2.90654E+7	-2.36358E+4	-1.68101E-2
2.00028E-1	3.67432E-4	2.29645E+0	2.74891E-1	3.07337E-3	4.01938E-1
3.99980E-1	5.93266E-4	3.70791E+0	1.32112E-2	-2.59252E-2	6.23677E-2
5.99967E-1	7.44133E-4	4.65083E+0	-8.11458E-3	5.80421E-3	-7.20733E-2
7.99978E-1	9.72551E-4	6.07844E+0	9.92077E-3	-5.53446E-3	1.53556E-1
9.99975E-1	1.25693E-3	7.85581E+0	3.53905E-3	2.08415E-3	8.84946E-2
1.19998E+0	1.68496E-3	1.05310E+1	-5.00602E-4	1.26076E-2	-2.01366E-2
1.39999E+0	2.15064E-3	1.34415E+1	-1.35976E-3	-1.09705E-2	-8.14486E-2
1.59999E+0	2.70605E-3	1.69128E+1	6.80067E-3	1.52585E-3	5.85780E-1
1.79997E+0	3.28898E-3	2.05561E+1	-1.70161E-3	5.85562E-3	-2.00409E-1
1.99996E+0	4.02067E-3	2.51292E+1	1.61506E-3	-2.75631E-3	2.58369E-1
2.19992E+0	4.74191E-3	2.96369E+1	-1.68206E-3	1.27588E-3	-3.49086E-1
2.39987E+0	5.40010E-3	3.37506E+1	1.25517E-3	3.69165E-3	3.23611E-1
2.59987E+0	6.10737E-3	3.81711E+1	1.18552E-4	-1.39196E-3	3.74495E-2
2.79987E+0	6.87913E-3	4.29946E+1	2.95000E-4	-1.39643E-3	1.13038E-1
2.99980E+0	7.55162E-3	4.71976E+1	8.90516E-4	2.32116E-3	4.01333E-1
3.19981E+0	7.93962E-3	4.96226E+1	1.26981E-4	1.18319E-3	6.41791E-2
3.39975E+0	8.99035E-3	5.61897E+1	-2.33947E-5	2.24604E-3	-1.42256E-2
3.59979E+0	9.84907E-3	6.15567E+1	9.86794E-4	9.52524E-4	6.96032E-1
3.79977E+0	1.05683E-2	6.60519E+1	2.30253E-4	5.10228E-4	1.83949E-1
3.99975E+0	1.15054E-2	7.19087E+1	3.02997E-4	3.81966E-4	2.77398E-1
4.19968E+0	1.21558E-2	7.59737E+1	6.63805E-4	7.22440E-4	6.74172E-1
4.39966E+0	1.31238E-2	8.20237E+1	1.40820E-4	2.40862E-3	1.61760E-1
4.59964E+0	1.20442E-2	7.52763E+1	5.82620E-4	-2.05147E-3	6.42121E-1
4.79997E+0	1.30404E-2	8.15025E+1	2.91213E-4	-9.07845E-4	3.62636E-1
4.99997E+0	1.24554E-2	7.78463E+1	1.23479E-4	-2.86582E-4	1.52984E-1
5.19997E+0	1.62299E-2	1.01437E+2	8.00890E-5	8.87072E-4	1.34468E-1
5.39998E+0	1.69353E-2	1.05846E+2	2.11057E-4	-2.53354E-4	3.83986E-1
5.59992E+0	1.87618E-2	1.17261E+2	1.39449E-4	1.15360E-3	2.91475E-1
5.76608E+0	2.00012E-2	1.25008E+2	6.92543E-5	1.55558E-3	1.58896E-1
