Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-3.03360E-7	-1.89600E-3	9.08981E+1	-1.33157E+1	5.48563E-1
-7.99991E-1	-2.01256E-7	-1.25785E-3	7.18339E+1	1.80441E+1	2.30088E-1
-5.99972E-1	-1.19185E-7	-7.44906E-4	4.46181E+2	2.02974E+1	6.34737E-1
-3.99956E-1	-5.58233E-8	-3.48896E-4	1.45580E+3	-3.73753E+1	6.46634E-1
-1.99999E-1	-2.18247E-9	-1.36404E-5	5.74889E+4	-6.20874E+2	4.99218E-1
6.51598E-5	2.26894E-8	1.41809E-4	3.84931E+6	-5.21307E+2	1.13218E-1
2.00062E-1	4.10527E-8	2.56579E-4	5.08506E+3	-2.70634E+2	8.30869E-1
4.00003E-1	7.32876E-8	4.58048E-4	5.10221E+2	1.74550E+2	2.97565E-1
5.99980E-1	1.17264E-7	7.32900E-4	2.03884E+2	-7.89397E+1	2.85375E-1
7.99993E-1	1.95687E-7	1.22304E-3	1.73071E+2	-7.16674E+1	5.39016E-1
9.99988E-1	2.89431E-7	1.80894E-3	-5.91560E+0	3.14654E+1	-3.40619E-2
1.20000E+0	4.07377E-7	2.54611E-3	4.59128E+1	-2.92262E+1	4.46521E-1
1.40000E+0	5.43102E-7	3.39439E-3	1.72388E+0	1.88773E+1	2.60763E-2
1.59999E+0	6.56245E-7	4.10153E-3	2.35970E+1	1.25899E+1	4.92912E-1
1.79997E+0	8.47982E-7	5.29989E-3	9.54385E+0	1.01948E+0	2.89805E-1
1.99997E+0	1.01353E-6	6.33456E-3	3.37130E+0	-1.72429E+1	1.35953E-1
2.19998E+0	1.21115E-6	7.56969E-3	3.88735E+0	9.48322E+0	2.06063E-1
2.39992E+0	1.54657E-6	9.66606E-3	1.73266E+0	-8.86306E+0	1.27941E-1
2.59992E+0	2.21655E-6	1.38534E-2	6.92257E+0	4.57035E-1	7.93660E-1
2.79985E+0	3.54356E-6	2.21473E-2	2.34957E+0	2.75532E+0	4.63760E-1
2.99977E+0	5.97654E-6	3.73534E-2	1.09223E+0	2.35203E+0	3.89569E-1
3.19988E+0	9.85688E-6	6.16055E-2	1.96478E+0	1.81464E+0	1.23287E+0
3.39977E+0	3.44792E-5	2.15495E-1	4.25737E-1	3.72929E-1	9.92839E-1
3.59980E+0	8.65102E-5	5.40689E-1	2.57315E-1	-2.75109E-2	1.59419E+0
3.79985E+0	1.62692E-4	1.01683E+0	1.47126E-1	2.99130E-2	1.80948E+0
3.99978E+0	2.29177E-4	1.43236E+0	1.36241E-1	1.51791E-1	2.48453E+0
4.19978E+0	2.22418E-4	1.39011E+0	1.76437E-1	9.86370E-2	3.27882E+0
4.39979E+0	3.14053E-4	1.96283E+0	1.89117E-1	8.23780E-2	5.19870E+0
4.59975E+0	3.24809E-4	2.03006E+0	2.25981E-1	1.21514E-1	6.71682E+0
4.80000E+0	3.65991E-4	2.28744E+0	2.40001E-1	1.54859E-1	8.38795E+0
5.00003E+0	3.99971E-4	2.49982E+0	2.66692E-1	8.66869E-2	1.06106E+1
5.20000E+0	4.64067E-4	2.90042E+0	2.74674E-1	1.62478E-1	1.31866E+1
5.39999E+0	5.08234E-4	3.17646E+0	3.15745E-1	2.20660E-1	1.72395E+1
5.59994E+0	5.51423E-4	3.44639E+0	3.42020E-1	2.12724E-1	2.10112E+1
5.79999E+0	6.06537E-4	3.79086E+0	3.73632E-1	2.49577E-1	2.61492E+1
5.99994E+0	6.95451E-4	4.34657E+0	3.78241E-1	2.36432E-1	3.13988E+1
6.19996E+0	7.65367E-4	4.78354E+0	4.02406E-1	2.43517E-1	3.79886E+1
6.39999E+0	8.89457E-4	5.55911E+0	4.00749E-1	2.53851E-1	4.53844E+1
6.59990E+0	9.98701E-4	6.24188E+0	4.14707E-1	2.86480E-1	5.43806E+1
6.79996E+0	1.13410E-3	7.08813E+0	4.18826E-1	2.93872E-1	6.42572E+1
6.99992E+0	1.29710E-3	8.10688E+0	4.12065E-1	2.82890E-1	7.44325E+1
7.19993E+0	1.47313E-3	9.20706E+0	4.16543E-1	3.02233E-1	8.78941E+1
7.39995E+0	1.65192E-3	1.03245E+1	4.17463E-1	3.08007E-1	1.01523E+2
7.59991E+0	1.89027E-3	1.18142E+1	4.10402E-1	3.23965E-1	1.17293E+2
7.79990E+0	2.12632E-3	1.32895E+1	4.09549E-1	3.27997E-1	1.35131E+2
7.99989E+0	2.38426E-3	1.49016E+1	4.07917E-1	3.16923E-1	1.54789E+2
8.19983E+0	2.68136E-3	1.67585E+1	4.02768E-1	3.30847E-1	1.76175E+2
8.39989E+0	2.98872E-3	1.86795E+1	3.98785E-1	3.29038E-1	1.99172E+2
8.59984E+0	3.33458E-3	2.08411E+1	3.98864E-1	3.44527E-1	2.27555E+2
8.79984E+0	3.71429E-3	2.32143E+1	3.90703E-1	3.42301E-1	2.54055E+2
8.99987E+0	4.11420E-3	2.57138E+1	3.86080E-1	3.49958E-1	2.84399E+2
9.19978E+0	4.55517E-3	2.84698E+1	3.81369E-1	3.53276E-1	3.17949E+2
9.39981E+0	5.02544E-3	3.14090E+1	3.76786E-1	3.49967E-1	3.54094E+2
9.60013E+0	5.53382E-3	3.45864E+1	3.72446E-1	3.58983E-1	3.93637E+2
9.80013E+0	6.08061E-3	3.80038E+1	3.66376E-1	3.58580E-1	4.34347E+2
1.00001E+1	6.66747E-3	4.16717E+1	3.62710E-1	3.60915E-1	4.81122E+2
1.02001E+1	7.29547E-3	4.55967E+1	3.57308E-1	3.63934E-1	5.28969E+2
1.04001E+1	7.96746E-3	4.97966E+1	3.52589E-1	3.68532E-1	5.81241E+2
1.06001E+1	8.68853E-3	5.43033E+1	3.47970E-1	3.67925E-1	6.37570E+2
1.08000E+1	9.45633E-3	5.91021E+1	3.45121E-1	3.72705E-1	7.01209E+2
1.10002E+1	1.03268E-2	6.45425E+1	3.38137E-1	3.72950E-1	7.64170E+2
1.12001E+1	1.12180E-2	7.01125E+1	3.34379E-1	3.74785E-1	8.35808E+2
1.14002E+1	1.21695E-2	7.60594E+1	3.27762E-1	3.74525E-1	9.04636E+2
1.16001E+1	1.32004E-2	8.25025E+1	3.24553E-1	3.78512E-1	9.88699E+2
1.18001E+1	1.42750E-2	8.92187E+1	3.18762E-1	3.77006E-1	1.06821E+3
1.20001E+1	1.54085E-2	9.63031E+1	3.14108E-1	3.79328E-1	1.15546E+3
