Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99953E-1	-3.05922E-3	-1.91201E+1	1.43450E-4	-1.37428E-3	8.73014E-3
-7.99973E-1	-4.03323E-3	-2.52077E+1	-2.76868E-3	-2.50020E-3	-1.77718E-1
-5.99961E-1	-3.43990E-3	-2.14994E+1	3.26771E-3	-3.55966E-3	1.34166E-1
-3.99945E-1	-2.35580E-3	-1.47237E+1	2.67494E-3	2.76213E-3	5.01399E-2
-1.99995E-1	-1.17826E-3	-7.36413E+0	-3.56643E-2	9.76336E-4	-1.67195E-1
4.57764E-5	5.71348E-8	3.57092E-4	-4.57440E+6	3.85393E+1	-2.38016E-1
2.00032E-1	1.10068E-3	6.87925E+0	1.70001E-2	-6.73152E-4	7.44634E-2
3.99980E-1	1.92764E-3	1.20478E+1	6.35312E-3	-4.26173E-3	9.74499E-2
5.99969E-1	2.71291E-3	1.69557E+1	1.32249E-3	-1.17150E-3	4.28238E-2
7.99979E-1	3.42844E-3	2.14277E+1	1.15131E-2	-3.57682E-3	6.28197E-1
9.99982E-1	2.65795E-3	1.66122E+1	2.69824E-3	3.76190E-3	1.42675E-1
1.19999E+0	3.22515E-3	2.01572E+1	-6.45020E-3	-5.27256E-3	-4.96628E-1
1.39999E+0	3.75039E-3	2.34399E+1	-3.65923E-3	-1.93421E-3	-3.82227E-1
1.60000E+0	4.42907E-3	2.76817E+1	-1.13913E-3	-1.48977E-3	-1.60596E-1
1.79997E+0	5.14340E-3	3.21463E+1	1.58117E-3	-2.91860E-3	2.91223E-1
1.99996E+0	5.92149E-3	3.70093E+1	4.41367E-4	-6.72967E-4	1.03988E-1
2.19995E+0	6.74667E-3	4.21667E+1	3.51239E-4	-2.86384E-3	1.03713E-1
2.39993E+0	7.59731E-3	4.74832E+1	1.17735E-3	-2.12267E-3	4.27066E-1
2.59990E+0	8.52481E-3	5.32801E+1	9.54950E-4	-3.78660E-3	4.21068E-1
2.79985E+0	9.42491E-3	5.89057E+1	7.21478E-4	-7.31279E-5	3.78761E-1
2.99977E+0	1.03377E-2	6.46106E+1	9.03719E-4	1.86085E-5	5.57539E-1
3.19976E+0	1.14180E-2	7.13625E+1	2.42274E-4	4.26473E-4	1.76094E-1
3.39977E+0	1.24797E-2	7.79981E+1	1.67565E-4	-4.49554E-4	1.41439E-1
3.59996E+0	1.35921E-2	8.49506E+1	2.34285E-4	1.76643E-3	2.28065E-1
3.79983E+0	1.46625E-2	9.16406E+1	4.14059E-4	-5.65154E-4	4.58950E-1
3.99975E+0	1.58266E-2	9.89162E+1	6.79136E-5	2.00806E-4	8.55279E-2
4.19973E+0	1.70512E-2	1.06570E+2	8.97249E-5	-2.07089E-4	1.27826E-1
4.39967E+0	1.82929E-2	1.14331E+2	3.72179E-5	-1.01288E-3	5.95916E-2
4.59967E+0	1.96490E-2	1.22806E+2	-2.19647E-4	-1.88685E-3	-3.94932E-1
