Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99960E-1	-6.16195E-3	-3.85122E+1	2.17818E-3	-2.82243E-3	2.67008E-1
-7.99979E-1	-5.03173E-3	-3.14483E+1	9.87637E-3	5.35193E-3	7.90903E-1
-5.99960E-1	-3.66366E-3	-2.28979E+1	2.09497E-2	3.04636E-3	9.16105E-1
-3.99951E-1	-2.37635E-3	-1.48522E+1	9.61359E-3	1.19652E-2	1.81775E-1
-2.00005E-1	-1.20789E-3	-7.54931E+0	1.14443E-1	-1.29647E-2	5.50029E-1
4.44174E-5	4.30503E-8	2.69064E-4	1.51181E+7	1.53552E+1	5.75118E-1
2.00033E-1	9.51104E-4	5.94440E+0	4.13126E-2	4.97840E-3	1.56366E-1
3.99981E-1	8.99019E-4	5.61887E+0	1.01023E-1	8.83138E-3	7.22702E-1
5.99981E-1	1.39637E-3	8.72731E+0	1.19778E-2	3.15954E-3	1.99640E-1
7.99993E-1	1.89371E-3	1.18357E+1	5.54218E-3	9.56872E-3	1.67036E-1
9.99993E-1	2.45289E-3	1.53306E+1	1.07281E-2	1.95530E-3	5.23515E-1
1.19999E+0	3.22186E-3	2.01366E+1	5.03822E-3	-4.80647E-4	3.87517E-1
1.40000E+0	4.15545E-3	2.59716E+1	3.90866E-3	1.27948E-3	4.52381E-1
1.60000E+0	5.21724E-3	3.26077E+1	2.11068E-3	-3.02985E-3	3.50521E-1
1.79997E+0	6.39252E-3	3.99532E+1	2.11012E-3	3.62864E-3	4.83030E-1
1.99996E+0	7.68720E-3	4.80450E+1	5.73713E-4	2.28326E-3	1.75475E-1
2.19993E+0	9.07264E-3	5.67040E+1	-1.24097E-4	8.69366E-4	-4.92757E-2
2.39991E+0	1.04597E-2	6.53731E+1	8.20400E-4	8.38345E-4	4.09704E-1
2.59992E+0	1.19202E-2	7.45013E+1	4.78322E-4	-8.25879E-4	2.94913E-1
2.79987E+0	1.33767E-2	8.36044E+1	1.55574E-4	-7.97361E-4	1.15919E-1
2.99984E+0	1.49193E-2	9.32456E+1	3.33119E-4	8.58799E-5	2.96603E-1
3.19986E+0	1.64872E-2	1.03045E+2	4.79568E-4	4.07674E-4	5.03337E-1
3.39977E+0	1.80507E-2	1.12817E+2	8.63297E-5	6.31764E-6	1.05398E-1
3.59976E+0	1.97189E-2	1.23243E+2	2.21326E-4	-5.27620E-5	3.12549E-1
