	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	15:48:49	-0.010	0.200	-0.000	PreCon Rise	5923993.861	1.830
1	15:48:50	0.000	0.700	-0.000	PreCon Rise	5923993.861	1.830
2	15:48:51	0.000	1.200	-0.000	PreCon Rise	5923993.861	1.830
3	15:48:52	0.000	1.700	-0.000	PreCon Rise	5923993.861	1.830
4	15:48:53	0.000	2.200	-0.000	PreCon Rise	5923993.865	1.830
5	15:48:54	0.000	2.700	-0.000	PreCon Rise	5923993.861	1.830
6	15:48:55	0.010	3.200	-0.000	PreCon Rise	5923993.861	1.830
7	15:48:56	0.010	3.700	-0.000	PreCon Rise	5923993.861	1.830
8	15:48:57	0.000	4.200	-0.000	PreCon Rise	5923993.861	1.830
9	15:48:58	0.010	4.700	-0.000	PreCon Rise	5923993.861	1.830
10	15:48:59	0.000	5.200	-0.000	PreCon Rise	5923993.861	1.830
11	15:49:00	0.000	5.700	-0.000	PreCon Rise	5923993.861	1.830
12	15:49:01	-0.010	6.200	-0.000	PreCon Rise	5923993.865	1.830
13	15:49:02	0.000	6.700	-0.000	PreCon Rise	5923993.865	1.830
14	15:49:03	0.000	7.200	-0.000	PreCon Rise	5923993.865	1.830
15	15:49:04	0.000	7.700	-0.000	PreCon Rise	5923993.865	1.830
16	15:49:05	0.000	8.200	-0.000	PreCon Rise	5923993.865	1.830
17	15:49:06	0.000	8.700	-0.000	PreCon Rise	5923993.865	1.830
18	15:49:07	0.000	9.200	-0.000	PreCon Rise	5923993.865	1.830
19	15:49:08	0.000	9.700	-0.000	PreCon Rise	5923993.865	1.830
20	15:49:09	0.000	10.200	-0.000	PreCon Rise	5923993.865	1.830
21	15:49:10	0.000	10.700	-0.000	PreCon Rise	5923993.865	1.830
22	15:49:11	0.000	11.200	-0.000	PreCon Rise	5923993.861	1.830
23	15:49:12	0.010	11.700	-0.000	PreCon Rise	5923993.861	1.830
24	15:49:13	0.010	12.200	-0.000	PreCon Rise	5923993.861	1.830
25	15:49:14	0.000	12.700	-0.000	PreCon Rise	5923993.861	1.830
26	15:49:15	0.000	13.200	-0.000	PreCon Rise	5923993.865	1.830
27	15:49:16	0.000	13.700	-0.000	PreCon Rise	5923993.861	1.830
28	15:49:17	0.000	14.200	-0.000	PreCon Rise	5923993.865	1.830
29	15:49:18	0.000	14.700	-0.000	PreCon Rise	5923993.865	1.830
30	15:49:19	0.000	15.200	-0.000	PreCon Rise	5923993.865	1.830
31	15:49:20	0.010	15.700	-0.000	PreCon Rise	5923993.861	1.830
32	15:49:21	0.000	16.200	-0.000	PreCon Rise	5923993.865	1.830
33	15:49:22	0.000	16.700	-0.000	PreCon Rise	5923993.865	1.830
34	15:49:23	0.000	17.200	-0.000	PreCon Rise	5923993.865	1.830
35	15:49:24	0.000	17.700	-0.000	PreCon Rise	5923993.865	1.830
36	15:49:25	-0.010	18.200	-0.000	PreCon Rise	5923993.865	1.830
37	15:49:26	0.000	18.700	-0.000	PreCon Rise	5923993.865	1.830
38	15:49:27	0.000	19.200	-0.000	PreCon Rise	5923993.865	1.830
39	15:49:28	0.000	19.700	-0.000	PreCon Rise	5923993.865	1.830
40	15:49:29	0.000	20.200	-0.000	PreCon Rise	5923993.865	1.830
41	15:49:30	0.000	20.700	-0.000	PreCon Rise	5923993.865	1.830
42	15:49:31	0.000	21.200	-0.000	PreCon Rise	5923993.868	1.830
43	15:49:32	0.000	21.700	-0.000	PreCon Rise	5923993.868	1.830
44	15:49:33	0.000	22.200	-0.000	PreCon Rise	5923993.868	1.830
45	15:49:34	0.000	22.700	-0.000	PreCon Rise	5923993.868	1.830
46	15:49:35	-0.010	23.200	-0.000	PreCon Rise	5923993.872	1.830
47	15:49:36	-0.010	23.700	-0.000	PreCon Rise	5923993.872	1.830
48	15:49:37	0.000	24.200	-0.000	PreCon Rise	5923993.872	1.830
49	15:49:38	0.000	24.700	-0.000	PreCon Rise	5923993.872	1.830
50	15:49:39	0.000	25.200	-0.000	PreCon Rise	5923993.875	1.830
51	15:49:40	0.000	25.700	-0.000	PreCon Rise	5923993.875	1.830
52	15:49:41	0.000	26.200	-0.000	PreCon Rise	5923993.875	1.830
53	15:49:42	-0.010	26.700	-0.000	PreCon Rise	5923993.879	1.830
54	15:49:43	0.000	27.200	-0.000	PreCon Rise	5923993.879	1.830
55	15:49:44	0.000	27.700	-0.000	PreCon Rise	5923993.882	1.830
56	15:49:45	0.000	28.200	-0.000	PreCon Rise	5923993.882	1.830
57	15:49:46	-0.010	28.700	-0.000	PreCon Rise	5923993.886	1.830
58	15:49:47	-0.010	29.200	-0.000	PreCon Rise	5923993.886	1.830
59	15:49:48	-0.010	29.700	-0.000	PreCon Rise	5923993.889	1.830
60	15:49:49	0.000	30.000	-0.000	PreCon Soak	5923993.889	1.830
61	15:49:50	0.000	30.000	-0.000	PreCon Soak	5923993.893	1.830
62	15:49:51	0.000	30.000	-0.000	PreCon Soak	5923993.896	1.830
63	15:49:52	0.000	30.000	-0.000	PreCon Soak	5923993.896	1.830
64	15:49:53	0.000	30.000	-0.000	PreCon Soak	5923993.899	1.830
65	15:49:54	0.000	30.000	-0.000	PreCon Soak	5923993.899	1.830
66	15:49:55	0.000	30.000	-0.000	PreCon Soak	5923993.903	1.830
67	15:49:56	-0.010	30.000	-0.000	PreCon Soak	5923993.910	1.830
68	15:49:57	0.000	30.000	-0.000	PreCon Soak	5923993.910	1.830
69	15:49:58	0.000	30.000	0.000	Manual	5923993.913	1.830
70	15:49:59	0.000	29.886	-0.000	Manual	5923993.917	1.830
71	15:50:00	0.000	29.573	-0.000	Manual	5923993.920	1.830
72	15:50:01	0.000	28.998	-0.000	Manual	5923993.924	1.830
73	15:50:02	0.000	28.998	-0.000	Manual	5923993.927	1.830
74	15:50:03	0.000	28.998	-0.000	Manual	5923993.931	1.830
75	15:50:04	0.010	28.998	-0.000	Manual	5923993.931	1.830
76	15:50:05	0.000	28.998	-0.000	Manual	5923993.934	1.830
77	15:50:06	0.010	28.998	-0.000	Manual	5923993.934	1.830
78	15:50:07	0.000	28.998	-0.000	Manual	5923993.938	1.830
79	15:50:08	-0.010	28.998	-0.000	Manual	5923993.941	1.830
80	15:50:09	0.000	28.998	-0.000	Manual	5923993.941	1.830
81	15:50:10	-0.010	28.998	-0.000	Manual	5923993.945	1.830
82	15:50:11	0.000	28.998	-0.000	Manual	5923993.945	1.830
83	15:50:12	0.000	28.998	-0.000	Manual	5923993.945	1.830
84	15:50:13	0.000	28.998	-0.000	Manual	5923993.948	1.830
85	15:50:14	0.000	28.998	-0.000	Manual	5923993.952	1.830
86	15:50:15	0.000	28.998	-0.000	Manual	5923993.952	1.830
87	15:50:16	-0.010	28.998	-0.000	Manual	5923993.955	1.830
88	15:50:17	0.000	28.998	-0.000	Manual	5923993.955	1.830
89	15:50:18	0.010	28.998	-0.000	Manual	5923993.955	1.830
90	15:50:19	0.000	28.998	-0.000	Manual	5923993.959	1.830
91	15:50:20	0.000	28.998	-0.000	Manual	5923993.962	1.830
92	15:50:21	0.000	28.998	-0.000	Manual	5923993.962	1.830
93	15:50:22	0.010	28.998	-0.000	Manual	5923993.962	1.830
94	15:50:23	0.000	28.998	-0.000	Manual	5923993.966	1.830
95	15:50:24	-0.010	28.998	-0.000	Manual	5923993.969	1.830
96	15:50:25	0.000	28.998	-0.000	Manual	5923993.969	1.830
97	15:50:26	0.000	28.998	-0.000	Manual	5923993.969	1.830
98	15:50:27	0.000	28.998	-0.000	Manual	5923993.973	1.830
99	15:50:28	0.000	28.998	-0.000	Manual	5923993.973	1.830
100	15:50:29	0.000	28.998	-0.000	Manual	5923993.973	1.830
101	15:50:30	0.000	28.998	-0.000	Manual	5923993.976	1.830
102	15:50:31	0.000	28.998	-0.000	Manual	5923993.980	1.830
103	15:50:32	0.000	28.998	-0.000	Manual	5923993.980	1.830
104	15:50:33	0.000	28.998	-0.000	Manual	5923993.980	1.830
105	15:50:34	0.000	28.998	-0.000	Manual	5923993.983	1.830
106	15:50:35	0.010	28.998	-0.000	Manual	5923993.983	1.830
107	15:50:36	0.000	28.998	-0.000	Manual	5923993.987	1.830
108	15:50:37	0.010	28.998	-0.000	Manual	5923993.987	1.830
109	15:50:38	0.000	28.998	-0.000	Manual	5923993.990	1.830
110	15:50:39	0.000	28.998	-0.000	Manual	5923993.990	1.830
111	15:50:40	0.000	28.998	-0.000	Manual	5923993.994	1.830
112	15:50:41	0.000	28.998	-0.000	Manual	5923993.994	1.830
113	15:50:42	0.000	28.998	-0.000	Manual	5923993.997	1.830
114	15:50:43	0.000	28.998	-0.000	Manual	5923993.997	1.830
115	15:50:44	0.000	28.998	-0.000	Manual	5923994.001	1.830
116	15:50:45	-0.010	28.998	-0.000	Manual	5923994.004	1.830
117	15:50:46	0.000	28.998	-0.000	Manual	5923994.004	1.830
118	15:50:47	0.010	28.998	-0.000	Manual	5923994.004	1.830
119	15:50:48	0.000	28.998	-0.000	Manual	5923994.008	1.830
120	15:50:49	-0.010	28.998	-0.000	Manual	5923994.011	1.830
121	15:50:50	0.000	28.998	-0.000	Manual	5923994.011	1.830
122	15:50:51	0.000	28.998	-0.000	Manual	5923994.011	1.830
123	15:50:52	0.000	28.998	-0.000	Manual	5923994.015	1.830
124	15:50:53	0.000	28.998	-0.000	Manual	5923994.018	1.830
125	15:50:54	0.000	28.998	-0.000	Manual	5923994.018	1.830
126	15:50:55	0.000	28.998	-0.000	Manual	5923994.018	1.830
127	15:50:56	0.000	28.998	-0.000	Manual	5923994.022	1.830
128	15:50:57	0.000	28.998	-0.000	Manual	5923994.025	1.830
129	15:50:58	0.000	28.998	-0.000	Manual	5923994.025	1.830
130	15:50:59	-0.010	28.998	-0.000	Manual	5923994.029	1.830
131	15:51:00	0.000	28.998	-0.000	Manual	5923994.029	1.830
132	15:51:01	0.000	28.998	-0.000	Manual	5923994.029	1.830
133	15:51:02	0.000	28.998	-0.000	Manual	5923994.029	1.830
134	15:51:03	-0.010	28.998	-0.000	Manual	5923994.032	1.830
135	15:51:04	0.010	28.998	-0.000	Manual	5923994.032	1.830
136	15:51:05	0.000	28.998	-0.000	Manual	5923994.036	1.830
137	15:51:06	0.000	28.998	-0.000	Manual	5923994.036	1.830
138	15:51:07	0.000	28.998	-0.000	Manual	5923994.039	1.830
139	15:51:08	0.000	28.998	-0.000	Manual	5923994.039	1.830
140	15:51:09	0.010	28.998	-0.000	Manual	5923994.039	1.830
141	15:51:10	0.000	28.998	-0.000	Manual	5923994.043	1.830
142	15:51:11	0.000	28.998	-0.000	Manual	5923994.043	1.830
143	15:51:12	0.000	28.998	-0.000	Manual	5923994.046	1.830
144	15:51:13	-0.010	28.998	-0.000	Manual	5923994.050	1.830
145	15:51:14	0.000	28.998	-0.000	Manual	5923994.050	1.830
146	15:51:15	0.000	28.998	-0.000	Manual	5923994.053	1.830
147	15:51:16	0.000	28.998	-0.000	Manual	5923994.053	1.830
148	15:51:17	0.010	28.998	-0.000	Manual	5923994.053	1.830
149	15:51:18	0.000	28.998	-0.000	Manual	5923994.057	1.830
150	15:51:19	0.000	28.998	-0.000	Manual	5923994.060	1.830
151	15:51:20	0.000	28.998	-0.000	Manual	5923994.060	1.830
152	15:51:21	0.000	28.998	-0.000	Manual	5923994.064	1.830
153	15:51:22	-0.010	28.998	-0.000	Manual	5923994.067	1.830
154	15:51:23	0.000	28.998	-0.000	Manual	5923994.067	1.830
155	15:51:24	0.000	28.998	-0.000	Manual	5923994.067	1.830
156	15:51:25	0.000	28.998	-0.000	Manual	5923994.071	1.830
157	15:51:26	0.000	28.998	-0.000	Manual	5923994.071	1.830
158	15:51:27	0.000	28.998	-0.000	Manual	5923994.074	1.830
159	15:51:28	0.000	28.998	-0.000	Manual	5923994.074	1.830
160	15:51:29	0.000	28.998	-0.000	Manual	5923994.078	1.830
161	15:51:30	0.000	28.998	-0.000	Manual	5923994.078	1.830
162	15:51:31	-0.010	28.998	-0.000	Manual	5923994.081	1.830
163	15:51:32	0.000	28.998	-0.000	Manual	5923994.081	1.830
164	15:51:33	0.000	28.998	-0.000	Manual	5923994.081	1.830
165	15:51:34	0.000	28.998	-0.000	Manual	5923994.085	1.830
166	15:51:35	0.000	28.998	-0.000	Manual	5923994.085	1.830
167	15:51:36	0.000	28.998	-0.000	Manual	5923994.085	1.830
168	15:51:37	0.000	28.998	-0.000	Manual	5923994.085	1.830
169	15:51:38	0.010	28.998	-0.000	Manual	5923994.085	1.830
170	15:51:39	0.000	28.998	-0.000	Manual	5923994.088	1.830
171	15:51:40	-0.010	28.998	-0.000	Manual	5923994.092	1.830
172	15:51:41	0.000	28.998	-0.000	Manual	5923994.092	1.830
173	15:51:42	0.000	28.998	-0.000	Manual	5923994.092	1.830
174	15:51:43	0.000	28.998	-0.000	Manual	5923994.092	1.830
175	15:51:44	0.000	28.998	-0.000	Manual	5923994.095	1.830
176	15:51:45	0.000	28.998	-0.000	Manual	5923994.095	1.830
177	15:51:46	0.000	28.998	-0.000	Manual	5923994.095	1.830
178	15:51:47	0.000	28.998	-0.000	Manual	5923994.095	1.830
179	15:51:48	0.000	28.998	-0.000	Manual	5923994.099	1.830
180	15:51:49	0.000	28.998	-0.000	Manual	5923994.099	1.830
181	15:51:50	0.000	28.998	-0.000	Manual	5923994.099	1.830
182	15:51:51	0.000	28.998	-0.000	Manual	5923994.099	1.830
183	15:51:52	0.000	28.998	-0.000	Manual	5923994.102	1.830
184	15:51:53	0.000	28.998	-0.000	Manual	5923994.102	1.830
185	15:51:54	-0.010	28.998	-0.000	Manual	5923994.106	1.830
186	15:51:55	0.000	28.998	-0.000	Manual	5923994.102	1.830
187	15:51:56	0.010	28.998	-0.000	Manual	5923994.102	1.830
188	15:51:57	0.000	28.998	-0.000	Manual	5923994.106	1.830
189	15:51:58	0.000	28.998	-0.000	Manual	5923994.106	1.830
190	15:51:59	0.000	28.998	-0.000	Manual	5923994.106	1.830
191	15:52:00	0.000	28.998	-0.000	Manual	5923994.106	1.830
192	15:52:01	0.000	28.998	-0.000	Manual	5923994.109	1.830
193	15:52:02	0.000	28.998	-0.000	Manual	5923994.109	1.830
194	15:52:03	0.000	28.998	-0.000	Manual	5923994.109	1.830
195	15:52:04	0.010	28.998	-0.000	Manual	5923994.109	1.830
196	15:52:05	-0.010	28.998	-0.000	Manual	5923994.113	1.830
197	15:52:06	0.000	28.998	-0.000	Manual	5923994.113	1.830
198	15:52:07	0.000	28.998	-0.000	Manual	5923994.113	1.830
199	15:52:08	0.000	28.998	-0.000	Manual	5923994.113	1.830
200	15:52:09	0.000	28.998	-0.000	Manual	5923994.113	1.830
201	15:52:10	0.000	28.998	-0.000	Manual	5923994.113	1.830
202	15:52:11	0.000	28.998	-0.000	Manual	5923994.113	1.830
203	15:52:12	0.000	28.998	-0.000	Manual	5923994.113	1.830
204	15:52:13	-0.010	28.998	-0.000	Manual	5923994.116	1.830
205	15:52:14	0.000	28.998	-0.000	Manual	5923994.113	1.830
206	15:52:15	0.000	28.998	-0.000	Manual	5923994.113	1.830
207	15:52:16	0.010	28.998	-0.000	Manual	5923994.113	1.830
208	15:52:17	0.000	28.998	-0.000	Manual	5923994.113	1.830
209	15:52:18	0.000	28.998	-0.000	Manual	5923994.113	1.830
210	15:52:19	0.000	28.998	-0.000	Manual	5923994.116	1.830
211	15:52:20	0.000	28.998	-0.000	Manual	5923994.116	1.830
212	15:52:21	0.000	28.998	-0.000	Manual	5923994.116	1.830
213	15:52:22	0.000	28.998	-0.000	Manual	5923994.116	1.830
214	15:52:23	0.000	28.998	-0.000	Manual	5923994.116	1.830
215	15:52:24	0.000	28.998	-0.000	Manual	5923994.113	1.830
216	15:52:25	0.000	28.998	-0.000	Manual	5923994.116	1.830
217	15:52:26	0.000	28.998	-0.000	Manual	5923994.113	1.830
218	15:52:27	-0.010	28.998	-0.000	Manual	5923994.116	1.830
219	15:52:28	0.000	28.998	-0.000	Manual	5923994.113	1.830
220	15:52:29	0.000	28.998	-0.000	Manual	5923994.113	1.830
221	15:52:30	0.000	28.998	-0.000	Manual	5923994.113	1.830
222	15:52:31	0.000	28.998	-0.000	Manual	5923994.113	1.830
223	15:52:32	0.000	28.998	-0.000	Manual	5923994.113	1.830
224	15:52:33	0.000	28.998	-0.000	Manual	5923994.109	1.830
225	15:52:34	-0.010	28.998	-0.000	Manual	5923994.113	1.830
226	15:52:35	0.000	28.998	-0.000	Manual	5923994.109	1.830
227	15:52:36	0.000	28.998	-0.000	Manual	5923994.109	1.830
228	15:52:37	0.000	28.998	-0.000	Manual	5923994.109	1.830
229	15:52:38	0.000	28.998	-0.000	Manual	5923994.109	1.830
230	15:52:39	0.000	28.998	-0.000	Manual	5923994.109	1.830
231	15:52:40	-0.010	28.998	-0.000	Manual	5923994.113	1.830
232	15:52:41	0.000	28.998	-0.000	Manual	5923994.109	1.830
233	15:52:42	0.000	28.998	-0.000	Manual	5923994.109	1.830
234	15:52:43	0.000	28.998	-0.000	Manual	5923994.109	1.830
235	15:52:44	0.000	28.998	-0.000	Manual	5923994.109	1.830
236	15:52:45	-0.010	28.998	-0.000	Manual	5923994.109	1.830
237	15:52:46	-0.010	28.998	-0.000	Manual	5923994.109	1.830
238	15:52:47	0.000	28.998	-0.000	Manual	5923994.106	1.830
239	15:52:48	0.000	28.998	-0.000	Manual	5923994.109	1.830
240	15:52:49	0.000	28.998	-0.000	Manual	5923994.106	1.830
241	15:52:50	0.010	28.998	-0.000	Manual	5923994.106	1.830
242	15:52:51	0.000	28.998	-0.000	Manual	5923994.106	1.830
243	15:52:52	0.000	28.998	-0.000	Manual	5923994.106	1.830
244	15:52:53	0.010	28.998	-0.000	Manual	5923994.102	1.830
245	15:52:54	0.000	28.998	-0.000	Manual	5923994.102	1.830
246	15:52:55	0.000	28.998	-0.000	Manual	5923994.102	1.830
247	15:52:56	0.000	28.998	-0.000	Manual	5923994.102	1.830
248	15:52:57	0.000	28.998	-0.000	Manual	5923994.102	1.830
249	15:52:58	0.000	28.998	-0.000	Manual	5923994.099	1.830
250	15:52:59	0.000	28.998	-0.000	Manual	5923994.099	1.830
251	15:53:00	0.000	28.998	-0.000	Manual	5923994.099	1.830
