Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99956E-1	-2.05265E-5	-1.28291E-1	-1.30834E+0	1.67450E+0	-5.34252E-1
-7.99975E-1	-1.60814E-5	-1.00509E-1	-5.80612E-1	4.52135E-1	-1.48599E-1
-5.99955E-1	-1.05308E-5	-6.58175E-2	-3.42727E+0	1.54107E-1	-4.30783E-1
-3.99944E-1	-5.63792E-6	-3.52370E-2	-5.59597E+0	1.94612E+0	-2.51029E-1
-2.00002E-1	-2.21780E-6	-1.38613E-2	-6.44398E+1	-1.82347E+0	-5.68645E-1
4.51326E-5	3.68249E-10	2.30156E-6	1.99768E+8	7.61399E+3	6.60523E-2
2.00032E-1	2.15911E-6	1.34944E-2	6.14556E+0	9.66362E+0	5.28039E-2
3.99973E-1	5.18188E-6	3.23867E-2	4.61644E+0	3.06307E+0	1.90351E-1
5.99971E-1	8.69687E-6	5.43554E-2	4.92543E-1	1.38590E+0	5.11290E-2
7.99983E-1	1.22773E-5	7.67331E-2	-2.23734E-1	1.07011E+0	-4.37166E-2
9.99989E-1	1.69288E-5	1.05805E-1	-5.07266E-2	1.80703E+0	-1.70839E-2
1.19999E+0	2.27828E-5	1.42393E-1	-1.06522E+0	9.64897E-1	-5.79365E-1
1.40000E+0	2.80282E-5	1.75176E-1	-1.31691E-1	3.15027E-1	-1.02804E-1
1.60000E+0	3.57817E-5	2.23636E-1	-6.99670E-2	9.02290E-2	-7.96901E-2
1.79999E+0	4.14431E-5	2.59019E-1	1.55949E-1	3.64100E-1	2.31438E-1
1.99998E+0	4.67298E-5	2.92061E-1	-3.75746E-2	5.19119E-1	-6.98624E-2
2.20007E+0	5.40809E-5	3.38006E-1	7.89908E-2	1.42243E-1	1.86977E-1
2.40001E+0	5.94106E-5	3.71316E-1	-1.49807E-2	1.86025E-1	-4.24950E-2
2.59999E+0	7.29840E-5	4.56150E-1	-5.85709E-2	1.55672E-1	-2.21111E-1
2.79992E+0	8.10600E-5	5.06625E-1	4.15366E-2	2.61810E-1	1.87548E-1
2.99984E+0	9.68539E-5	6.05337E-1	1.26185E-1	2.77070E-1	7.29380E-1
3.19990E+0	1.18089E-4	7.38056E-1	7.81277E-2	1.36771E-1	5.87329E-1
3.39986E+0	1.43963E-4	8.99769E-1	1.18989E-1	1.75426E-1	1.15864E+0
3.59986E+0	1.80033E-4	1.12521E+0	1.27136E-1	9.39003E-2	1.63921E+0
3.79987E+0	2.28798E-4	1.42999E+0	1.21266E-1	5.15725E-2	2.09744E+0
3.99986E+0	2.91163E-4	1.81977E+0	1.53044E-1	1.52833E-1	3.54590E+0
4.19991E+0	3.73491E-4	2.33432E+0	1.86939E-1	1.34430E-1	5.83378E+0
4.39984E+0	4.61037E-4	2.88148E+0	1.84526E-1	1.13868E-1	7.44664E+0
4.59981E+0	5.93886E-4	3.71179E+0	1.83364E-1	1.11227E-1	9.96523E+0
4.80021E+0	7.53518E-4	4.70949E+0	1.75826E-1	8.72453E-2	1.26523E+1
5.00013E+0	9.19961E-4	5.74976E+0	1.89297E-1	9.83088E-2	1.73231E+1
5.20016E+0	1.15325E-3	7.20781E+0	1.84986E-1	1.13191E-1	2.20704E+1
5.40017E+0	1.42747E-3	8.92169E+0	1.79391E-1	1.15899E-1	2.75109E+1
5.60011E+0	1.72759E-3	1.07974E+1	1.76698E-1	1.28172E-1	3.40094E+1
5.80017E+0	2.05422E-3	1.28389E+1	1.75186E-1	1.24859E-1	4.15257E+1
6.00013E+0	2.46587E-3	1.54117E+1	1.69944E-1	1.21803E-1	5.00227E+1
6.20013E+0	2.92520E-3	1.82825E+1	1.61420E-1	1.21186E-1	5.82430E+1
6.40013E+0	3.46356E-3	2.16472E+1	1.58555E-1	1.21336E-1	6.99231E+1
6.60008E+0	4.02689E-3	2.51681E+1	1.52375E-1	1.19901E-1	8.05682E+1
6.80003E+0	4.67401E-3	2.92126E+1	1.46621E-1	1.26539E-1	9.27102E+1
6.99997E+0	5.35049E-3	3.34406E+1	1.41316E-1	1.25201E-1	1.05296E+2
7.19996E+0	6.12231E-3	3.82644E+1	1.36567E-1	1.21349E-1	1.19763E+2
7.39995E+0	6.96059E-3	4.35037E+1	1.30114E-1	1.22996E-1	1.33331E+2
7.59995E+0	7.88916E-3	4.93072E+1	1.25375E-1	1.21194E-1	1.49549E+2
7.79992E+0	8.90112E-3	5.56320E+1	1.19117E-1	1.18123E-1	1.64527E+2
7.99993E+0	1.00242E-2	6.26513E+1	1.12913E-1	1.14261E-1	1.80139E+2
8.19989E+0	1.12271E-2	7.01694E+1	1.07104E-1	1.12634E-1	1.96160E+2
8.39994E+0	1.25464E-2	7.84150E+1	1.02011E-1	1.11193E-1	2.13881E+2
8.59993E+0	1.39318E-2	8.70737E+1	9.67868E-2	1.07816E-1	2.30701E+2
8.79992E+0	1.53747E-2	9.60919E+1	9.30352E-2	1.06056E-1	2.50416E+2
8.99991E+0	1.68579E-2	1.05362E+2	8.91754E-2	1.05550E-1	2.69164E+2
9.19990E+0	1.82761E-2	1.14226E+2	8.73601E-2	1.06326E-1	2.92220E+2
9.39991E+0	1.98264E-2	1.23915E+2	8.47846E-2	1.06430E-1	3.14351E+2
