Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99960E-1	-2.17659E-6	-1.36037E-2	-4.03264E-1	-1.94780E+0	-1.74614E-2
-7.99982E-1	-1.40982E-6	-8.81137E-3	1.25494E+0	1.13679E+1	2.81578E-2
-5.99958E-1	-8.33760E-7	-5.21100E-3	3.53992E+1	1.00524E+0	3.52278E-1
-3.99951E-1	-4.17328E-7	-2.60830E-3	-2.42384E+1	2.53394E+1	-8.04858E-2
-2.00003E-1	-1.55239E-7	-9.70244E-4	7.18500E+1	3.30783E+1	4.43807E-2
4.96149E-5	5.88977E-10	3.68111E-6	8.07786E+8	1.95950E+4	4.69610E-1
2.00045E-1	1.64015E-7	1.02509E-3	2.63642E+2	6.84468E+1	1.72090E-1
3.99982E-1	4.16952E-7	2.60595E-3	1.51011E+2	1.16863E+1	5.01033E-1
5.99975E-1	8.25465E-7	5.15916E-3	-1.90183E+1	-1.47776E+1	-1.87385E-1
7.99988E-1	1.37134E-6	8.57088E-3	3.15885E+1	1.68898E+0	6.89425E-1
9.99990E-1	2.14493E-6	1.34058E-2	-1.06321E+1	-8.13904E-1	-4.53688E-1
1.20000E+0	3.10934E-6	1.94334E-2	1.89536E+0	-4.36376E+0	1.40692E-1
1.40000E+0	4.35432E-6	2.72145E-2	-3.95276E+0	-1.69692E+0	-4.79379E-1
1.60000E+0	6.04330E-6	3.77706E-2	-5.50986E-1	-1.93150E+0	-1.05990E-1
1.79998E+0	8.06371E-6	5.03982E-2	-1.07518E-1	-9.60059E-1	-3.10466E-2
1.99998E+0	1.05582E-5	6.59887E-2	2.31813E-1	4.22938E-1	9.73829E-2
2.20009E+0	1.37867E-5	8.61669E-2	2.18998E-1	-8.83342E-1	1.32151E-1
2.40005E+0	1.78730E-5	1.11706E-1	2.07977E-2	-2.79258E-2	1.77485E-2
2.60003E+0	2.39481E-5	1.49676E-1	4.40855E-1	8.95073E-1	5.46104E-1
2.80000E+0	3.16871E-5	1.98044E-1	3.41972E-2	9.55995E-2	6.03616E-2
2.99992E+0	4.00993E-5	2.50621E-1	4.43201E-2	2.56639E-1	1.06066E-1
3.19996E+0	5.12378E-5	3.20236E-1	6.68243E-2	-2.58987E-2	2.17971E-1
3.39985E+0	6.79103E-5	4.24439E-1	3.54221E-2	-3.33539E-1	1.62704E-1
3.59984E+0	9.01742E-5	5.63589E-1	2.63690E-1	8.25268E-2	1.70290E+0
3.79991E+0	1.19404E-4	7.46275E-1	2.43750E-1	4.45746E-2	2.20023E+0
3.99986E+0	1.55450E-4	9.71562E-1	2.27789E-1	8.36314E-2	2.81772E+0
4.19982E+0	2.02630E-4	1.26644E+0	2.57165E-1	1.96343E-1	4.35387E+0
4.39978E+0	2.64477E-4	1.65298E+0	2.54941E-1	1.04444E-1	5.90186E+0
4.59975E+0	3.39619E-4	2.12262E+0	2.40566E-1	1.69496E-1	7.47635E+0
4.80008E+0	4.36585E-4	2.72866E+0	2.42894E-1	1.78945E-1	1.01266E+1
5.00012E+0	5.55469E-4	3.47168E+0	2.20048E-1	8.28261E-2	1.21587E+1
5.20010E+0	6.93808E-4	4.33630E+0	2.24433E-1	1.34934E-1	1.61090E+1
5.40003E+0	8.64598E-4	5.40374E+0	2.09344E-1	1.36591E-1	1.94447E+1
5.60001E+0	1.02971E-3	6.43569E+0	2.06989E-1	1.52874E-1	2.37455E+1
5.80011E+0	1.25303E-3	7.83144E+0	1.98363E-1	1.46625E-1	2.86806E+1
6.00009E+0	1.51140E-3	9.44625E+0	1.88522E-1	1.44945E-1	3.40117E+1
6.20010E+0	1.80947E-3	1.13092E+1	1.82583E-1	1.38943E-1	4.07513E+1
6.40016E+0	2.14201E-3	1.33876E+1	1.74205E-1	1.37852E-1	4.75120E+1
6.60007E+0	2.50342E-3	1.56464E+1	1.66297E-1	1.29782E-1	5.46633E+1
6.80008E+0	2.91214E-3	1.82009E+1	1.60349E-1	1.34706E-1	6.31717E+1
7.00011E+0	3.36487E-3	2.10304E+1	1.51483E-1	1.33743E-1	7.09852E+1
7.20010E+0	3.85308E-3	2.40817E+1	1.45851E-1	1.30067E-1	8.04981E+1
7.40009E+0	4.37943E-3	2.73714E+1	1.37649E-1	1.23903E-1	8.87482E+1
7.60006E+0	4.95408E-3	3.09630E+1	1.33702E-1	1.27145E-1	1.00150E+2
7.80004E+0	5.58875E-3	3.49297E+1	1.26998E-1	1.17955E-1	1.10138E+2
8.00002E+0	6.27486E-3	3.92179E+1	1.21526E-1	1.19107E-1	1.21365E+2
8.19994E+0	7.03930E-3	4.39956E+1	1.14715E-1	1.16731E-1	1.31731E+2
8.40001E+0	7.83977E-3	4.89986E+1	1.09747E-1	1.11638E-1	1.43783E+2
8.59995E+0	8.69808E-3	5.43630E+1	1.03846E-1	1.10513E-1	1.54540E+2
8.79997E+0	9.60745E-3	6.00466E+1	9.94073E-2	1.07524E-1	1.67201E+2
9.00001E+0	1.05871E-2	6.61694E+1	9.46943E-2	1.06386E-1	1.79504E+2
9.19994E+0	1.15999E-2	7.24994E+1	9.00316E-2	1.03649E-1	1.91146E+2
9.39998E+0	1.26759E-2	7.92244E+1	8.66251E-2	1.03351E-1	2.05343E+2
9.60024E+0	1.37709E-2	8.60681E+1	8.29427E-2	1.00600E-1	2.18149E+2
