Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99959E-1	-1.60031E-6	-1.00019E-2	-5.78831E+0	-1.13454E+0	-1.84276E-1
-7.99972E-1	-9.81899E-7	-6.13687E-3	-2.90592E+1	-1.02902E+1	-4.54103E-1
-5.99956E-1	-4.86655E-7	-3.04159E-3	-4.08118E+1	-6.42321E+1	-2.37059E-1
-3.99950E-1	-1.69757E-7	-1.06098E-3	-1.42703E+2	-6.78369E+1	-1.92751E-1
-2.00001E-1	-3.66485E-8	-2.29053E-4	-4.15617E+2	1.07208E+2	-6.06054E-2
6.84977E-5	1.98350E-8	1.23969E-4	5.37972E+6	-3.27271E+2	1.45411E-1
2.00055E-1	6.05229E-8	3.78268E-4	7.70476E+2	-1.64921E+1	1.85592E-1
3.99985E-1	1.65128E-7	1.03205E-3	1.24011E+2	-5.76801E+1	1.62950E-1
5.99977E-1	4.36339E-7	2.72712E-3	2.91194E+1	-2.31374E+1	1.51660E-1
7.99984E-1	8.48243E-7	5.30152E-3	-1.44860E+1	-2.17276E+1	-1.95560E-1
9.99995E-1	1.41255E-6	8.82844E-3	-9.14638E-1	8.75541E+0	-2.57028E-2
1.20000E+0	2.18272E-6	1.36420E-2	-3.78232E+0	1.92548E+0	-1.97092E-1
1.40000E+0	3.17965E-6	1.98728E-2	-6.51792E+0	-5.40286E+0	-5.77226E-1
1.60001E+0	4.27404E-6	2.67128E-2	-2.43570E+0	9.33500E-1	-3.31372E-1
1.79999E+0	5.74193E-6	3.58871E-2	-1.20443E+0	-8.34862E-1	-2.47650E-1
1.99997E+0	7.55120E-6	4.71950E-2	2.38692E-2	-1.64069E+0	7.17145E-3
2.20002E+0	9.80273E-6	6.12671E-2	3.05972E-1	1.18299E+0	1.31276E-1
2.40007E+0	1.24896E-5	7.80600E-2	-7.78225E-1	3.60127E-2	-4.64096E-1
2.60007E+0	1.56930E-5	9.80812E-2	-1.20854E-2	4.62182E-1	-9.81028E-3
2.80001E+0	1.94575E-5	1.21609E-1	7.40479E-2	1.74032E-2	8.02582E-2
2.99992E+0	2.41597E-5	1.50998E-1	1.36151E-1	1.26714E-1	1.96315E-1
3.20000E+0	3.05004E-5	1.90628E-1	1.46948E-1	8.14923E-1	2.85331E-1
3.39991E+0	4.05394E-5	2.53371E-1	3.96793E-1	7.74461E-2	1.08802E+0
3.59991E+0	5.16824E-5	3.23015E-1	4.01176E-1	1.42036E-1	1.48491E+0
3.79987E+0	6.65428E-5	4.15892E-1	2.94059E-1	3.98441E-1	1.47923E+0
3.99980E+0	8.66058E-5	5.41286E-1	3.83128E-1	2.78384E-1	2.64033E+0
4.19987E+0	1.10017E-4	6.87606E-1	3.95275E-1	1.87523E-1	3.63350E+0
4.39983E+0	1.39324E-4	8.70775E-1	3.39757E-1	3.43602E-1	4.14344E+0
4.59980E+0	1.79592E-4	1.12245E+0	3.64164E-1	1.60517E-1	5.98485E+0
4.80021E+0	2.27105E-4	1.41941E+0	3.57923E-1	2.35757E-1	7.76260E+0
5.00015E+0	2.81908E-4	1.76192E+0	3.12660E-1	1.71400E-1	8.76784E+0
5.20016E+0	3.49123E-4	2.18202E+0	3.06358E-1	2.05332E-1	1.10651E+1
5.40017E+0	4.25481E-4	2.65926E+0	3.01231E-1	2.26495E-1	1.37695E+1
5.60013E+0	5.15348E-4	3.22093E+0	2.82423E-1	1.78228E-1	1.62154E+1
5.80019E+0	6.17385E-4	3.85866E+0	2.63336E-1	2.14112E-1	1.87602E+1
6.00017E+0	7.27169E-4	4.54481E+0	2.63046E-1	2.05870E-1	2.28329E+1
6.20018E+0	8.54660E-4	5.34163E+0	2.52370E-1	1.75570E-1	2.66052E+1
6.40018E+0	1.09540E-3	6.84625E+0	2.35745E-1	1.83591E-1	3.28805E+1
6.60021E+0	1.23627E-3	7.72669E+0	2.31662E-1	1.88233E-1	3.76059E+1
6.80016E+0	1.42118E-3	8.88237E+0	2.27276E-1	1.75391E-1	4.36970E+1
7.00011E+0	1.63417E-3	1.02136E+1	2.14228E-1	1.65132E-1	4.87538E+1
7.20006E+0	1.87343E-3	1.17089E+1	2.03401E-1	1.77184E-1	5.45830E+1
7.40006E+0	2.08156E-3	1.30098E+1	1.98905E-1	1.79011E-1	6.09538E+1
7.60003E+0	2.37724E-3	1.48577E+1	1.95748E-1	1.75871E-1	7.03584E+1
7.80003E+0	2.73602E-3	1.71001E+1	1.82553E-1	1.77764E-1	7.75057E+1
8.00001E+0	2.99566E-3	1.87229E+1	1.63666E-1	1.56217E-1	7.80320E+1
8.19998E+0	3.10197E-3	1.93873E+1	1.84913E-1	1.83090E-1	9.35725E+1
8.40008E+0	3.91730E-3	2.44831E+1	1.64819E-1	1.67873E-1	1.07897E+2
8.60002E+0	4.33820E-3	2.71138E+1	1.57611E-1	1.58808E-1	1.16983E+2
8.80002E+0	4.61078E-3	2.88174E+1	1.53946E-1	1.63611E-1	1.24267E+2
8.99999E+0	5.19694E-3	3.24809E+1	1.54946E-1	1.64934E-1	1.44178E+2
9.19996E+0	5.73758E-3	3.58599E+1	1.51283E-1	1.68861E-1	1.58867E+2
9.40001E+0	6.37413E-3	3.98383E+1	1.45487E-1	1.69340E-1	1.73421E+2
9.60029E+0	6.81800E-3	4.26125E+1	1.39858E-1	1.62703E-1	1.82121E+2
9.80026E+0	7.33119E-3	4.58199E+1	1.42030E-1	1.71623E-1	2.03012E+2
1.00003E+1	8.06185E-3	5.03866E+1	1.35179E-1	1.65344E-1	2.16815E+2
1.02003E+1	8.47826E-3	5.29891E+1	1.38346E-1	1.73878E-1	2.38021E+2
1.04003E+1	9.63495E-3	6.02184E+1	1.23101E-1	1.56623E-1	2.45406E+2
1.06003E+1	1.01071E-2	6.31694E+1	1.22704E-1	1.56748E-1	2.61538E+2
1.08002E+1	1.08608E-2	6.78800E+1	1.20431E-1	1.60342E-1	2.81037E+2
1.10003E+1	1.17211E-2	7.32569E+1	1.16932E-1	1.58655E-1	2.99940E+2
1.12003E+1	1.32385E-2	8.27406E+1	1.10183E-1	1.51449E-1	3.25021E+2
1.14003E+1	1.42651E-2	8.91569E+1	1.04490E-1	1.47345E-1	3.38060E+2
1.16002E+1	1.49445E-2	9.34031E+1	1.08807E-1	1.56758E-1	3.75261E+2
1.18002E+1	1.71358E-2	1.07099E+2	9.81270E-2	1.42941E-1	3.94741E+2
1.20001E+1	1.82975E-2	1.14359E+2	9.44948E-2	1.42440E-1	4.12776E+2
