Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99952E-1	-1.67058E-5	-1.04411E-1	9.00428E-1	-9.78881E-1	2.99244E-1
-7.99969E-1	-1.12769E-5	-7.04806E-2	1.63031E+0	-9.75497E-1	2.92592E-1
-5.99950E-1	-6.89605E-6	-4.31003E-2	1.25931E+0	-2.59752E+0	1.03652E-1
-3.99942E-1	-3.69948E-6	-2.31217E-2	-5.67443E+0	6.26280E-2	-1.67028E-1
-1.99990E-1	-1.46372E-6	-9.14825E-3	-6.83136E+0	-5.54721E+0	-3.97835E-2
5.81980E-5	7.69484E-10	4.80928E-6	3.95640E+7	1.41338E+4	3.52483E-2
2.00051E-1	1.45277E-6	9.07981E-3	-2.74788E+1	-9.78866E+0	-1.58879E-1
3.99991E-1	3.40183E-6	2.12614E-2	-3.62091E+0	-5.60147E+0	-9.80191E-2
5.99979E-1	6.09722E-6	3.81076E-2	-7.97072E+0	-1.99824E+0	-5.80090E-1
7.99989E-1	9.48841E-6	5.93026E-2	-3.06077E+0	-1.04982E+0	-4.62209E-1
9.99987E-1	1.34746E-5	8.42162E-2	-1.54754E+0	-1.20610E+0	-4.14842E-1
1.20000E+0	1.85519E-5	1.15949E-1	-2.06902E-1	-1.10828E+0	-9.16357E-2
1.40000E+0	2.45285E-5	1.53303E-1	-8.67462E-1	-6.58526E-1	-5.92624E-1
1.60000E+0	3.14739E-5	1.96712E-1	-4.15648E-1	-4.92359E-1	-4.16415E-1
1.79998E+0	3.94895E-5	2.46809E-1	-1.81416E-1	-2.84712E-1	-2.56539E-1
1.99997E+0	4.97675E-5	3.11047E-1	-5.42835E-1	-3.36858E-1	-1.07490E+0
2.20006E+0	6.10637E-5	3.81648E-1	7.75825E-2	-3.86567E-1	2.07354E-1
2.39996E+0	7.41122E-5	4.63201E-1	-3.65762E-2	-2.25555E-1	-1.29426E-1
2.60000E+0	9.07336E-5	5.67085E-1	-8.25210E-2	-3.68868E-1	-3.87290E-1
2.79995E+0	1.14650E-4	7.16562E-1	-5.95299E-2	-1.16600E-1	-3.80180E-1
2.99992E+0	1.36975E-4	8.56094E-1	-3.13543E-2	-2.97013E-2	-2.56317E-1
3.19995E+0	1.68087E-4	1.05054E+0	1.33834E-2	-1.69627E-1	1.43210E-1
3.39988E+0	2.07043E-4	1.29402E+0	3.34194E-3	-1.38055E-1	4.68007E-2
3.59991E+0	2.56838E-4	1.60524E+0	3.64876E-2	2.45247E-2	6.71161E-1
3.79987E+0	3.06780E-4	1.91738E+0	5.19301E-2	-1.65499E-2	1.20433E+0
3.99986E+0	3.68228E-4	2.30143E+0	5.37035E-2	-1.64675E-2	1.57360E+0
4.19983E+0	4.44325E-4	2.77703E+0	7.54680E-2	4.12537E-2	2.80172E+0
4.39978E+0	5.47983E-4	3.42489E+0	6.03178E-2	2.75264E-2	2.89317E+0
4.59973E+0	6.27104E-4	3.91940E+0	7.27739E-2	1.07859E-2	4.17617E+0
4.80011E+0	7.50869E-4	4.69293E+0	7.19266E-2	2.68819E-2	5.15745E+0
5.00004E+0	8.63865E-4	5.39916E+0	7.56333E-2	7.86300E-3	6.49924E+0
5.20004E+0	1.18693E-3	7.41831E+0	6.99778E-2	3.40256E-2	8.59255E+0
5.40003E+0	1.21272E-3	7.57950E+0	8.15719E-2	4.04007E-2	1.06274E+1
5.60004E+0	1.44579E-3	9.03619E+0	8.37819E-2	5.19389E-2	1.34951E+1
5.80006E+0	1.73218E-3	1.08261E+1	8.26594E-2	4.35685E-2	1.65214E+1
6.00005E+0	2.18117E-3	1.36323E+1	7.08148E-2	5.02194E-2	1.84374E+1
6.20013E+0	3.09398E-3	1.93374E+1	5.78095E-2	3.76499E-2	2.20621E+1
6.40009E+0	3.62990E-3	2.26869E+1	5.67933E-2	3.62922E-2	2.62487E+1
6.60006E+0	3.74763E-3	2.34227E+1	6.12953E-2	4.43429E-2	3.01621E+1
6.80003E+0	3.99336E-3	2.49585E+1	6.67208E-2	5.48668E-2	3.60447E+1
7.00002E+0	4.09523E-3	2.55952E+1	7.25829E-2	5.41932E-2	4.13945E+1
7.20001E+0	4.79436E-3	2.99648E+1	7.18727E-2	5.54204E-2	4.93580E+1
7.40003E+0	4.31520E-3	2.69700E+1	9.06732E-2	7.20214E-2	5.76028E+1
7.60001E+0	5.08754E-3	3.17971E+1	8.22935E-2	7.72920E-2	6.33020E+1
7.79999E+0	5.75962E-3	3.59976E+1	8.02477E-2	7.53833E-2	7.17217E+1
7.99998E+0	6.32541E-3	3.95338E+1	7.91551E-2	7.71923E-2	7.96868E+1
8.19992E+0	7.01507E-3	4.38442E+1	7.72621E-2	7.57875E-2	8.84176E+1
8.39996E+0	7.82684E-3	4.89177E+1	7.49305E-2	7.50220E-2	9.80059E+1
8.59993E+0	8.45497E-3	5.28436E+1	7.45927E-2	7.72517E-2	1.07903E+2
8.79993E+0	9.23739E-3	5.77337E+1	7.26189E-2	7.53150E-2	1.17438E+2
8.99996E+0	1.02034E-2	6.37713E+1	7.03190E-2	7.74485E-2	1.28466E+2
9.19990E+0	1.11342E-2	6.95888E+1	6.86281E-2	7.70976E-2	1.39854E+2
9.39990E+0	1.21383E-2	7.58644E+1	6.71381E-2	7.73638E-2	1.52398E+2
9.60020E+0	1.31144E-2	8.19650E+1	6.53258E-2	7.63343E-2	1.63623E+2
9.80014E+0	1.42407E-2	8.90044E+1	6.36170E-2	7.71749E-2	1.76631E+2
1.00001E+1	1.52165E-2	9.51031E+1	6.31624E-2	7.83461E-2	1.91209E+2
1.02001E+1	1.64690E-2	1.02931E+2	6.09700E-2	7.70324E-2	2.03760E+2
1.04001E+1	1.77365E-2	1.10853E+2	5.99579E-2	7.89362E-2	2.20030E+2
1.06001E+1	1.89089E-2	1.18181E+2	5.90924E-2	7.85678E-2	2.35634E+2
1.07704E+1	2.00010E-2	1.25006E+2	5.82856E-2	7.77831E-2	2.49790E+2
