	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: Cl-BsubPc	State: CBP	State: TxOPhCz	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: Cl-BsubPc
26	12:14:33	-0.001	-0.000	-0.000	2.800	0.623	3.900	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
27	12:14:34	0.001	0.000	-0.000	3.200	0.715	4.500	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	722
28	12:14:35	0.000	-0.000	-0.000	3.640	0.816	5.160	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
29	12:14:36	-0.002	-0.001	-0.000	4.000	0.898	5.700	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
30	12:14:37	0.003	-0.000	-0.000	4.400	0.990	6.300	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
31	12:14:38	-0.001	-0.000	-0.000	4.800	1.082	6.900	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
32	12:14:39	0.000	-0.000	-0.000	5.240	1.183	7.560	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	718
33	12:14:40	-0.001	0.000	-0.000	5.640	1.274	8.160	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
34	12:14:41	-0.001	-0.000	-0.000	6.040	1.366	8.760	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
35	12:14:42	0.000	-0.000	-0.000	6.400	1.448	9.300	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	722
36	12:14:43	0.000	-0.000	-0.000	6.840	1.549	9.960	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
37	12:14:44	-0.001	-0.000	-0.000	7.200	1.632	10.500	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	722
38	12:14:45	0.001	-0.000	-0.000	7.640	1.733	11.160	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
39	12:14:46	-0.001	-0.000	-0.000	8.000	1.815	11.700	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	722
40	12:14:47	-0.000	-0.000	-0.000	8.440	1.916	12.360	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	722
41	12:14:48	-0.001	-0.001	-0.000	8.840	2.008	12.960	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
42	12:14:49	0.000	-0.000	-0.000	9.200	2.090	13.500	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
43	12:14:50	-0.000	-0.001	-0.000	9.600	2.182	14.100	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
44	12:14:51	-0.001	-0.000	-0.000	10.000	2.273	14.700	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
45	12:14:52	-0.000	-0.000	-0.000	10.400	2.365	15.300	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
46	12:14:53	-0.001	-0.000	-0.000	10.840	2.466	15.960	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
47	12:14:54	-0.000	-0.000	-0.000	11.200	2.548	16.500	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
48	12:14:55	-0.000	-0.000	-0.000	11.640	2.649	17.160	-0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	720
49	12:14:56	-0.001	-0.000	-0.000	12.000	2.732	17.700	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Rise	Sensor Status	1	00	Fundamental Activity	000.000	721
50	12:14:57	0.001	-0.000	-0.000	12.000	2.833	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	724
51	12:14:58	-0.001	-0.000	-0.000	12.000	2.924	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
52	12:14:59	0.000	-0.001	-0.000	12.000	3.016	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	723
53	12:15:00	0.000	-0.000	-0.000	12.000	3.098	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
54	12:15:01	-0.001	-0.000	-0.000	12.000	3.199	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
55	12:15:02	-0.000	-0.001	-0.001	12.000	3.282	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
56	12:15:03	0.001	-0.000	-0.001	12.000	3.373	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
57	12:15:04	-0.001	-0.001	-0.001	12.000	3.465	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
58	12:15:05	-0.001	-0.000	-0.001	12.000	3.566	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
59	12:15:06	-0.000	-0.000	-0.001	12.000	3.658	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
60	12:15:07	0.001	-0.000	-0.001	12.000	3.740	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
61	12:15:08	0.000	-0.000	-0.001	12.000	3.832	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
62	12:15:09	-0.001	-0.000	-0.002	12.000	3.933	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
63	12:15:10	-0.001	-0.000	-0.002	12.000	4.015	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
64	12:15:11	-0.001	-0.001	-0.002	12.000	4.116	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
65	12:15:12	0.000	-0.001	-0.002	12.000	4.208	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
66	12:15:13	-0.001	-0.000	-0.002	12.000	4.299	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	719
67	12:15:14	0.000	-0.001	-0.002	12.000	4.391	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
68	12:15:15	0.000	-0.000	-0.002	12.000	4.483	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
69	12:15:16	0.000	-0.000	-0.003	12.000	4.565	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	723
70	12:15:17	0.001	-0.000	-0.003	12.000	4.657	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
71	12:15:18	-0.001	-0.000	-0.003	12.000	4.758	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
72	12:15:19	0.000	-0.001	-0.003	12.000	4.840	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
73	12:15:20	-0.001	-0.001	-0.003	12.000	4.932	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
74	12:15:21	0.000	-0.000	-0.003	12.000	5.023	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
75	12:15:22	0.000	-0.000	-0.003	12.000	5.124	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
76	12:15:23	-0.001	-0.000	-0.003	12.000	5.216	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
77	12:15:24	-0.001	-0.000	-0.003	12.000	5.298	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
78	12:15:25	-0.001	-0.000	-0.003	12.000	5.390	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
79	12:15:26	0.001	-0.000	-0.003	12.000	5.491	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
80	12:15:27	-0.000	0.000	-0.003	12.000	5.583	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
81	12:15:28	-0.000	-0.000	-0.003	12.000	5.665	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
82	12:15:29	0.000	-0.000	-0.003	12.000	5.766	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
83	12:15:30	0.000	-0.000	-0.003	12.000	5.858	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
84	12:15:31	-0.001	-0.001	-0.003	12.000	5.949	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
85	12:15:32	-0.000	-0.000	-0.003	12.000	6.041	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	723
86	12:15:33	0.001	-0.000	-0.003	12.000	6.133	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
87	12:15:34	-0.001	-0.000	-0.003	12.000	6.224	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
88	12:15:35	-0.001	-0.001	-0.003	12.000	6.307	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
89	12:15:36	-0.000	-0.000	-0.003	12.000	6.408	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
90	12:15:37	0.001	-0.000	-0.003	12.000	6.490	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
91	12:15:38	0.001	-0.000	-0.003	12.000	6.591	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
92	12:15:39	-0.001	0.000	-0.003	12.000	6.673	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
93	12:15:40	0.001	-0.000	-0.003	12.000	6.774	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
94	12:15:41	0.000	-0.000	-0.003	12.000	6.866	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
95	12:15:42	-0.001	-0.000	-0.003	12.000	6.958	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
96	12:15:43	-0.001	-0.000	-0.003	12.000	7.049	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
97	12:15:44	0.001	-0.001	-0.003	12.000	7.141	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
98	12:15:45	0.000	-0.000	-0.003	12.000	7.233	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
99	12:15:46	0.001	-0.000	-0.003	12.000	7.324	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
100	12:15:47	-0.000	-0.000	-0.003	12.000	7.416	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
101	12:15:48	-0.000	-0.000	-0.003	12.000	7.498	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
102	12:15:49	-0.001	-0.000	-0.003	12.000	7.599	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	719
103	12:15:50	-0.000	-0.000	-0.003	12.000	7.691	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
104	12:15:51	0.001	-0.000	-0.003	12.000	7.773	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
105	12:15:52	-0.001	-0.000	-0.003	12.000	7.874	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
106	12:15:53	0.001	-0.000	-0.003	12.000	7.966	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
107	12:15:54	0.001	0.000	-0.003	12.000	8.058	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
108	12:15:55	0.001	-0.000	-0.002	12.000	8.140	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
109	12:15:56	0.001	-0.000	-0.002	12.000	8.241	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
110	12:15:57	0.000	-0.000	-0.002	12.000	8.323	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
111	12:15:58	-0.000	-0.000	-0.002	12.000	8.415	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
112	12:15:59	-0.000	-0.001	-0.002	12.000	8.516	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
113	12:16:00	-0.002	-0.000	-0.002	12.000	8.608	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
114	12:16:01	0.000	-0.000	-0.002	12.000	8.699	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
115	12:16:02	-0.001	-0.000	-0.002	12.000	8.782	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
116	12:16:03	0.001	-0.000	-0.002	12.000	8.883	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
117	12:16:04	-0.000	-0.001	-0.002	12.000	8.965	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
118	12:16:05	0.001	-0.000	-0.002	12.000	9.057	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
119	12:16:06	0.001	-0.001	-0.002	12.000	9.148	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
120	12:16:07	-0.001	-0.000	-0.002	12.000	9.240	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	723
121	12:16:08	0.001	-0.001	-0.002	12.000	9.341	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
122	12:16:09	-0.001	-0.001	-0.002	12.000	9.433	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
123	12:16:10	0.001	-0.000	-0.002	12.000	9.515	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
124	12:16:11	-0.001	-0.001	-0.002	12.000	9.616	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
125	12:16:12	0.001	-0.001	-0.002	12.000	9.698	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
126	12:16:13	0.000	-0.001	-0.002	12.000	9.799	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
127	12:16:14	-0.001	-0.001	-0.002	12.000	9.891	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
128	12:16:15	0.001	-0.001	-0.002	12.000	9.983	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
129	12:16:16	0.000	-0.001	-0.002	12.000	10.065	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
130	12:16:17	0.000	-0.001	-0.002	12.000	10.166	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
131	12:16:18	0.000	-0.001	-0.002	12.000	10.248	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
132	12:16:19	0.001	-0.001	-0.002	12.000	10.349	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
133	12:16:20	0.001	-0.001	-0.002	12.000	10.432	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
134	12:16:21	-0.000	-0.001	-0.001	12.000	10.523	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
135	12:16:22	0.000	-0.001	-0.001	12.000	10.615	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
136	12:16:23	0.000	-0.001	-0.001	12.000	10.707	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	722
137	12:16:24	-0.001	-0.001	-0.001	12.000	10.798	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
138	12:16:25	0.000	-0.001	-0.001	12.000	10.890	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	720
139	12:16:26	0.001	-0.001	-0.001	12.000	10.982	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	721
