	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	15:01:43	-0.001	0.000	0.000	Ready	Sensor Status	Fundamental Activity
1	15:01:44	-0.001	0.000	0.000	Ready	Sensor Status	Fundamental Activity
2	15:01:45	-0.001	0.213	0.000	PreCon Rise	Sensor Status	Fundamental Activity
3	15:01:46	-0.001	0.747	0.000	PreCon Rise	Sensor Status	Fundamental Activity
4	15:01:47	-0.001	1.280	0.000	PreCon Rise	Sensor Status	Fundamental Activity
5	15:01:48	-0.002	1.813	0.000	PreCon Rise	Sensor Status	Fundamental Activity
6	15:01:49	-0.002	2.347	0.000	PreCon Rise	Sensor Status	Fundamental Activity
7	15:01:50	-0.001	2.880	0.000	PreCon Rise	Sensor Status	Fundamental Activity
8	15:01:51	-0.001	3.413	0.000	PreCon Rise	Sensor Status	Fundamental Activity
9	15:01:52	-0.002	3.947	0.000	PreCon Rise	Sensor Status	Fundamental Activity
10	15:01:53	-0.002	4.480	0.000	PreCon Rise	Sensor Status	Fundamental Activity
11	15:01:54	-0.002	5.013	0.000	PreCon Rise	Sensor Status	Fundamental Activity
12	15:01:55	-0.002	5.547	0.000	PreCon Rise	Sensor Status	Fundamental Activity
13	15:01:56	-0.002	6.080	0.000	PreCon Rise	Sensor Status	Fundamental Activity
14	15:01:57	-0.002	6.613	0.000	PreCon Rise	Sensor Status	Fundamental Activity
15	15:01:58	-0.002	7.147	0.000	PreCon Rise	Sensor Status	Fundamental Activity
16	15:01:59	-0.002	7.680	0.000	PreCon Rise	Sensor Status	Fundamental Activity
17	15:02:00	-0.002	8.213	0.000	PreCon Rise	Sensor Status	Fundamental Activity
18	15:02:01	-0.001	8.747	0.000	PreCon Rise	Sensor Status	Fundamental Activity
19	15:02:02	-0.002	9.280	0.000	PreCon Rise	Sensor Status	Fundamental Activity
20	15:02:03	-0.002	9.813	0.000	PreCon Rise	Sensor Status	Fundamental Activity
21	15:02:04	-0.002	10.347	0.000	PreCon Rise	Sensor Status	Fundamental Activity
22	15:02:05	-0.002	10.880	0.000	PreCon Rise	Sensor Status	Fundamental Activity
23	15:02:06	-0.002	11.413	0.000	PreCon Rise	Sensor Status	Fundamental Activity
24	15:02:07	-0.002	11.947	0.000	PreCon Rise	Sensor Status	Fundamental Activity
25	15:02:08	-0.003	12.480	0.000	PreCon Rise	Sensor Status	Fundamental Activity
26	15:02:09	-0.002	13.013	0.000	PreCon Rise	Sensor Status	Fundamental Activity
27	15:02:10	-0.002	13.547	0.000	PreCon Rise	Sensor Status	Fundamental Activity
28	15:02:11	-0.002	14.080	0.000	PreCon Rise	Sensor Status	Fundamental Activity
29	15:02:12	-0.003	14.613	0.000	PreCon Rise	Sensor Status	Fundamental Activity
30	15:02:13	-0.002	15.147	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
31	15:02:14	-0.002	15.680	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
32	15:02:15	-0.002	16.213	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
33	15:02:16	-0.002	16.747	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
34	15:02:17	-0.002	17.280	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
35	15:02:18	-0.003	17.813	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
36	15:02:19	-0.002	18.347	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
37	15:02:20	-0.002	18.880	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
38	15:02:21	-0.002	19.413	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
39	15:02:22	-0.002	19.947	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
40	15:02:23	-0.002	20.480	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
41	15:02:24	-0.003	21.013	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
42	15:02:25	-0.003	21.547	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
43	15:02:26	-0.002	22.080	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
44	15:02:27	-0.003	22.613	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
45	15:02:28	-0.002	23.147	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
46	15:02:29	-0.003	23.680	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
47	15:02:30	-0.002	24.213	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
48	15:02:31	-0.003	24.747	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
49	15:02:32	-0.003	25.280	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
50	15:02:33	-0.002	25.813	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
51	15:02:34	-0.002	26.347	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
52	15:02:35	-0.004	26.880	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
53	15:02:36	-0.002	27.413	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
54	15:02:37	-0.003	27.947	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
55	15:02:38	-0.003	28.480	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
56	15:02:39	-0.002	29.013	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
57	15:02:40	-0.004	29.600	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
58	15:02:41	-0.003	30.080	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
59	15:02:42	-0.003	30.613	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
60	15:02:43	-0.003	31.147	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
61	15:02:44	-0.003	31.680	-0.000	PreCon Rise	Sensor Status	Fundamental Activity
62	15:02:45	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
63	15:02:46	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
64	15:02:47	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
65	15:02:48	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
66	15:02:49	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
67	15:02:50	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
68	15:02:51	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
69	15:02:52	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
70	15:02:53	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
71	15:02:54	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
72	15:02:55	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
73	15:02:56	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
74	15:02:57	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
75	15:02:58	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
76	15:02:59	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
77	15:03:00	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
78	15:03:01	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
79	15:03:02	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
80	15:03:03	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
81	15:03:04	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
82	15:03:05	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
83	15:03:06	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
84	15:03:07	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
85	15:03:08	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
86	15:03:09	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
87	15:03:10	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
88	15:03:11	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
89	15:03:12	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
90	15:03:13	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
91	15:03:14	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
92	15:03:15	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
93	15:03:16	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
94	15:03:17	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
95	15:03:18	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
96	15:03:19	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
97	15:03:20	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
98	15:03:21	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
99	15:03:22	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
100	15:03:23	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
101	15:03:24	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
102	15:03:25	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
103	15:03:26	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
104	15:03:27	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
105	15:03:28	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
106	15:03:29	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
107	15:03:30	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
108	15:03:31	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
109	15:03:32	-0.004	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
110	15:03:33	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
111	15:03:34	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
112	15:03:35	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
113	15:03:36	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
114	15:03:37	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
115	15:03:38	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
116	15:03:39	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
117	15:03:40	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
118	15:03:41	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
119	15:03:42	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
120	15:03:43	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
121	15:03:44	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
122	15:03:45	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
123	15:03:46	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
124	15:03:47	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
125	15:03:48	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
126	15:03:49	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
127	15:03:50	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
128	15:03:51	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
129	15:03:52	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
130	15:03:53	-0.003	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
131	15:03:54	-0.002	32.000	-0.000	PreCon Soak	Sensor Status	Fundamental Activity
