	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	12:10:59	0.000	0.000	-0.000	Ready	5953512.189	1.091
1	12:11:00	-0.000	0.000	-0.000	Ready	5953512.196	1.091
2	12:11:01	-0.000	0.000	-0.000	Ready	5953512.196	1.091
3	12:11:02	-0.000	0.092	-0.000	PreCon Rise	5953512.196	1.091
4	12:11:03	-0.000	0.183	-0.000	PreCon Rise	5953512.203	1.091
5	12:11:04	-0.000	0.275	-0.000	PreCon Rise	5953512.203	1.091
6	12:11:05	-0.000	0.367	-0.000	PreCon Rise	5953512.203	1.091
7	12:11:06	-0.000	0.458	-0.000	PreCon Rise	5953512.207	1.091
8	12:11:07	-0.000	0.550	-0.000	PreCon Rise	5953512.207	1.091
9	12:11:08	0.000	0.642	-0.000	PreCon Rise	5953512.203	1.091
10	12:11:09	-0.000	0.733	-0.000	PreCon Rise	5953512.207	1.091
11	12:11:10	0.000	0.825	-0.000	PreCon Rise	5953512.207	1.091
12	12:11:11	-0.000	0.917	-0.000	PreCon Rise	5953512.210	1.091
13	12:11:12	-0.000	1.008	-0.000	PreCon Rise	5953512.207	1.091
14	12:11:13	-0.000	1.100	-0.000	PreCon Rise	5953512.210	1.091
15	12:11:14	-0.000	1.192	-0.000	PreCon Rise	5953512.210	1.091
16	12:11:15	0.000	1.283	-0.000	PreCon Rise	5953512.210	1.091
17	12:11:16	-0.000	1.375	-0.000	PreCon Rise	5953512.214	1.091
18	12:11:17	-0.000	1.467	-0.000	PreCon Rise	5953512.217	1.091
19	12:11:18	-0.000	1.558	-0.000	PreCon Rise	5953512.217	1.091
20	12:11:19	-0.000	1.650	-0.000	PreCon Rise	5953512.221	1.091
21	12:11:20	-0.000	1.742	-0.000	PreCon Rise	5953512.224	1.091
22	12:11:21	-0.000	1.833	-0.000	PreCon Rise	5953512.221	1.091
23	12:11:22	-0.000	1.925	-0.000	PreCon Rise	5953512.224	1.091
24	12:11:23	-0.000	2.017	-0.000	PreCon Rise	5953512.224	1.091
25	12:11:24	0.000	2.108	-0.000	PreCon Rise	5953512.224	1.091
26	12:11:25	-0.000	2.200	-0.000	PreCon Rise	5953512.228	1.091
27	12:11:26	-0.000	2.292	-0.000	PreCon Rise	5953512.228	1.091
28	12:11:27	-0.000	2.383	-0.000	PreCon Rise	5953512.231	1.091
29	12:11:28	-0.000	2.475	-0.000	PreCon Rise	5953512.235	1.091
30	12:11:29	-0.000	2.567	-0.000	PreCon Rise	5953512.235	1.091
31	12:11:30	-0.000	2.658	-0.000	PreCon Rise	5953512.235	1.091
32	12:11:31	-0.000	2.750	-0.000	PreCon Rise	5953512.238	1.091
33	12:11:32	-0.000	2.842	-0.000	PreCon Rise	5953512.238	1.091
34	12:11:33	-0.000	2.933	-0.000	PreCon Rise	5953512.238	1.091
35	12:11:34	-0.000	3.025	-0.000	PreCon Rise	5953512.238	1.091
36	12:11:35	-0.000	3.117	-0.000	PreCon Rise	5953512.242	1.091
37	12:11:36	0.000	3.208	-0.000	PreCon Rise	5953512.238	1.091
38	12:11:37	0.000	3.300	-0.000	PreCon Rise	5953512.238	1.091
39	12:11:38	-0.000	3.392	-0.000	PreCon Rise	5953512.242	1.091
40	12:11:39	0.000	3.483	-0.000	PreCon Rise	5953512.242	1.091
41	12:11:40	-0.000	3.575	-0.000	PreCon Rise	5953512.242	1.091
42	12:11:41	-0.000	3.667	-0.000	PreCon Rise	5953512.242	1.091
43	12:11:42	0.000	3.758	-0.000	PreCon Rise	5953512.242	1.091
44	12:11:43	0.000	3.850	-0.000	PreCon Rise	5953512.242	1.091
45	12:11:44	0.000	3.942	-0.000	PreCon Rise	5953512.242	1.091
46	12:11:45	0.000	4.033	-0.000	PreCon Rise	5953512.242	1.091
47	12:11:46	-0.000	4.125	-0.000	PreCon Rise	5953512.245	1.091
48	12:11:47	0.000	4.217	-0.000	PreCon Rise	5953512.242	1.091
49	12:11:48	-0.000	4.308	-0.000	PreCon Rise	5953512.245	1.091
50	12:11:49	-0.000	4.400	-0.000	PreCon Rise	5953512.245	1.091
51	12:11:50	-0.000	4.492	-0.000	PreCon Rise	5953512.249	1.091
52	12:11:51	-0.000	4.583	-0.000	PreCon Rise	5953512.245	1.091
53	12:11:52	-0.000	4.675	-0.000	PreCon Rise	5953512.249	1.091
54	12:11:53	0.000	4.767	-0.000	PreCon Rise	5953512.245	1.091
55	12:11:54	0.000	4.858	-0.000	PreCon Rise	5953512.249	1.091
56	12:11:55	-0.000	4.950	-0.000	PreCon Rise	5953512.249	1.091
57	12:11:56	0.000	5.042	-0.000	PreCon Rise	5953512.249	1.091
58	12:11:57	-0.000	5.133	-0.000	PreCon Rise	5953512.249	1.091
59	12:11:58	0.000	5.225	-0.000	PreCon Rise	5953512.249	1.091
60	12:11:59	0.000	5.317	-0.000	PreCon Rise	5953512.249	1.091
61	12:12:00	0.000	5.408	-0.000	PreCon Rise	5953512.249	1.091
62	12:12:01	0.000	5.500	-0.000	PreCon Rise	5953512.249	1.091
63	12:12:02	0.000	5.592	-0.000	PreCon Rise	5953512.245	1.091
64	12:12:03	0.000	5.683	-0.000	PreCon Rise	5953512.245	1.091
65	12:12:04	0.000	5.775	-0.000	PreCon Rise	5953512.249	1.091
66	12:12:05	-0.000	5.867	-0.000	PreCon Rise	5953512.252	1.091
67	12:12:06	-0.000	5.958	-0.000	PreCon Rise	5953512.252	1.091
68	12:12:07	-0.000	6.050	-0.000	PreCon Rise	5953512.256	1.091
69	12:12:08	-0.000	6.142	-0.000	PreCon Rise	5953512.256	1.091
70	12:12:09	-0.000	6.233	-0.000	PreCon Rise	5953512.256	1.091
71	12:12:10	-0.000	6.325	-0.000	PreCon Rise	5953512.259	1.091
72	12:12:11	-0.000	6.417	-0.000	PreCon Rise	5953512.259	1.091
73	12:12:12	-0.000	6.508	-0.000	PreCon Rise	5953512.263	1.091
