Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99982E-1	-2.52495E-8	-1.57809E-4	1.32342E+2	1.13588E+3	6.64774E-2
-7.99972E-1	1.46379E-8	9.14869E-5	3.84308E+3	1.18821E+3	8.95288E-1
-5.99949E-1	2.04526E-8	1.27829E-4	1.40971E+2	7.75162E+2	3.44130E-2
-3.99941E-1	1.99829E-8	1.24893E-4	-8.44344E+2	3.44447E+2	-1.34247E-1
-1.99992E-1	2.69707E-8	1.68567E-4	-5.29897E+3	7.40426E+2	-5.68625E-1
5.85318E-5	3.08408E-8	1.92755E-4	1.20506E+7	7.13287E+2	4.32769E-1
2.00047E-1	3.02522E-8	1.89076E-4	-2.00475E+3	-1.68187E+2	-2.41367E-1
3.99992E-1	3.23200E-8	2.02000E-4	-7.51235E+2	2.82065E+1	-1.93210E-1
5.99983E-1	3.63306E-8	2.27066E-4	2.99576E+2	5.56607E+2	1.29912E-1
7.99992E-1	4.61400E-8	2.88375E-4	-2.28824E+2	2.30175E+1	-1.68033E-1
9.99990E-1	5.59476E-8	3.49672E-4	1.71055E+2	7.24404E+1	1.90389E-1
1.19999E+0	7.74792E-8	4.84245E-4	-5.29972E+1	3.66859E+2	-9.80269E-2
1.39998E+0	8.62072E-8	5.38795E-4	7.50024E+1	1.93915E+2	1.80082E-1
1.59999E+0	1.09025E-7	6.81406E-4	1.69733E+2	1.11074E+1	5.89033E-1
1.79996E+0	1.60383E-7	1.00239E-3	8.08205E+0	-4.15407E+1	4.64165E-2
1.99995E+0	2.23943E-7	1.39964E-3	-1.49502E+1	2.45879E+1	-1.33209E-1
2.19985E+0	3.45250E-7	2.15781E-3	9.79835E+0	8.27922E+0	1.48050E-1
2.39976E+0	5.25981E-7	3.28738E-3	2.30448E+0	-1.70395E+1	5.78683E-2
2.59978E+0	7.71395E-7	4.82122E-3	7.83282E+0	-1.15546E+1	3.12508E-1
2.79974E+0	1.11276E-6	6.95475E-3	1.35709E+1	6.51628E+0	8.41122E-1
2.99970E+0	1.78442E-6	1.11526E-2	6.10965E+0	-1.79893E+0	6.50610E-1
3.19976E+0	2.45707E-6	1.53567E-2	1.16778E+0	4.75979E+0	1.82653E-1
3.39971E+0	3.35732E-6	2.09832E-2	1.24692E+0	5.70308E+0	2.83141E-1
3.59968E+0	4.56538E-6	2.85336E-2	9.99751E-1	3.07603E+0	3.26861E-1
3.79970E+0	6.22765E-6	3.89228E-2	2.02181E+0	6.35221E-1	9.51795E-1
3.99966E+0	8.25138E-6	5.15711E-2	8.72045E-2	-5.71553E-1	5.72557E-2
4.19955E+0	1.10938E-5	6.93363E-2	8.96048E-1	-4.58484E-1	8.30509E-1
4.39966E+0	1.48850E-5	9.30313E-2	9.60663E-1	2.08263E+0	1.25161E+0
4.59965E+0	1.94482E-5	1.21551E-1	9.92337E-1	1.12425E+0	1.76601E+0
4.79993E+0	2.71048E-5	1.69405E-1	1.08890E+0	1.21057E+0	2.81837E+0
4.99993E+0	3.41675E-5	2.13547E-1	9.86447E-1	1.52002E+0	3.35260E+0
5.19996E+0	4.39991E-5	2.74994E-1	9.59692E-1	8.59280E-1	4.36824E+0
5.39994E+0	5.89375E-5	3.68359E-1	7.92738E-1	7.61944E-1	5.01927E+0
5.59993E+0	7.65734E-5	4.78584E-1	8.48756E-1	7.01804E-1	7.24058E+0
5.80004E+0	9.83385E-5	6.14616E-1	7.64908E-1	5.78824E-1	8.67948E+0
5.99995E+0	1.24535E-4	7.78344E-1	7.83881E-1	7.36812E-1	1.16525E+1
6.20005E+0	1.53045E-4	9.56531E-1	7.83450E-1	6.49283E-1	1.47896E+1
6.40007E+0	1.86839E-4	1.16774E+0	7.57161E-1	5.14352E-1	1.80124E+1
6.60003E+0	2.18759E-4	1.36724E+0	7.87646E-1	6.41249E-1	2.26242E+1
6.79998E+0	2.71243E-4	1.69527E+0	7.47389E-1	6.01367E-1	2.74248E+1
6.99993E+0	3.06706E-4	1.91691E+0	7.98718E-1	6.60790E-1	3.41145E+1
7.19988E+0	3.56798E-4	2.22999E+0	7.99122E-1	6.56697E-1	4.08405E+1
7.39995E+0	4.21611E-4	2.63507E+0	7.87463E-1	5.97286E-1	4.88766E+1
7.59992E+0	4.96439E-4	3.10274E+0	7.72768E-1	6.69150E-1	5.80035E+1
7.79994E+0	5.73394E-4	3.58371E+0	7.77844E-1	6.72423E-1	6.92097E+1
7.99989E+0	6.58281E-4	4.11426E+0	7.65107E-1	6.68741E-1	8.01581E+1
8.19979E+0	7.51149E-4	4.69468E+0	7.60890E-1	6.95779E-1	9.32353E+1
8.39989E+0	8.66846E-4	5.41779E+0	7.45205E-1	6.76970E-1	1.07950E+2
8.59982E+0	9.87424E-4	6.17140E+0	7.31702E-1	6.83975E-1	1.23611E+2
8.79990E+0	1.12848E-3	7.05300E+0	7.25439E-1	6.88747E-1	1.43319E+2
8.99991E+0	1.28023E-3	8.00144E+0	6.94816E-1	6.54634E-1	1.59267E+2
9.19985E+0	1.44513E-3	9.03206E+0	6.79345E-1	6.79967E-1	1.79683E+2
9.39989E+0	1.61946E-3	1.01216E+1	6.61392E-1	6.81405E-1	2.00301E+2
9.60019E+0	1.81307E-3	1.13317E+1	6.40706E-1	6.58261E-1	2.21862E+2
9.80017E+0	2.04816E-3	1.28010E+1	6.10419E-1	6.41851E-1	2.43756E+2
1.00002E+1	2.24809E-3	1.40506E+1	5.98633E-1	6.49046E-1	2.67740E+2
1.02002E+1	2.49472E-3	1.55920E+1	5.74115E-1	6.20400E-1	2.90643E+2
1.04002E+1	2.75892E-3	1.72433E+1	5.50196E-1	6.08278E-1	3.14072E+2
1.06002E+1	3.04062E-3	1.90039E+1	5.26038E-1	6.00691E-1	3.37305E+2
1.08002E+1	3.33786E-3	2.08616E+1	5.05727E-1	5.83965E-1	3.62699E+2
1.10002E+1	3.60928E-3	2.25580E+1	4.84263E-1	5.66788E-1	3.82501E+2
1.12002E+1	3.94476E-3	2.46548E+1	4.60285E-1	5.50533E-1	4.04579E+2
1.14003E+1	4.27476E-3	2.67172E+1	4.39650E-1	5.28369E-1	4.26251E+2
1.16002E+1	4.64494E-3	2.90309E+1	4.16806E-1	5.15335E-1	4.46796E+2
1.18002E+1	5.03150E-3	3.14469E+1	3.95269E-1	4.96668E-1	4.66885E+2
1.20002E+1	5.43693E-3	3.39808E+1	3.74106E-1	4.74310E-1	4.85587E+2
