Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99969E-1	-5.21263E-8	-3.25789E-4	-6.19849E+2	-6.63534E+2	-6.42775E-1
-7.99956E-1	7.39872E-9	4.62420E-5	-5.61482E+3	-3.22993E+3	-6.61133E-1
-5.99927E-1	2.72416E-8	1.70260E-4	-3.03831E+3	-1.66904E+3	-9.87856E-1
-3.99915E-1	3.54588E-8	2.21617E-4	-4.31501E+3	-1.23842E+3	-1.21732E+0
-1.99961E-1	3.75124E-8	2.34453E-4	-6.68245E+3	-1.39218E+3	-9.97208E-1
1.11890E-4	4.12011E-8	2.57507E-4	-1.06502E+7	-9.38568E+2	-9.76761E-1
2.00105E-1	3.96019E-8	2.47512E-4	-3.93713E+3	-1.13328E+3	-6.20703E-1
4.00061E-1	4.17235E-8	2.60772E-4	-2.17669E+3	-1.56775E+3	-7.22825E-1
6.00056E-1	4.75539E-8	2.97212E-4	-1.01287E+3	-1.20255E+3	-5.74992E-1
8.00070E-1	5.97378E-8	3.73361E-4	-7.69219E+2	-8.98672E+2	-7.31404E-1
1.00007E+0	8.82192E-8	5.51370E-4	-2.80168E+2	-5.19576E+2	-4.91748E-1
1.20006E+0	8.53977E-8	5.33736E-4	-3.09665E+2	-6.62588E+2	-6.31352E-1
1.40006E+0	1.51103E-7	9.44394E-4	3.76447E+0	-2.79083E+2	1.58436E-2
1.60006E+0	2.48023E-7	1.55014E-3	-1.01938E+2	-2.34688E+2	-8.04811E-1
1.80004E+0	4.27877E-7	2.67423E-3	-5.21217E+1	-1.39450E+2	-7.98637E-1
2.00003E+0	8.35656E-7	5.22285E-3	-1.75003E+1	-5.12261E+1	-5.81888E-1
2.20046E+0	1.62040E-6	1.01275E-2	3.67723E+0	-2.67000E+1	2.60848E-1
2.40040E+0	3.50064E-6	2.18790E-2	-6.02317E+0	-1.73541E+1	-1.00690E+0
2.60036E+0	6.54846E-6	4.09279E-2	-1.07747E+0	-4.96982E+0	-3.65013E-1
2.80028E+0	1.17887E-5	7.36794E-2	-5.72513E-1	-3.45471E+0	-3.75996E-1
3.00026E+0	2.12353E-5	1.32721E-1	2.02457E-1	-2.42463E+0	2.56615E-1
3.20032E+0	3.64485E-5	2.27803E-1	1.20920E-1	-1.75993E+0	2.80609E-1
3.40023E+0	6.04501E-5	3.77813E-1	3.23266E-1	-7.19633E-1	1.32189E+0
3.60025E+0	9.44978E-5	5.90611E-1	3.56522E-1	-1.20129E-1	2.41308E+0
3.80030E+0	1.48469E-4	9.27931E-1	5.08747E-1	-1.36869E-2	5.71065E+0
4.00023E+0	2.09463E-4	1.30914E+0	5.45714E-1	6.99638E-2	9.09678E+0
4.20025E+0	2.94916E-4	1.84323E+0	6.23163E-1	1.49621E-1	1.53570E+1
4.40022E+0	4.04488E-4	2.52805E+0	6.59772E-1	2.25654E-1	2.33617E+1
4.60023E+0	5.38877E-4	3.36798E+0	6.75343E-1	2.65933E-1	3.33061E+1
4.80052E+0	7.08698E-4	4.42936E+0	6.83819E-1	3.25504E-1	4.62829E+1
5.00048E+0	9.09192E-4	5.68245E+0	6.80172E-1	3.36373E-1	6.15199E+1
5.20048E+0	1.14685E-3	7.16781E+0	6.74985E-1	3.63700E-1	8.00893E+1
5.40057E+0	1.42143E-3	8.88394E+0	6.45985E-1	3.59208E-1	9.86547E+1
5.60055E+0	1.72301E-3	1.07688E+1	6.29788E-1	3.52666E-1	1.20905E+2
5.80057E+0	2.06013E-3	1.28758E+1	6.11050E-1	3.65289E-1	1.45269E+2
6.00053E+0	2.42372E-3	1.51482E+1	5.90362E-1	3.73118E-1	1.70813E+2
6.20060E+0	2.82516E-3	1.76573E+1	5.71255E-1	3.69222E-1	1.99084E+2
6.40055E+0	3.26983E-3	2.04364E+1	5.48735E-1	3.73013E-1	2.28473E+2
6.60053E+0	3.75491E-3	2.34682E+1	5.29480E-1	3.69697E-1	2.61070E+2
6.80052E+0	4.28902E-3	2.68064E+1	5.09129E-1	3.69038E-1	2.95432E+2
