Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99972E-1	-3.94793E-9	-2.46746E-5	-1.90491E+3	1.37274E+3	-1.49611E-1
-7.99968E-1	2.86853E-8	1.79283E-4	-7.39733E+2	-1.91784E+2	-3.37705E-1
-5.99943E-1	3.49773E-8	2.18608E-4	-1.30503E+3	-2.11081E+2	-5.44812E-1
-3.99938E-1	2.79787E-8	1.74867E-4	-2.64993E+3	7.99822E+2	-5.89908E-1
-1.99980E-1	3.19585E-8	1.99741E-4	-2.60188E+3	-4.33836E+2	-3.30819E-1
6.23465E-5	3.37399E-8	2.10874E-4	-6.22197E+6	-5.07222E+2	-2.60384E-1
2.00055E-1	3.06710E-8	1.91694E-4	-2.94910E+3	1.10771E+2	-3.59996E-1
4.00005E-1	3.47147E-8	2.16967E-4	3.47745E+2	-4.26404E+2	9.60660E-2
5.99993E-1	3.23814E-8	2.02384E-4	-6.31007E+2	-3.91896E+2	-2.43897E-1
8.00002E-1	2.51792E-8	1.57370E-4	2.26922E+1	-4.70092E+2	9.09369E-3
1.00001E+0	3.31998E-8	2.07499E-4	-3.12433E+2	-3.14785E+2	-2.06361E-1
1.20002E+0	3.94984E-8	2.46865E-4	-2.21229E+2	-6.99292E+2	-2.08613E-1
1.40002E+0	4.29741E-8	2.68588E-4	6.16101E+0	5.48248E+2	7.37434E-3
1.60002E+0	4.78707E-8	2.99192E-4	-1.30985E+2	1.51854E+2	-1.99594E-1
1.80001E+0	7.42840E-8	4.64275E-4	1.60276E+1	-7.66612E+0	4.26352E-2
1.99997E+0	8.81461E-8	5.50913E-4	-3.91204E+1	9.12474E+1	-1.37202E-1
2.19998E+0	2.68740E-7	1.67963E-3	-1.30225E+1	1.31766E+1	-1.53171E-1
2.39990E+0	5.34846E-7	3.34279E-3	-1.89104E+1	3.32902E+1	-4.82894E-1
2.59990E+0	9.85157E-7	6.15723E-3	-9.36041E+0	-5.73254E+0	-4.76965E-1
2.79988E+0	1.62286E-6	1.01429E-2	-3.08014E+0	-2.90023E+0	-2.78433E-1
2.99981E+0	2.95084E-6	1.84428E-2	-2.00515E+0	7.21522E+0	-3.53115E-1
