Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99970E-1	-1.75472E-7	-1.09670E-3	1.09241E+2	1.80343E+2	3.81340E-1
-8.00000E-1	-9.94078E-8	-6.21299E-4	6.99327E+2	2.76948E+2	1.10642E+0
-5.99974E-1	-4.56512E-8	-2.85320E-4	1.07786E+3	1.65251E+2	5.87321E-1
-3.99944E-1	9.95625E-9	6.22266E-5	6.65840E+3	2.71046E+3	5.27466E-1
-1.99992E-1	2.47649E-8	1.54781E-4	3.35714E+3	1.69320E+3	3.30788E-1
5.85794E-5	3.30915E-8	2.06822E-4	1.89333E+7	1.19815E+3	7.30160E-1
2.00054E-1	3.99357E-8	2.49598E-4	4.24492E+3	4.47304E+2	6.74696E-1
3.99997E-1	5.71243E-8	3.57027E-4	3.88133E+2	2.78254E+2	1.76436E-1
5.99979E-1	7.65679E-8	4.78549E-4	8.33808E+2	1.22875E+2	7.62042E-1
7.99976E-1	1.17179E-7	7.32369E-4	3.56321E+2	5.57739E+1	6.64506E-1
9.99976E-1	2.21815E-7	1.38634E-3	1.77867E+2	2.10156E+1	7.84886E-1
1.19999E+0	4.20514E-7	2.62821E-3	7.63616E+1	5.28086E+1	7.66590E-1
1.39999E+0	7.62765E-7	4.76728E-3	2.58836E+1	1.87728E+1	5.49883E-1
1.60000E+0	1.12798E-6	7.04987E-3	3.37293E+1	1.20784E+1	1.21104E+0
1.79998E+0	1.84705E-6	1.15441E-2	1.09179E+1	7.70494E+0	7.22133E-1
1.99997E+0	2.96857E-6	1.85536E-2	1.77281E+0	8.93433E+0	2.09393E-1
2.19998E+0	4.52499E-6	2.82812E-2	1.11729E+0	1.19131E+0	2.21275E-1
2.39992E+0	7.12851E-6	4.45532E-2	1.95789E+0	6.54097E+0	6.66367E-1
2.59978E+0	1.17886E-5	7.36788E-2	1.18862E+0	-8.83658E-1	7.24721E-1
2.79986E+0	1.26143E-5	7.88394E-2	6.28398E-1	-1.15932E+0	4.41534E-1
2.99987E+0	2.19582E-5	1.37239E-1	7.10113E-1	1.48730E-1	9.30587E-1
3.19987E+0	3.71522E-5	2.32201E-1	4.82367E-1	8.64988E-1	1.14084E+0
3.39981E+0	6.23125E-5	3.89453E-1	5.64821E-1	3.15033E-1	2.38051E+0
3.59981E+0	9.64999E-5	6.03124E-1	6.33068E-1	4.58794E-1	4.37509E+0
3.79982E+0	1.38701E-4	8.66881E-1	7.10050E-1	4.22771E-1	7.44494E+0
3.99976E+0	2.04400E-4	1.27750E+0	6.84563E-1	5.01000E-1	1.11342E+1
4.19978E+0	2.82150E-4	1.76344E+0	7.26020E-1	4.06705E-1	1.71153E+1
4.39965E+0	3.87483E-4	2.42177E+0	7.23159E-1	3.79061E-1	2.45265E+1
4.59968E+0	5.09640E-4	3.18525E+0	7.41911E-1	4.06831E-1	3.45997E+1
4.80001E+0	6.60013E-4	4.12508E+0	7.44896E-1	3.85412E-1	4.69483E+1
4.99997E+0	8.43716E-4	5.27323E+0	7.37329E-1	4.14673E-1	6.18807E+1
5.19995E+0	1.06116E-3	6.63225E+0	7.31830E-1	4.33554E-1	8.03378E+1
5.40004E+0	1.30502E-3	8.15638E+0	6.97875E-1	4.17612E-1	9.78412E+1
5.60001E+0	1.57507E-3	9.84419E+0	6.76336E-1	4.15308E-1	1.18681E+2
5.80004E+0	1.88013E-3	1.17508E+1	6.55058E-1	4.26770E-1	1.42111E+2
5.99997E+0	2.20595E-3	1.37872E+1	6.37427E-1	4.15061E-1	1.67844E+2
6.19999E+0	2.56261E-3	1.60163E+1	6.15503E-1	4.21147E-1	1.94551E+2
6.40005E+0	2.97341E-3	1.85838E+1	5.92463E-1	4.20109E-1	2.24300E+2
6.59997E+0	3.42836E-3	2.14273E+1	5.69218E-1	4.06574E-1	2.56234E+2
6.79997E+0	3.94129E-3	2.46331E+1	5.46966E-1	4.10975E-1	2.91632E+2
6.99996E+0	4.48522E-3	2.80326E+1	5.25981E-1	4.09535E-1	3.28533E+2
7.19996E+0	5.10174E-3	3.18859E+1	5.03456E-1	3.98702E-1	3.67909E+2
7.39994E+0	5.77336E-3	3.60835E+1	4.83706E-1	3.91655E-1	4.11120E+2
7.59989E+0	6.50822E-3	4.06764E+1	4.61793E-1	3.83764E-1	4.54409E+2
7.79989E+0	7.31881E-3	4.57426E+1	4.41809E-1	3.77374E-1	5.01757E+2
7.99987E+0	8.19643E-3	5.12277E+1	4.21913E-1	3.69796E-1	5.50378E+2
8.19981E+0	9.15181E-3	5.71988E+1	4.03850E-1	3.58923E-1	6.02922E+2
8.39993E+0	1.01943E-2	6.37144E+1	3.89295E-1	3.52846E-1	6.63196E+2
8.59987E+0	1.13143E-2	7.07144E+1	3.68203E-1	3.45705E-1	7.12750E+2
8.79994E+0	1.25213E-2	7.82581E+1	3.55228E-1	3.41186E-1	7.78694E+2
8.99993E+0	1.38343E-2	8.64644E+1	3.37524E-1	3.32758E-1	8.36047E+2
9.19986E+0	1.52338E-2	9.52113E+1	3.21408E-1	3.22622E-1	8.96140E+2
9.39989E+0	1.67265E-2	1.04541E+2	3.06905E-1	3.13686E-1	9.59980E+2
9.60015E+0	1.83247E-2	1.14529E+2	2.93552E-1	3.06916E-1	1.02738E+3
9.79704E+0	2.00000E-2	1.25000E+2	2.78766E-1	2.99177E-1	1.08666E+3
