Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99982E-1	-1.34032E-8	-8.37700E-5	1.13333E+3	6.18617E+1	3.02196E-1
-7.99975E-1	2.74185E-8	1.71366E-4	-4.03990E+2	-3.52868E+1	-1.76287E-1
-5.99948E-1	3.07974E-8	1.92484E-4	-1.80889E+2	1.20748E+2	-6.64921E-2
-3.99941E-1	3.61271E-8	2.25794E-4	-5.30486E+2	1.16197E+2	-1.52487E-1
-1.99987E-1	3.62597E-8	2.26623E-4	-7.54465E+2	8.63032E+2	-1.08842E-1
5.01871E-5	3.27287E-8	2.04554E-4	3.72502E+6	-2.95408E+2	1.21725E-1
2.00044E-1	3.66479E-8	2.29049E-4	-5.71596E+1	1.30367E+2	-8.33670E-3
3.99985E-1	3.12203E-8	1.95127E-4	-2.06636E+3	2.88072E+2	-5.13354E-1
5.99981E-1	3.78946E-8	2.36841E-4	-1.22964E+3	-1.04029E+2	-5.56188E-1
7.99998E-1	4.27043E-8	2.66902E-4	-5.21585E+2	-3.67725E+2	-3.54500E-1
9.99990E-1	4.46015E-8	2.78759E-4	-4.28035E+2	-1.22884E+2	-3.79800E-1
1.20000E+0	6.48284E-8	4.05178E-4	-6.73648E+2	5.37064E+1	-1.04258E+0
1.40001E+0	7.92862E-8	4.95539E-4	-1.97058E+2	3.75185E+1	-4.35165E-1
1.59998E+0	6.44282E-8	4.02676E-4	-4.33480E+2	9.77318E+0	-8.88975E-1
1.79997E+0	1.04474E-7	6.52963E-4	-1.15195E+2	2.77200E+1	-4.30962E-1
1.99996E+0	2.20492E-7	1.37807E-3	-5.86060E+1	-2.17145E+2	-5.14146E-1
2.19988E+0	4.85910E-7	3.03694E-3	-3.59961E+1	-2.88047E+1	-7.65491E-1
2.39982E+0	8.93586E-7	5.58491E-3	-1.80304E+1	-4.10010E+1	-7.69221E-1
2.59982E+0	1.65535E-6	1.03459E-2	-7.34043E+0	-9.82281E+0	-6.28470E-1
2.79974E+0	2.84172E-6	1.77607E-2	-1.46412E+0	-8.19639E+0	-2.31743E-1
2.99971E+0	4.68016E-6	2.92510E-2	-2.95824E+0	-3.27169E+0	-8.26235E-1
3.19977E+0	7.66149E-6	4.78843E-2	-7.19261E-1	-2.18733E+0	-3.50791E-1
3.39964E+0	1.18580E-5	7.41125E-2	-2.32166E-1	-1.52828E+0	-1.86197E-1
3.59971E+0	1.80210E-5	1.12631E-1	2.67777E-2	-4.41034E-1	3.45581E-2
3.79972E+0	2.64660E-5	1.65412E-1	5.29260E-1	-3.21170E-1	1.05886E+0
3.99967E+0	3.80809E-5	2.38006E-1	4.75174E-1	6.12918E-2	1.43984E+0
4.19964E+0	5.34549E-5	3.34093E-1	5.03067E-1	6.95996E-3	2.24675E+0
4.39955E+0	7.35892E-5	4.59933E-1	6.45483E-1	1.45570E-1	4.15755E+0
4.59954E+0	9.93966E-5	6.21229E-1	6.99628E-1	2.62751E-1	6.36331E+0
4.79995E+0	1.32386E-4	8.27412E-1	7.35383E-1	4.94016E-1	9.29657E+0
4.99987E+0	1.74257E-4	1.08911E+0	6.97727E-1	5.28254E-1	1.20939E+1
5.19995E+0	2.24915E-4	1.40572E+0	7.12643E-1	4.59514E-1	1.65813E+1
5.39994E+0	2.85715E-4	1.78572E+0	7.00876E-1	4.57492E-1	2.15126E+1
5.59990E+0	3.59086E-4	2.24429E+0	6.89084E-1	4.29745E-1	2.75665E+1
5.79994E+0	4.44833E-4	2.78021E+0	6.81976E-1	4.36245E-1	3.50042E+1
5.99990E+0	5.45360E-4	3.40850E+0	6.61097E-1	4.38943E-1	4.30351E+1
6.19993E+0	6.56185E-4	4.10116E+0	6.54747E-1	4.46892E-1	5.29928E+1
6.39994E+0	7.87977E-4	4.92486E+0	6.43188E-1	4.58872E-1	6.45293E+1
6.59986E+0	9.38000E-4	5.86250E+0	6.22490E-1	4.47005E-1	7.66655E+1
6.79987E+0	1.11293E-3	6.95581E+0	6.11543E-1	4.28605E-1	9.20716E+1
6.99987E+0	1.30319E-3	8.14494E+0	5.91692E-1	4.57029E-1	1.07380E+2
7.19985E+0	1.51955E-3	9.49719E+0	5.71008E-1	4.50141E-1	1.24283E+2
