	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	15:11:58	-0.001	0.000	-0.000	Ready	1	000.000
1	15:11:59	0.000	0.000	-0.000	Ready	1	000.000
2	15:12:00	-0.001	0.267	-0.000	PreCon Rise	1	000.000
3	15:12:01	-0.001	0.533	-0.000	PreCon Rise	1	000.000
4	15:12:02	0.000	0.800	-0.000	PreCon Rise	1	000.000
5	15:12:03	-0.001	1.067	-0.000	PreCon Rise	1	000.000
6	15:12:04	-0.001	1.333	-0.000	PreCon Rise	1	000.000
7	15:12:05	-0.001	1.600	-0.000	PreCon Rise	1	000.000
8	15:12:06	0.001	1.867	-0.000	PreCon Rise	1	000.000
9	15:12:07	-0.001	2.133	-0.000	PreCon Rise	1	000.000
10	15:12:08	0.001	2.400	-0.000	PreCon Rise	1	000.000
11	15:12:09	-0.001	2.667	-0.000	PreCon Rise	1	000.000
12	15:12:10	0.000	2.933	-0.000	PreCon Rise	1	000.000
13	15:12:11	-0.001	3.200	-0.000	PreCon Rise	1	000.000
14	15:12:12	0.001	3.467	-0.000	PreCon Rise	1	000.000
15	15:12:13	-0.001	3.733	-0.000	PreCon Rise	1	000.000
16	15:12:14	-0.001	4.000	-0.000	PreCon Rise	1	000.000
17	15:12:15	0.001	4.267	-0.000	PreCon Rise	1	000.000
18	15:12:16	-0.001	4.533	-0.000	PreCon Rise	1	000.000
19	15:12:17	0.000	4.800	-0.000	PreCon Rise	1	000.000
20	15:12:18	-0.001	5.067	-0.000	PreCon Rise	1	000.000
21	15:12:19	-0.001	5.333	-0.000	PreCon Rise	1	000.000
22	15:12:20	0.000	5.600	-0.000	PreCon Rise	1	000.000
23	15:12:21	0.000	5.867	-0.000	PreCon Rise	1	000.000
24	15:12:22	0.000	6.133	-0.000	PreCon Rise	1	000.000
25	15:12:23	0.000	6.400	-0.000	PreCon Rise	1	000.000
26	15:12:24	0.000	6.667	-0.000	PreCon Rise	1	000.000
27	15:12:25	-0.001	6.933	-0.000	PreCon Rise	1	000.000
28	15:12:26	-0.001	7.200	-0.000	PreCon Rise	1	000.000
29	15:12:27	0.000	7.467	-0.000	PreCon Rise	1	000.000
30	15:12:28	-0.001	7.733	-0.000	PreCon Rise	1	000.000
31	15:12:29	0.000	8.000	-0.000	PreCon Soak	1	000.000
32	15:12:30	-0.001	8.000	-0.000	PreCon Soak	1	000.000
33	15:12:31	0.000	8.000	-0.000	PreCon Soak	1	000.000
34	15:12:32	0.000	8.000	-0.000	PreCon Soak	1	000.000
35	15:12:33	-0.001	8.000	-0.000	PreCon Soak	1	000.000
36	15:12:34	0.000	8.000	-0.000	PreCon Soak	1	000.000
37	15:12:35	0.000	8.000	-0.000	PreCon Soak	1	000.000
38	15:12:36	0.000	8.000	-0.000	PreCon Soak	1	000.000
39	15:12:37	-0.001	8.000	-0.000	PreCon Soak	1	000.000
40	15:12:38	0.000	8.000	-0.000	PreCon Soak	1	000.000
41	15:12:39	0.001	8.000	-0.000	PreCon Soak	1	000.000
42	15:12:40	-0.002	8.000	-0.000	PreCon Soak	1	000.000
43	15:12:41	0.001	8.000	-0.000	PreCon Soak	1	000.000
44	15:12:42	0.001	8.000	-0.000	PreCon Soak	1	000.000
45	15:12:43	-0.001	8.000	-0.000	PreCon Soak	1	000.000
46	15:12:44	0.000	8.000	-0.000	PreCon Soak	1	000.000
47	15:12:45	-0.001	8.000	-0.000	PreCon Soak	1	000.000
48	15:12:46	0.000	8.000	-0.000	PreCon Soak	1	000.000
49	15:12:47	-0.001	8.000	-0.000	PreCon Soak	1	000.000
50	15:12:48	0.000	8.000	-0.000	PreCon Soak	1	000.000
51	15:12:49	-0.001	8.000	-0.000	PreCon Soak	1	000.000
52	15:12:50	0.001	8.000	-0.000	PreCon Soak	1	000.000
53	15:12:51	-0.001	8.000	-0.000	PreCon Soak	1	000.000
