Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99949E-1	-3.20802E-7	-2.00501E-3	-1.22591E+2	-5.50448E+1	-7.82353E-1
-7.99973E-1	-1.77572E-7	-1.10983E-3	8.02353E+1	4.07958E+1	2.26749E-1
-5.99954E-1	-9.28659E-8	-5.80412E-4	-5.18961E+2	-1.79392E+2	-5.75226E-1
-3.99914E-1	-1.55186E-8	-9.69913E-5	1.42044E+3	2.80025E+2	1.75377E-1
-1.99966E-1	1.07417E-8	6.71356E-5	8.61909E+3	4.38491E+2	3.68316E-1
1.10936E-4	2.69837E-8	1.68648E-4	-4.99310E+6	-4.66062E+2	-2.97354E-1
2.00107E-1	4.52155E-8	2.82597E-4	-2.74341E+3	2.58762E+2	-4.93823E-1
4.00056E-1	6.47929E-8	4.04956E-4	-2.73082E+2	-1.86532E+2	-1.40822E-1
6.00049E-1	9.66045E-8	6.03778E-4	2.31051E+2	-8.44118E+1	2.66454E-1
8.00048E-1	1.51153E-7	9.44706E-4	3.11698E+1	1.71732E+1	7.49889E-2
1.00005E+0	2.43451E-7	1.52157E-3	-1.18899E+2	-6.48794E+1	-5.75891E-1
1.20006E+0	3.89891E-7	2.43682E-3	-4.12825E+1	-4.41611E+1	-3.84275E-1
1.40006E+0	5.75936E-7	3.59960E-3	1.69974E+1	-2.74027E+1	2.72667E-1
1.60006E+0	8.51508E-7	5.32193E-3	-5.76025E+0	-1.88847E+1	-1.56134E-1
1.80005E+0	1.23880E-6	7.74250E-3	-9.08068E-1	4.40090E+0	-4.02842E-2
2.00004E+0	1.73936E-6	1.08710E-2	-3.67628E+0	2.02631E+0	-2.54429E-1
2.20054E+0	2.50357E-6	1.56473E-2	1.96175E+0	3.84351E+0	2.15012E-1
2.40055E+0	3.86707E-6	2.41692E-2	9.88778E-1	-1.12693E+0	1.82609E-1
2.60051E+0	6.71031E-6	4.19394E-2	-1.28132E+0	-4.92704E-1	-4.44825E-1
2.80043E+0	1.16338E-5	7.27113E-2	-5.90845E-2	-3.17629E-1	-3.82957E-2
3.00037E+0	2.09985E-5	1.31241E-1	5.08666E-1	1.12293E+0	6.37567E-1
3.20037E+0	3.76435E-5	2.35272E-1	9.20866E-1	5.74534E-1	2.20707E+0
3.40033E+0	6.50245E-5	4.06403E-1	8.02663E-1	7.11888E-1	3.53070E+0
3.60037E+0	1.06548E-4	6.65925E-1	8.96727E-1	2.51131E-1	6.84358E+0
3.80036E+0	1.67044E-4	1.04402E+0	7.75628E-1	3.12410E-1	9.79578E+0
4.00035E+0	2.51749E-4	1.57343E+0	7.17805E-1	3.63128E-1	1.43814E+1
4.20035E+0	3.67346E-4	2.29591E+0	6.52626E-1	3.41010E-1	2.00334E+1
4.40030E+0	5.13291E-4	3.20807E+0	6.12141E-1	3.31248E-1	2.75060E+1
4.60030E+0	6.91905E-4	4.32441E+0	5.68897E-1	3.45363E-1	3.60244E+1
4.80066E+0	9.06078E-4	5.66299E+0	5.41679E-1	3.22145E-1	4.68748E+1
5.00058E+0	1.15217E-3	7.20106E+0	5.15899E-1	3.11900E-1	5.91332E+1
5.20068E+0	1.43059E-3	8.94119E+0	4.77339E-1	3.23245E-1	7.06533E+1
5.40060E+0	1.72928E-3	1.08080E+1	4.49932E-1	3.00181E-1	8.35958E+1
5.60056E+0	2.05871E-3	1.28669E+1	4.25556E-1	2.99266E-1	9.76143E+1
5.80058E+0	2.42327E-3	1.51454E+1	4.00216E-1	2.83970E-1	1.11917E+2
6.00053E+0	2.82311E-3	1.76444E+1	3.79552E-1	2.79099E-1	1.27914E+2
6.20057E+0	3.24894E-3	2.03059E+1	3.60153E-1	2.73774E-1	1.44341E+2
6.40059E+0	3.71503E-3	2.32189E+1	3.43570E-1	2.76766E-1	1.62528E+2
6.60052E+0	4.22833E-3	2.64271E+1	3.25274E-1	2.63763E-1	1.80604E+2
6.80053E+0	4.78779E-3	2.99237E+1	3.10026E-1	2.61686E-1	2.00819E+2
7.00047E+0	5.39076E-3	3.36922E+1	2.96106E-1	2.55607E-1	2.22307E+2
7.20048E+0	6.03713E-3	3.77321E+1	2.82310E-1	2.50126E-1	2.44145E+2
7.40048E+0	6.73204E-3	4.20752E+1	2.69329E-1	2.44148E-1	2.66944E+2
7.60051E+0	7.47563E-3	4.67227E+1	2.57044E-1	2.43398E-1	2.90555E+2
7.80050E+0	8.27151E-3	5.16969E+1	2.46643E-1	2.37566E-1	3.16597E+2
8.00049E+0	9.11018E-3	5.69386E+1	2.36799E-1	2.37107E-1	3.43363E+2
8.20047E+0	1.00171E-2	6.26069E+1	2.26551E-1	2.30716E-1	3.70235E+2
8.40049E+0	1.09579E-2	6.84869E+1	2.16758E-1	2.23924E-1	3.96951E+2
8.60047E+0	1.19551E-2	7.47194E+1	2.08923E-1	2.21050E-1	4.27359E+2
8.80050E+0	1.29993E-2	8.12456E+1	1.99657E-1	2.17617E-1	4.54405E+2
9.00051E+0	1.40877E-2	8.80481E+1	1.91930E-1	2.14379E-1	4.84151E+2
9.20047E+0	1.52305E-2	9.51906E+1	1.84716E-1	2.10996E-1	5.14942E+2
9.40048E+0	1.64240E-2	1.02650E+2	1.77723E-1	2.06594E-1	5.45887E+2
9.60073E+0	1.76692E-2	1.10433E+2	1.70972E-1	2.02749E-1	5.77000E+2
9.80068E+0	1.89659E-2	1.18537E+2	1.64822E-1	2.00320E-1	6.09503E+2
9.94632E+0	2.00023E-2	1.25014E+2	1.59371E-1	1.97105E-1	6.30786E+2
