Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-3.85243E-6	-2.40777E-2	2.45529E+0	-6.96760E-1	1.88171E-1
-7.99986E-1	-2.50574E-6	-1.56609E-2	8.85630E+0	-3.83664E+0	3.53184E-1
-5.99960E-1	-1.26430E-6	-7.90187E-3	2.58929E+1	-9.52584E+0	3.90737E-1
-3.99947E-1	-4.61595E-7	-2.88497E-3	2.48190E+1	7.24881E+0	9.11546E-2
-1.99993E-1	-1.00834E-7	-6.30213E-4	2.81207E+2	1.42283E+2	1.12818E-1
6.79493E-5	5.73576E-10	3.58485E-6	7.48462E+7	4.80678E+4	5.80331E-2
2.00057E-1	1.41543E-7	8.84644E-4	3.08803E+2	7.96609E+1	1.73962E-1
4.00005E-1	5.00663E-7	3.12914E-3	1.85952E+2	3.56450E+1	7.40871E-1
6.00002E-1	9.39268E-7	5.87043E-3	2.61876E+1	1.92783E+1	2.93608E-1
8.00011E-1	1.65319E-6	1.03324E-2	2.50777E+1	-6.50261E+0	6.59837E-1
1.00002E+0	2.77889E-6	1.73681E-2	5.01160E+0	2.45142E+0	2.77068E-1
1.20002E+0	4.52150E-6	2.82594E-2	3.73058E+0	-7.93292E-1	4.02697E-1
1.40002E+0	6.03357E-6	3.77098E-2	8.51756E-1	4.05406E-1	1.43138E-1
1.60002E+0	9.26645E-6	5.79153E-2	1.11027E+0	1.42700E+0	3.27491E-1
1.80000E+0	1.03183E-5	6.44894E-2	1.35861E+0	3.32381E+0	5.02002E-1
2.00000E+0	1.37710E-5	8.60687E-2	2.00541E+0	1.64830E+0	1.09883E+0
2.20022E+0	1.93889E-5	1.21181E-1	8.53680E-1	9.78124E-1	7.24510E-1
2.40016E+0	2.47980E-5	1.54987E-1	7.13707E-1	7.88520E-1	8.45098E-1
2.60014E+0	3.11347E-5	1.94592E-1	7.05064E-1	6.60205E-1	1.13553E+0
2.80011E+0	4.02298E-5	2.51436E-1	7.03163E-1	7.46769E-1	1.57583E+0
3.00009E+0	5.06837E-5	3.16773E-1	6.67219E-1	5.16948E-1	2.01837E+0
3.20016E+0	6.79473E-5	4.24671E-1	7.62615E-1	6.67904E-1	3.29898E+0
3.40014E+0	9.82954E-5	6.14346E-1	9.08795E-1	5.52448E-1	6.04263E+0
3.60014E+0	1.55103E-4	9.69394E-1	9.42117E-1	3.31358E-1	1.04658E+1
3.80014E+0	2.33880E-4	1.46175E+0	8.87667E-1	3.75177E-1	1.56954E+1
4.00007E+0	3.40081E-4	2.12551E+0	8.45406E-1	4.14078E-1	2.28794E+1
4.20012E+0	4.85968E-4	3.03730E+0	8.00048E-1	4.31601E-1	3.24875E+1
4.40004E+0	6.54888E-4	4.09305E+0	7.85253E-1	4.57651E-1	4.50156E+1
4.59999E+0	8.59790E-4	5.37369E+0	7.58438E-1	4.08850E-1	5.96760E+1
4.80030E+0	1.10953E-3	6.93456E+0	7.35880E-1	4.28223E-1	7.79731E+1
5.00037E+0	1.40691E-3	8.79319E+0	6.82405E-1	4.06873E-1	9.55082E+1
5.20036E+0	1.75726E-3	1.09829E+1	6.40639E-1	4.09992E-1	1.16470E+2
5.40034E+0	2.11866E-3	1.32416E+1	6.13922E-1	3.99173E-1	1.39742E+2
5.60030E+0	2.51207E-3	1.57004E+1	5.83776E-1	3.97848E-1	1.63388E+2
5.80038E+0	2.94302E-3	1.83939E+1	5.53417E-1	3.89190E-1	1.87946E+2
6.00033E+0	3.42154E-3	2.13846E+1	5.20596E-1	3.81256E-1	2.12632E+2
6.20033E+0	3.93332E-3	2.45832E+1	4.94500E-1	3.72787E-1	2.39922E+2
6.40034E+0	4.49136E-3	2.80710E+1	4.68877E-1	3.67184E-1	2.68145E+2
6.60028E+0	5.07499E-3	3.17187E+1	4.47472E-1	3.57652E-1	2.98190E+2
6.80027E+0	5.71488E-3	3.57180E+1	4.26250E-1	3.53950E-1	3.29555E+2
7.00025E+0	6.40033E-3	4.00021E+1	4.06589E-1	3.46106E-1	3.62411E+2
7.20019E+0	7.13228E-3	4.45768E+1	3.87915E-1	3.37503E-1	3.96314E+2
7.40024E+0	7.92180E-3	4.95112E+1	3.70564E-1	3.34907E-1	4.32178E+2
7.60021E+0	8.74785E-3	5.46741E+1	3.54732E-1	3.23247E-1	4.69200E+2
7.80017E+0	9.63125E-3	6.01953E+1	3.38371E-1	3.19698E-1	5.05719E+2
8.00016E+0	1.05784E-2	6.61150E+1	3.24830E-1	3.16049E-1	5.46895E+2
8.20015E+0	1.15652E-2	7.22825E+1	3.09984E-1	3.09636E-1	5.84849E+2
8.40021E+0	1.26018E-2	7.87612E+1	2.97128E-1	3.03891E-1	6.25744E+2
8.60017E+0	1.36911E-2	8.55694E+1	2.84785E-1	2.97345E-1	6.67102E+2
8.80013E+0	1.48023E-2	9.25144E+1	2.73830E-1	2.91033E-1	7.09626E+2
9.00012E+0	1.59895E-2	9.99344E+1	2.62855E-1	2.86260E-1	7.52539E+2
9.20010E+0	1.72294E-2	1.07684E+2	2.52299E-1	2.81671E-1	7.95624E+2
9.40008E+0	1.85175E-2	1.15734E+2	2.42630E-1	2.76690E-1	8.40212E+2
9.60043E+0	1.98616E-2	1.24135E+2	2.32841E-1	2.72621E-1	8.83271E+2
