	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	NPB	-0.053648893285446794	-0.24988380844558236	0.03681288547352656	-0.13379972766428955	-0.1594886094984206	-0.32471761017120643	-0.2653663318847673
1	AlQ3	-0.9028029980080846	-0.7089977764117973	-0.42633211233525625	-0.6760408439696655	-0.6089735311221891	-0.7429575108274314	-0.5802243644297023
2	LiQ	0.4119781965896065	0.49398506416433136	0.14356117540891555	0.3853132901891852	0.37905412686228446	0.5692224558527889	0.4542022011883852
3	Al	0.2769022762960257	0.406242635483767	0.07428876079227273	0.29242882282930216	0.29882329093892573	0.4828259198693892	0.38776857972633433
