	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
29	A1-1	4.80001	0.000977904	6.1119	0.276392	0.142778	25.8104	0.4222974852337244
30	A1-1	4.99999	0.00124035	7.75219	0.276007	0.131506	34.0536	0.4392771590995578
31	A1-1	5.20005	0.00154101	9.63131	0.271274	0.162566	43.2466	0.4490209535359157
32	A1-1	5.40003	0.00187893	11.7433	0.262843	0.169748	53.0559	0.45179719499629584
33	A1-1	5.59999	0.00226301	14.1438	0.257668	0.164246	64.9628	0.4593023091389867
34	A1-1	5.80009	0.00267377	16.7111	0.253931	0.172409	78.3439	0.4688135430941112
35	A1-1	6.00001	0.00316484	19.7802	0.243011	0.172599	91.8038	0.4641196752307863
36	A1-1	6.2	0.00369178	23.0736	0.235614	0.169975	107.29	0.4649902919353721
37	A1-1	6.40005	0.00427939	26.7462	0.22681	0.175266	123.583	0.4620581615332271
38	A1-1	6.6	0.00490937	30.6836	0.216395	0.175154	139.491	0.45461093222438054
39	A1-1	6.79998	0.00559848	34.9905	0.209241	0.172702	158.473	0.45290293079550176
40	A1-1	6.99992	0.00636109	39.7568	0.199973	0.172196	177.144	0.44556905988409534
41	A1-1	7.19992	0.00740246	46.2654	0.181667	0.159783	192.624	0.416345692461321
42	A1-1	7.39996	0.00826533	51.6583	0.176296	0.164544	214.517	0.4152614391104624
43	A1-1	7.59992	0.00911968	56.998	0.172249	0.164551	237.507	0.4166935681953753
44	A1-1	7.79994	0.0100129	62.5806	0.170029	0.167167	264.182	0.42214679948738115
45	A1-1	7.99996	0.0109612	68.5075	0.165002	0.167943	287.848	0.42017005437360877
46	A1-1	8.19987	0.011995	74.9687	0.159748	0.167944	312.588	0.4169580104763722
47	A1-1	8.39992	0.0130739	81.7119	0.155642	0.169422	340.045	0.41615113588106506
48	A1-1	8.5999	0.0142065	88.7906	0.151527	0.168836	368.299	0.4147950346095195
49	A1-1	8.79989	0.0153901	96.1881	0.147589	0.171413	397.652	0.4134108065342802
50	A1-1	8.9999	0.0166385	103.991	0.143403	0.170249	427.209	0.4108134357780962
51	A1-1	9.19984	0.0179579	112.237	0.139305	0.169878	457.858	0.4079385585858496
52	A1-1	9.39985	0.0193415	120.884	0.135109	0.16994	488.681	0.40425614638827306
53	A1-1	9.47554	0.0200013	125.008	0.133023	0.168462	501.557	0.40121992192499684
54	A2-1	-0.999984	-2.08531e-06	-0.0130332	2.37561	-16.731	0.0985529	-0.7561680937912408
55	A2-1	-0.8	-1.4856e-06	-0.009285	-4.57002	-30.2284	-0.108054	1.1637479806138935
56	A2-1	-0.599976	-1.00105e-06	-0.00625656	-58.9009	-32.0113	-0.703788	11.248801258199393
57	A2-1	-0.399958	-5.60653e-07	-0.00350408	-123.224	-59.5438	-0.54971	15.687712609301158
58	A2-1	-0.200012	-2.22769e-07	-0.00139231	-202.817	-125.613	-0.179782	12.912497935086297
59	A2-1	4.52995e-05	6.32501e-10	3.95313e-06	-329451000.0	-45951.3	-0.187791	-4750.438260315244
60	A2-1	0.200039	2.1146e-07	0.00132162	-134.902	-141.851	-0.113525	-8.589836715546074
61	A2-1	0.399989	5.15602e-07	0.00322251	146.343	-70.1172	0.600433	18.63246351446543
62	A2-1	0.599988	9.48585e-07	0.00592866	-27.8208	-44.0438	-0.315006	-5.3132748378217
63	A2-1	0.800002	1.46918e-06	0.00918237	-1.43764	-18.8449	-0.0336161	-0.36609393871081214
64	A2-1	1.00001	2.15336e-06	0.0134585	-1.44027	-17.0955	-0.0617015	-0.4584574804027195
65	A2-1	1.20002	3.04574e-06	0.0190359	-3.20715	-10.7703	-0.233201	-1.2250589675297725
66	A2-1	1.40002	4.09874e-06	0.0256171	0.445628	-11.3379	0.050873	0.19859000433304316
67	A2-1	1.60002	5.51986e-06	0.0344991	-2.89332	-6.04238	-0.50837	-1.473574672962483
68	A2-1	1.80001	6.51788e-06	0.0407368	-1.20582	-5.53281	-0.281446	-0.6908888277920701
69	A2-1	1.99999	8.41117e-06	0.0525698	-1.40348	-4.06843	-0.469701	-0.8934806676076379
70	A2-1	2.2001	1.08276e-05	0.0676725	-0.400799	-2.74045	-0.189947	-0.2806856551775093
71	A2-1	2.40009	1.33289e-05	0.0833056	-0.0206843	-2.95348	-0.0131641	-0.015802178965159605
72	A2-1	2.60008	1.65059e-05	0.103162	0.301293	-2.17462	0.257244	0.2493592601927066
73	A2-1	2.80003	2.18665e-05	0.136666	-0.490325	-1.13563	-0.597251	-0.437015058610042
74	A2-1	2.99991	3.0405e-05	0.190031	-0.0234386	-0.710892	-0.0425319	-0.022381558798301327
75	A2-1	3.2	4.39672e-05	0.274795	0.4873	-0.432885	1.36397	0.49635910405938966
76	A2-1	3.39996	6.44262e-05	0.402664	0.321092	-0.367091	1.39925	0.34749816223948504
77	A2-1	3.59997	9.71453e-05	0.607158	0.445522	-0.0166451	3.09971	0.510527737425843
78	A2-1	3.8	0.00014675	0.917187	0.503409	0.133175	5.58487	0.6089129043477503
79	A2-1	3.99992	0.000212209	1.32631	0.462183	0.0375817	7.80476	0.5884566956443062
80	A2-1	4.19996	0.000300511	1.87819	0.492872	0.147504	12.3757	0.6589162970732461
81	A2-1	4.39989	0.000418365	2.61478	0.460496	0.167529	16.8637	0.644937623815388
82	A2-1	4.59987	0.000567282	3.54551	0.429189	0.154204	22.2804	0.6284117094578777
83	A2-1	4.80015	0.000755005	4.71878	0.424458	0.17667	30.6034	0.6485447509737686
84	A2-1	5.00017	0.000975591	6.09744	0.398724	0.187842	38.695	0.6346105906741191
85	A2-1	5.20019	0.00123874	7.74212	0.384958	0.222856	49.3337	0.6372117714527804
86	A2-1	5.40019	0.00155143	9.69644	0.365106	0.211567	60.8542	0.6275932197796303
87	A2-1	5.60018	0.0018953	11.8456	0.350305	0.208451	73.9701	0.6244521172418451
88	A2-1	5.80019	0.00227467	14.2167	0.335931	0.203063	88.174	0.6202142550662251
89	A2-1	6.00018	0.00269892	16.8682	0.322799	0.214586	103.996	0.6165210277326566
90	A2-1	6.20019	0.00317806	19.8629	0.30796	0.217505	120.723	0.6077813410931938
91	A2-1	6.40021	0.00369951	23.1219	0.293821	0.218586	138.405	0.5985883513033098
92	A2-1	6.60015	0.0042709	26.6931	0.278894	0.215726	156.402	0.5859267001584678
93	A2-1	6.80018	0.00487612	30.4758	0.267398	0.214288	176.393	0.5787969470858846
94	A2-1	7.00013	0.00552069	34.5043	0.255969	0.21266	196.797	0.5703549992319797
95	A2-1	7.20012	0.00621534	38.8459	0.246233	0.214088	219.221	0.564334974862212
96	A2-1	7.4001	0.0069704	43.565	0.235083	0.209829	241.238	0.5537426833467233
97	A2-1	7.60011	0.00777209	48.5756	0.225174	0.208434	264.61	0.5447385106926111
98	A2-1	7.8001	0.00862879	53.9299	0.216478	0.20883	289.864	0.5374829176393799
99	A2-1	8.0001	0.00952704	59.544	0.207397	0.20572	314.475	0.5281388553002822
100	A2-1	8.20007	0.0105001	65.6256	0.19974	0.204676	342.142	0.521354471425785
101	A2-1	8.40016	0.0115225	72.0156	0.191252	0.203377	368.273	0.5113794788906848
102	A2-1	8.60011	0.0126015	78.7594	0.183573	0.200084	395.789	0.5025292219087499
103	A2-1	8.80009	0.0137327	85.8294	0.176204	0.198751	423.633	0.4935756279316877
104	A2-1	9.00012	0.0149233	93.2706	0.169734	0.197124	453.535	0.48625719144081847
105	A2-1	9.20008	0.0161742	101.089	0.163565	0.19474	484.21	0.4789937579756452
106	A2-1	9.40011	0.017472	109.2	0.157587	0.19428	514.903	0.4715228937728938
107	A2-1	9.6004	0.0188462	117.789	0.151993	0.191725	547.101	0.46447546035707915
108	A2-1	9.75473	0.0200015	125.009	0.146471	0.188626	568.54	0.4547992544536793
109	A3-1	-0.999968	-7.50971e-07	-0.00469357	39.5884	-16.1	0.591436	-12.600983899249396
110	A3-1	-0.799994	-4.2581e-07	-0.00266131	-10.5326	-28.867	-0.0713788	2.6820926536179552
111	A3-1	-0.599973	-2.17111e-07	-0.00135694	17.0566	1.32271	0.0442014	-3.2574321635444456
112	A3-1	-0.399967	-9.49803e-08	-0.000593627	919.925	60.4558	0.695249	-117.11883051141542
113	A3-1	-0.199997	-8.70744e-09	-5.44215e-05	-909.05	-9.64344	-0.0314943	57.87106198836857
114	A3-1	8.00371e-05	2.77809e-08	0.000173631	22777100.0	-391.89	1.00755	580.2823228570935
115	A3-1	0.20007	5.45608e-08	0.000341005	3191.74	-44.9005	0.693138	203.26329525960028
116	A3-1	0.399994	7.55692e-08	0.000472308	966.932	-282.204	0.581466	123.11161360806932
117	A3-1	0.599999	1.62799e-07	0.00101749	363.151	111.024	0.7057	69.35694699702208
118	A3-1	0.800004	3.08594e-07	0.00192871	113.687	2.90665	0.558366	28.95023098340342
119	A3-1	1.00001	5.27763e-07	0.00329852	52.6236	-34.8434	0.552528	16.750785200635438
120	A3-1	1.20002	8.53131e-07	0.00533207	42.2097	5.58874	0.8597	16.12319418162177
121	A3-1	1.40002	1.33086e-06	0.00831787	14.8018	-4.51832	0.54867	6.596280057274278
122	A3-1	1.60002	1.99682e-06	0.0124801	10.2315	-8.66419	0.650332	5.210951835321833
123	A3-1	1.80001	2.81691e-06	0.0176057	0.175446	-6.78499	0.0176979	0.10052369403091044
124	A3-1	2.0	3.90888e-06	0.0244305	0.651862	1.50825	0.101384	0.4149894598964409
125	A3-1	2.20011	5.42523e-06	0.0339077	2.19528	0.0350723	0.521293	1.5373882628429532
126	A3-1	2.40005	7.37263e-06	0.0460789	0.0767608	-2.09738	0.0270217	0.05864224189379521
127	A3-1	2.59993	1.00154e-05	0.0625963	0.0198911	-1.54736	0.0103043	0.016461516095999287
128	A3-1	2.80004	1.39496e-05	0.087185	0.367037	0.199561	0.285211	0.3271331077593623
129	A3-1	2.99999	2.07532e-05	0.129708	0.290292	0.0341608	0.359558	0.27720572362537393
130	A3-1	3.20006	3.22182e-05	0.201364	0.284816	0.260156	0.584189	0.2901159094972289
131	A3-1	3.4	5.08165e-05	0.317603	0.614557	0.355569	2.1124	0.6651070676284544
132	A3-1	3.60004	8.28825e-05	0.518016	0.582985	0.272789	3.46065	0.6680585155670866
133	A3-1	3.79999	0.000120941	0.755881	0.58006	0.0238186	5.30346	0.7016263141949592
134	A3-1	3.99997	0.00018164	1.13525	0.501003	0.174927	7.24167	0.6378920942523673
135	A3-1	4.19996	0.000257064	1.60665	0.485071	0.195585	10.4189	0.6484859801450223
136	A3-1	4.39991	0.000361953	2.26221	0.45673	0.187891	14.4706	0.6396665207916152
137	A3-1	4.59986	0.000497927	3.11204	0.437178	0.192697	19.9204	0.6401074536317014
138	A3-1	4.80024	0.000668292	4.17683	0.414326	0.181015	26.4424	0.6330734073448046
139	A3-1	5.00023	0.000878934	5.49334	0.391281	0.176756	34.211	0.622772302460798
140	A3-1	5.20028	0.0011298	7.06125	0.373602	0.217864	43.6684	0.6184230837316338
141	A3-1	5.40031	0.00143135	8.94594	0.34857	0.224245	53.6024	0.5991813045918037
142	A3-1	5.6003	0.00177582	11.0989	0.332231	0.209677	65.7325	0.5922433754696411
143	A3-1	5.80038	0.00216051	13.5032	0.314835	0.207207	78.4921	0.5812851768469696
144	A3-1	6.00034	0.0025924	16.2025	0.300447	0.193847	92.9769	0.5738429254744638
145	A3-1	6.2003	0.0030689	19.1806	0.286693	0.1994	108.528	0.5658217156918971
146	A3-1	6.40036	0.00360318	22.5199	0.272143	0.205876	124.858	0.5544340783040778
147	A3-1	6.60029	0.00417412	26.0883	0.258042	0.19912	141.433	0.542131913539786
148	A3-1	6.80023	0.00479886	29.9929	0.245314	0.196028	159.263	0.5310023372198087
149	A3-1	7.0002	0.00547166	34.1979	0.234458	0.19743	178.659	0.5224268156816647
150	A3-1	7.20024	0.00619073	38.6921	0.223241	0.190887	197.967	0.5116470804117637
151	A3-1	7.40025	0.00697175	43.5734	0.212786	0.190732	218.404	0.5012324032551969
152	A3-1	7.6002	0.00782365	48.8978	0.202835	0.188385	239.943	0.4907030582152981
153	A3-1	7.80018	0.00874215	54.6384	0.192638	0.18428	261.334	0.4782973147090691
154	A3-1	8.00021	0.0102941	64.3381	0.17051	0.167404	279.364	0.4342123873723346
155	A3-1	8.20011	0.0111001	69.3756	0.167069	0.171316	302.533	0.43607983210235296
156	A3-1	8.40019	0.0120911	75.5694	0.16497	0.175514	333.341	0.44110579149761675
157	A3-1	8.60015	0.0128698	80.4363	0.164097	0.178618	361.334	0.44921757962511955
158	A3-1	8.80018	0.0139862	87.4138	0.158983	0.179423	389.289	0.44534043823744074
159	A3-1	9.00018	0.0151432	94.645	0.154124	0.180188	417.896	0.44154049342279045
160	A3-1	9.20011	0.016399	102.494	0.149091	0.179387	447.499	0.4366099478993893
161	A3-1	9.40016	0.0177248	110.78	0.143697	0.176995	476.315	0.42996479508936625
162	A3-1	9.60044	0.0190361	118.976	0.139964	0.175272	508.879	0.4277156737493276
163	A3-1	9.72525	0.020002	125.012	0.135888	0.174039	525.877	0.4206612165232137
164	A4-1	-0.999969	-1.15319e-06	-0.00720744	7.79708	12.5628	0.178875	-2.4818104625220605
165	A4-1	-0.799985	-6.86068e-07	-0.00428793	69.7302	8.94146	0.761378	-17.756306656125453
166	A4-1	-0.599963	-3.64769e-07	-0.00227981	77.3061	47.8217	0.336578	-14.76342326772845
167	A4-1	-0.399952	-1.63131e-07	-0.00101957	618.117	106.565	0.802316	-78.69160528458076
168	A4-1	-0.199999	-5.29915e-08	-0.000331197	5408.08	546.048	1.14027	-344.28753883640246
169	A4-1	8.05855e-05	2.12997e-08	0.000133123	6419220.0	1014.26	0.219201	164.66050194181324
170	A4-1	0.200075	6.99251e-08	0.000437032	905.572	274.411	0.252045	57.67197825330868
171	A4-1	0.400011	1.26883e-07	0.000793019	634.128	173.552	0.640298	80.74182333588477
172	A4-1	0.600006	2.63807e-07	0.00164879	189.197	25.2359	0.595782	36.13449863233038
173	A4-1	0.800019	4.87938e-07	0.00304961	69.0603	62.8812	0.53632	17.586511062070233
174	A4-1	1.00003	8.48975e-07	0.00530609	56.8942	25.8095	0.960961	18.11052959900793
175	A4-1	1.20004	1.18944e-06	0.007434	14.6435	23.2492	0.415829	5.593610438525693
176	A4-1	1.40004	1.73326e-06	0.0108329	4.81452	11.6261	0.232427	2.1455658226329053
177	A4-1	1.60004	2.42703e-06	0.0151689	8.84636	9.55088	0.68344	4.50553434988694
178	A4-1	1.80002	3.41688e-06	0.0213555	6.74029	5.73028	0.824738	3.861946571140924
179	A4-1	2.00002	4.70418e-06	0.0294011	4.43741	2.50258	0.830574	2.8249759362744933
180	A4-1	2.20024	6.40013e-06	0.0400008	1.20779	3.99957	0.33836	0.8458830823383531
181	A4-1	2.40017	8.55178e-06	0.0534486	0.816728	1.59957	0.333508	0.6239789255471613
182	A4-1	2.60011	1.14282e-05	0.0714262	0.707594	3.53549	0.418296	0.585633843043589
183	A4-1	2.80021	1.54374e-05	0.0964837	0.242938	3.32166	0.208925	0.21653916671935258
184	A4-1	3.00018	2.13042e-05	0.133151	0.611546	0.873627	0.777628	0.5840196468670908
185	A4-1	3.20016	3.026e-05	0.189125	0.31177	0.917856	0.600628	0.3175825512227363
186	A4-1	3.40009	4.42652e-05	0.276658	0.406444	0.716333	1.21698	0.4398860687202249
187	A4-1	3.60012	6.50249e-05	0.406406	0.444231	0.348176	2.06888	0.5090672873924106
188	A4-1	3.80015	9.52056e-05	0.595035	0.419846	0.252586	3.02192	0.5078558404127489
189	A4-1	4.00011	0.000138164	0.863525	0.396834	0.129868	4.36321	0.505278943863814
190	A4-1	4.20008	0.000199497	1.24686	0.351771	0.306185	5.86386	0.4702901689042875
191	A4-1	4.4001	0.000278182	1.73864	0.33848	0.223772	8.24241	0.4740722633782727
192	A4-1	4.60011	0.000381248	2.3828	0.325229	0.175919	11.3474	0.4762212523082089
193	A4-1	4.80041	0.00051824	3.239	0.320235	0.227643	15.8492	0.4893238653905526
194	A4-1	5.00036	0.000680116	4.25073	0.305236	0.191646	20.6515	0.4858341978907152
195	A4-1	5.20045	0.000879498	5.49686	0.302359	0.188553	27.5124	0.5005112009401731
196	A4-1	5.40038	0.00111909	6.99431	0.292116	0.199068	35.1217	0.5021467449970047
197	A4-1	5.60042	0.00140408	8.7755	0.277464	0.183897	43.4059	0.4946259472394736
198	A4-1	5.80043	0.00172691	10.7932	0.273063	0.191649	54.4155	0.5041646592298854
199	A4-1	6.00042	0.00209447	13.0904	0.259248	0.194148	64.8189	0.4951636313634419
200	A4-1	6.20037	0.00250602	15.6626	0.254866	0.183443	78.7852	0.5030148251248197
201	A4-1	6.40039	0.00296116	18.5072	0.242644	0.191737	91.4888	0.4943416616235843
202	A4-1	6.60033	0.00345144	21.5715	0.237589	0.193783	107.677	0.4991632478038152
203	A4-1	6.80039	0.00399207	24.9504	0.227326	0.191903	122.775	0.4920762793382071
204	A4-1	7.0003	0.00456861	28.5538	0.222307	0.192492	141.444	0.4953596368959648
205	A4-1	7.20031	0.00519168	32.448	0.212419	0.19066	157.973	0.48684972879684424
206	A4-1	7.40031	0.00586644	36.6653	0.206229	0.189584	178.117	0.4857917431467899
207	A4-1	7.60034	0.00659169	41.1981	0.198072	0.188361	197.416	0.47918714698007925
208	A4-1	7.80035	0.00736827	46.0517	0.192652	0.18685	220.285	0.47834281904902537
209	A4-1	8.00033	0.00820273	51.2671	0.185594	0.187577	242.303	0.4726286448814152
210	A4-1	8.20028	0.0090908	56.8175	0.180473	0.18738	267.653	0.47107493289919483
211	A4-1	8.40034	0.0100393	62.7456	0.174853	0.189646	293.362	0.46754194716442266
212	A4-1	8.60034	0.0110364	68.9775	0.16802	0.186068	317.274	0.45996738066760895
213	A4-1	8.80035	0.0120992	75.62	0.163303	0.186605	345.924	0.45745040994445907
214	A4-1	9.00037	0.0132214	82.6337	0.157201	0.186404	372.155	0.450367102041903
215	A4-1	9.2003	0.0144027	90.0169	0.153179	0.185626	403.809	0.44859243097684987
216	A4-1	9.4003	0.0156375	97.7344	0.147736	0.184302	432.041	0.4420562258529238
217	A4-1	9.60059	0.0169497	105.936	0.143624	0.183221	464.961	0.43890745355686456
218	A4-1	9.80048	0.0183091	114.432	0.139224	0.183338	497.004	0.43432256711409395
219	A4-1	10.0005	0.0197469	123.418	0.134202	0.18066	527.241	0.4271994360628109
220	A5-1	-0.999959	-3.02681e-06	-0.0189176	-2.8362	-8.91812	-0.170779	0.9027519347063052
221	A5-1	-0.799976	-1.79007e-06	-0.0111879	0.829434	-5.77434	0.0236297	-0.211207643972506
222	A5-1	-0.599953	-9.54964e-07	-0.00596852	-0.834851	-10.2866	-0.00951576	0.15943248912628255
223	A5-1	-0.399944	-4.41642e-07	-0.00276026	-102.811	2.3499	-0.361275	13.088440943969047
224	A5-1	-0.199984	-1.37498e-07	-0.000859362	222.323	-156.364	0.12162	-14.152359541147968
225	A5-1	8.83818e-05	4.48763e-10	2.80477e-06	-40987600.0	10383.6	-0.0323417	-1153.0963323195842
226	A5-1	0.200086	1.32961e-07	0.000831006	-100.028	-6.48068	-0.0529408	-6.3706880576072855
227	A5-1	0.400033	4.06702e-07	0.00254189	-80.9167	-35.0605	-0.261903	-10.303474973346603
228	A5-1	0.600028	8.61136e-07	0.0053821	-2.70052	3.37813	-0.0277601	-0.5157856598725404
229	A5-1	0.800051	1.55465e-06	0.00971656	-30.011	2.21572	-0.74261	-7.642725408992481
230	A5-1	1.00005	2.61327e-06	0.0163329	-11.1224	-1.96641	-0.578275	-3.5405531167153415
231	A5-1	1.20006	4.09922e-06	0.0256201	-5.42341	-5.86551	-0.530771	-2.0716976124214974
232	A5-1	1.40006	6.12766e-06	0.0382979	-2.29662	-3.83552	-0.391977	-1.0234947608093394
233	A5-1	1.60006	8.7266e-06	0.0545413	1.19498	0.780115	0.331949	0.6086195231870161
234	A5-1	1.80005	1.19527e-05	0.0747044	0.093474	-1.09114	0.0400103	0.05355815721697784
235	A5-1	2.00004	1.61198e-05	0.100749	-0.912056	-0.445917	-0.584992	-0.5806429840494693
236	A5-1	2.20043	2.20274e-05	0.137671	0.391665	-1.31542	0.377673	0.27433010583201983
237	A5-1	2.4004	2.94452e-05	0.184033	-0.168855	-0.655636	-0.237433	-0.12901653507794797
238	A5-1	2.60043	3.7162e-05	0.232263	-0.154633	-0.273202	-0.297288	-0.12799628007904834
239	A5-1	2.80034	4.91499e-05	0.307187	0.0342442	-0.762823	0.0937672	0.030524468808901417
240	A5-1	3.00031	6.47968e-05	0.40498	0.0670976	-0.428198	0.259512	0.06408020149143168
241	A5-1	3.20038	8.61145e-05	0.538216	-0.0319232	-0.101284	-0.175031	-0.03252058653031496
242	A5-1	3.40037	0.00011397	0.712312	0.189032	-0.0682395	1.45741	0.20460275834185024
243	A5-1	3.60042	0.000156136	0.97585	0.210009	-0.0212543	2.34868	0.24068043244351078
244	A5-1	3.8004	0.000211096	1.31935	0.233493	0.0972928	3.72661	0.2824580285746769
245	A5-1	4.00036	0.000282807	1.76754	0.277014	0.0785434	6.23478	0.3527377032485828
246	A5-1	4.20031	0.000381244	2.38277	0.286258	0.067035	9.11952	0.3827276657000046
247	A5-1	4.40023	0.000493223	3.08264	0.293767	0.0923258	12.6839	0.4114622531336776
248	A5-1	4.60023	0.000632117	3.95073	0.304378	0.113013	17.6084	0.44569990862448206
249	A5-1	4.8005	0.000807297	5.04561	0.299119	0.120535	23.0618	0.4570666381270055
250	A5-1	5.00047	0.00101721	6.35756	0.301924	0.153309	30.5526	0.48057116252147053
251	A5-1	5.20056	0.00127385	7.96156	0.297349	0.171293	39.1891	0.49222890991212775
252	A5-1	5.40052	0.00158424	9.9015	0.28698	0.167452	48.8471	0.49333030348937024
253	A5-1	5.60047	0.0019319	12.0744	0.279403	0.163209	60.141	0.4980868614589545
254	A5-1	5.80049	0.00233621	14.6013	0.272133	0.172519	73.3648	0.5024538910918891
255	A5-1	6.00044	0.00277544	17.3465	0.264561	0.177116	87.6538	0.5053111578704639
256	A5-1	6.20048	0.00328806	20.5504	0.252351	0.169624	102.353	0.4980584319526627
257	A5-1	6.4005	0.00386778	24.1736	0.238997	0.1774	117.706	0.4869196147863786
258	A5-1	6.6005	0.00467856	29.241	0.20679	0.15741	127.042	0.4344653055641052
259	A5-1	6.80047	0.00617412	38.5883	0.171084	0.134003	142.907	0.3703376412021261
260	A5-1	7.00043	0.00680832	42.552	0.172035	0.14148	163.122	0.38334743372814445
261	A5-1	7.20049	0.0071506	44.6912	0.182105	0.157118	186.533	0.41738194543892304
262	A5-1	7.40046	0.00788573	49.2858	0.179416	0.157277	208.301	0.4226389751206229
263	A5-1	7.6005	0.0085588	53.4925	0.178893	0.16254	231.514	0.43279712109174184
264	A5-1	7.80055	0.00936312	58.5195	0.175577	0.16215	255.119	0.43595553618879174
265	A5-1	8.00056	0.0100841	63.0256	0.178672	0.171911	286.777	0.4550166916300678
266	A5-1	8.20044	0.0106608	66.63	0.180478	0.180892	313.893	0.47109860423232774
267	A5-1	8.40051	0.0115507	72.1919	0.177398	0.18408	342.446	0.4743551561878826
268	A5-1	8.6005	0.0125098	78.1863	0.174755	0.188621	374.055	0.4784150164414993
269	A5-1	8.80049	0.0132656	82.91	0.174649	0.191472	405.629	0.48924013991074666
270	A5-1	9.00046	0.0144088	90.055	0.169496	0.190157	437.303	0.485595469435345
271	A5-1	9.20041	0.0155121	96.9506	0.165126	0.19281	468.837	0.48358339195425304
272	A5-1	9.40043	0.01675	104.687	0.159447	0.192541	499.469	0.47710699513788724
273	A5-1	9.60074	0.0178835	111.772	0.15739	0.194956	537.608	0.48098629352610667
274	A5-1	9.80072	0.0192581	120.363	0.151848	0.193295	570.177	0.47371451359637096
275	A5-1	9.89018	0.0200024	125.015	0.148516	0.189551	584.507	0.46754949406071267
276	B1-1	-0.999979	-3.01289e-06	-0.0188306	0.374615	-1.63032	0.0224538	-0.11924102259088928
277	B1-1	-0.799998	-1.76449e-06	-0.0110281	2.603	4.28986	0.0730991	-0.6628440075806349
278	B1-1	-0.599968	-9.44855e-07	-0.00590534	53.3217	6.12556	0.60135	-10.183156261959514
279	B1-1	-0.399961	-4.23159e-07	-0.00264474	48.4215	-15.1915	0.163038	-6.164613534789809
280	B1-1	-0.200004	-1.4928e-07	-0.000933	1006.68	19.7306	0.597944	-64.08831725616292
281	B1-1	5.7745e-05	7.60555e-10	4.75347e-06	798211000.0	28151.3	0.697417	14671.745062028369
282	B1-1	0.200057	1.36604e-07	0.000853775	523.349	175.38	0.284537	33.32693039735293
283	B1-1	0.400002	3.79026e-07	0.00236891	-89.5472	67.3863	-0.270093	-11.401572875288636
