	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	108.44450000000002	151.21928149131642
1	380.5	111.89099999999999	195.35215278824035
2	381.0	-21.945949999999993	188.6601370709973
3	381.5	25.680000000000007	241.02946203732023
4	382.0	62.469000000000015	208.78925225930573
5	382.5	-30.81500000000002	189.4305230816829
6	383.0	-8.434700000000003	182.38364553794293
7	383.5	38.293995	188.4620670151701
8	384.0	57.79430000000001	164.35934015233207
9	384.5	11.5695	278.55841023876843
10	385.0	48.84984999999999	238.6075259488424
11	385.5	45.3725	223.17832291409937
12	386.0	88.86195000000001	187.97258146135965
13	386.5	119.75550000000003	164.91189755366347
14	387.0	21.533800000000017	228.83169995099018
15	387.5	162.8035	247.77318751783855
16	388.0	135.32750000000001	238.2886127551
17	388.5	92.03549999999998	183.3771737287659
18	389.0	164.34461	203.32827541045512
19	389.5	140.06165000000001	180.72786682669476
20	390.0	167.87949999999995	195.06609460577712
21	390.5	81.02749999999997	187.19689273262523
22	391.0	120.45749999999998	227.684421510893
23	391.5	154.59779999999998	196.83693700106187
24	392.0	180.62600000000003	242.38353040996827
25	392.5	187.05199999999996	234.79132506547168
26	393.0	143.43075	222.2281931274416
27	393.5	96.33229999999999	339.30765605348495
28	394.0	174.8505	218.93485452241265
29	394.5	209.6905	142.39013039796683
30	395.0	227.04450000000003	166.37501036739263
31	395.5	230.9499999999999	178.78385942248812
32	396.0	191.9373	258.98212621821995
33	396.5	245.68699999999998	273.7425359183333
34	397.0	243.0945000000001	287.09750119907
35	397.5	322.9335	276.31484256686247
36	398.0	274.81550000000004	211.3626499283873
37	398.5	244.269	246.53745486031121
38	399.0	379.5864000000001	191.59752930098028
39	399.5	297.515	341.81984635916035
40	400.0	365.72920000000005	227.88317611916855
41	400.5	336.20399999999995	219.7323236440192
42	401.0	319.34425	210.5173910825125
43	401.5	317.65305	298.5038360972058
44	402.0	384.98649999999986	257.3004095658419
45	402.5	444.28100000000006	339.983587558282
46	403.0	444.48999999999995	212.11797637164088
47	403.5	519.34	283.80458135837057
48	404.0	538.48	231.33183006235868
49	404.5	552.3619999999999	331.9875591584721
50	405.0	442.51000000000005	330.3124367928038
51	405.5	533.1300000000002	350.98135862179345
52	406.0	569.0294999999999	272.41015828112944
53	406.5	599.53	209.17134626903368
54	407.0	578.7465	276.5937361596427
55	407.5	534.52	322.75639358500706
56	408.0	686.3765	324.67487320818344
57	408.5	629.1050000000001	294.16603385673204
58	409.0	667.99	321.5099623650876
59	409.5	670.4100000000001	294.4704703361612
60	410.0	722.1800000000001	359.58776480853743
61	410.5	634.81	343.9340952857102
62	411.0	659.42	406.5778260062887
63	411.5	706.455	359.62203279971595
64	412.0	672.1700000000002	313.17864247103444
65	412.5	792.4200000000002	348.2162684309853
66	413.0	728.8004999999999	382.12626434825177
67	413.5	813.13	333.02482805340503
68	414.0	773.1360000000001	438.5648460877821
69	414.5	787.5599999999998	326.5139758111435
70	415.0	821.865	348.61417394449114
71	415.5	875.765	403.1273412645191
72	416.0	871.5749999999998	323.28876855684297
73	416.5	873.325	332.05072184080547
74	417.0	771.4150000000001	367.45955461111635
75	417.5	777.1500000000003	360.710340162297
76	418.0	962.0949999999999	359.62495808133235
77	418.5	914.2545000000002	520.1010026280953
78	419.0	1019.4549999999999	337.8934188098371
79	419.5	1030.8200000000002	353.7875953167381
80	420.0	886.07	441.4800778064623
81	420.5	942.0750000000002	410.54616046797946
82	421.0	991.6399999999998	473.90948439549084
83	421.5	966.025	397.6233190784967
84	422.0	955.72	396.98706981462254
85	422.5	1091.44	413.9321990374752
86	423.0	1048.52	441.522060151019
87	423.5	1105.795	515.7015633823501
88	424.0	1021.9249999999998	487.60357348464953
89	424.5	1185.4699999999998	480.5542561459633
90	425.0	1204.535	468.83659656110467
91	425.5	1218.83	456.24783407705075
92	426.0	1276.735	572.0756700603514
93	426.5	1251.5749999999998	542.6280529745951
94	427.0	1237.25	430.31006785805045
95	427.5	1255.3750000000002	568.7696966919035
96	428.0	1321.5749999999998	558.1924917759105
97	428.5	1307.625	521.9039144085816
98	429.0	1307.265	540.8938770914309
99	429.5	1340.045	412.05669813145863
100	430.0	1378.9850000000001	541.3713811008113
101	430.5	1344.5700000000002	536.8249436268773
102	431.0	1367.6100000000001	578.6452591182269
103	431.5	1374.065	625.2764422837311
104	432.0	1381.77	633.0531100152656
105	432.5	1366.7499999999998	551.7610909623838
106	433.0	1451.125	522.270305373568
107	433.5	1472.02	631.1024755140801
108	434.0	1335.5700000000002	511.65819264426904
109	434.5	1423.67	608.7351452807699
110	435.0	1328.8950000000002	590.0818142215535
111	435.5	1418.6200000000001	540.3153964121326
112	436.0	1426.74	492.5361138028358
113	436.5	1430.5000000000002	616.8763555202939
114	437.0	1333.495	558.937517505311
115	437.5	1447.1799999999998	626.7989331516128
116	438.0	1354.455	527.2466827539079
117	438.5	1431.185	598.5742629574045
118	439.0	1303.1399999999999	590.4905845142665
119	439.5	1379.1299999999999	543.8431052242918
120	440.0	1333.1450000000002	529.5857687617747
121	440.5	1406.6550000000002	561.2368942567836
122	441.0	1383.535	574.2095203625589
123	441.5	1367.865	565.6329660433522
124	442.0	1361.065	599.1838100908602
125	442.5	1282.3200000000002	560.4558400088272
126	443.0	1397.4	477.04586362319503
127	443.5	1373.775	519.3537588917596
128	444.0	1336.05	585.3313134456416
129	444.5	1362.98	481.23861295619247
130	445.0	1397.4850000000001	570.5747473162478
131	445.5	1387.55	553.231188112167
132	446.0	1415.9050000000002	621.9231966046933
133	446.5	1349.63	545.6767954567979
134	447.0	1379.1699999999998	478.31177290549726
135	447.5	1483.44	486.7216734438688
136	448.0	1391.2350000000001	657.9115588549878
137	448.5	1475.7350000000001	567.1392723793689
138	449.0	1423.1299999999999	554.8980853273869
139	449.5	1420.965	552.5889188854586
140	450.0	1414.85	499.37526120143355
141	450.5	1437.125	561.767272876411
142	451.0	1561.76	588.6151522004849
143	451.5	1474.7	579.6607999511439
144	452.0	1538.5	594.4581423447744
145	452.5	1515.7649999999999	547.0691211126799
146	453.0	1470.8200000000002	597.3880803966547
147	453.5	1568.475	546.3291213865502
148	454.0	1493.45	617.1091641678967
149	454.5	1519.815	573.0015944785843
150	455.0	1584.835	625.7929116528886
151	455.5	1584.34	563.5441601152477
152	456.0	1480.0300000000002	520.7351631107698
153	456.5	1469.6349999999998	557.3687650694108
154	457.0	1505.78	548.3963088861923
155	457.5	1500.565	612.1975124704445
156	458.0	1607.585	543.2527655474936
157	458.5	1438.52	652.1355952560787
158	459.0	1483.4450000000002	590.5841036423178
159	459.5	1566.96	519.1323178150249
160	460.0	1537.815	572.2919187573767
161	460.5	1492.975	563.161317807784
162	461.0	1514.435	585.1995397084656
163	461.5	1412.9150000000004	529.3297358688627
164	462.0	1432.2	592.6276411035853
165	462.5	1484.3000000000002	531.626333997856
166	463.0	1426.0149999999999	620.8391653842402
167	463.5	1496.025	563.03129919659
168	464.0	1494.5349999999999	597.9229961081945
169	464.5	1281.665	560.3224458068765
170	465.0	1434.9500000000003	542.2492171501956
171	465.5	1374.76	440.76701714170946
172	466.0	1358.125	439.0742145412322
173	466.5	1392.8049999999998	571.8939223973271
174	467.0	1393.1999999999998	548.5494945763783
175	467.5	1374.73	577.9109413222767
176	468.0	1395.15	497.4203267861095
177	468.5	1511.8	566.656117058662
178	469.0	1411.815	544.2534706136471
179	469.5	1398.38	477.7962898558339
180	470.0	1268.34	519.9659492697574
181	470.5	1417.35	561.2064098885543
182	471.0	1358.2900000000002	560.1462352814665
183	471.5	1344.66	507.8961600563643
184	472.0	1311.9899999999998	475.1322172827264
185	472.5	1432.915	599.6142070323218
186	473.0	1359.29	523.704681953484
187	473.5	1332.0400000000002	565.4598698404689
188	474.0	1407.325	501.7570885149506
189	474.5	1449.235	454.37444060488264
190	475.0	1413.29	498.39552054568065
191	475.5	1431.6799999999998	540.6315294172178
192	476.0	1399.8300000000002	508.6764689859361
193	476.5	1534.6799999999998	404.66690697411866
194	477.0	1513.78	533.7233811629391
195	477.5	1480.41	457.6166888346621
196	478.0	1401.39	497.6433350302202
197	478.5	1548.175	471.91898020211056
198	479.0	1404.02	478.2389241791178
199	479.5	1570.3	606.2680075676103
200	480.0	1514.4150000000002	564.4235601700199
201	480.5	1451.4199999999998	517.2874303518307
202	481.0	1527.96	522.9409129146428
203	481.5	1464.855	507.4407851907452
204	482.0	1486.3449999999998	552.3003897110701
205	482.5	1510.7649999999999	479.90425323703886
206	483.0	1498.425	597.140862673959
207	483.5	1496.98	453.57511020778026
208	484.0	1467.855	454.2672885812933
209	484.5	1487.06	555.1817786995535
210	485.0	1485.9	542.2563028679334
211	485.5	1501.665	483.49735188002836
212	486.0	1584.31	502.924438559114
213	486.5	1516.05	487.03763971586426
214	487.0	1487.06	452.24879037980855
215	487.5	1470.3200000000002	457.73224116288776
216	488.0	1470.285	477.070637615647
217	488.5	1392.3100000000002	501.2643802426021
218	489.0	1393.4299999999998	436.49118673806004
219	489.5	1365.7649999999999	444.448710511123
220	490.0	1453.1999999999998	489.1652450859525
221	490.5	1416.53	491.6611110307587
222	491.0	1331.3449999999998	410.05627842407193
223	491.5	1279.1999999999998	417.5650392453851
224	492.0	1282.55	369.4502611989874
225	492.5	1251.41	420.69715342512126
226	493.0	1323.09	413.90017987432674
227	493.5	1251.9450000000002	358.29324648254254
228	494.0	1219.58	361.32122633468407
229	494.5	1237.5949999999998	445.5236587152247
230	495.0	1220.8799999999999	413.98032875971296
231	495.5	1245.675	402.77052011660436
232	496.0	1211.53	358.44029921313256
233	496.5	1232.2500000000002	392.72482923797935
234	497.0	1065.9699999999998	382.84739923368943
235	497.5	1113.0400000000002	318.16409979757304
236	498.0	1133.315	385.58811869013806
237	498.5	1180.605	366.24504703135574
238	499.0	1074.215	354.09697298197847
239	499.5	1109.035	402.2393010074973
240	500.0	1112.395	266.43195843404374
241	500.5	1064.04	315.09160318866003
242	501.0	1070.85	338.89735983037696
243	501.5	1035.4099999999999	274.4208554392322
244	502.0	993.6000000000001	317.67757081670084
245	502.5	1078.855	284.8138769003364
246	503.0	912.9100000000001	306.86501413487986
247	503.5	1015.6	370.97817860353996
248	504.0	938.05	261.29796880190247
249	504.5	1042.1350000000002	256.1160191690477
250	505.0	957.8749999999998	385.0555542710688
251	505.5	951.8799999999999	284.61331240825683
252	506.0	811.6899999999999	326.7233782575101
253	506.5	905.04	351.76396404407313
254	507.0	929.6900000000002	325.59205595345844
255	507.5	869.405	226.12711132237106
256	508.0	994.195	348.7776232429483
257	508.5	816.075	306.08085349299455
258	509.0	851.305	320.8897980226234
259	509.5	797.235	272.7578546531703
260	510.0	851.0199999999999	239.73743887845302
261	510.5	799.775	255.22138404726198
262	511.0	707.8949999999999	271.80651661614
263	511.5	799.6450000000002	337.7732323245878
264	512.0	812.6649999999998	295.5412733866456
265	512.5	759.5350000000001	242.230915192508
266	513.0	760.1	286.9365783583543
267	513.5	821.5750000000002	332.2536122828464
268	514.0	803.0800000000002	230.81650200971333
269	514.5	750.675	250.2851731026031
270	515.0	764.9249999999998	270.9672819271729
271	515.5	823.165	215.57491800995774
272	516.0	665.277	242.38028519456776
273	516.5	712.1850000000002	199.84503064875042
274	517.0	676.285	258.75780234613217
275	517.5	772.005	159.01618306008982
276	518.0	686.6599999999999	234.66325532558352
277	518.5	623.94	251.3010553101598
278	519.0	640.0550000000001	254.31766056449953
279	519.5	719.83	304.31443130420223
280	520.0	666.2450000000001	241.8862800470502
281	520.5	711.94	235.71325037002055
282	521.0	731.0099999999999	264.34896614134885
283	521.5	601.12415	332.28597390083667
284	522.0	729.895	205.49505462419285
285	522.5	654.365	201.01933308764112
286	523.0	651.5449999999998	242.86307556934213
287	523.5	694.07	216.68067541892148
288	524.0	569.3149999999999	199.84829064818143
289	524.5	579.3445000000002	282.6380951406763
290	525.0	751.7549999999999	103.07899628440317
291	525.5	604.5899999999999	242.98024178932738
292	526.0	613.985	206.8076625151979
293	526.5	545.6100000000001	248.259190967827
