	Timestamp	Filtered Rate: MoO3	Source Power: MoO3	Thickness: MoO3	State: MoO3	Fundamental  Frequency: MoO3	Current Z-Ratio: MoO3
796	14:14:57	-0.004	0.000	0.002	Idle	5954157.579	1.000
797	14:14:58	-0.006	0.000	0.002	Idle	5954157.652	1.000
798	14:14:59	-0.006	0.000	0.002	Idle	5954157.725	1.000
799	14:15:00	-0.004	0.000	0.002	Idle	5954157.795	1.000
800	14:15:01	-0.004	0.000	0.002	Idle	5954157.865	1.000
801	14:15:02	-0.004	0.000	0.002	Idle	5954157.938	1.000
802	14:15:03	-0.004	0.000	0.002	Idle	5954158.012	1.000
803	14:15:04	-0.004	0.000	0.002	Idle	5954158.085	1.000
804	14:15:05	-0.004	0.000	0.002	Idle	5954158.162	1.000
805	14:15:06	-0.004	0.000	0.002	Idle	5954158.232	1.000
806	14:15:07	-0.004	0.000	0.002	Idle	5954158.305	1.000
807	14:15:08	-0.006	0.000	0.002	Idle	5954158.378	1.000
808	14:15:09	-0.004	0.000	0.002	Idle	5954158.452	1.000
809	14:15:10	-0.006	0.000	0.002	Idle	5954158.521	1.000
810	14:15:11	-0.006	0.000	0.002	Idle	5954158.595	1.000
811	14:15:12	-0.004	0.000	0.002	Idle	5954158.665	1.000
812	14:15:13	-0.004	0.000	0.002	Idle	5954158.738	1.000
813	14:15:14	-0.004	0.000	0.002	Idle	5954158.808	1.000
814	14:15:15	-0.004	0.000	0.002	Idle	5954158.885	1.000
815	14:15:16	-0.004	0.000	0.002	Idle	5954158.958	1.000
816	14:15:17	-0.004	0.000	0.002	Idle	5954159.031	1.000
817	14:15:18	-0.004	0.000	0.002	Idle	5954159.105	1.000
818	14:15:19	-0.006	0.000	0.002	Idle	5954159.178	1.000
819	14:15:20	-0.004	0.000	0.002	Idle	5954159.251	1.000
820	14:15:21	-0.004	0.000	0.002	Idle	5954159.328	1.000
821	14:15:22	-0.004	0.000	0.002	Idle	5954159.395	1.000
822	14:15:23	-0.004	0.000	0.002	Idle	5954159.468	1.000
823	14:15:24	-0.004	0.000	0.002	Idle	5954159.541	1.000
824	14:15:25	-0.004	0.000	0.002	Idle	5954159.615	1.000
825	14:15:26	-0.004	0.000	0.002	Idle	5954159.688	1.000
826	14:15:27	-0.006	0.000	0.002	Idle	5954159.761	1.000
827	14:15:28	-0.004	0.000	0.002	Idle	5954159.835	1.000
828	14:15:29	-0.004	0.000	0.002	Idle	5954159.905	1.000
829	14:15:30	-0.006	0.000	0.002	Idle	5954159.981	1.000
830	14:15:31	-0.002	0.000	0.002	Idle	5954160.048	1.000
831	14:15:32	-0.004	0.000	0.002	Idle	5954160.121	1.000
832	14:15:33	-0.004	0.000	0.002	Idle	5954160.194	1.000
833	14:15:34	-0.004	0.000	0.002	Idle	5954160.268	1.000
834	14:15:35	-0.006	0.000	0.002	Idle	5954160.338	1.000
835	14:15:36	-0.002	0.000	0.002	Idle	5954160.404	1.000
836	14:15:37	-0.004	0.000	0.002	Idle	5954160.481	1.000
837	14:15:38	-0.004	0.000	0.002	Idle	5954160.551	1.000
838	14:15:39	-0.004	0.000	0.002	Idle	5954160.620	1.000
839	14:15:40	-0.006	0.000	0.002	Idle	5954160.697	1.000
840	14:15:41	-0.004	0.000	0.002	Idle	5954160.771	1.000
841	14:15:42	-0.004	0.000	0.002	Idle	5954160.840	1.000
842	14:15:43	-0.004	0.000	0.002	Idle	5954160.910	1.000
843	14:15:44	-0.004	0.000	0.002	Idle	5954160.987	1.000
844	14:15:45	-0.004	0.000	0.002	Idle	5954161.054	1.000
845	14:15:46	-0.007	0.000	0.002	Idle	5954161.127	1.000
846	14:15:47	-0.006	0.000	0.002	Idle	5954161.197	1.000
847	14:15:48	-0.004	0.000	0.002	Idle	5954161.263	1.000
848	14:15:49	-0.004	0.000	0.002	Idle	5954161.336	1.000
849	14:15:50	-0.004	0.000	0.002	Idle	5954161.406	1.000
850	14:15:51	-0.002	0.000	0.002	Idle	5954161.476	1.000
851	14:15:52	-0.004	0.000	0.002	Idle	5954161.549	1.000
852	14:15:53	-0.004	0.000	0.002	Idle	5954161.623	1.000
853	14:15:55	-0.002	0.000	0.002	Idle	5954161.693	1.000
854	14:15:55	-0.006	0.000	0.002	Idle	5954161.766	1.000
855	14:15:56	-0.002	0.000	0.002	Idle	5954161.832	1.000
856	14:15:57	-0.004	0.000	0.002	Idle	5954161.902	1.000
857	14:15:58	-0.006	0.000	0.002	Idle	5954161.976	1.000
858	14:15:59	-0.006	0.000	0.002	Idle	5954162.045	1.000
859	14:16:00	-0.004	0.000	0.002	Idle	5954162.115	1.000
860	14:16:01	-0.004	0.000	0.002	Idle	5954162.185	1.000
861	14:16:02	-0.002	0.000	0.002	Idle	5954162.251	1.000
862	14:16:03	-0.002	0.000	0.002	Idle	5954162.321	1.000
863	14:16:04	-0.004	0.000	0.002	Idle	5954162.391	1.000
864	14:16:05	-0.004	0.000	0.002	Idle	5954162.461	1.000
865	14:16:06	-0.004	0.000	0.002	Idle	5954162.531	1.000
866	14:16:07	-0.002	0.000	0.002	Idle	5954162.601	1.000
867	14:16:08	0.000	0.000	0.002	Idle	5954162.664	1.000
868	14:16:09	-0.006	0.000	0.002	Idle	5954162.737	1.000
869	14:16:10	-0.006	0.000	0.002	Idle	5954162.807	1.000
870	14:16:11	-0.004	0.000	0.002	Idle	5954162.873	1.000
871	14:16:12	-0.004	0.000	0.002	Idle	5954162.939	1.000
872	14:16:13	-0.004	0.000	0.002	Idle	5954163.009	1.000
873	14:16:14	-0.006	0.000	0.002	Idle	5954163.076	1.000
874	14:16:15	-0.004	0.000	0.002	Idle	5954163.142	1.000
875	14:16:16	-0.004	0.000	0.002	Idle	5954163.212	1.000
876	14:16:17	-0.004	0.000	0.002	Idle	5954163.275	1.000
877	14:16:18	-0.004	0.000	0.002	Idle	5954163.341	1.000
878	14:16:19	-0.004	0.000	0.002	Idle	5954163.411	1.000
879	14:16:20	-0.004	0.000	0.002	Idle	5954163.474	1.000
880	14:16:21	-0.004	0.000	0.002	Idle	5954163.547	1.000
881	14:16:22	-0.004	0.000	0.002	Idle	5954163.613	1.000
882	14:16:23	-0.002	0.000	0.002	Idle	5954163.676	1.000
883	14:16:24	-0.002	0.000	0.002	Idle	5954163.746	1.000
884	14:16:25	-0.004	0.000	0.002	Idle	5954163.813	1.000
885	14:16:26	-0.004	0.000	0.002	Idle	5954163.882	1.000
886	14:16:27	-0.004	0.000	0.002	Idle	5954163.949	1.000
887	14:16:28	-0.004	0.000	0.002	Idle	5954164.015	1.000
888	14:16:29	-0.004	0.000	0.002	Idle	5954164.078	1.000
889	14:16:30	-0.006	0.000	0.002	Idle	5954164.148	1.000
890	14:16:31	-0.004	0.000	0.002	Idle	5954164.211	1.000
891	14:16:32	-0.002	0.000	0.002	Idle	5954164.274	1.000
892	14:16:34	-0.004	0.000	0.002	Idle	5954164.347	1.000
893	14:16:34	-0.004	0.000	0.002	Idle	5954164.403	1.000
894	14:16:35	-0.006	0.000	0.002	Idle	5954164.469	1.000
895	14:16:36	-0.002	0.000	0.002	Idle	5954164.529	1.000
896	14:16:38	-0.004	0.000	0.002	Idle	5954164.598	1.000
897	14:16:38	-0.006	0.000	0.002	Idle	5954164.661	1.000
898	14:16:40	-0.004	0.000	0.002	Idle	5954164.728	1.000
899	14:16:40	-0.002	0.000	0.002	Idle	5954164.787	1.000
900	14:16:41	-0.002	0.000	0.002	Idle	5954164.850	1.000
901	14:16:42	-0.006	0.000	0.002	Idle	5954164.916	1.000
902	14:16:43	-0.004	0.000	0.002	Idle	5954164.976	1.000
903	14:16:44	-0.002	0.000	0.002	Idle	5954165.042	1.000
904	14:16:45	-0.004	0.000	0.002	Idle	5954165.105	1.000
905	14:16:46	-0.004	0.000	0.002	Idle	5954165.168	1.000
906	14:16:47	-0.004	0.000	0.002	Idle	5954165.227	1.000
907	14:16:48	-0.004	0.000	0.002	Idle	5954165.293	1.000
908	14:16:49	-0.004	0.000	0.002	Idle	5954165.356	1.000
909	14:16:50	-0.004	0.000	0.002	Idle	5954165.423	1.000
910	14:16:51	-0.004	0.000	0.002	Idle	5954165.485	1.000
911	14:16:52	-0.002	0.000	0.002	Idle	5954165.545	1.000
912	14:16:53	-0.004	0.000	0.002	Idle	5954165.608	1.000
913	14:16:54	-0.006	0.000	0.002	Idle	5954165.671	1.000
914	14:16:55	-0.002	0.000	0.002	Idle	5954165.730	1.000
915	14:16:56	-0.004	0.000	0.002	Idle	5954165.793	1.000
916	14:16:57	-0.002	0.000	0.002	Idle	5954165.852	1.000
917	14:16:58	-0.004	0.000	0.002	Idle	5954165.915	1.000
918	14:16:59	-0.006	0.000	0.002	Idle	5954165.974	1.000
919	14:17:01	-0.004	0.000	0.002	Idle	5954166.037	1.000
920	14:17:01	-0.004	0.000	0.002	Idle	5954166.100	1.000
921	14:17:02	-0.006	0.000	0.002	Idle	5954166.159	1.000
922	14:17:04	-0.002	0.000	0.002	Idle	5954166.215	1.000
923	14:17:04	-0.004	0.000	0.002	Idle	5954166.282	1.000
924	14:17:05	-0.006	0.000	0.002	Idle	5954166.341	1.000
925	14:17:06	-0.004	0.000	0.002	Idle	5954166.400	1.000
926	14:17:07	-0.006	0.000	0.002	Idle	5954166.460	1.000
927	14:17:08	-0.004	0.000	0.002	Idle	5954166.516	1.000
928	14:17:09	-0.002	0.000	0.002	Idle	5954166.575	1.000
929	14:17:10	-0.004	0.000	0.002	Idle	5954166.638	1.000
930	14:17:11	-0.004	0.000	0.002	Idle	5954166.697	1.000
931	14:17:12	-0.004	0.000	0.002	Idle	5954166.753	1.000
932	14:17:13	-0.006	0.000	0.002	Idle	5954166.813	1.000
933	14:17:14	-0.002	0.000	0.002	Idle	5954166.868	1.000
934	14:17:15	-0.002	0.000	0.002	Idle	5954166.928	1.000
935	14:17:16	-0.004	0.000	0.002	Idle	5954166.987	1.000
936	14:17:17	-0.004	0.000	-0.000	Ready	5954167.047	1.000
937	14:17:18	-0.006	0.070	-0.000	PreCon Rise	5954167.106	1.000
938	14:17:19	-0.002	0.170	-0.000	PreCon Rise	5954167.162	1.000
939	14:17:20	-0.002	0.270	-0.000	PreCon Rise	5954167.218	1.000
940	14:17:21	-0.004	0.370	-0.000	PreCon Rise	5954167.277	1.000
941	14:17:22	-0.004	0.470	-0.000	PreCon Rise	5954167.333	1.000
942	14:17:23	-0.006	0.570	-0.000	PreCon Rise	5954167.389	1.000
943	14:17:24	-0.002	0.670	-0.000	PreCon Rise	5954167.445	1.000
944	14:17:25	-0.004	0.770	-0.000	PreCon Rise	5954167.504	1.000
945	14:17:26	-0.004	0.870	-0.000	PreCon Rise	5954167.563	1.000
946	14:17:27	-0.004	0.970	-0.000	PreCon Rise	5954167.619	1.000
947	14:17:28	-0.002	1.070	-0.000	PreCon Rise	5954167.672	1.000
948	14:17:29	-0.002	1.170	-0.000	PreCon Rise	5954167.731	1.000
949	14:17:30	-0.004	1.270	-0.000	PreCon Rise	5954167.783	1.000
950	14:17:31	-0.004	1.370	-0.000	PreCon Rise	5954167.839	1.000
951	14:17:32	-0.004	1.470	-0.000	PreCon Rise	5954167.895	1.000
952	14:17:34	-0.002	1.570	-0.000	PreCon Rise	5954167.951	1.000
953	14:17:34	-0.004	1.670	-0.000	PreCon Rise	5954168.011	1.000
954	14:17:35	-0.004	1.770	-0.000	PreCon Rise	5954168.066	1.000
955	14:17:36	-0.004	1.870	-0.000	PreCon Rise	5954168.122	1.000
956	14:17:37	-0.002	1.970	-0.000	PreCon Rise	5954168.175	1.000
957	14:17:38	-0.004	2.070	-0.000	PreCon Rise	5954168.234	1.000
958	14:17:39	-0.004	2.170	-0.000	PreCon Rise	5954168.286	1.000
959	14:17:40	-0.004	2.270	-0.000	PreCon Rise	5954168.346	1.000
960	14:17:41	-0.004	2.370	-0.000	PreCon Rise	5954168.402	1.000
961	14:17:42	-0.004	2.470	-0.000	PreCon Rise	5954168.451	1.000
962	14:17:43	-0.004	2.570	-0.000	PreCon Rise	5954168.503	1.000
963	14:17:44	0.000	2.670	-0.000	PreCon Rise	5954168.552	1.000
964	14:17:45	-0.004	2.770	-0.000	PreCon Rise	5954168.611	1.000
965	14:17:46	-0.004	2.870	-0.000	PreCon Rise	5954168.664	1.000
966	14:17:47	-0.002	2.970	-0.000	PreCon Rise	5954168.716	1.000
967	14:17:48	-0.004	3.070	-0.000	PreCon Rise	5954168.768	1.000
968	14:17:49	-0.004	3.170	-0.000	PreCon Rise	5954168.824	1.000
969	14:17:50	-0.004	3.270	-0.000	PreCon Rise	5954168.877	1.000
970	14:17:51	-0.004	3.370	-0.000	PreCon Rise	5954168.929	1.000
971	14:17:52	-0.002	3.470	-0.000	PreCon Rise	5954168.981	1.000
972	14:17:53	-0.002	3.570	-0.000	PreCon Rise	5954169.034	1.000
973	14:17:54	-0.004	3.670	-0.000	PreCon Rise	5954169.090	1.000
974	14:17:55	-0.004	3.770	-0.000	PreCon Rise	5954169.142	1.000
975	14:17:56	-0.002	3.870	-0.000	PreCon Rise	5954169.191	1.000
976	14:17:57	-0.004	3.970	-0.000	PreCon Rise	5954169.243	1.000
977	14:17:58	-0.004	4.070	-0.000	PreCon Rise	5954169.299	1.000
978	14:17:59	-0.004	4.170	-0.000	PreCon Rise	5954169.352	1.000
979	14:18:00	-0.004	4.270	-0.000	PreCon Rise	5954169.404	1.000
980	14:18:01	-0.002	4.370	-0.000	PreCon Rise	5954169.460	1.000
981	14:18:02	-0.002	4.470	-0.000	PreCon Rise	5954169.509	1.000
982	14:18:03	-0.002	4.570	-0.000	PreCon Rise	5954169.561	1.000
983	14:18:04	-0.002	4.670	-0.000	PreCon Rise	5954169.614	1.000
984	14:18:05	-0.002	4.770	-0.000	PreCon Rise	5954169.662	1.000
985	14:18:06	-0.006	4.870	-0.000	PreCon Rise	5954169.722	1.000
986	14:18:07	-0.002	4.970	-0.000	PreCon Rise	5954169.767	1.000
987	14:18:08	-0.002	5.070	-0.000	PreCon Rise	5954169.816	1.000
988	14:18:09	-0.002	5.170	-0.000	PreCon Rise	5954169.865	1.000
989	14:18:10	-0.002	5.270	-0.000	PreCon Rise	5954169.917	1.000
990	14:18:11	-0.002	5.370	-0.000	PreCon Rise	5954169.970	1.000
991	14:18:12	-0.002	5.470	-0.000	PreCon Rise	5954170.022	1.000
992	14:18:13	-0.004	5.570	-0.000	PreCon Rise	5954170.071	1.000
993	14:18:14	-0.002	5.670	-0.000	PreCon Rise	5954170.120	1.000
994	14:18:15	-0.002	5.770	-0.000	PreCon Rise	5954170.169	1.000
995	14:18:16	-0.002	5.870	-0.000	PreCon Rise	5954170.218	1.000
996	14:18:17	-0.002	5.970	-0.000	PreCon Rise	5954170.267	1.000
997	14:18:18	-0.006	6.070	-0.000	PreCon Rise	5954170.319	1.000
998	14:18:19	-0.002	6.170	-0.000	PreCon Rise	5954170.364	1.000
999	14:18:20	-0.002	6.270	-0.000	PreCon Rise	5954170.410	1.000
1000	14:18:21	-0.002	6.370	-0.000	PreCon Rise	5954170.459	1.000
1001	14:18:22	-0.004	6.470	-0.000	PreCon Rise	5954170.508	1.000
1002	14:18:23	-0.002	6.570	-0.000	PreCon Rise	5954170.553	1.000
1003	14:18:24	-0.004	6.670	-0.000	PreCon Rise	5954170.602	1.000
1004	14:18:25	-0.002	6.770	-0.000	PreCon Rise	5954170.651	1.000
1005	14:18:27	-0.004	6.880	-0.000	PreCon Rise	5954170.707	1.000
1006	14:18:27	-0.006	6.970	-0.000	PreCon Rise	5954170.749	1.000
1007	14:18:28	0.000	7.070	-0.000	PreCon Rise	5954170.787	1.000
1008	14:18:29	-0.004	7.170	-0.000	PreCon Rise	5954170.836	1.000
1009	14:18:30	-0.004	7.270	-0.000	PreCon Rise	5954170.885	1.000
1010	14:18:31	0.000	7.370	-0.000	PreCon Rise	5954170.930	1.000
1011	14:18:32	-0.002	7.470	-0.000	PreCon Rise	5954170.979	1.000
1012	14:18:33	-0.002	7.570	-0.000	PreCon Rise	5954171.024	1.000
1013	14:18:34	-0.004	7.670	-0.000	PreCon Rise	5954171.073	1.000
1014	14:18:35	-0.004	7.770	-0.000	PreCon Rise	5954171.122	1.000
1015	14:18:36	0.000	7.870	-0.000	PreCon Rise	5954171.168	1.000
1016	14:18:37	-0.004	7.970	-0.000	PreCon Rise	5954171.213	1.000
1017	14:18:38	-0.004	8.070	-0.000	PreCon Rise	5954171.262	1.000
1018	14:18:39	-0.002	8.170	-0.000	PreCon Rise	5954171.307	1.000
1019	14:18:40	-0.004	8.270	-0.000	PreCon Rise	5954171.349	1.000
1020	14:18:41	-0.002	8.370	-0.000	PreCon Rise	5954171.395	1.000
1021	14:18:42	-0.004	8.470	-0.000	PreCon Rise	5954171.444	1.000
1022	14:18:43	-0.002	8.570	-0.000	PreCon Rise	5954171.489	1.000
1023	14:18:44	-0.002	8.670	-0.000	PreCon Rise	5954171.534	1.000
1024	14:18:45	-0.002	8.770	-0.000	PreCon Rise	5954171.580	1.000
1025	14:18:46	-0.004	8.870	-0.000	PreCon Rise	5954171.625	1.000
1026	14:18:47	-0.004	8.970	-0.000	PreCon Rise	5954171.667	1.000
1027	14:18:48	0.000	9.070	-0.000	PreCon Rise	5954171.706	1.000
1028	14:18:49	-0.004	9.170	-0.000	PreCon Rise	5954171.754	1.000
1029	14:18:50	-0.004	9.270	-0.000	PreCon Rise	5954171.800	1.000
1030	14:18:51	-0.002	9.370	-0.000	PreCon Rise	5954171.845	1.000
1031	14:18:52	-0.002	9.470	-0.000	PreCon Rise	5954171.887	1.000
1032	14:18:53	-0.002	9.570	-0.000	PreCon Rise	5954171.929	1.000
1033	14:18:54	-0.004	9.670	-0.000	PreCon Rise	5954171.978	1.000
1034	14:18:55	-0.004	9.770	-0.000	PreCon Rise	5954172.020	1.000
1035	14:18:56	-0.002	9.870	-0.000	PreCon Rise	5954172.062	1.000
1036	14:18:57	-0.002	9.970	-0.000	PreCon Rise	5954172.104	1.000
1037	14:18:58	-0.004	10.070	-0.000	PreCon Rise	5954172.149	1.000
1038	14:19:00	-0.002	10.170	-0.000	PreCon Rise	5954172.191	1.000
1039	14:19:00	-0.004	10.270	-0.000	PreCon Rise	5954172.233	1.000
1040	14:19:01	-0.002	10.370	-0.000	PreCon Rise	5954172.275	1.000
1041	14:19:02	-0.002	10.470	-0.000	PreCon Rise	5954172.317	1.000
1042	14:19:03	-0.004	10.570	-0.000	PreCon Rise	5954172.359	1.000
1043	14:19:04	-0.002	10.670	-0.000	PreCon Rise	5954172.401	1.000
1044	14:19:05	-0.004	10.770	-0.000	PreCon Rise	5954172.446	1.000
1045	14:19:06	-0.002	10.870	-0.000	PreCon Rise	5954172.488	1.000
1046	14:19:07	0.000	10.970	-0.000	PreCon Rise	5954172.526	1.000
1047	14:19:08	-0.002	11.070	-0.000	PreCon Rise	5954172.565	1.000
1048	14:19:09	0.000	11.170	-0.000	PreCon Rise	5954172.607	1.000
1049	14:19:10	-0.004	11.270	-0.000	PreCon Rise	5954172.655	1.000
1050	14:19:11	-0.004	11.370	-0.000	PreCon Rise	5954172.697	1.000
1051	14:19:12	-0.002	11.470	-0.000	PreCon Rise	5954172.736	1.000
1052	14:19:13	-0.002	11.570	-0.000	PreCon Rise	5954172.778	1.000
1053	14:19:14	-0.004	11.670	-0.000	PreCon Rise	5954172.820	1.000
1054	14:19:15	0.000	11.770	-0.000	PreCon Rise	5954172.858	1.000
1055	14:19:16	0.002	11.870	-0.000	PreCon Rise	5954172.896	1.000
1056	14:19:17	-0.002	11.970	-0.000	PreCon Rise	5954172.945	1.000
1057	14:19:18	0.000	12.070	-0.000	PreCon Rise	5954172.980	1.000
1058	14:19:19	-0.004	12.170	-0.000	PreCon Rise	5954173.026	1.000
1059	14:19:20	0.000	12.270	-0.000	PreCon Rise	5954173.064	1.000
1060	14:19:21	-0.002	12.370	-0.000	PreCon Rise	5954173.106	1.000
1061	14:19:22	-0.004	12.470	-0.000	PreCon Rise	5954173.148	1.000
1062	14:19:23	-0.002	12.570	-0.000	PreCon Rise	5954173.186	1.000
1063	14:19:24	-0.002	12.670	-0.000	PreCon Rise	5954173.228	1.000
1064	14:19:25	-0.004	12.770	-0.000	PreCon Rise	5954173.270	1.000
1065	14:19:26	-0.004	12.870	-0.000	PreCon Rise	5954173.309	1.000
1066	14:19:27	-0.002	12.970	-0.000	PreCon Rise	5954173.350	1.000
1067	14:19:28	-0.002	13.070	-0.000	PreCon Rise	5954173.389	1.000
1068	14:19:29	-0.002	13.170	-0.000	PreCon Rise	5954173.427	1.000
1069	14:19:30	-0.002	13.270	-0.000	PreCon Rise	5954173.466	1.000
1070	14:19:31	-0.002	13.370	-0.000	PreCon Rise	5954173.504	1.000
1071	14:19:33	0.000	13.470	-0.000	PreCon Rise	5954173.543	1.000
1072	14:19:33	-0.004	13.570	-0.000	PreCon Rise	5954173.584	1.000
1073	14:19:34	-0.004	13.670	-0.000	PreCon Rise	5954173.623	1.000
1074	14:19:35	-0.002	13.770	-0.000	PreCon Rise	5954173.665	1.000
1075	14:19:36	0.000	13.870	-0.000	PreCon Rise	5954173.700	1.000
1076	14:19:37	-0.004	13.970	-0.000	PreCon Rise	5954173.742	1.000
1077	14:19:39	-0.002	14.070	-0.000	PreCon Rise	5954173.777	1.000
1078	14:19:39	-0.004	14.170	-0.000	PreCon Rise	5954173.818	1.000
1079	14:19:40	0.000	14.270	-0.000	PreCon Rise	5954173.853	1.000
1080	14:19:41	0.000	14.370	-0.000	PreCon Rise	5954173.892	1.000
1081	14:19:42	-0.002	14.470	-0.000	PreCon Rise	5954173.930	1.000
1082	14:19:43	-0.002	14.570	-0.000	PreCon Rise	5954173.969	1.000
1083	14:19:44	-0.002	14.670	-0.000	PreCon Rise	5954174.007	1.000
1084	14:19:45	-0.004	14.770	-0.000	PreCon Rise	5954174.045	1.000
1085	14:19:46	-0.002	14.870	-0.000	PreCon Rise	5954174.087	1.000
1086	14:19:47	-0.002	14.970	-0.000	PreCon Rise	5954174.126	1.000
1087	14:19:48	-0.004	15.070	-0.000	PreCon Rise	5954174.168	1.000
1088	14:19:49	0.000	15.170	-0.000	PreCon Rise	5954174.210	1.000
1089	14:19:50	-0.002	15.270	-0.000	PreCon Rise	5954174.252	1.000
1090	14:19:51	-0.002	15.370	-0.000	PreCon Rise	5954174.290	1.000
1091	14:19:52	-0.002	15.470	-0.000	PreCon Rise	5954174.332	1.000
1092	14:19:53	0.000	15.570	-0.000	PreCon Rise	5954174.370	1.000
1093	14:19:54	-0.002	15.670	-0.000	PreCon Rise	5954174.419	1.000
1094	14:19:55	-0.002	15.770	-0.000	PreCon Rise	5954174.461	1.000
1095	14:19:56	0.000	15.870	-0.000	PreCon Rise	5954174.499	1.000
1096	14:19:57	-0.004	15.970	-0.000	PreCon Rise	5954174.548	1.000
1097	14:19:58	-0.002	16.070	-0.000	PreCon Rise	5954174.590	1.000
1098	14:19:59	-0.004	16.170	-0.000	PreCon Rise	5954174.636	1.000
1099	14:20:00	-0.004	16.270	-0.000	PreCon Rise	5954174.681	1.000
1100	14:20:01	-0.004	16.370	-0.000	PreCon Rise	5954174.727	1.000
1101	14:20:02	-0.002	16.470	-0.000	PreCon Rise	5954174.765	1.000
1102	14:20:03	-0.004	16.570	-0.000	PreCon Rise	5954174.810	1.000
1103	14:20:05	-0.002	16.670	-0.000	PreCon Rise	5954174.849	1.000
1104	14:20:05	-0.002	16.770	-0.000	PreCon Rise	5954174.894	1.000
1105	14:20:06	-0.002	16.870	-0.000	PreCon Rise	5954174.940	1.000
1106	14:20:07	-0.004	16.970	-0.000	PreCon Rise	5954174.985	1.000
1107	14:20:08	-0.004	17.070	-0.000	PreCon Rise	5954175.030	1.000
1108	14:20:09	-0.002	17.170	-0.000	PreCon Rise	5954175.076	1.000
1109	14:20:10	-0.002	17.270	-0.000	PreCon Rise	5954175.121	1.000
1110	14:20:11	0.000	17.370	-0.000	PreCon Rise	5954175.160	1.000
1111	14:20:12	-0.002	17.470	-0.000	PreCon Rise	5954175.205	1.000
1112	14:20:13	-0.004	17.570	-0.000	PreCon Rise	5954175.254	1.000
1113	14:20:14	-0.002	17.670	-0.000	PreCon Rise	5954175.296	1.000
1114	14:20:15	-0.004	17.770	-0.000	PreCon Rise	5954175.345	1.000
1115	14:20:16	-0.002	17.870	-0.000	PreCon Rise	5954175.387	1.000
1116	14:20:17	-0.002	17.970	-0.000	PreCon Rise	5954175.432	1.000
1117	14:20:18	-0.004	18.070	-0.000	PreCon Rise	5954175.477	1.000
1118	14:20:19	-0.004	18.170	-0.000	PreCon Rise	5954175.519	1.000
1119	14:20:20	-0.002	18.270	-0.000	PreCon Rise	5954175.568	1.000
1120	14:20:21	-0.002	18.370	-0.000	PreCon Rise	5954175.614	1.000
1121	14:20:22	-0.004	18.470	-0.000	PreCon Rise	5954175.662	1.000
1122	14:20:23	-0.004	18.570	-0.000	PreCon Rise	5954175.701	1.000
1123	14:20:24	-0.004	18.670	-0.000	PreCon Rise	5954175.750	1.000
1124	14:20:25	-0.002	18.770	-0.000	PreCon Rise	5954175.792	1.000
1125	14:20:26	-0.002	18.870	-0.000	PreCon Rise	5954175.841	1.000
1126	14:20:27	-0.002	18.970	-0.000	PreCon Rise	5954175.886	1.000
1127	14:20:28	-0.002	19.070	-0.000	PreCon Rise	5954175.935	1.000
1128	14:20:29	-0.006	19.170	-0.000	PreCon Rise	5954175.984	1.000
1129	14:20:30	0.000	19.270	-0.000	PreCon Rise	5954176.022	1.000
1130	14:20:31	-0.004	19.370	-0.000	PreCon Rise	5954176.075	1.000
1131	14:20:32	-0.004	19.470	-0.000	PreCon Rise	5954176.117	1.000
1132	14:20:33	-0.002	19.570	-0.000	PreCon Rise	5954176.162	1.000
1133	14:20:34	-0.002	19.670	-0.000	PreCon Rise	5954176.211	1.000
1134	14:20:35	-0.002	19.770	-0.000	PreCon Rise	5954176.260	1.000
1135	14:20:36	-0.002	19.870	-0.000	PreCon Rise	5954176.305	1.000
1136	14:20:37	-0.002	19.970	-0.000	PreCon Rise	5954176.350	1.000
1137	14:20:38	-0.004	20.070	-0.000	PreCon Rise	5954176.399	1.000
1138	14:20:39	-0.002	20.170	-0.000	PreCon Rise	5954176.448	1.000
1139	14:20:40	-0.004	20.270	-0.000	PreCon Rise	5954176.494	1.000
1140	14:20:41	-0.002	20.370	-0.001	PreCon Rise	5954176.546	1.000
1141	14:20:43	-0.002	20.470	-0.001	PreCon Rise	5954176.591	1.000
1142	14:20:43	-0.002	20.570	-0.001	PreCon Rise	5954176.640	1.000
1143	14:20:44	-0.002	20.670	-0.001	PreCon Rise	5954176.686	1.000
1144	14:20:45	-0.004	20.770	-0.001	PreCon Rise	5954176.738	1.000
1145	14:20:47	-0.002	20.870	-0.001	PreCon Rise	5954176.791	1.000
1146	14:20:47	-0.004	20.970	-0.001	PreCon Rise	5954176.839	1.000
1147	14:20:49	-0.002	21.070	-0.001	PreCon Rise	5954176.885	1.000
1148	14:20:49	-0.002	21.170	-0.001	PreCon Rise	5954176.937	1.000
1149	14:20:50	-0.004	21.270	-0.001	PreCon Rise	5954176.986	1.000
1150	14:20:51	-0.004	21.370	-0.001	PreCon Rise	5954177.035	1.000
1151	14:20:52	-0.002	21.470	-0.001	PreCon Rise	5954177.087	1.000
1152	14:20:53	-0.004	21.570	-0.001	PreCon Rise	5954177.140	1.000
1153	14:20:54	-0.002	21.670	-0.001	PreCon Rise	5954177.189	1.000
1154	14:20:55	-0.006	21.770	-0.001	PreCon Rise	5954177.241	1.000
1155	14:20:56	-0.004	21.870	-0.001	PreCon Rise	5954177.293	1.000
1156	14:20:57	-0.004	21.970	-0.001	PreCon Rise	5954177.346	1.000
1157	14:20:58	-0.004	22.070	-0.001	PreCon Rise	5954177.402	1.000
