	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	16:20:48	-0.001	0.000	-0.000	Ready	5913394.889	1.992
1	16:20:49	-0.000	0.000	-0.000	Ready	5913394.889	1.992
2	16:20:50	-0.001	0.133	-0.000	PreCon Rise	5913394.892	1.992
3	16:20:51	-0.001	0.267	-0.000	PreCon Rise	5913394.896	1.992
4	16:20:52	-0.001	0.400	-0.000	PreCon Rise	5913394.896	1.992
5	16:20:53	-0.001	0.533	-0.000	PreCon Rise	5913394.896	1.992
6	16:20:54	-0.001	0.667	-0.000	PreCon Rise	5913394.899	1.992
7	16:20:55	-0.000	0.800	-0.000	PreCon Rise	5913394.899	1.992
8	16:20:56	-0.000	0.933	-0.000	PreCon Rise	5913394.899	1.992
9	16:20:57	-0.001	1.067	-0.000	PreCon Rise	5913394.903	1.992
10	16:20:58	-0.001	1.200	-0.000	PreCon Rise	5913394.906	1.992
11	16:20:59	-0.001	1.333	-0.000	PreCon Rise	5913394.910	1.992
12	16:21:00	-0.002	1.467	-0.000	PreCon Rise	5913394.913	1.992
13	16:21:01	-0.001	1.600	-0.000	PreCon Rise	5913394.910	1.992
14	16:21:02	-0.001	1.733	-0.000	PreCon Rise	5913394.913	1.992
15	16:21:03	-0.001	1.867	-0.000	PreCon Rise	5913394.917	1.992
16	16:21:04	-0.000	2.000	-0.000	PreCon Rise	5913394.917	1.992
17	16:21:05	-0.001	2.133	-0.000	PreCon Rise	5913394.917	1.992
18	16:21:06	-0.001	2.267	-0.000	PreCon Rise	5913394.924	1.992
19	16:21:07	-0.001	2.400	-0.000	PreCon Rise	5913394.927	1.992
20	16:21:08	-0.001	2.533	-0.000	PreCon Rise	5913394.927	1.992
21	16:21:09	-0.001	2.667	-0.000	PreCon Rise	5913394.927	1.992
22	16:21:10	-0.001	2.800	-0.000	PreCon Rise	5913394.934	1.992
23	16:21:11	-0.001	2.933	-0.000	PreCon Rise	5913394.938	1.992
24	16:21:12	-0.001	3.067	-0.000	PreCon Rise	5913394.938	1.992
25	16:21:13	-0.002	3.200	-0.000	PreCon Rise	5913394.945	1.992
26	16:21:14	-0.001	3.333	-0.000	PreCon Rise	5913394.945	1.992
27	16:21:15	-0.001	3.467	-0.000	PreCon Rise	5913394.945	1.992
28	16:21:16	-0.001	3.600	-0.000	PreCon Rise	5913394.948	1.992
29	16:21:17	-0.001	3.733	-0.000	PreCon Rise	5913394.951	1.992
30	16:21:18	-0.002	3.867	-0.000	PreCon Rise	5913394.958	1.992
31	16:21:19	-0.002	4.000	-0.000	PreCon Rise	5913394.958	1.992
32	16:21:20	-0.002	4.133	-0.000	PreCon Rise	5913394.962	1.992
33	16:21:21	-0.002	4.267	-0.000	PreCon Rise	5913394.965	1.992
34	16:21:22	-0.002	4.400	-0.000	PreCon Rise	5913394.972	1.992
35	16:21:23	-0.002	4.533	-0.000	PreCon Rise	5913394.979	1.992
36	16:21:24	-0.003	4.667	-0.000	PreCon Rise	5913394.986	1.992
37	16:21:25	-0.002	4.800	-0.000	PreCon Rise	5913394.983	1.992
38	16:21:26	-0.002	4.933	-0.000	PreCon Rise	5913394.990	1.992
39	16:21:27	-0.002	5.067	-0.000	PreCon Rise	5913394.993	1.992
40	16:21:28	-0.000	5.200	-0.000	PreCon Rise	5913394.990	1.992
41	16:21:29	-0.002	5.333	-0.000	PreCon Rise	5913394.997	1.992
42	16:21:30	-0.002	5.467	-0.000	PreCon Rise	5913395.004	1.992
43	16:21:31	-0.001	5.600	-0.000	PreCon Rise	5913395.004	1.992
44	16:21:32	-0.002	5.733	-0.000	PreCon Rise	5913395.011	1.992
45	16:21:33	-0.002	5.867	-0.000	PreCon Rise	5913395.018	1.992
46	16:21:34	-0.002	6.000	-0.000	PreCon Rise	5913395.021	1.992
47	16:21:35	-0.002	6.133	-0.000	PreCon Rise	5913395.025	1.992
48	16:21:36	-0.002	6.267	-0.000	PreCon Rise	5913395.025	1.992
49	16:21:37	-0.001	6.400	-0.000	PreCon Rise	5913395.028	1.992
50	16:21:38	-0.002	6.547	-0.000	PreCon Rise	5913395.035	1.992
51	16:21:39	-0.002	6.667	-0.000	PreCon Rise	5913395.039	1.992
52	16:21:40	-0.002	6.800	-0.000	PreCon Rise	5913395.042	1.992
53	16:21:41	-0.002	6.933	-0.000	PreCon Rise	5913395.049	1.992
54	16:21:42	-0.002	7.067	-0.000	PreCon Rise	5913395.056	1.992
55	16:21:43	-0.002	7.200	-0.000	PreCon Rise	5913395.056	1.992
56	16:21:44	-0.002	7.333	-0.000	PreCon Rise	5913395.063	1.992
57	16:21:45	-0.002	7.467	-0.000	PreCon Rise	5913395.070	1.992
58	16:21:46	-0.002	7.600	-0.000	PreCon Rise	5913395.074	1.992
59	16:21:47	-0.002	7.733	-0.000	PreCon Rise	5913395.077	1.992
60	16:21:48	-0.002	7.867	-0.000	PreCon Rise	5913395.084	1.992
61	16:21:49	-0.002	8.000	-0.000	PreCon Rise	5913395.084	1.992
62	16:21:50	-0.002	8.133	-0.000	PreCon Rise	5913395.091	1.992
63	16:21:51	-0.002	8.267	-0.000	PreCon Rise	5913395.098	1.992
64	16:21:52	-0.002	8.400	-0.000	PreCon Rise	5913395.105	1.992
65	16:21:53	-0.003	8.533	-0.000	PreCon Rise	5913395.109	1.992
66	16:21:54	-0.003	8.667	-0.000	PreCon Rise	5913395.116	1.992
67	16:21:55	-0.003	8.800	-0.000	PreCon Rise	5913395.123	1.992
68	16:21:56	-0.002	8.933	-0.000	PreCon Rise	5913395.126	1.992
69	16:21:57	-0.003	9.067	-0.000	PreCon Rise	5913395.137	1.992
70	16:21:58	-0.003	9.200	-0.000	PreCon Rise	5913395.144	1.992
71	16:21:59	-0.003	9.333	-0.000	PreCon Rise	5913395.147	1.992
72	16:22:00	-0.004	9.467	-0.000	PreCon Rise	5913395.161	1.992
73	16:22:01	-0.004	9.600	-0.000	PreCon Rise	5913395.168	1.992
74	16:22:02	-0.004	9.733	-0.000	PreCon Rise	5913395.179	1.992
75	16:22:03	-0.004	9.867	-0.000	PreCon Rise	5913395.182	1.992
76	16:22:04	-0.003	10.000	-0.000	PreCon Rise	5913395.189	1.992
77	16:22:05	-0.004	10.133	-0.000	PreCon Rise	5913395.199	1.992
78	16:22:06	-0.003	10.267	-0.000	PreCon Rise	5913395.206	1.992
79	16:22:07	-0.004	10.400	-0.000	PreCon Rise	5913395.213	1.992
80	16:22:08	-0.004	10.533	-0.000	PreCon Rise	5913395.224	1.992
81	16:22:09	-0.004	10.667	-0.000	PreCon Rise	5913395.234	1.992
82	16:22:10	-0.004	10.800	-0.000	PreCon Rise	5913395.241	1.992
83	16:22:11	-0.004	10.933	-0.000	PreCon Rise	5913395.248	1.992
84	16:22:12	-0.004	11.067	-0.000	PreCon Rise	5913395.259	1.992
85	16:22:13	-0.004	11.200	-0.000	PreCon Rise	5913395.269	1.992
86	16:22:14	-0.004	11.333	-0.000	PreCon Rise	5913395.280	1.992
87	16:22:15	-0.004	11.467	-0.000	PreCon Rise	5913395.287	1.992
88	16:22:16	-0.004	11.600	-0.000	PreCon Rise	5913395.297	1.992
89	16:22:17	-0.004	11.733	-0.000	PreCon Rise	5913395.308	1.992
