	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	15:51:26	-0.001	0.000	-0.000	Ready	5907025.295	2.109
1	15:51:27	-0.001	0.093	-0.000	PreCon Rise	5907025.299	2.109
2	15:51:28	-0.001	0.227	-0.000	PreCon Rise	5907025.299	2.109
3	15:51:29	-0.001	0.360	-0.000	PreCon Rise	5907025.299	2.109
4	15:51:30	-0.001	0.493	-0.000	PreCon Rise	5907025.302	2.109
5	15:51:31	-0.001	0.627	-0.000	PreCon Rise	5907025.306	2.109
6	15:51:32	-0.001	0.760	-0.000	PreCon Rise	5907025.309	2.109
7	15:51:33	-0.001	0.893	-0.000	PreCon Rise	5907025.309	2.109
8	15:51:34	-0.000	1.027	-0.000	PreCon Rise	5907025.306	2.109
9	15:51:35	-0.000	1.160	-0.000	PreCon Rise	5907025.309	2.109
10	15:51:36	-0.001	1.293	-0.000	PreCon Rise	5907025.316	2.109
11	15:51:37	-0.001	1.427	-0.000	PreCon Rise	5907025.320	2.109
12	15:51:38	-0.002	1.560	-0.000	PreCon Rise	5907025.323	2.109
13	15:51:39	-0.002	1.693	-0.000	PreCon Rise	5907025.327	2.109
14	15:51:40	-0.001	1.827	-0.000	PreCon Rise	5907025.327	2.109
15	15:51:41	-0.001	1.960	-0.000	PreCon Rise	5907025.330	2.109
16	15:51:42	-0.001	2.093	-0.000	PreCon Rise	5907025.330	2.109
17	15:51:43	-0.001	2.227	-0.000	PreCon Rise	5907025.334	2.109
18	15:51:44	-0.001	2.360	-0.000	PreCon Rise	5907025.337	2.109
19	15:51:45	-0.001	2.493	-0.000	PreCon Rise	5907025.337	2.109
20	15:51:46	-0.001	2.627	-0.000	PreCon Rise	5907025.341	2.109
21	15:51:47	-0.002	2.760	-0.000	PreCon Rise	5907025.348	2.109
22	15:51:48	-0.002	2.893	-0.000	PreCon Rise	5907025.355	2.109
23	15:51:49	-0.002	3.027	-0.000	PreCon Rise	5907025.358	2.109
24	15:51:50	-0.002	3.160	-0.000	PreCon Rise	5907025.362	2.109
25	15:51:51	-0.002	3.293	-0.000	PreCon Rise	5907025.362	2.109
26	15:51:52	-0.001	3.427	-0.000	PreCon Rise	5907025.365	2.109
27	15:51:53	-0.001	3.560	-0.000	PreCon Rise	5907025.369	2.109
28	15:51:54	-0.001	3.693	-0.000	PreCon Rise	5907025.372	2.109
29	15:51:55	-0.002	3.827	-0.000	PreCon Rise	5907025.379	2.109
30	15:51:56	-0.002	3.960	-0.000	PreCon Rise	5907025.386	2.109
31	15:51:57	-0.002	4.093	-0.000	PreCon Rise	5907025.390	2.109
32	15:51:58	-0.004	4.227	-0.000	PreCon Rise	5907025.404	2.109
33	15:51:59	-0.004	4.360	-0.000	PreCon Rise	5907025.411	2.109
34	15:52:00	-0.004	4.493	-0.000	PreCon Rise	5907025.418	2.109
35	15:52:01	-0.004	4.627	-0.000	PreCon Rise	5907025.425	2.109
36	15:52:02	-0.002	4.760	-0.000	PreCon Rise	5907025.425	2.109
37	15:52:03	-0.002	4.893	-0.000	PreCon Rise	5907025.432	2.109
38	15:52:04	-0.002	5.027	-0.000	PreCon Rise	5907025.435	2.109
39	15:52:05	-0.002	5.160	-0.000	PreCon Rise	5907025.442	2.109
40	15:52:06	-0.002	5.293	-0.000	PreCon Rise	5907025.445	2.109
41	15:52:07	-0.002	5.427	-0.000	PreCon Rise	5907025.449	2.109
42	15:52:08	-0.002	5.560	-0.000	PreCon Rise	5907025.452	2.109
43	15:52:09	-0.002	5.693	-0.000	PreCon Rise	5907025.459	2.109
44	15:52:10	-0.002	5.827	-0.000	PreCon Rise	5907025.463	2.109
45	15:52:11	-0.002	5.960	-0.000	PreCon Rise	5907025.470	2.109
46	15:52:12	-0.003	6.093	-0.000	PreCon Rise	5907025.480	2.109
47	15:52:13	-0.002	6.227	-0.000	PreCon Rise	5907025.480	2.109
48	15:52:14	-0.002	6.360	-0.000	PreCon Rise	5907025.484	2.109
49	15:52:15	-0.003	6.493	-0.000	PreCon Rise	5907025.494	2.109
50	15:52:16	-0.002	6.627	-0.000	PreCon Rise	5907025.498	2.109
51	15:52:17	-0.003	6.760	-0.000	PreCon Rise	5907025.508	2.109
52	15:52:18	-0.004	6.893	-0.000	PreCon Rise	5907025.515	2.109
53	15:52:19	-0.003	7.027	-0.000	PreCon Rise	5907025.519	2.109
54	15:52:20	-0.003	7.160	-0.000	PreCon Rise	5907025.526	2.109
55	15:52:21	-0.003	7.293	-0.000	PreCon Rise	5907025.536	2.109
56	15:52:22	-0.003	7.427	-0.000	PreCon Rise	5907025.540	2.109
57	15:52:23	-0.002	7.560	-0.000	PreCon Rise	5907025.540	2.109
58	15:52:24	-0.003	7.693	-0.000	PreCon Rise	5907025.550	2.109
59	15:52:25	-0.002	7.827	-0.000	PreCon Rise	5907025.554	2.109
60	15:52:26	-0.003	7.960	-0.000	PreCon Rise	5907025.564	2.109
61	15:52:27	-0.004	8.093	-0.000	PreCon Rise	5907025.571	2.109
62	15:52:28	-0.004	8.227	-0.000	PreCon Rise	5907025.582	2.109
63	15:52:29	-0.005	8.360	-0.000	PreCon Rise	5907025.596	2.109
64	15:52:30	-0.004	8.493	-0.000	PreCon Rise	5907025.603	2.109
65	15:52:31	-0.004	8.627	-0.000	PreCon Rise	5907025.610	2.109
66	15:52:32	-0.004	8.760	-0.000	PreCon Rise	5907025.617	2.109
67	15:52:33	-0.003	8.893	-0.000	PreCon Rise	5907025.624	2.109
68	15:52:34	-0.003	9.027	-0.000	PreCon Rise	5907025.631	2.109
69	15:52:35	-0.003	9.160	-0.000	PreCon Rise	5907025.638	2.109
70	15:52:36	-0.003	9.293	-0.000	PreCon Rise	5907025.645	2.109
71	15:52:37	-0.003	9.427	-0.000	PreCon Rise	5907025.652	2.109
72	15:52:38	-0.004	9.573	-0.000	PreCon Rise	5907025.666	2.109
