	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	-0.26104597673220276	-0.22619327823993493	-0.2667913046766978	-0.36654654287500005	-0.2939195782716277	-0.6449436517788836	-0.5488740331620017
1	TAPC	0.29152462208450985	0.2357474729208751	0.2685233371147791	0.3028785920565155	0.26266767179271006	0.6340996562197336	0.5283798317646472
2	CBP	0.32212930243989607	0.2342798511625229	0.250957173232365	0.16907944173100395	0.18825664563893038	0.5666776713025735	0.45229575053303617
3	Cl-BsubPc	0.1127797914233503	0.1493543552292493	0.2053753889477577	0.4844883157778821	0.3278368441491406	0.5425203468440383	0.49621679110952716
4	B3PYMPM	0.3155139016785239	0.23733408171268375	0.2595310974504221	0.21528899254913067	0.21498831180408898	0.595239833457082	0.4824759109632706
5	LiQ	-0.20361442831176738	-0.20028366867511616	-0.24972846828269693	-0.43657703007257237	-0.32205119078515737	-0.6249683178019672	-0.5478175907798969
6	Al	-0.18206245429571266	-0.18905640650420577	-0.24069990010189168	-0.45335497535743996	-0.32675595043594535	-0.6097838607454313	-0.539872515335143
