	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	14:55:35	0.000	0.000	-0.000	Ready	5971357.216	0.533
1	14:55:36	0.000	0.000	-0.000	Ready	5971357.219	0.533
2	14:55:37	-0.001	0.000	-0.000	Ready	5971357.143	0.533
3	14:55:38	0.000	0.533	-0.000	PreCon Rise	5971357.219	0.533
4	14:55:39	-0.001	1.013	-0.000	PreCon Rise	5971357.219	0.533
5	14:55:40	0.000	0.000	-0.000	PreCon Rise	5971357.219	0.533
6	14:55:41	-0.001	0.000	-0.000	Ready	5971357.143	0.533
7	14:55:42	-0.001	0.000	-0.000	Ready	5971357.219	0.533
8	14:55:43	-0.001	0.000	-0.000	Ready	5971357.219	0.533
9	14:55:44	0.000	0.000	-0.000	Ready	5971357.150	0.533
10	14:55:45	-0.001	0.000	-0.000	Ready	5971357.150	0.533
11	14:55:46	0.000	0.000	-0.000	Ready	5971357.223	0.533
12	14:55:47	-0.001	0.000	-0.000	Ready	5971357.150	0.533
13	14:55:48	0.000	0.000	-0.000	Ready	5971357.150	0.533
14	14:55:49	0.000	0.000	-0.000	Ready	5971357.150	0.533
15	14:55:50	-0.001	0.000	-0.000	Ready	5971357.233	0.533
16	14:55:51	-0.001	0.000	-0.000	Ready	5971357.153	0.533
17	14:55:52	-0.001	0.000	-0.000	Ready	5971357.153	0.533
18	14:55:53	0.004	0.000	0.000	Ready	5971357.230	0.533
19	14:55:54	0.000	0.000	0.000	Ready	5971357.230	0.533
20	14:55:55	0.015	0.000	0.000	Ready	5971357.153	0.533
21	14:55:56	0.000	0.000	0.000	Ready	5971357.233	0.533
22	14:55:57	-0.009	0.027	0.000	PreCon Rise	5971357.202	0.533
23	14:55:58	-0.006	0.293	0.000	PreCon Rise	5971357.233	0.533
24	14:55:59	-0.001	0.560	0.000	PreCon Rise	5971357.237	0.533
25	14:56:00	0.015	0.827	0.000	PreCon Rise	5971357.160	0.533
26	14:56:01	0.016	1.067	0.000	PreCon Rise	5971357.167	0.533
27	14:56:02	-0.014	1.333	0.000	PreCon Rise	5971357.237	0.533
28	14:56:03	-0.015	1.627	0.000	PreCon Rise	5971357.251	0.533
29	14:56:04	0.003	1.893	0.000	PreCon Rise	5971357.237	0.533
30	14:56:05	-0.001	2.133	0.000	PreCon Rise	5971357.164	0.533
31	14:56:06	0.013	2.427	0.000	PreCon Rise	5971357.177	0.533
32	14:56:07	0.015	2.667	0.000	PreCon Rise	5971357.164	0.533
33	14:56:08	-0.003	2.933	0.000	PreCon Rise	5971357.177	0.533
34	14:56:09	-0.013	3.200	0.000	PreCon Rise	5971357.244	0.533
35	14:56:10	0.001	3.493	0.000	PreCon Rise	5971357.240	0.533
36	14:56:11	0.015	3.733	0.000	PreCon Rise	5971357.167	0.533
37	14:56:12	-0.015	4.000	0.000	PreCon Rise	5971357.244	0.533
38	14:56:13	0.000	4.293	0.000	PreCon Rise	5971357.240	0.533
39	14:56:14	-0.015	4.533	0.000	PreCon Rise	5971357.240	0.533
40	14:56:15	0.012	4.800	0.000	PreCon Rise	5971357.181	0.533
41	14:56:16	-0.001	5.093	0.000	PreCon Rise	5971357.170	0.533
42	14:56:17	0.002	5.333	0.000	PreCon Rise	5971357.247	0.533
43	14:56:18	0.001	5.600	0.000	PreCon Rise	5971357.244	0.533
44	14:56:19	-0.016	5.893	0.000	PreCon Rise	5971357.247	0.533
45	14:56:20	0.000	6.133	0.000	PreCon Rise	5971357.170	0.533
46	14:56:21	-0.015	6.400	0.000	PreCon Rise	5971357.247	0.533
47	14:56:22	0.000	6.667	0.000	PreCon Rise	5971357.247	0.533
48	14:56:23	-0.001	6.933	0.000	PreCon Rise	5971357.251	0.533
49	14:56:24	0.011	7.227	0.000	PreCon Rise	5971357.174	0.533
50	14:56:25	-0.016	7.493	0.000	PreCon Rise	5971357.254	0.533
51	14:56:26	0.001	7.733	0.000	PreCon Rise	5971357.174	0.533
52	14:56:27	0.000	8.000	0.000	PreCon Soak	5971357.174	0.533
53	14:56:28	0.015	8.000	0.000	PreCon Soak	5971357.177	0.533
54	14:56:29	0.015	8.000	0.000	PreCon Soak	5971357.191	0.533
55	14:56:30	0.000	8.000	0.000	PreCon Soak	5971357.254	0.533
56	14:56:31	0.017	8.000	0.000	PreCon Soak	5971357.181	0.533
57	14:56:32	0.001	8.000	0.000	PreCon Soak	5971357.177	0.533
58	14:56:33	-0.012	8.000	0.000	PreCon Soak	5971357.237	0.533
59	14:56:34	-0.004	8.000	0.000	PreCon Soak	5971357.254	0.533
60	14:56:35	0.015	8.000	0.000	PreCon Soak	5971357.177	0.533
61	14:56:36	-0.015	8.000	0.000	PreCon Soak	5971357.254	0.533
62	14:56:37	0.000	8.000	0.000	PreCon Soak	5971357.258	0.533
63	14:56:38	-0.001	8.000	0.000	PreCon Soak	5971357.265	0.533
64	14:56:39	0.001	8.000	0.000	PreCon Soak	5971357.258	0.533
65	14:56:40	-0.001	8.000	0.000	PreCon Soak	5971357.261	0.533
66	14:56:41	0.000	8.000	0.000	PreCon Soak	5971357.261	0.533
67	14:56:42	0.009	8.000	0.000	PreCon Soak	5971357.216	0.533
68	14:56:43	-0.010	8.000	0.000	PreCon Soak	5971357.265	0.533
69	14:56:44	0.000	8.000	0.000	PreCon Soak	5971357.265	0.533
70	14:56:45	-0.015	8.000	0.000	PreCon Soak	5971357.265	0.533
71	14:56:46	-0.014	8.000	0.000	PreCon Soak	5971357.268	0.533
72	14:56:47	-0.015	8.000	0.000	PreCon Soak	5971357.265	0.533
73	14:56:48	-0.001	8.000	0.000	PreCon Soak	5971357.268	0.533
74	14:56:49	0.018	8.000	0.000	PreCon Soak	5971357.191	0.533
75	14:56:50	-0.001	8.000	0.000	PreCon Soak	5971357.195	0.533
76	14:56:51	0.000	8.000	0.000	PreCon Soak	5971357.268	0.533
77	14:56:52	-0.003	8.000	0.000	PreCon Soak	5971357.282	0.533
78	14:56:53	0.017	8.000	0.000	PreCon Soak	5971357.198	0.533
79	14:56:54	-0.018	8.000	0.000	PreCon Soak	5971357.282	0.533
80	14:56:55	0.018	8.000	0.000	PreCon Soak	5971357.195	0.533
81	14:56:56	-0.001	8.000	0.000	PreCon Soak	5971357.198	0.533
82	14:56:57	-0.003	8.000	0.000	PreCon Soak	5971357.212	0.533
83	14:56:58	-0.001	8.000	0.000	PreCon Soak	5971357.216	0.533
84	14:56:59	0.003	8.000	0.000	PreCon Soak	5971357.202	0.533
85	14:57:00	-0.002	8.000	0.000	PreCon Soak	5971357.212	0.533
86	14:57:01	0.001	8.000	0.000	PreCon Soak	5971357.205	0.533
87	14:57:02	0.003	8.000	0.000	PreCon Soak	5971357.191	0.533
88	14:57:03	-0.018	8.000	0.000	PreCon Soak	5971357.279	0.533
89	14:57:04	0.015	8.000	0.000	PreCon Soak	5971357.205	0.533
90	14:57:05	-0.015	8.000	0.000	PreCon Soak	5971357.279	0.533
91	14:57:06	0.015	8.000	0.000	PreCon Soak	5971357.205	0.533
92	14:57:07	0.000	8.000	0.000	PreCon Soak	5971357.205	0.533
93	14:57:08	-0.015	8.000	0.000	PreCon Soak	5971357.279	0.533
94	14:57:09	0.000	8.000	0.000	PreCon Soak	5971357.202	0.533
95	14:57:10	-0.002	8.000	0.000	PreCon Soak	5971357.212	0.533
96	14:57:11	0.013	8.000	0.000	PreCon Soak	5971357.212	0.533
97	14:57:12	-0.013	8.000	0.000	PreCon Soak	5971357.275	0.533
98	14:57:13	-0.001	8.000	0.000	PreCon Soak	5971357.279	0.533
99	14:57:14	-0.013	8.000	0.000	PreCon Soak	5971357.279	0.533
100	14:57:15	0.013	8.000	0.000	PreCon Soak	5971357.212	0.533
101	14:57:16	-0.001	8.000	0.000	PreCon Soak	5971357.205	0.533
102	14:57:17	0.000	8.000	0.000	PreCon Soak	5971357.202	0.533
103	14:57:18	-0.015	8.000	0.000	PreCon Soak	5971357.279	0.533
104	14:57:19	-0.001	8.000	0.000	PreCon Soak	5971357.286	0.533
105	14:57:20	-0.015	8.000	0.000	PreCon Soak	5971357.282	0.533
106	14:57:21	0.000	8.000	0.000	PreCon Soak	5971357.282	0.533
107	14:57:22	0.000	8.000	0.000	PreCon Soak	5971357.282	0.533
108	14:57:23	0.001	8.000	0.000	PreCon Soak	5971357.282	0.533
109	14:57:24	-0.003	8.000	0.000	PreCon Soak	5971357.223	0.533
110	14:57:25	-0.013	8.000	0.000	PreCon Soak	5971357.286	0.533
111	14:57:26	0.015	8.000	0.000	PreCon Soak	5971357.209	0.533
112	14:57:27	-0.001	8.000	0.000	PreCon Soak	5971357.212	0.533
113	14:57:28	0.001	8.000	0.000	PreCon Soak	5971357.282	0.533
114	14:57:29	-0.016	8.000	0.000	PreCon Soak	5971357.286	0.533
115	14:57:30	0.015	8.000	0.000	PreCon Soak	5971357.209	0.533
116	14:57:31	-0.013	8.000	0.000	PreCon Soak	5971357.275	0.533
117	14:57:32	-0.002	8.000	0.000	PreCon Soak	5971357.223	0.533
118	14:57:33	-0.013	8.000	0.000	PreCon Soak	5971357.289	0.533
119	14:57:34	0.015	8.000	0.000	PreCon Soak	5971357.216	0.533
120	14:57:35	0.000	8.000	0.000	PreCon Soak	5971357.216	0.533
121	14:57:36	-0.018	8.000	0.000	PreCon Soak	5971357.307	0.533
122	14:57:37	0.002	8.000	0.000	PreCon Soak	5971357.296	0.533
123	14:57:38	-0.003	8.000	0.000	PreCon Soak	5971357.310	0.533
124	14:57:39	0.013	8.000	0.000	PreCon Soak	5971357.244	0.533
125	14:57:40	-0.011	8.000	0.000	PreCon Soak	5971357.300	0.533
126	14:57:41	0.000	8.000	0.000	PreCon Soak	5971357.300	0.533
127	14:57:42	0.015	8.000	0.000	PreCon Soak	5971357.226	0.533
128	14:57:43	-0.017	8.000	0.000	PreCon Soak	5971357.310	0.533
129	14:57:44	0.016	8.000	0.000	PreCon Soak	5971357.230	0.533
130	14:57:45	-0.015	8.000	0.000	PreCon Soak	5971357.303	0.533
131	14:57:46	-0.001	8.000	0.000	PreCon Soak	5971357.307	0.533
132	14:57:47	0.000	8.000	0.000	PreCon Soak	5971357.307	0.533
133	14:57:48	0.015	8.000	0.000	PreCon Soak	5971357.230	0.533
134	14:57:49	-0.011	8.000	0.000	PreCon Soak	5971357.282	0.533
135	14:57:50	0.002	8.000	0.000	PreCon Soak	5971357.233	0.533
136	14:57:51	0.000	8.000	0.000	PreCon Soak	5971357.307	0.533
137	14:57:52	-0.002	8.000	0.000	PreCon Soak	5971357.317	0.533
138	14:57:53	-0.017	8.000	-0.000	Manual	5971357.307	0.533
139	14:57:54	0.000	8.179	-0.000	Manual	5971357.230	0.533
140	14:57:55	-0.002	8.597	-0.000	Manual	5971357.230	0.533
141	14:57:56	0.000	9.383	-0.000	Manual	5971357.230	0.533
142	14:57:57	-0.001	9.483	-0.000	Manual	5971357.233	0.533
143	14:57:58	-0.015	9.533	-0.000	Manual	5971357.307	0.533
144	14:57:59	0.015	9.755	-0.000	Manual	5971357.233	0.533
145	14:58:00	-0.001	10.241	-0.000	Manual	5971357.237	0.533
146	14:58:01	-0.001	11.366	-0.000	Manual	5971357.317	0.533
147	14:58:02	-0.001	12.766	-0.000	Manual	5971357.317	0.533
148	14:58:03	0.032	13.014	-0.000	Manual	5971357.160	0.533
149	14:58:04	-0.033	13.590	-0.000	Manual	5971357.324	0.533
150	14:58:05	0.015	14.512	-0.000	Manual	5971357.247	0.533
151	14:58:06	-0.016	16.218	-0.000	Manual	5971357.328	0.533
152	14:58:07	-0.001	17.828	-0.000	Manual	5971357.331	0.533
153	14:58:08	0.015	17.778	-0.000	Manual	5971357.254	0.533
154	14:58:09	-0.018	17.486	-0.000	Manual	5971357.345	0.533
155	14:58:10	0.017	17.365	-0.000	Manual	5971357.261	0.533
156	14:58:11	0.000	17.365	-0.000	Manual	5971357.261	0.533
157	14:58:12	-0.015	17.365	-0.000	Manual	5971357.338	0.533
158	14:58:13	0.015	17.365	-0.000	Manual	5971357.261	0.533
159	14:58:14	-0.003	17.365	-0.000	Manual	5971357.268	0.533
160	14:58:15	-0.001	17.365	-0.000	Manual	5971357.335	0.533
161	14:58:16	0.013	17.365	-0.000	Manual	5971357.268	0.533
162	14:58:17	-0.015	17.365	-0.000	Manual	5971357.342	0.533
163	14:58:18	-0.003	17.365	-0.000	Manual	5971357.282	0.533
164	14:58:19	-0.012	17.365	-0.000	Manual	5971357.342	0.533
165	14:58:20	-0.010	17.365	-0.000	Manual	5971357.314	0.533
166	14:58:21	0.027	17.365	-0.000	Manual	5971357.177	0.533
167	14:58:22	0.027	17.365	0.000	Manual	5971357.045	0.533
168	14:58:23	0.048	17.365	0.000	Manual	5971356.839	0.533
169	14:58:24	0.071	17.365	0.000	Manual	5971356.482	0.533
170	14:58:25	0.099	17.365	0.000	Manual	5971355.941	0.533
171	14:58:26	0.090	17.365	0.000	Manual	5971355.494	0.533
172	14:58:27	0.070	17.365	0.000	Manual	5971355.145	0.533
173	14:58:28	0.033	17.365	0.000	Manual	5971354.981	0.533
174	14:58:29	0.034	17.365	0.000	Manual	5971354.810	0.533
175	14:58:30	0.026	17.365	0.000	Manual	5971354.631	0.533
176	14:58:31	0.017	17.365	0.001	Manual	5971354.600	0.534
177	14:58:32	0.020	17.365	0.001	Manual	5971354.502	0.534
178	14:58:33	0.028	17.365	0.001	Manual	5971354.363	0.534
179	14:58:34	0.015	17.476	0.001	Manual	5971354.289	0.534
180	14:58:35	0.002	17.637	0.001	Manual	5971354.279	0.534
181	14:58:36	0.032	17.637	0.001	Manual	5971354.122	0.534
182	14:58:37	0.022	17.637	0.001	Manual	5971354.013	0.534
183	14:58:38	0.065	17.637	0.001	Manual	5971353.689	0.534
184	14:58:39	0.044	17.637	0.001	Manual	5971353.468	0.534
185	14:58:40	0.004	17.637	0.001	Manual	5971353.448	0.534
186	14:58:41	0.045	17.637	0.001	Manual	5971353.224	0.534
187	14:58:42	0.028	17.637	0.001	Manual	5971353.084	0.534
188	14:58:43	0.099	17.637	0.001	Manual	5971352.592	0.534
189	14:58:44	0.043	17.816	0.001	Manual	5971352.375	0.534
190	14:58:45	0.054	17.816	0.001	Manual	5971352.106	0.534
191	14:58:46	0.285	17.816	0.001	Manual	5971350.716	0.534
192	14:58:47	0.474	17.816	0.002	Manual	5971348.156	0.534
193	14:58:48	0.678	17.816	0.002	Manual	5971344.776	0.534
194	14:58:49	0.913	17.709	0.003	Manual	5971340.222	0.535
195	14:58:50	1.476	17.464	0.004	Manual	5971332.859	0.535
196	14:58:51	1.414	17.464	0.006	Manual	5971325.808	0.535
197	14:58:52	1.448	17.464	0.007	Manual	5971318.589	0.536
198	14:58:53	2.506	17.137	0.009	Manual	5971306.093	0.536
199	14:58:54	2.305	17.137	0.012	Manual	5971294.600	0.537
200	14:58:55	2.581	17.137	0.014	Manual	5971281.730	0.538
201	14:58:56	3.347	17.137	0.017	Manual	5971265.039	0.539
202	14:58:57	3.931	16.792	0.021	Manual	5971245.436	0.540
203	14:58:58	4.011	16.792	0.025	Manual	5971225.435	0.540
204	14:58:59	4.341	16.742	0.029	Manual	5971203.789	0.541
205	14:59:00	4.284	16.445	0.033	Manual	5971182.429	0.542
206	14:59:01	4.418	16.203	0.037	Manual	5971160.402	0.544
207	14:59:02	4.943	16.203	0.042	Manual	5971135.756	0.545
208	14:59:03	6.292	16.203	0.048	Manual	5971104.383	0.547
209	14:59:04	6.719	16.203	0.054	Manual	5971075.196	0.548
210	14:59:05	6.721	16.203	0.060	Manual	5971041.686	0.549
211	14:59:06	6.759	16.203	0.067	Manual	5971004.684	0.551
212	14:59:07	7.381	16.203	0.075	Manual	5970967.883	0.553
213	14:59:08	7.572	16.203	0.082	Manual	5970930.133	0.554
214	14:59:09	8.397	16.097	0.090	Manual	5970888.269	0.556
215	14:59:10	9.044	15.762	0.099	Manual	5970843.178	0.558
216	14:59:11	9.254	15.169	0.108	Manual	5970797.043	0.560
217	14:59:12	9.791	14.636	0.118	Manual	5970748.229	0.563
218	14:59:13	9.666	14.636	0.127	Manual	5970700.040	0.565
219	14:59:14	9.244	14.636	0.137	Manual	5970653.957	0.566
220	14:59:15	8.715	14.636	0.146	Manual	5970610.507	0.568
221	14:59:16	8.190	14.636	0.154	Manual	5970569.677	0.570
222	14:59:17	7.691	14.636	0.162	Manual	5970531.336	0.571
