	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
55	A2-1	-0.599959	-3.61934e-07	-0.00226209	114.886	68.2174	0.496304	-21.94006427684133
56	A2-1	-0.399952	-1.4255e-07	-0.000890938	151.325	63.4079	0.171639	-19.264976911973676
57	A2-1	-0.200006	-4.02939e-08	-0.000251837	592.657	167.219	0.0950203	-37.730873541219125
58	A2-1	6.4373e-05	2.65244e-08	0.000165778	37797100.0	311.474	1.28392	774.4815355475395
59	A2-1	0.200056	6.28731e-08	0.000392957	1176.66	112.61	0.29444	74.9293179660879
60	A2-1	0.399975	1.1431e-07	0.000714438	479.18	123.136	0.435858	61.00711328344797
61	A2-1	0.599972	2.65342e-07	0.00165839	17.1687	60.9818	0.0543757	3.2788246431780217
62	A2-1	0.799984	5.36943e-07	0.00335589	17.0418	22.5151	0.145632	4.339593967621108
63	A2-1	0.999985	9.65319e-07	0.00603324	20.42	2.53662	0.392149	6.499807731832317
64	A2-1	1.19999	1.63977e-06	0.0102486	15.2303	14.1075	0.596209	5.817467751692914
65	A2-1	1.4	2.67591e-06	0.0167244	12.8543	-3.11738	0.958031	5.728343019779484
66	A2-1	1.59999	4.22184e-06	0.0263865	3.50985	5.93677	0.471669	1.7875390824853619
67	A2-1	1.79997	6.36859e-06	0.0398037	2.50892	1.70595	0.57217	1.437479430304218
68	A2-1	1.99996	9.32927e-06	0.0583079	1.87169	2.34129	0.694757	1.1915315077373734
69	A2-1	2.19993	1.3477e-05	0.0842312	1.5517	-0.812628	0.915251	1.0865938037211864
70	A2-1	2.39994	1.88238e-05	0.117649	0.380897	1.5483	0.342331	0.29097654888694335
71	A2-1	2.59993	2.62364e-05	0.163977	0.688296	1.03614	0.934053	0.5696243985436982
72	A2-1	2.79991	3.64104e-05	0.227565	0.475702	0.596005	0.964794	0.4239641421132424
73	A2-1	2.99978	5.17977e-05	0.323736	0.309328	-0.17993	0.956202	0.29536474164133736
74	A2-1	3.19983	7.43934e-05	0.464959	0.226202	0.0665023	1.07124	0.23039450790284732
75	A2-1	3.39977	0.000106829	0.667681	0.235747	0.332903	1.7034	0.2551218321324106
76	A2-1	3.59978	0.000160007	1.00004	0.23289	0.19651	2.66867	0.26685632574697016
77	A2-1	3.79972	0.00023271	1.45444	0.26157	0.19067	4.60135	0.31636574901680375
78	A2-1	3.99968	0.000337549	2.10968	0.226301	0.0213104	6.07825	0.28811241515300895
79	A2-1	4.19968	0.000465795	2.91122	0.220068	0.0720032	8.56441	0.2941862861618153
80	A2-1	4.39967	0.000600659	3.75412	0.21726	0.160473	11.4224	0.3042630496627705
81	A2-1	4.59965	0.000761069	4.75668	0.217597	0.116753	15.1542	0.31858775448422005
82	A2-1	4.79997	0.000943377	5.89611	0.220537	0.119841	19.8671	0.3369526687934926
83	A2-1	4.99995	0.0011716	7.3225	0.220791	0.135641	25.7309	0.3513950153636053
84	A2-1	5.2	0.00147326	9.20787	0.212261	0.144845	32.3506	0.35133641113525715
85	A2-1	5.39994	0.00181553	11.3471	0.206527	0.151534	40.2809	0.3549884992641292
86	A2-1	5.59992	0.00219986	13.7491	0.200227	0.154752	49.0715	0.35690699754893046
87	A2-1	5.79994	0.0026245	16.4031	0.195091	0.155395	59.0797	0.36017399150160645
88	A2-1	5.99991	0.00309818	19.3636	0.189977	0.155921	70.2559	0.362824578074325
89	A2-1	6.19998	0.00360937	22.5586	0.183509	0.160367	81.6975	0.3621567827790732
90	A2-1	6.39993	0.0041829	26.1431	0.176784	0.157982	94.1511	0.360137474132754
91	A2-1	6.59992	0.00478195	29.8872	0.169839	0.158052	106.638	0.35680157391793144
92	A2-1	6.79991	0.00544317	34.0198	0.163009	0.157457	120.032	0.35282982263270213
93	A2-1	6.99987	0.00611187	38.1992	0.158932	0.163201	135.272	0.354122599426166
94	A2-1	7.19982	0.00676808	42.3005	0.154894	0.163161	150.159	0.35498161960260516
95	A2-1	7.39984	0.00745476	46.5922	0.151234	0.16598	165.972	0.35622271539012973
96	A2-1	7.59983	0.00812412	50.7757	0.149116	0.167216	183.162	0.36072767091344876
97	A2-1	7.79982	0.00895251	55.9532	0.144151	0.167321	200.252	0.357891952560354
98	A2-1	7.99979	0.00971716	60.7323	0.140934	0.168597	217.953	0.3588749314615122
99	A2-1	8.1998	0.0106245	66.4031	0.136092	0.169605	235.871	0.3552108260005934
100	A2-1	8.39987	0.0115584	72.24	0.131149	0.169164	253.318	0.35066168327796243
101	A2-1	8.59985	0.0125325	78.3281	0.127079	0.169351	272.479	0.3478687725094825
102	A2-1	8.79986	0.0135488	84.68	0.123015	0.169683	291.786	0.34457487009919696
103	A2-1	8.99985	0.0146163	91.3519	0.119224	0.168861	312.009	0.3415462623109098
104	A2-1	9.1998	0.0157282	98.3013	0.115407	0.168531	332.216	0.33795687340859176
105	A2-1	9.39982	0.0168829	105.518	0.111706	0.167102	352.675	0.3342320741484865
106	A2-1	9.60011	0.0180737	112.961	0.108225	0.167051	373.579	0.33071502553978804
107	A2-1	9.80008	0.0193017	120.636	0.10497	0.165903	395.02	0.327447859677045
108	A2-1	9.89842	0.020001	125.006	0.102542	0.164245	403.876	0.3230852919059885
109	A3-1	-0.999964	-4.39763e-06	-0.0274852	-1.18985	3.32415	-0.104094	0.3787274605969758
110	A3-1	-0.799988	-2.71769e-06	-0.0169856	8.08333	1.52676	0.349626	-2.0583670874152222
111	A3-1	-0.599962	-1.60247e-06	-0.0100154	-35.5805	10.1354	-0.680543	6.794965752740779
112	A3-1	-0.399952	-8.32654e-07	-0.00520409	-78.8481	25.42	-0.522389	10.038046997649925
113	A3-1	-0.200007	-2.86119e-07	-0.00178824	-77.9314	158.541	-0.0887227	4.961453719858632
114	A3-1	4.32014e-05	5.69284e-10	3.55802e-06	-1181220000.0	3621.38	-0.577947	-16243.500598647563
115	A3-1	0.20003	2.75314e-07	0.00172071	-228.507	5.67998	-0.250353	-14.5494011193054
116	A3-1	0.399969	8.12135e-07	0.00507584	-45.5493	29.7703	-0.294352	-5.799079561215484
117	A3-1	0.59996	1.73488e-06	0.010843	24.8331	20.8666	0.514225	4.742460573641981
118	A3-1	0.799974	2.94231e-06	0.0183894	-8.09816	2.70756	-0.379211	-2.0621173067093
119	A3-1	0.999979	4.41206e-06	0.0275754	-12.4122	3.93966	-1.08946	-3.9508402416646726
120	A3-1	1.19999	6.30774e-06	0.0394234	-6.28759	0.0957921	-0.946816	-2.4016599278601034
121	A3-1	1.39998	8.23882e-06	0.0514926	-1.86694	0.246501	-0.428399	-0.8319622625386949
122	A3-1	1.59999	1.26396e-05	0.0789975	-1.34013	1.23404	-0.539173	-0.6825190670590842
123	A3-1	1.79997	1.65155e-05	0.103222	-0.725445	2.38875	-0.429034	-0.4156420142992773
124	A3-1	1.99996	2.11668e-05	0.132293	0.110667	1.75138	0.093202	0.07045119545251827
125	A3-1	2.19995	2.74559e-05	0.171599	-0.336159	0.535892	-0.403946	-0.2354011387012745
126	A3-1	2.39993	3.36345e-05	0.210216	-0.416566	1.19661	-0.668955	-0.31822268523804087
127	A3-1	2.59992	4.32346e-05	0.270216	-0.190704	0.249639	-0.426462	-0.15782263078426148
128	A3-1	2.79989	0.000589781	3.68613	0.00764153	0.0109427	0.251039	0.006810367512811539
129	A3-1	2.99982	0.0006442	4.02625	0.00151526	0.0263471	0.0582552	0.0014468848183793854
130	A3-1	3.19984	0.000715352	4.47095	-0.00327316	0.0492479	-0.149054	-0.003333832854315078
131	A3-1	3.39979	0.000947197	5.91998	0.0140404	0.0281156	0.899499	0.015194291196929721
132	A3-1	3.59972	0.00181091	11.3182	0.00751871	0.0163607	0.975077	0.008615124313053312
133	A3-1	3.7998	0.00297933	18.6208	0.00757726	0.00961412	1.70656	0.009164804949304006
134	A3-1	3.99984	0.00187574	11.7234	0.0298315	0.0280003	4.45267	0.037981046454100345
135	A3-1	4.19977	0.00164785	10.2991	0.0481661	0.0498609	6.63155	0.06438960685885174
136	A3-1	4.39973	0.00167072	10.442	0.0632879	0.0508524	9.25508	0.08863321202834705
137	A3-1	4.59975	0.000739294	4.62059	0.21857	0.161515	14.7867	0.3200175735133392
138	A3-1	4.80003	0.000924591	5.77869	0.227189	0.136075	20.0591	0.3471219255575225
139	A3-1	4.99997	0.00110166	6.88537	0.237181	0.161597	25.9912	0.37748443438769447
140	A3-1	5.2001	0.00136965	8.56031	0.232176	0.16873	32.898	0.38430851219173146
141	A3-1	5.40004	0.00168397	10.5248	0.231422	0.174492	41.8665	0.39778903162055335
142	A3-1	5.60006	0.00205212	12.8257	0.224765	0.172136	51.3872	0.40065805375145214
143	A3-1	5.80016	0.00245658	15.3536	0.222078	0.180207	62.9515	0.4100113328470196
144	A3-1	6.00008	0.00296402	18.5251	0.209356	0.176442	74.0718	0.39984561486847575
145	A3-1	6.20013	0.00363958	22.7474	0.193145	0.163167	86.7091	0.38118246480916507
146	A3-1	6.4001	0.00415528	25.9705	0.194543	0.178579	102.928	0.39632660133613135
147	A3-1	6.60006	0.00438004	27.3753	0.207854	0.195282	119.54	0.43667101365099203
148	A3-1	6.80004	0.00500841	31.3026	0.199974	0.199773	135.493	0.4328490285152031
149	A3-1	7.00003	0.00568925	35.5578	0.190362	0.194541	150.822	0.4241600998936942
150	A3-1	7.20001	0.00643465	40.2166	0.183209	0.196036	168.863	0.41988382906560967
151	A3-1	7.39999	0.00722062	45.1289	0.175818	0.191838	186.896	0.41413816866797104
152	A3-1	7.59996	0.00779295	48.7059	0.176407	0.199478	207.855	0.4267552801611304
153	A3-1	7.79994	0.00864932	54.0582	0.1694	0.198889	227.361	0.42058559108516375
154	A3-1	7.99991	0.00954696	59.6685	0.163259	0.198248	248.06	0.4157302429254967
155	A3-1	8.19988	0.0104997	65.6231	0.158429	0.19754	271.362	0.41351597227195913
156	A3-1	8.39995	0.0114798	71.7488	0.152302	0.197656	292.177	0.4072221416943559
157	A3-1	8.59991	0.0125345	78.3406	0.146553	0.196103	314.288	0.40118150741760983
158	A3-1	8.79991	0.0136357	85.2231	0.141409	0.194013	337.569	0.39610035307328645
159	A3-1	8.99992	0.0148082	92.5513	0.13635	0.193091	361.515	0.3906103966124733
160	A3-1	9.19988	0.0160071	100.044	0.131852	0.191602	386.289	0.3861191075926592
161	A3-1	9.39992	0.0172779	107.987	0.127178	0.190132	410.921	0.3805282117291896
162	A3-1	9.60017	0.0185962	116.226	0.122871	0.189125	436.397	0.3754727857794297
163	A3-1	9.80024	0.019983	124.894	0.118212	0.186016	460.563	0.36876311111822824
164	A4-1	-0.999961	-6.58254e-06	-0.0411409	-4.95179	0.265769	-0.648438	1.5761395594165415
165	A4-1	-0.79998	-4.19285e-06	-0.0262053	-10.3659	-5.43126	-0.691716	2.6396034389989813
166	A4-1	-0.599956	-2.33123e-06	-0.0145702	-24.2395	-6.28775	-0.674464	4.62906480350304
167	A4-1	-0.399944	-9.85608e-07	-0.00616005	-107.802	-3.23487	-0.845396	13.723849644077564
168	A4-1	-0.200002	-2.57723e-07	-0.00161077	-382.222	44.7224	-0.391953	24.333269181819873
169	A4-1	4.31061e-05	6.59692e-10	4.12308e-06	-2133230000.0	-13236.7	-1.20683	-29270.108753650187
170	A4-1	0.20003	2.84173e-07	0.00177608	-863.065	-111.423	-0.976004	-54.952704833115625
171	A4-1	0.39998	1.3156e-06	0.0082225	-67.8279	-3.5034	-0.710069	-8.635682578291272
172	A4-1	0.599964	3.38071e-06	0.0211294	-19.8915	-3.15053	-0.802658	-3.798773273259061
173	A4-1	0.799974	5.1558e-06	0.0322237	-9.06223	0.252152	-0.743596	-2.3076058925573415
174	A4-1	0.999974	1.24006e-05	0.0775037	-2.50028	0.0761387	-0.616808	-0.7958432952233249
175	A4-1	1.19999	1.80875e-05	0.113047	-0.750097	-0.272771	-0.323895	-0.2865135740001946
176	A4-1	1.39999	2.54692e-05	0.159183	-0.953115	-0.403367	-0.676108	-0.42473630978182353
177	A4-1	1.59999	2.84806e-05	0.178004	-0.664769	-0.19928	-0.602653	-0.3385614930001573
178	A4-1	1.79997	3.92645e-05	0.245403	-0.354158	0.240126	-0.497958	-0.20291438979963572
179	A4-1	1.99996	4.55412e-05	0.284632	-0.357636	-0.203687	-0.648033	-0.22767397903257539
180	A4-1	2.2	5.27235e-05	0.329522	-0.164173	-0.193622	-0.378841	-0.11496683074271216
181	A4-1	2.39991	6.38685e-05	0.399178	-0.248477	-0.20907	-0.7577	-0.1898150699687859
182	A4-1	2.59991	7.5925e-05	0.474531	-0.11829	0.0051581	-0.464538	-0.09789413125802107
183	A4-1	2.79979	9.05629e-05	0.566018	0.0112906	0.058042	0.0569538	0.010062188834984045
184	A4-1	2.99982	0.000106766	0.667288	-0.0986183	0.0135224	-0.628371	-0.0941678855306854
185	A4-1	3.19983	0.000129929	0.812056	0.00410499	0.0612847	0.0339528	0.00418109095924419
186	A4-1	3.3998	0.000162401	1.01501	0.0736808	0.164886	0.809332	0.07973635727726822
187	A4-1	3.59976	0.000209309	1.30818	0.100727	0.0378501	1.50987	0.11541760308214469
188	A4-1	3.79974	0.000270193	1.68871	0.153077	0.0672265	3.12658	0.18514605823379976
189	A4-1	3.99971	0.000352846	2.20529	0.188612	0.0467064	5.29557	0.2401303229960685
190	A4-1	4.19971	0.000465173	2.90733	0.180843	0.0854158	7.02854	0.24175239824856481
191	A4-1	4.39966	0.000586869	3.66793	0.192548	0.108921	9.89078	0.2696556368305829
192	A4-1	4.59968	0.000727621	4.54763	0.201342	0.109588	13.406	0.2947909130690052
193	A4-1	4.79998	0.00090754	5.67213	0.213305	0.127412	18.4857	0.32590402547191266
194	A4-1	4.99994	0.00112105	7.00656	0.227562	0.121733	25.3758	0.3621720216482839
195	A4-1	5.20003	0.00138254	8.64088	0.225052	0.137986	32.1882	0.3725106702095157
196	A4-1	5.4	0.00169979	10.6237	0.218138	0.148921	39.8336	0.3749503468659695
197	A4-1	5.59995	0.00192636	12.0397	0.239697	0.170699	51.4415	0.4272656295422643
198	A4-1	5.79998	0.00231723	14.4827	0.231935	0.172581	62.0143	0.4281957093635855
199	A4-1	5.99993	0.00274892	17.1807	0.226628	0.175431	74.362	0.432822876832725
200	A4-1	6.19999	0.00321411	20.0882	0.222802	0.179539	88.3285	0.43970340797084856
201	A4-1	6.39998	0.00373003	23.3127	0.216323	0.190299	102.736	0.4406868359306301
202	A4-1	6.59993	0.00421832	26.3645	0.213975	0.19032	118.515	0.4495249293557625
203	A4-1	6.79993	0.00479117	29.9448	0.206477	0.192169	133.829	0.4469189976222917
204	A4-1	6.99991	0.00541432	33.8395	0.20054	0.19607	151.205	0.4468298881484656
205	A4-1	7.19989	0.00602558	37.6599	0.195943	0.196264	169.116	0.4490612030302789
206	A4-1	7.39989	0.00671097	41.9436	0.190105	0.196203	187.816	0.44778225998722093
207	A4-1	7.59988	0.00736654	46.0409	0.188426	0.206723	209.865	0.4558229747898065
208	A4-1	7.79991	0.00786454	49.1534	0.190687	0.21582	232.71	0.4734362221128142
209	A4-1	7.99994	0.00866907	54.1817	0.184159	0.219913	254.087	0.468953539663761
210	A4-1	8.19985	0.00952476	59.5298	0.178007	0.217676	276.584	0.4646143612106878
211	A4-1	8.39993	0.0104312	65.195	0.172808	0.217187	301.235	0.46205230462458785
212	A4-1	8.59989	0.0114033	71.2706	0.165717	0.215224	323.311	0.4536386672765488
213	A4-1	8.79987	0.0124149	77.5931	0.16031	0.215053	348.427	0.4490437938424937
214	A4-1	8.99989	0.0134961	84.3506	0.154521	0.212543	373.391	0.4426654937842766
215	A4-1	9.19981	0.0145571	90.9819	0.150372	0.214264	400.637	0.440348025266564
216	A4-1	9.39985	0.0156682	97.9263	0.146177	0.213395	428.3	0.43736973621999403
217	A4-1	9.60013	0.0169005	105.628	0.140767	0.212291	454.37	0.4301605634869542
218	A4-1	9.80012	0.01817	113.562	0.136091	0.209357	482.111	0.42453549602860113
219	A4-1	10.0002	0.0195086	121.929	0.131073	0.207088	508.719	0.4172255985040474
220	A4-1	10.0553	0.0200013	125.008	0.12848	0.204106	514.064	0.4112248816075771
221	B1-1	-0.999971	-6.43711e-06	-0.0402319	-0.323941	0.665555	-0.0414834	0.10311071562615734
222	B1-1	-0.799995	-3.30412e-06	-0.0206507	-7.6667	6.41052	-0.403164	1.9523018590168857
223	B1-1	-0.599972	-1.66483e-06	-0.0104052	14.8033	12.8712	0.294165	-2.82709606735094
224	B1-1	-0.399957	-6.94882e-07	-0.00434301	-33.4854	-10.7969	-0.185144	4.263034162942292
225	B1-1	-0.200011	-1.95196e-07	-0.00121997	-784.91	-27.8991	-0.609642	49.97188455453823
226	B1-1	4.41074e-05	8.75354e-10	5.47096e-06	-888589000.0	-15312.2	-0.682537	-12475.634989106115
227	B1-1	0.200033	1.90225e-07	0.00118891	-385.041	122.221	-0.291479	-24.516489894104684
228	B1-1	0.39998	6.08076e-07	0.00380048	-108.739	29.6972	-0.526152	-13.844356502336543
229	B1-1	0.59997	1.34788e-06	0.00842425	0.558951	9.94094	0.00899259	0.10674647594741374
230	B1-1	0.799985	2.50933e-06	0.0156833	4.81271	12.7552	0.192203	1.225526515465495
231	B1-1	0.999984	4.31481e-06	0.0269676	-4.10404	1.82626	-0.352287	-1.3063342677880123
232	B1-1	1.19999	7.05966e-06	0.0441229	3.4385	1.26514	0.57951	1.313399617885497
233	B1-1	1.40001	1.12484e-05	0.0703025	-0.501469	0.813448	-0.157107	-0.22347284947192486
234	B1-1	1.6	1.63732e-05	0.102333	-0.812597	1.35736	-0.423505	-0.41384988224717345
235	B1-1	1.79998	2.34934e-05	0.146834	0.483966	0.561407	0.407153	0.27728795782993043
236	B1-1	1.99997	3.20064e-05	0.20004	-0.521243	0.636528	-0.66379	-0.3318286342731454
237	B1-1	2.2	4.45558e-05	0.278474	-0.170529	0.480564	-0.332548	-0.11941797079799192
238	B1-1	2.39998	6.11923e-05	0.382452	-0.0200265	0.25496	-0.0585114	-0.015299017915973767
239	B1-1	2.59995	8.29826e-05	0.518641	0.00737625	0.0220625	0.0316605	0.006104511598581678
240	B1-1	2.79991	0.000115123	0.719519	-0.0441868	0.214192	-0.283354	-0.039381030938724346
241	B1-1	2.99987	0.000152678	0.954238	0.00846787	0.162901	0.0771584	0.008085865371112867
242	B1-1	3.19993	0.000205866	1.28666	0.0382346	-0.0390472	0.501085	0.03894463183747066
243	B1-1	3.39988	0.000295931	1.84957	0.0479855	0.0898832	0.960494	0.051930664965370334
244	B1-1	3.59987	0.000380076	2.37548	0.0793158	0.0631732	2.15897	0.09088563153552123
245	B1-1	3.79993	0.000544846	3.40529	0.0856967	0.104866	3.52975	0.10365490163833331
246	B1-1	3.99981	0.00070471	4.40444	0.0972735	0.0658174	5.45474	0.12384639136870976
247	B1-1	4.1998	0.000897213	5.60758	0.10448	0.0850827	7.83226	0.13967272869936764
248	B1-1	4.39975	0.00112423	7.02644	0.112742	0.0605369	11.0943	0.15789361326646212
249	B1-1	4.5998	0.00139434	8.71462	0.115823	0.0692583	14.7786	0.16958398645035583
250	B1-1	4.80011	0.00170361	10.6476	0.119925	0.0856294	19.5102	0.18323565873999775
251	B1-1	5.00019	0.00206749	12.9218	0.126177	0.0883866	25.9502	0.20082496246652942
252	B1-1	5.20011	0.00249407	15.5879	0.125575	0.0830468	32.4008	0.20785865960135746
253	B1-1	5.40004	0.00304629	19.0393	0.124335	0.086032	40.6905	0.21371846654026144
254	B1-1	5.59997	0.00350244	21.8903	0.131292	0.102455	51.23	0.23403059802743678
255	B1-1	5.80004	0.00421121	26.3201	0.127249	0.10191	61.8333	0.2349280587839712
256	B1-1	6.00004	0.00525614	32.8509	0.116322	0.0887366	72.9813	0.2221592102499475
257	B1-1	6.2001	0.00579479	36.2174	0.119638	0.102243	85.5137	0.2361122002131572
258	B1-1	6.40006	0.00654666	40.9166	0.120463	0.103494	100.412	0.24540650982730727
259	B1-1	6.60002	0.00732277	45.7673	0.119366	0.111266	114.771	0.2507707467995709
260	B1-1	6.79996	0.0079491	49.6819	0.12372	0.11941	133.043	0.26778967793099706
261	B1-1	7.00001	0.00863179	53.9487	0.12605	0.126716	151.521	0.28086126264395617
262	B1-1	7.19999	0.009188	57.425	0.130367	0.134767	171.574	0.2987792773182412
263	B1-1	7.40002	0.0102423	64.0144	0.127084	0.135173	191.624	0.29934514734184814
264	B1-1	7.59994	0.0113141	70.7131	0.123441	0.13791	211.164	0.29862076475221705
265	B1-1	7.79996	0.0125226	78.2662	0.119658	0.138426	232.52	0.29708865385057664
266	B1-1	7.99991	0.013771	86.0688	0.116144	0.137143	254.552	0.2957540943988995
267	B1-1	8.19982	0.0150011	93.7569	0.114441	0.139762	280.053	0.29870121559053253
268	B1-1	8.39994	0.0161519	100.949	0.113368	0.143125	305.998	0.30312137812162576
269	B1-1	8.59985	0.0175663	109.789	0.11059	0.144058	332.368	0.3027334250243649
270	B1-1	8.79987	0.0190891	119.307	0.107619	0.144413	359.652	0.3014508788252156
271	B1-1	8.91195	0.020001	125.006	0.105905	0.144472	375.554	0.3004287794185879
272	B3-1	-0.999956	-1.23973e-05	-0.0774831	2.36807	1.10239	0.584027	-0.7537475914102558
273	B3-1	-0.799978	-8.68595e-06	-0.0542872	2.50992	2.46597	0.346965	-0.6391285606920232
274	B3-1	-0.599961	-4.61049e-06	-0.0288156	13.632	2.27788	0.750169	-2.6033433279195988
275	B3-1	-0.399954	-2.1114e-06	-0.0131962	8.57047	11.1319	0.143984	-1.0911019839044573
276	B3-1	-0.199998	-9.00345e-07	-0.00562716	-54.6341	3.0753	-0.195717	3.4780777514767665
277	B3-1	3.99113e-05	5.35429e-10	3.34643e-06	290651000.0	16059.6	0.123566	3692.4722764259227
278	B3-1	0.200032	1.54662e-06	0.00966637	28.2734	6.65006	0.174017	1.8002311105409785
279	B3-1	0.399985	4.66621e-06	0.0291638	8.57478	2.17485	0.318391	1.0917335875297458
280	B3-1	0.599979	1.07146e-05	0.0669663	4.01867	2.23604	0.513954	0.767481554154851
281	B3-1	0.799983	7.45506e-06	0.0465941	2.90438	0.749725	0.3446	0.7395786161767263
282	B3-1	0.999996	1.07844e-05	0.0674025	-1.11502	2.75394	-0.239225	-0.35492006973035123
283	B3-1	1.2	1.55032e-05	0.096895	0.523835	1.58876	0.193877	0.2000897879147531
