	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	18:56:42	-0.001	0.000	-0.000	Ready	1	000.000
1	18:56:43	-0.001	0.000	-0.000	Ready	1	000.000
2	18:56:44	-0.001	0.053	-0.000	PreCon Rise	1	000.000
3	18:56:45	0.000	0.320	-0.000	PreCon Rise	1	000.000
4	18:56:46	0.000	0.587	-0.000	PreCon Rise	1	000.000
5	18:56:47	0.001	0.853	-0.000	PreCon Rise	1	000.000
6	18:56:48	-0.001	1.120	-0.000	PreCon Rise	1	000.000
7	18:56:49	0.000	1.387	-0.000	PreCon Rise	1	000.000
8	18:56:50	-0.001	1.653	-0.000	PreCon Rise	1	000.000
9	18:56:51	-0.001	1.920	-0.000	PreCon Rise	1	000.000
10	18:56:52	-0.001	2.187	-0.000	PreCon Rise	1	000.000
11	18:56:53	0.000	2.453	-0.000	PreCon Rise	1	000.000
12	18:56:54	-0.001	2.720	-0.000	PreCon Rise	1	000.000
13	18:56:55	0.000	2.987	-0.000	PreCon Rise	1	000.000
14	18:56:56	-0.001	3.253	-0.000	PreCon Rise	1	000.000
15	18:56:57	0.000	3.520	-0.000	PreCon Rise	1	000.000
16	18:56:58	-0.001	3.787	-0.000	PreCon Rise	1	000.000
17	18:56:59	0.001	4.053	-0.000	PreCon Rise	1	000.000
18	18:57:00	0.000	4.320	-0.000	PreCon Rise	1	000.000
19	18:57:01	-0.001	4.587	-0.000	PreCon Rise	1	000.000
20	18:57:02	-0.001	4.853	-0.000	PreCon Rise	1	000.000
21	18:57:03	0.000	5.120	-0.000	PreCon Rise	1	000.000
22	18:57:04	-0.001	5.387	-0.000	PreCon Rise	1	000.000
23	18:57:05	-0.001	5.653	-0.000	PreCon Rise	1	000.000
24	18:57:06	-0.001	5.920	-0.000	PreCon Rise	1	000.000
25	18:57:07	-0.001	6.187	-0.000	PreCon Rise	1	000.000
26	18:57:08	0.000	6.453	-0.000	PreCon Rise	1	000.000
27	18:57:09	-0.001	6.720	-0.000	PreCon Rise	1	000.000
28	18:57:10	-0.001	6.987	-0.000	PreCon Rise	1	000.000
29	18:57:11	-0.001	7.253	-0.000	PreCon Rise	1	000.000
30	18:57:12	0.001	7.520	-0.000	PreCon Rise	1	000.000
31	18:57:13	-0.001	7.787	-0.000	PreCon Rise	1	000.000
32	18:57:14	0.000	8.000	-0.000	PreCon Soak	1	000.000
33	18:57:15	-0.001	8.000	-0.000	PreCon Soak	1	000.000
34	18:57:16	-0.001	8.000	-0.000	PreCon Soak	1	000.000
35	18:57:17	-0.001	8.000	-0.000	PreCon Soak	1	000.000
36	18:57:18	0.000	8.000	-0.000	PreCon Soak	1	000.000
37	18:57:19	-0.001	8.000	-0.000	PreCon Soak	1	000.000
38	18:57:20	0.000	8.000	-0.000	PreCon Soak	1	000.000
39	18:57:21	-0.001	8.000	-0.000	PreCon Soak	1	000.000
40	18:57:22	0.001	8.000	-0.000	PreCon Soak	1	000.000
41	18:57:23	-0.001	8.000	-0.000	PreCon Soak	1	000.000
42	18:57:24	-0.001	8.000	-0.000	PreCon Soak	1	000.000
43	18:57:25	-0.001	8.000	-0.000	PreCon Soak	1	000.000
44	18:57:26	0.000	8.000	-0.000	PreCon Soak	1	000.000
45	18:57:27	-0.001	8.000	-0.000	PreCon Soak	1	000.000
46	18:57:28	0.000	8.000	-0.000	PreCon Soak	1	000.000
47	18:57:29	-0.001	8.000	-0.000	PreCon Soak	1	000.000
48	18:57:30	-0.001	8.000	-0.000	PreCon Soak	1	000.000
49	18:57:31	0.000	8.000	-0.000	PreCon Soak	1	000.000
