	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	-0.4847560076620364	-0.594629173028984	-0.5070303062926242	-0.36941070406803017	-0.29760269784482274	-0.6324157413965358	-0.5438487729384973
1	TAPC	0.6024558998761192	0.6959758910222978	0.6206626548651797	0.49347332611119504	0.42565809375064284	0.7317568419722804	0.6569308334899339
2	CBP	0.7284384694775978	0.7807894776771458	0.7370801591638807	0.6451677760206721	0.59341074014808	0.8082749932446078	0.7675402857371015
3	tri-PXZ-trz	-0.5100214209617877	-0.6171466805430808	-0.5315904839624717	-0.3954329566849228	-0.3241023561249403	-0.6547008274258356	-0.5684589775886275
4	B3PYMPM	0.7008834506874237	0.767872059831323	0.7128576839780382	0.6074898519430136	0.5494154512256936	0.7986355568878449	0.7458304630268505
5	LiQ	-0.2931063772038043	-0.4152526862957521	-0.31884279132119236	-0.1788657907810601	-0.10770452343845169	-0.4525753550145106	-0.3533915547094278
6	Al	-0.2307155125825691	-0.354363156672871	-0.25702976971528624	-0.11882665134760662	-0.04911793408413362	-0.39088677227215246	-0.290289585238742
