	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	35.8395	163.55841847716061
1	380.5	70.828	142.53780332248704
2	381.0	19.411	154.6395627548138
3	381.5	-29.900499999999994	194.25890883779306
4	382.0	22.285400000000003	209.44482743753784
5	382.5	-30.724200000000003	153.87788707010503
6	383.0	-16.205749999999995	187.8696118141183
7	383.5	10.859750000000004	183.58450113282305
8	384.0	-49.453500000000005	218.0568431458871
9	384.5	14.831900000000008	174.34016986509448
10	385.0	-61.21695	170.84088762280388
11	385.5	-4.376785	153.01137751843254
12	386.0	18.711499999999994	148.21908400320788
13	386.5	24.296999999999997	185.12626356354733
14	387.0	-35.445777	177.57142846030962
15	387.5	-8.737349999999998	230.80445813551242
16	388.0	-23.661699999999993	252.8137727358025
17	388.5	-13.201249999999998	108.38145117909934
18	389.0	-25.09224999999999	135.13878696283868
19	389.5	-66.4199	178.43820433693566
20	390.0	-48.6625	173.99598736393324
21	390.5	53.053	231.90816716127097
22	391.0	-0.28872499999999446	175.9876287538044
23	391.5	68.65400000000001	210.2937414285076
24	392.0	-14.605999999999998	217.6568109524717
25	392.5	46.335	220.30468212228263
26	393.0	9.282199999999994	281.96588132602136
27	393.5	19.0365	254.67012057316418
28	394.0	-40.531600000000005	289.92060092142475
29	394.5	32.4495	152.02382535231115
30	395.0	3.543764999999999	171.63839636511779
31	395.5	-92.625	177.170870306041
32	396.0	-35.21	162.0470114812365
33	396.5	54.972	192.61446831949047
34	397.0	8.045949999999996	200.81464133784544
35	397.5	-8.496550000000001	201.48202220334073
36	398.0	-30.182999999999993	181.69640591106915
37	398.5	-36.728699999999996	216.89920159283665
38	399.0	-12.421855000000011	249.5270272325414
39	399.5	12.097150000000005	128.70539467453378
40	400.0	-25.62250000000001	168.88483460260724
41	400.5	-9.803200000000004	177.4049167767342
42	401.0	94.83150000000002	157.491086931134
43	401.5	-70.91414999999999	244.91255483177562
44	402.0	44.67999999999999	300.32273918236694
45	402.5	11.187999999999985	248.97096902249464
46	403.0	-21.820165	192.15055029668085
47	403.5	-20.831000000000007	181.09021143894
48	404.0	-0.28685000000000116	160.48614665611328
49	404.5	1.2874999999999965	166.34268591900877
50	405.0	24.862000000000002	254.62730163122728
51	405.5	7.038500000000001	225.53626706751623
52	406.0	83.755905	205.80151638827024
53	406.5	85.45049999999999	175.53155711936813
54	407.0	34.0585	188.1461731876309
55	407.5	25.730749999999983	251.76215679821206
56	408.0	89.49700000000001	200.6890531668332
57	408.5	-36.665	192.10294392590654
58	409.0	-51.69050000000001	208.74716626759272
59	409.5	38.913700000000006	172.6105218406746
60	410.0	66.45349999999999	194.64314812689912
61	410.5	-23.18105	257.08207306606874
62	411.0	-31.6834	247.98693237676858
63	411.5	-18.433500000000002	200.64327263267512
64	412.0	-8.589000000000002	173.14076325059906
65	412.5	36.895154	230.90360772030957
66	413.0	-9.82795	189.7014996510241
67	413.5	-10.684850000000006	273.0752943785422
68	414.0	-46.8365	253.8905349018549
69	414.5	-9.580499999999999	163.4093760001243
70	415.0	-47.24	180.50130442741957
71	415.5	33.56949999999999	149.93672544526908
72	416.0	-23.112000000000005	192.368775262515
73	416.5	93.60205	155.3782408056144
74	417.0	95.65950000000001	186.46396926685324
75	417.5	27.973950000000002	131.3885648092995
