	Pixel	Max Current (A)	Max Luminance (cd/m2)	Status	Turnon Voltage (V)	EQE(%)_max	EQE(%)_avg	CE(cd/A)_max	CE(cd/A)_avg	PE(lm/W)_max	PE(lm/W)_avg	V (V) @ 100 cd/m2	EQE(%) @ 100 cd/m2	CE(cd/A) @ 100 cd/m2	PE(lm/W) @ 100 cd/m2	λmax (nm) @ 100 cd/m2	FWHM (nm) @ 100 cd/m2	CIE-x @ 100 cd/m2	CIE-y @ 100 cd/m2	Hex Color @ 100 cd/m2	V (V) @ 250 cd/m2	EQE(%) @ 250 cd/m2	CE(cd/A) @ 250 cd/m2	PE(lm/W) @ 250 cd/m2	λmax (nm) @ 250 cd/m2	FWHM (nm) @ 250 cd/m2	CIE-x @ 250 cd/m2	CIE-y @ 250 cd/m2	Hex Color @ 250 cd/m2
0	A1-1	0.0200014	1025.31	Working	3.6	0.373118	0.29469560303030296	1.1282328088351792	0.9693458035386886	0.683819	0.47982733333333333	5.60055	0.352666	1.122734195082089	0.629788	566.5	102.0	0.4149251657014228	0.5593139346942765	#52ff00	6.60053	0.369697	1.112441516605449	0.52948	565.0	99.5	0.4058538611030586	0.5603316460372667	#4aff00
1	A2-1	0.0200008	1029.11	Working	3.6	0.401385	0.33428041176470585	1.1930803027454584	1.0247435736252024	0.742132	0.5088990000000001	5.60043	0.396672	1.1729463350277443	0.657968	566.0	101.5	0.4085420558185187	0.5574392102811512	#4dff00	6.60049	0.394334	1.162842018331235	0.553469	565.0	100.0	0.4023494555378926	0.5583882121750124	#47ff00
2	A3-1	0.0200013	1138.46	Working	3.4	0.494784	0.40597816666666664	1.4443640029024623	1.2145531118115285	0.927053	0.6181425833333332	5.40042	0.477085	1.3902041598773125	0.808728	559.0	101.0	0.40992223868400374	0.5553088902242886	#4fff00	6.60044	0.473846	1.3909787688340987	0.662059	563.0	100.0	0.4034638013600474	0.5591455433868889	#48ff00
3	A4-1	0.0200009	1286.6	Working	3.4	0.649156	0.4658948162162161	1.7703991737043558	1.451412379215301	1.17159	0.7362340540540541	5.40034	0.600664	1.7655885021019802	1.02711	559.5	97.0	0.40406590417766697	0.5594615336959691	#48ff00	6.4003	0.566876	1.688392081621012	0.828749	560.5	99.5	0.4020961497025068	0.5607530598647089	#46ff00
4	A5-1	0.0200004	1201.21	Working	3.4	0.927243	0.5096879210526316	1.7896133200180988	1.409287763505634	1.15685	0.7092560526315791	5.40014	0.611813	1.7607229271360816	1.02432	562.0	96.5	0.40109483992148615	0.5580540999296455	#46ff00	6.60018	0.550708	1.6508243150582835	0.785768	562.0	98.0	0.3996584736624796	0.5608610292893488	#44ff00
5	B1-1	0.02	1086.66	Working	3.4	0.501	0.38672833333333334	1.2173900429383777	1.0526408630449418	0.744896	0.5418752121212121	5.60001	0.415308	1.205594365813744	0.676336	566.5	100.0	0.40978388915225555	0.5530161580186904	#50ff00	6.59997	0.406574	1.195829619224074	0.569218	564.5	100.0	0.40461636544362817	0.5569816029194105	#49ff00
6	B2-1	0.0200002	1168.69	Working	3.6	0.512257	0.41062645454545454	1.3518041723609402	1.164941010581967	0.858184	0.5828043939393939	5.40006	0.460435	1.3132206602432475	0.763994	568.5	100.0	0.4103051205024301	0.5507426259700601	#51ff00	6.60011	0.457232	1.325288454471963	0.630824	566.0	99.0	0.4042359741114616	0.5578526662367984	#49ff00
7	B3-1	0.0200001	1274.31	Working	3.6	0.612402	0.46682532352941175	1.6585077650236328	1.3762666772225227	1.0427	0.6893976470588234	5.40006	0.589325	1.6585077650236328	0.964873	563.5	97.0	0.40773335524709764	0.5549202945884896	#4dff00	6.60001	0.53328	1.5802510840250974	0.752198	562.0	98.0	0.40332543676953786	0.557894365815621	#48ff00
8	B4-1	0.0200001	1381.87	Working	3.4	0.701909	0.5338383333333332	2.0194385117776337	1.648845904306179	1.41252	0.8571652500000001	5.40006	0.657773	1.9766635041561051	1.14997	564.5	99.0	0.41271113535703957	0.560259996542185	#50ff00	6.40006	0.635405	1.8972692955798056	0.931309	562.5	98.5	0.404566249084506	0.5606919585694781	#48ff00
9	B5-1	0.0196375	1498.82	Working	3.4	0.759989	0.5799736486486486	2.2624198696599755	1.8264748498102708	1.48929	0.9330684054054054	5.4001	0.745539	2.261544608710543	1.31569	558.0	101.0	0.4111684055511386	0.5606566099188102	#4fff00	6.40017	0.714967	2.1419189830250955	1.05139	561.5	97.5	0.4031947427289095	0.5602922689995903	#47ff00
10	C1-1	0.0172348	894.71	Working	4.2	0.528254	0.379312674	1.3236646774423109	1.1192481900568727	0.735383	0.479221325	6.99987	0.457029	1.3183645306165546	0.591692	572.5	99.5	0.40982621492148164	0.5588077953273165	#4eff00	8.39982	0.42241	1.2232476568339947	0.457503	566.5	100.0	0.4055514737502806	0.5561529308346707	#4bff00
11	C2-1	0.0132133	671.22	Working	4.6	0.501277	0.3629142631578947	1.1053609501971196	0.9969888404148476	0.695996	0.4092551578947368	7.79995	0.388426	1.1048351617160779	0.444995	565.5	100.5	0.41640216964967014	0.547728622923357	#58ff00	9.39987	0.361214	1.0344083728407618	0.345716	567.0	100.5	0.4105417364992013	0.5529405921105431	#50ff00
