	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	12.88823529411765	165.99400383342322
1	380.5	63.89941176470588	150.90067607810923
2	381.0	-88.36529411764707	210.8030824118216
3	381.5	46.61852941176471	207.54789910485093
4	382.0	-15.887058823529408	273.92759233835983
5	382.5	1.5717647058823496	198.5053960219394
6	383.0	-46.43470588235294	179.8134883744378
7	383.5	-56.410823529411765	149.07966126645778
8	384.0	50.42224705882353	193.55683835653187
9	384.5	46.488235294117636	288.5298137563908
10	385.0	-34.698764705882354	255.53239721102923
11	385.5	24.562352941176474	152.0708566088775
12	386.0	7.890000000000007	216.39132430690034
13	386.5	-42.912352941176465	142.4070972921278
14	387.0	-22.280705882352944	245.8182014339207
15	387.5	127.33764705882352	205.18131999969347
16	388.0	-65.19588235294117	265.1467975882045
17	388.5	-20.553882352941187	207.72260162785605
18	389.0	-5.6741176470588215	146.35757429539893
19	389.5	-82.06364705882353	239.18252480159094
20	390.0	-8.272176470588233	157.5199072626304
21	390.5	45.7335294117647	292.542113166256
22	391.0	1.1764705882352942	199.5045739396402
23	391.5	21.47458823529412	251.5971770698875
24	392.0	-44.40176470588235	134.11413270421374
25	392.5	-0.9035294117647	203.1846555965686
26	393.0	101.42758823529412	196.14281994357756
27	393.5	88.86947058823529	235.9951853591927
28	394.0	85.91117647058825	201.96667368892537
29	394.5	55.91941176470588	188.89998668671794
30	395.0	-8.051764705882347	179.6428912244346
31	395.5	-28.653470588235294	212.12043009965095
32	396.0	-30.724117647058808	254.87784146779074
33	396.5	75.52329411764707	261.1682127373906
34	397.0	33.07117647058824	188.6070028293302
35	397.5	12.60117647058823	178.56145931179293
36	398.0	44.03294117647059	136.47144539791663
37	398.5	-14.739058823529414	155.26269353070074
38	399.0	-74.63	251.41659302253467
39	399.5	73.79588235294118	251.26926120045295
40	400.0	91.58000000000001	195.7735081218931
41	400.5	28.781470588235287	156.5486669280675
42	401.0	38.93882352941176	158.8139202626903
43	401.5	68.43235294117646	219.28393137475794
44	402.0	-23.030588235294122	252.88019054532964
45	402.5	-37.88	214.06662931955387
46	403.0	-11.359882352941174	163.55893704496944
47	403.5	-2.9488235294117575	167.04192771074514
48	404.0	51.45764705882352	227.40793869528858
49	404.5	-41.23352941176471	197.50707963308636
50	405.0	1.9035294117646984	272.8527537819012
51	405.5	5.13941176470588	223.40928711725977
52	406.0	24.06705882352941	223.8269251470011
53	406.5	32.817588235294124	152.29217107569283
54	407.0	28.185294117647057	200.00177993671622
55	407.5	32.224999999999994	175.88919187274428
56	408.0	121.70623529411763	233.24363390783654
57	408.5	2.8723529411764694	215.96789520474923
58	409.0	153.50529411764705	212.66226649224677
59	409.5	-36.27882352941177	202.29396655485866
60	410.0	-40.56011764705883	210.76427806072059
61	410.5	-40.72294117647058	239.93628543390446
62	411.0	-58.3164705882353	181.87642443157344
63	411.5	-12.560588235294123	193.03375744003608
64	412.0	54.63058823529412	167.34316364076855
65	412.5	-3.348823529411764	178.90795615367838
66	413.0	47.400294117647064	205.52173887071632
67	413.5	27.041764705882343	277.9047780474307
68	414.0	-74.1564705882353	247.40471149494343
69	414.5	66.83882352941174	210.49573836352164
70	415.0	10.528705882352945	144.70723636841416
71	415.5	46.75705882352941	215.53531518372918
72	416.0	56.376635294117655	240.7559644374335
73	416.5	133.0610588235294	191.7874082330778
74	417.0	-15.97014705882352	189.52420936819692
75	417.5	79.1235294117647	170.66784224269827
76	418.0	-27.75270588235294	154.6303960666758
77	418.5	33.09470588235293	252.83364952236053
78	419.0	18.724176470588233	162.4825310553271
79	419.5	4.388941176470587	129.15070833194682
80	420.0	24.379823529411766	181.58242564101502
81	420.5	-53.46117647058823	194.47496753725378
82	421.0	-7.8735294117647	225.82000656277964
83	421.5	-88.41617647058824	175.30651331419668
84	422.0	-43.26241176470589	145.5977534664512
85	422.5	9.921176470588247	222.37081989279162
86	423.0	45.488235294117636	184.07822790629288
87	423.5	3.372647058823528	181.36373392356853
88	424.0	18.33535294117647	185.89954931975277
89	424.5	94.53882352941177	234.45241927627507
90	425.0	-4.777058823529412	159.37760665512013
91	425.5	33.089601764705876	162.80635589898543
92	426.0	42.862941176470564	178.95174031547643
93	426.5	-93.94882352941178	213.76327192047123
94	427.0	1.696411764705879	218.35445741245877
95	427.5	-14.595235294117643	200.12567512544516
96	428.0	1.6549411764705875	165.19258841281578
97	428.5	39.09376470588236	240.15982804289249
98	429.0	104.26941176470588	195.167324063243
