	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	14:19:59	0.001	0.000	-0.000	Ready	1	000.000
1	14:20:00	0.014	0.000	0.000	Ready	1	000.000
2	14:20:01	-0.014	0.027	-0.000	PreCon Rise	1	000.000
3	14:20:02	0.013	0.293	0.000	PreCon Rise	1	000.000
4	14:20:03	-0.003	0.560	0.000	PreCon Rise	1	000.000
5	14:20:04	0.013	0.827	0.000	PreCon Rise	1	000.000
6	14:20:05	-0.001	1.093	0.000	PreCon Rise	1	000.000
7	14:20:06	-0.011	1.360	0.000	PreCon Rise	1	000.000
8	14:20:07	0.003	1.627	0.000	PreCon Rise	1	000.000
9	14:20:08	0.009	1.893	0.000	PreCon Rise	1	000.000
10	14:20:09	0.000	2.160	0.000	PreCon Rise	1	000.000
11	14:20:10	-0.010	2.427	0.000	PreCon Rise	1	000.000
12	14:20:11	0.003	2.693	0.000	PreCon Rise	1	000.000
13	14:20:12	0.003	2.960	0.000	PreCon Rise	1	000.000
14	14:20:13	0.004	3.227	0.000	PreCon Rise	1	000.000
15	14:20:14	-0.007	3.493	0.000	PreCon Rise	1	000.000
16	14:20:15	-0.001	3.760	0.000	PreCon Rise	1	000.000
17	14:20:16	-0.001	4.027	0.000	PreCon Rise	1	000.000
18	14:20:17	0.006	4.293	0.000	PreCon Rise	1	000.000
19	14:20:18	-0.006	4.560	0.000	PreCon Rise	1	000.000
20	14:20:19	0.008	4.827	0.000	PreCon Rise	1	000.000
21	14:20:20	-0.009	5.093	0.000	PreCon Rise	1	000.000
22	14:20:21	0.010	5.360	0.000	PreCon Rise	1	000.000
23	14:20:22	-0.013	5.627	0.000	PreCon Rise	1	000.000
24	14:20:23	0.001	5.893	0.000	PreCon Rise	1	000.000
25	14:20:24	-0.003	6.160	0.000	PreCon Rise	1	000.000
26	14:20:25	0.002	6.427	0.000	PreCon Rise	1	000.000
27	14:20:26	0.017	6.693	0.000	PreCon Rise	1	000.000
28	14:20:27	0.002	6.960	0.000	PreCon Rise	1	000.000
29	14:20:28	0.002	7.227	0.000	PreCon Rise	1	000.000
30	14:20:29	-0.004	7.493	0.000	PreCon Rise	1	000.000
31	14:20:30	0.003	7.760	0.000	PreCon Rise	1	000.000
32	14:20:31	0.009	8.000	0.000	PreCon Soak	1	000.000
33	14:20:32	0.007	8.000	0.000	PreCon Soak	1	000.000
34	14:20:33	0.000	8.000	0.000	PreCon Soak	1	000.000
35	14:20:34	0.008	8.000	0.000	PreCon Soak	1	000.000
36	14:20:35	0.017	8.000	0.000	PreCon Soak	1	000.000
37	14:20:36	0.031	8.000	0.000	PreCon Soak	1	000.000
38	14:20:37	-0.018	8.000	0.000	PreCon Soak	1	000.000
39	14:20:38	0.018	8.000	0.000	PreCon Soak	1	000.000
40	14:20:39	-0.009	8.000	0.000	PreCon Soak	1	000.000
41	14:20:40	0.058	8.000	0.000	PreCon Soak	1	000.000
42	14:20:41	-0.013	8.000	0.000	PreCon Soak	1	000.000
43	14:20:42	-0.018	8.000	0.000	PreCon Soak	1	000.000
44	14:20:43	0.012	8.000	0.000	PreCon Soak	1	000.000
45	14:20:44	0.003	8.000	0.000	PreCon Soak	1	000.000
46	14:20:45	0.070	8.000	0.000	PreCon Soak	1	000.000
47	14:20:46	-0.026	8.000	0.000	PreCon Soak	1	000.000
48	14:20:47	0.072	8.000	0.000	PreCon Soak	1	000.000
49	14:20:48	-0.028	8.000	0.000	PreCon Soak	1	000.000
50	14:20:49	0.033	8.000	0.000	PreCon Soak	1	000.000
51	14:20:50	0.096	8.000	0.000	PreCon Soak	1	000.000
52	14:20:51	-0.023	8.000	0.000	PreCon Soak	1	000.000
53	14:20:52	-0.030	8.000	0.000	PreCon Soak	1	000.000
54	14:20:53	0.014	8.000	0.000	PreCon Soak	1	000.000
