	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	16:02:06	-0.000	0.000	-0.000	Ready	5951539.393	1.149
1	16:02:07	0.001	0.000	-0.000	Ready	5951539.397	1.149
2	16:02:08	-0.001	0.027	-0.000	PreCon Rise	5951539.411	1.149
3	16:02:09	-0.004	0.160	-0.000	PreCon Rise	5951539.428	1.149
4	16:02:10	-0.003	0.293	-0.000	PreCon Rise	5951539.418	1.149
5	16:02:11	-0.003	0.427	-0.000	PreCon Rise	5951539.421	1.149
6	16:02:12	-0.001	0.560	-0.000	PreCon Rise	5951539.421	1.149
7	16:02:13	0.002	0.693	-0.000	PreCon Rise	5951539.407	1.149
8	16:02:14	-0.002	0.827	-0.000	PreCon Rise	5951539.432	1.149
9	16:02:15	-0.002	0.960	-0.000	PreCon Rise	5951539.439	1.149
10	16:02:16	0.000	1.093	-0.000	PreCon Rise	5951539.418	1.149
11	16:02:17	-0.001	1.227	-0.000	PreCon Rise	5951539.418	1.149
12	16:02:18	0.002	1.360	-0.000	PreCon Rise	5951539.418	1.149
13	16:02:19	0.002	1.493	-0.000	PreCon Rise	5951539.418	1.149
14	16:02:20	-0.000	1.627	-0.000	PreCon Rise	5951539.421	1.149
15	16:02:21	-0.004	1.760	-0.000	PreCon Rise	5951539.449	1.149
16	16:02:22	-0.004	1.893	-0.000	PreCon Rise	5951539.453	1.149
17	16:02:23	-0.000	2.027	-0.000	PreCon Rise	5951539.421	1.149
18	16:02:24	0.009	2.160	-0.000	PreCon Rise	5951539.344	1.149
19	16:02:25	0.013	2.293	-0.000	PreCon Rise	5951539.334	1.149
20	16:02:26	0.013	2.427	-0.000	PreCon Rise	5951539.341	1.149
21	16:02:27	0.009	2.560	-0.000	PreCon Rise	5951539.341	1.149
22	16:02:28	-0.001	2.693	-0.000	PreCon Rise	5951539.351	1.149
23	16:02:29	-0.002	2.827	-0.000	PreCon Rise	5951539.351	1.149
24	16:02:30	-0.002	2.960	-0.000	PreCon Rise	5951539.355	1.149
25	16:02:31	-0.002	3.093	-0.000	PreCon Rise	5951539.358	1.149
26	16:02:32	-0.001	3.227	-0.000	PreCon Rise	5951539.362	1.149
27	16:02:33	-0.000	3.360	-0.000	PreCon Rise	5951539.355	1.149
28	16:02:34	-0.001	3.493	-0.000	PreCon Rise	5951539.362	1.149
29	16:02:35	0.000	3.627	-0.000	PreCon Rise	5951539.355	1.149
30	16:02:36	0.002	3.760	-0.000	PreCon Rise	5951539.348	1.149
31	16:02:37	-0.000	3.893	-0.000	PreCon Rise	5951539.358	1.149
32	16:02:38	0.000	4.027	-0.000	PreCon Rise	5951539.358	1.149
33	16:02:39	-0.002	4.160	-0.000	PreCon Rise	5951539.372	1.149
34	16:02:40	-0.003	4.293	-0.000	PreCon Rise	5951539.376	1.149
35	16:02:41	-0.002	4.427	-0.000	PreCon Rise	5951539.372	1.149
36	16:02:42	-0.001	4.560	-0.000	PreCon Rise	5951539.369	1.149
37	16:02:43	0.000	4.693	-0.000	PreCon Rise	5951539.369	1.149
38	16:02:44	0.001	4.827	-0.000	PreCon Rise	5951539.369	1.149
39	16:02:45	-0.000	4.960	-0.000	PreCon Rise	5951539.376	1.149
40	16:02:46	-0.001	5.093	-0.000	PreCon Rise	5951539.379	1.149
41	16:02:47	-0.002	5.227	-0.000	PreCon Rise	5951539.386	1.149
42	16:02:48	-0.002	5.360	-0.000	PreCon Rise	5951539.383	1.149
43	16:02:49	-0.003	5.493	-0.000	PreCon Rise	5951539.400	1.149
44	16:02:50	-0.004	5.627	-0.000	PreCon Rise	5951539.411	1.149
45	16:02:51	-0.002	5.760	-0.000	PreCon Rise	5951539.407	1.149
46	16:02:52	-0.003	5.893	-0.000	PreCon Rise	5951539.411	1.149
47	16:02:53	-0.002	6.027	-0.000	PreCon Rise	5951539.418	1.149
48	16:02:54	-0.001	6.160	-0.000	PreCon Rise	5951539.418	1.149
49	16:02:55	-0.001	6.293	-0.000	PreCon Rise	5951539.418	1.149
50	16:02:56	-0.001	6.427	-0.000	PreCon Rise	5951539.421	1.149
51	16:02:57	-0.000	6.560	-0.000	PreCon Rise	5951539.421	1.149
52	16:02:58	-0.002	6.693	-0.000	PreCon Rise	5951539.432	1.149
53	16:02:59	-0.002	6.827	-0.000	PreCon Rise	5951539.432	1.149
54	16:03:00	-0.001	6.960	-0.000	PreCon Rise	5951539.432	1.149
55	16:03:01	-0.000	7.093	-0.000	PreCon Rise	5951539.425	1.149
56	16:03:02	0.000	7.227	-0.000	PreCon Rise	5951539.432	1.149
57	16:03:03	0.002	7.360	-0.000	PreCon Rise	5951539.418	1.149
58	16:03:04	0.002	7.493	-0.000	PreCon Rise	5951539.418	1.149
59	16:03:05	-0.000	7.627	-0.000	PreCon Rise	5951539.428	1.149
60	16:03:06	0.000	7.760	-0.000	PreCon Rise	5951539.428	1.149
61	16:03:07	-0.001	7.893	-0.000	PreCon Rise	5951539.428	1.149
62	16:03:08	-0.001	8.027	-0.000	PreCon Rise	5951539.428	1.149
63	16:03:09	0.000	8.160	-0.000	PreCon Rise	5951539.428	1.149
64	16:03:10	0.000	8.293	-0.000	PreCon Rise	5951539.428	1.149
65	16:03:11	-0.000	8.427	-0.000	PreCon Rise	5951539.432	1.149
66	16:03:12	-0.000	8.560	-0.000	PreCon Rise	5951539.432	1.149
67	16:03:13	0.001	8.693	-0.000	PreCon Rise	5951539.421	1.149
68	16:03:14	0.000	8.827	-0.000	PreCon Rise	5951539.428	1.149
69	16:03:15	-0.001	8.960	-0.000	PreCon Rise	5951539.439	1.149
70	16:03:16	-0.001	9.093	-0.000	PreCon Rise	5951539.439	1.149
71	16:03:17	-0.002	9.227	-0.000	PreCon Rise	5951539.442	1.149
72	16:03:18	-0.002	9.360	-0.000	PreCon Rise	5951539.446	1.149
73	16:03:19	-0.002	9.493	-0.000	PreCon Rise	5951539.453	1.149
74	16:03:20	-0.001	9.627	-0.000	PreCon Rise	5951539.449	1.149
75	16:03:21	-0.002	9.760	-0.000	PreCon Rise	5951539.456	1.149
76	16:03:22	-0.002	9.893	-0.000	PreCon Rise	5951539.463	1.149
77	16:03:23	-0.002	10.027	-0.000	PreCon Rise	5951539.467	1.149
78	16:03:24	-0.003	10.160	-0.000	PreCon Rise	5951539.477	1.149
79	16:03:25	-0.002	10.293	-0.000	PreCon Rise	5951539.477	1.149
