	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: Cl-BsubPc	State: CBP	State: TxOPhCz	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: Cl-BsubPc
33	11:28:25	0.000	-0.000	-0.000	12.000	2.805	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
34	11:28:26	0.001	-0.000	-0.000	12.000	2.897	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	679
35	11:28:27	0.001	-0.000	-0.000	12.000	2.988	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
36	11:28:28	0.000	-0.000	-0.000	12.000	3.080	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	679
37	11:28:29	-0.001	-0.000	-0.000	12.000	3.172	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
38	11:28:30	0.001	-0.000	-0.000	12.000	3.263	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
39	11:28:31	-0.000	-0.000	-0.001	12.000	3.355	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
40	11:28:32	0.000	-0.000	-0.001	12.000	3.447	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
41	11:28:33	0.001	-0.000	-0.001	12.000	3.538	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
42	11:28:34	0.001	-0.000	-0.001	12.000	3.630	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
43	11:28:35	-0.001	0.000	-0.001	12.000	3.722	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
44	11:28:36	0.000	-0.000	-0.001	12.000	3.813	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
45	11:28:37	-0.000	-0.000	-0.001	12.000	3.905	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
46	11:28:38	0.000	0.000	-0.002	12.000	3.997	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
47	11:28:39	0.001	-0.000	-0.002	12.000	4.088	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
48	11:28:40	0.000	0.000	-0.002	12.000	4.180	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
49	11:28:41	0.000	0.000	-0.002	12.000	4.272	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
50	11:28:42	-0.001	0.000	-0.002	12.000	4.363	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
51	11:28:43	-0.000	0.000	-0.002	12.000	4.455	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
52	11:28:44	-0.000	0.000	-0.003	12.000	4.547	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	679
53	11:28:45	0.000	-0.000	-0.003	12.000	4.638	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
54	11:28:46	0.000	-0.000	-0.003	12.000	4.730	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
55	11:28:47	0.001	-0.000	-0.003	12.000	4.822	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
56	11:28:48	0.001	-0.000	-0.003	12.000	4.913	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
57	11:28:49	-0.000	-0.001	-0.003	12.000	5.005	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
58	11:28:50	-0.000	-0.000	-0.003	12.000	5.097	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
59	11:28:51	-0.002	-0.000	-0.003	12.000	5.188	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
60	11:28:52	0.000	-0.000	-0.003	12.000	5.280	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
61	11:28:53	0.000	-0.000	-0.003	12.000	5.372	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
62	11:28:54	0.000	0.000	-0.003	12.000	5.463	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
63	11:28:55	-0.001	-0.000	-0.003	12.000	5.555	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
64	11:28:56	-0.001	-0.000	-0.003	12.000	5.647	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	676
65	11:28:57	0.001	-0.000	-0.003	12.000	5.738	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
66	11:28:58	0.000	-0.000	-0.003	12.000	5.830	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
67	11:28:59	-0.001	-0.000	-0.003	12.000	5.922	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
68	11:29:00	-0.001	-0.000	-0.003	12.000	6.013	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
69	11:29:01	0.002	-0.000	-0.003	12.000	6.105	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
70	11:29:02	-0.003	-0.000	-0.003	12.000	6.197	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
71	11:29:03	0.001	-0.000	-0.003	12.000	6.288	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
72	11:29:04	-0.001	-0.000	-0.003	12.000	6.380	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
73	11:29:05	0.000	-0.000	-0.003	12.000	6.472	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
74	11:29:06	0.001	-0.000	-0.003	12.000	6.563	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
75	11:29:07	-0.001	-0.000	-0.003	12.000	6.655	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	677
76	11:29:08	0.000	-0.000	-0.003	12.000	6.747	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	PreCon Soak	Sensor Status	1	00	Fundamental Activity	000.000	678
77	11:29:09	0.000	-0.000	-0.003	12.000	6.838	18.000	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
78	11:29:10	-0.001	-0.000	-0.003	12.000	6.930	18.253	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
79	11:29:11	0.001	-0.000	-0.003	12.000	7.022	18.714	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
80	11:29:12	-0.001	-0.000	-0.003	12.000	7.113	19.141	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
81	11:29:13	-0.001	-0.001	-0.003	12.000	7.205	19.141	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	680
82	11:29:14	0.000	-0.001	-0.003	12.000	7.297	19.034	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
83	11:29:15	0.001	-0.001	-0.003	12.000	7.388	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
84	11:29:16	-0.001	-0.001	-0.003	12.000	7.480	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
85	11:29:17	-0.001	-0.001	-0.003	12.000	7.572	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
86	11:29:18	-0.001	-0.001	-0.003	12.000	7.663	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
87	11:29:19	-0.001	-0.001	-0.003	12.000	7.755	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
88	11:29:20	0.001	-0.001	-0.003	12.000	7.847	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
89	11:29:21	0.000	-0.001	-0.003	12.000	7.938	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
90	11:29:22	-0.001	-0.001	-0.003	12.000	8.030	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
91	11:29:23	0.000	-0.001	-0.003	12.000	8.122	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
92	11:29:24	-0.001	-0.001	-0.003	12.000	8.213	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
93	11:29:25	0.001	-0.001	-0.003	12.000	8.305	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
94	11:29:26	-0.000	-0.001	-0.003	12.000	8.397	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
95	11:29:27	-0.001	-0.001	-0.003	12.000	8.488	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
96	11:29:28	0.000	-0.001	-0.003	12.000	8.580	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
97	11:29:29	0.001	-0.001	-0.003	12.000	8.672	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
98	11:29:30	0.000	-0.001	-0.003	12.000	8.763	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
99	11:29:31	0.000	-0.001	-0.003	12.000	8.855	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
100	11:29:32	-0.002	-0.001	-0.003	12.000	8.947	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
101	11:29:33	0.001	-0.001	-0.003	12.000	9.038	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
102	11:29:34	-0.001	-0.001	-0.003	12.000	9.130	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
103	11:29:35	0.001	-0.001	-0.003	12.000	9.222	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
104	11:29:36	0.001	-0.001	-0.003	12.000	9.313	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
105	11:29:37	0.000	-0.001	-0.003	12.000	9.405	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
106	11:29:38	-0.001	-0.001	-0.003	12.000	9.497	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
107	11:29:39	-0.001	-0.001	-0.003	12.000	9.588	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	675
108	11:29:40	0.000	-0.001	-0.003	12.000	9.680	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
109	11:29:41	0.001	-0.001	-0.003	12.000	9.772	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
110	11:29:42	-0.001	-0.001	-0.003	12.000	9.863	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
111	11:29:43	-0.001	-0.001	-0.003	12.000	9.955	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
112	11:29:44	0.000	-0.002	-0.002	12.000	10.047	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
113	11:29:45	0.001	-0.002	-0.002	12.000	10.138	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
114	11:29:46	-0.001	-0.001	-0.002	12.000	10.230	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
115	11:29:47	0.000	-0.002	-0.002	12.000	10.322	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
116	11:29:48	0.001	-0.001	-0.002	12.000	10.413	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
117	11:29:49	0.001	-0.001	-0.002	12.000	10.505	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
118	11:29:50	-0.001	-0.002	-0.002	12.000	10.597	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
119	11:29:51	-0.001	-0.002	-0.002	12.000	10.688	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
120	11:29:52	-0.001	-0.002	-0.002	12.000	10.780	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
121	11:29:53	0.001	-0.001	-0.002	12.000	10.872	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
122	11:29:54	-0.001	-0.002	-0.002	12.000	10.963	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
123	11:29:55	0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
124	11:29:56	0.000	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	679
125	11:29:57	-0.001	-0.002	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
126	11:29:58	0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	676
127	11:29:59	0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
128	11:30:00	0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
129	11:30:01	0.000	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
130	11:30:02	-0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
131	11:30:03	0.001	-0.002	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
132	11:30:04	0.000	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
133	11:30:05	0.000	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
134	11:30:06	0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	680
135	11:30:07	-0.001	-0.001	-0.002	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
136	11:30:08	-0.001	-0.001	-0.001	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	677
137	11:30:09	0.000	-0.001	-0.001	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
138	11:30:10	0.001	-0.001	-0.001	12.000	11.000	18.984	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	678
