	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	15:38:47	-0.013	0.000	0.000	Ready	5909966.809	2.056
1	15:38:48	-0.014	0.000	0.000	Ready	5909966.819	2.056
2	15:38:49	-0.007	0.120	0.000	PreCon Rise	5909966.826	2.056
3	15:38:50	-0.004	0.253	0.000	PreCon Rise	5909966.830	2.056
4	15:38:51	-0.003	0.387	0.000	PreCon Rise	5909966.837	2.056
5	15:38:52	-0.002	0.520	0.000	PreCon Rise	5909966.840	2.056
6	15:38:53	-0.002	0.653	0.000	PreCon Rise	5909966.847	2.056
7	15:38:54	-0.003	0.787	0.000	PreCon Rise	5909966.854	2.056
8	15:38:55	-0.002	0.920	0.000	PreCon Rise	5909966.854	2.056
9	15:38:56	-0.002	1.053	0.000	PreCon Rise	5909966.861	2.056
10	15:38:57	-0.002	1.187	0.000	PreCon Rise	5909966.861	2.056
11	15:38:58	-0.001	1.320	0.000	PreCon Rise	5909966.865	2.056
12	15:38:59	-0.001	1.453	0.000	PreCon Rise	5909966.861	2.056
13	15:39:00	-0.001	1.587	0.000	PreCon Rise	5909966.868	2.056
14	15:39:01	-0.001	1.720	0.000	PreCon Rise	5909966.872	2.056
15	15:39:02	-0.001	1.853	0.000	PreCon Rise	5909966.872	2.056
16	15:39:03	-0.002	1.987	0.000	PreCon Rise	5909966.875	2.056
17	15:39:04	-0.001	2.120	0.000	PreCon Rise	5909966.875	2.056
18	15:39:05	-0.001	2.253	0.000	PreCon Rise	5909966.879	2.056
19	15:39:06	-0.001	2.387	0.000	PreCon Rise	5909966.879	2.056
20	15:39:07	-0.001	2.520	-0.000	PreCon Rise	5909966.882	2.056
21	15:39:08	-0.001	2.653	-0.000	PreCon Rise	5909966.882	2.056
22	15:39:09	-0.001	2.787	-0.000	PreCon Rise	5909966.886	2.056
23	15:39:10	-0.001	2.920	-0.000	PreCon Rise	5909966.889	2.056
24	15:39:11	-0.001	3.053	-0.000	PreCon Rise	5909966.889	2.056
25	15:39:12	-0.001	3.187	-0.000	PreCon Rise	5909966.893	2.056
26	15:39:13	-0.001	3.320	-0.000	PreCon Rise	5909966.893	2.056
27	15:39:14	-0.001	3.453	-0.000	PreCon Rise	5909966.900	2.056
28	15:39:15	-0.001	3.587	-0.000	PreCon Rise	5909966.896	2.056
29	15:39:16	-0.001	3.720	-0.000	PreCon Rise	5909966.900	2.056
30	15:39:17	-0.001	3.853	-0.000	PreCon Rise	5909966.903	2.056
31	15:39:18	-0.001	3.987	-0.000	PreCon Rise	5909966.907	2.056
32	15:39:19	-0.002	4.120	-0.000	PreCon Rise	5909966.910	2.056
33	15:39:20	-0.001	4.253	-0.000	PreCon Rise	5909966.910	2.056
34	15:39:21	-0.001	4.387	-0.000	PreCon Rise	5909966.914	2.056
35	15:39:22	-0.001	4.520	-0.000	PreCon Rise	5909966.917	2.056
36	15:39:23	-0.001	4.653	-0.000	PreCon Rise	5909966.921	2.056
37	15:39:24	-0.002	4.787	-0.000	PreCon Rise	5909966.924	2.056
38	15:39:25	-0.001	4.920	-0.000	PreCon Rise	5909966.924	2.056
39	15:39:26	-0.001	5.053	-0.000	PreCon Rise	5909966.928	2.056
40	15:39:27	-0.001	5.187	-0.000	PreCon Rise	5909966.931	2.056
41	15:39:28	-0.001	5.320	-0.000	PreCon Rise	5909966.931	2.056
42	15:39:29	-0.001	5.453	-0.000	PreCon Rise	5909966.931	2.056
43	15:39:30	-0.001	5.587	-0.000	PreCon Rise	5909966.938	2.056
44	15:39:31	-0.001	5.720	-0.000	PreCon Rise	5909966.938	2.056
45	15:39:32	-0.001	5.853	-0.000	PreCon Rise	5909966.942	2.056
46	15:39:33	-0.001	5.987	-0.000	PreCon Rise	5909966.942	2.056
47	15:39:34	-0.001	6.120	-0.000	PreCon Rise	5909966.949	2.056
48	15:39:35	-0.001	6.253	-0.000	PreCon Rise	5909966.949	2.056
49	15:39:36	-0.001	6.387	-0.000	PreCon Rise	5909966.949	2.055
50	15:39:37	-0.001	6.520	-0.000	PreCon Rise	5909966.952	2.055
51	15:39:38	-0.001	6.653	-0.000	PreCon Rise	5909966.956	2.055
52	15:39:39	-0.001	6.787	-0.000	PreCon Rise	5909966.959	2.055
53	15:39:40	-0.002	6.920	-0.000	PreCon Rise	5909966.963	2.056
54	15:39:41	-0.001	7.053	-0.000	PreCon Rise	5909966.963	2.055
55	15:39:42	-0.001	7.187	-0.000	PreCon Rise	5909966.966	2.055
56	15:39:43	-0.001	7.320	-0.000	PreCon Rise	5909966.970	2.055
57	15:39:44	-0.001	7.453	-0.000	PreCon Rise	5909966.973	2.055
58	15:39:45	-0.002	7.587	-0.000	PreCon Rise	5909966.977	2.055
