	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
57	A2-1	0.200021	9.05573e-08	0.000565983	85.5034	78.4461	0.0308115	5.443891424300729
58	A2-1	0.399964	2.62333e-07	0.00163958	392.541	16.787	0.819386	49.97535954329767
59	A2-1	0.599964	5.86149e-07	0.00366343	22.6135	-2.74753	0.158209	4.318603057790104
60	A2-1	0.799974	1.06885e-06	0.00668031	10.5319	11.2784	0.179155	2.6818366213543983
61	A2-1	0.999973	1.70172e-06	0.0106358	6.06337	2.13548	0.205268	1.929972357509543
62	A2-1	1.19998	2.65689e-06	0.0166056	5.82341	-2.55394	0.369364	2.224333959628077
63	A2-1	1.39999	3.94532e-06	0.0246582	3.45688	-1.11838	0.379858	1.540493628894242
64	A2-1	1.59998	5.65274e-06	0.0353296	-1.21832	-2.52688	-0.219212	-0.6204768805760608
65	A2-1	1.79997	7.08326e-06	0.0442704	1.26478	-2.08179	0.320808	0.7246557519245365
66	A2-1	1.99996	9.21725e-06	0.0576078	1.42154	-0.648873	0.52133	0.9049642583122424
67	A2-1	2.19986	1.24579e-05	0.0778619	1.43919	-1.14576	0.78467	1.0077714517626721
68	A2-1	2.39985	1.69951e-05	0.106219	0.304673	0.615429	0.247213	0.23273896383886122
69	A2-1	2.59986	2.41623e-05	0.151014	0.901745	-0.330717	1.12694	0.7462486921742355
70	A2-1	2.79981	3.6253e-05	0.226581	0.865969	-0.546086	1.74866	0.7717593266867037
71	A2-1	2.99975	5.75367e-05	0.359604	0.753645	0.204271	2.58778	0.7196193590727578
72	A2-1	3.1998	9.25146e-05	0.578216	0.948234	0.305236	5.58443	0.9658034367779516
73	A2-1	3.39976	0.000143136	0.8946	1.04351	0.330552	10.1024	1.129264475743349
74	A2-1	3.59978	0.000223046	1.39404	0.925139	0.329259	14.7777	1.0600628389429283
75	A2-1	3.79977	0.000323401	2.02126	0.909531	0.394406	22.2355	1.1000811375082868
76	A2-1	3.99973	0.000466178	2.91361	0.861774	0.358969	31.9673	1.097171550070188
77	A2-1	4.1997	0.000651573	4.07233	0.819272	0.398118	44.6005	1.0952083942116675
78	A2-1	4.39966	0.00085602	5.35013	0.798275	0.402761	59.8116	1.1179466667165097
79	A2-1	4.59964	0.00111332	6.95825	0.758826	0.394437	77.3065	1.1110049222146374
80	A2-1	4.80002	0.00140552	8.7845	0.71912	0.3945	96.5188	1.0987398258295862
81	A2-1	5.0	0.00173633	10.8521	0.678805	0.393088	117.24	1.0803438965730134
82	A2-1	5.20001	0.00210605	13.1628	0.640138	0.367079	139.469	1.0595693925304646
83	A2-1	5.40002	0.00251363	15.7102	0.61193	0.38008	165.245	1.051832567376609
84	A2-1	5.59997	0.0029538	18.4612	0.576298	0.376059	189.646	1.0272679999133316
85	A2-1	5.79998	0.00343501	21.4688	0.545212	0.373634	216.098	1.0065676702936355
86	A2-1	6.0	0.00396185	24.7616	0.51666	0.357476	244.334	0.9867456060997674
87	A2-1	6.20002	0.00452714	28.2946	0.488953	0.348277	273.032	0.9649615120906463
88	A2-1	6.40003	0.0052047	32.5294	0.457414	0.340571	303.122	0.9318401200145099
89	A2-1	6.59995	0.00582331	36.3957	0.442752	0.338285	338.533	0.9301455941223826
90	A2-1	6.79997	0.0064892	40.5575	0.424145	0.332009	372.342	0.918059545090304
91	A2-1	6.99994	0.00720729	45.0456	0.409146	0.331559	410.652	0.9116362086419094
92	A2-1	7.19991	0.00796381	49.7738	0.39221	0.327173	447.401	0.8988684810080805
93	A2-1	7.39994	0.00876772	54.7982	0.380523	0.326741	491.164	0.896314112507345
94	A2-1	7.5999	0.00949422	59.3389	0.371746	0.329224	533.634	0.8992987736543819
95	A2-1	7.79994	0.0104104	65.065	0.358084	0.324552	578.46	0.8890494121263354
96	A2-1	7.99997	0.0113569	70.9806	0.344097	0.320859	621.956	0.8762337878237153
97	A2-1	8.19985	0.0123537	77.2106	0.32953	0.315052	664.091	0.860103405490956
98	A2-1	8.39993	0.0133881	83.6756	0.318629	0.31213	712.869	0.8519436968483047
99	A2-1	8.5999	0.014477	90.4813	0.306271	0.306738	758.592	0.8383964421377677
100	A2-1	8.79991	0.0156002	97.5012	0.294911	0.301358	805.434	0.8260759867570859
101	A2-1	8.99989	0.0167675	104.797	0.284123	0.297921	852.987	0.8139421930017081
102	A2-1	9.19982	0.0179978	112.486	0.274269	0.293407	903.452	0.803168394289067
103	A2-1	9.39978	0.0192883	120.552	0.264902	0.290699	955.493	0.7925982148782269
104	A2-1	9.49579	0.0200012	125.008	0.258724	0.286585	977.582	0.7820155510047357
105	A3-1	-0.999971	-6.56636e-06	-0.0410397	-1.42135	0.73619	-0.18567	0.4524155878332444
106	A3-1	-0.799993	-4.90003e-06	-0.0306252	-1.60248	7.56449	-0.124971	0.40806590650836566
107	A3-1	-0.599972	-2.73466e-06	-0.0170916	-9.32048	8.75121	-0.304231	1.7800030424301998
108	A3-1	-0.399958	-1.47305e-06	-0.00920656	23.1744	31.1864	0.271625	-2.950341930102014
109	A3-1	-0.200007	-6.52445e-07	-0.00407778	-186.689	44.5207	-0.48466	11.88538861831683
110	A3-1	3.93152e-05	4.35138e-10	2.71961e-06	-362781000.0	60041.7	-0.12347	-4539.9891896264535
111	A3-1	0.200027	7.90785e-07	0.00494241	37.0391	49.5578	0.116557	2.358302933184418
112	A3-1	0.399973	2.27837e-06	0.0142398	8.21688	8.00831	0.148968	1.0461382884591075
113	A3-1	0.599976	2.06435e-06	0.0129022	8.46284	6.53358	0.208527	1.6162127389127434
114	A3-1	0.799982	2.64613e-06	0.0165383	-4.36377	4.68357	-0.183774	-1.1112024815126103
115	A3-1	0.99999	2.7747e-06	0.0173419	-1.20106	3.07839	-0.066299	-0.3823052837347695
116	A3-1	1.19999	3.96167e-06	0.0247604	-7.90773	10.3975	-0.74789	-3.0205085539813576
117	A3-1	1.39999	5.57765e-06	0.0348603	0.265801	4.16025	0.0412918	0.11844935356264863
118	A3-1	1.59999	7.49689e-06	0.0468556	1.25095	5.92403	0.298516	0.6370978068790071
119	A3-1	1.79997	9.81338e-06	0.0613336	0.547635	3.19954	0.192445	0.3137676575319238
120	A3-1	1.99997	1.31119e-05	0.0819494	-0.285961	1.13361	-0.149185	-0.18204526207635444
121	A3-1	2.2	1.75094e-05	0.109434	0.291513	1.0456	0.223399	0.20414039512400167
122	A3-1	2.39992	1.84226e-05	0.115141	0.0838621	1.68957	0.0737638	0.06406388688651307
123	A3-1	2.59993	2.41088e-05	0.15068	-0.113576	0.424406	-0.141629	-0.09399323068754976
124	A3-1	2.79991	6.6896e-05	0.4181	0.274482	0.31427	1.02279	0.24462807940684045
125	A3-1	2.99981	9.3835e-05	0.586469	0.393032	0.586045	2.20098	0.3752934937737544
126	A3-1	3.19988	8.04951e-05	0.503094	0.849141	0.593349	4.35124	0.8648960234071564
127	A3-1	3.39983	0.000127533	0.797081	0.966317	0.479611	8.33546	1.0457481736486003
128	A3-1	3.59984	0.000198887	1.24304	0.919337	0.452499	13.0947	1.053441562620672
129	A3-1	3.79979	0.000298596	1.86622	0.943935	0.454366	21.3067	1.1417035504924393
130	A3-1	3.99973	0.000422712	2.64195	0.919712	0.493151	30.9355	1.170934347735574
131	A3-1	4.19972	0.000593818	3.71136	0.880979	0.463657	43.7089	1.1777057466804621
132	A3-1	4.39965	0.000802846	5.01779	0.831933	0.461348	58.4614	1.165082635981179
133	A3-1	4.59961	0.00105563	6.59769	0.813176	0.450706	78.5502	1.1905712453904322
134	A3-1	4.79998	0.00134431	8.40194	0.766036	0.458274	98.3373	1.170411833457511
135	A3-1	5.00002	0.00166917	10.4323	0.718934	0.42149	119.369	1.1442251468995333
136	A3-1	5.20001	0.00203883	12.7427	0.678454	0.421143	143.099	1.1229880637541494
137	A3-1	5.40004	0.00244207	15.2629	0.642709	0.410257	168.616	1.1047441836086196
138	A3-1	5.59999	0.00288673	18.0421	0.613041	0.3964	197.157	1.0927608205253267
139	A3-1	5.80005	0.00336588	21.0367	0.578468	0.401445	224.667	1.0679764411718569
140	A3-1	6.00005	0.0038895	24.3094	0.550558	0.391933	255.612	1.0514944836153917
141	A3-1	6.20002	0.0044588	27.8675	0.522382	0.379237	287.296	1.0309356777608325
142	A3-1	6.40003	0.00506164	31.6352	0.499155	0.372818	321.691	1.0168767701800525
143	A3-1	6.59997	0.00571157	35.6973	0.477417	0.37209	358.035	1.0029750149170948
144	A3-1	6.79996	0.00641032	40.0645	0.456248	0.363876	395.655	0.987545083552771
145	A3-1	6.99994	0.00716372	44.7733	0.436069	0.360041	435.029	0.9716259467137782
146	A3-1	7.19993	0.00797451	49.8407	0.416692	0.352119	475.968	0.9549785616975685
147	A3-1	7.39994	0.00882538	55.1586	0.399203	0.346244	518.663	0.940312118146581
148	A3-1	7.59988	0.00972083	60.7552	0.382711	0.340577	562.485	0.9258219872537659
149	A3-1	7.7999	0.0106844	66.7775	0.368776	0.335765	611.409	0.9155913294148478
150	A3-1	7.99986	0.011687	73.0438	0.352269	0.328414	655.225	0.8970302749856934
151	A3-1	8.19981	0.0127426	79.6412	0.338136	0.3234	702.883	0.8825620407527763
152	A3-1	8.3999	0.0138267	86.4169	0.325734	0.319322	752.639	0.8709395963058151
153	A3-1	8.59979	0.0149733	93.5831	0.313822	0.315146	803.931	0.859055748313531
154	A3-1	8.79985	0.0161786	101.116	0.301588	0.310107	854.201	0.8447733296412041
155	A3-1	8.99981	0.0174313	108.946	0.290606	0.306847	906.982	0.8325060121528096
156	A3-1	9.19974	0.018725	117.031	0.280466	0.301383	961.187	0.8213097384453691
157	A3-1	9.38722	0.0200008	125.005	0.269785	0.296863	1007.7	0.8061277548898044
158	A4-1	-0.999972	-1.26606e-06	-0.00791287	11.8258	-15.6818	0.297853	-3.7641588955713914
159	A4-1	-0.799989	-7.99391e-07	-0.00499619	27.4954	-11.4481	0.349811	-7.001555185051008
160	A4-1	-0.599967	-4.3411e-07	-0.00271319	75.0099	27.3289	0.388665	-14.325019626343897
161	A4-1	-0.399965	-2.18442e-07	-0.00136526	42.8813	-80.6114	0.0745343	-5.459348402502087
162	A4-1	-0.20001	-8.63011e-08	-0.000539382	1591.24	-17.8014	0.546431	-101.30686600591045
163	A4-1	4.23193e-05	1.54763e-08	9.67269e-05	18668900.0	188.747	0.243251	251.48226605008531
164	A4-1	0.200017	9.47034e-08	0.000591896	1956.68	65.9888	0.737366	124.57695270790813
165	A4-1	0.399962	2.62339e-07	0.00163962	255.244	-2.60353	0.532804	32.49557824373941
166	A4-1	0.599954	5.05987e-07	0.00316242	24.5082	-1.24945	0.148013	4.680371361172773
167	A4-1	0.799968	8.45288e-07	0.00528305	26.2749	-6.80637	0.353467	6.690585930475767
168	A4-1	0.999971	1.30304e-06	0.008144	7.5822	-8.90027	0.196549	2.413420923379175
169	A4-1	1.19998	1.93376e-06	0.012086	-3.02703	-12.8931	-0.139741	-1.1562220751282477
170	A4-1	1.39998	2.60272e-06	0.016267	5.37252	-10.798	0.389455	2.394141513493576
171	A4-1	1.59998	3.64988e-06	0.0228117	5.13862	-1.72322	0.596994	2.617051776062284
172	A4-1	1.79997	4.9565e-06	0.0309781	1.47069	-2.86467	0.261031	0.8426307617316751
173	A4-1	1.99996	6.44258e-06	0.0402661	0.542696	-0.302743	0.139113	0.34548416658181447
174	A4-1	2.19983	8.4572e-06	0.0528575	-0.411086	-0.925709	-0.152152	-0.2878531901811474
175	A4-1	2.39983	1.20753e-05	0.0754706	0.097901	-0.543854	0.0564411	0.07478554562968891
176	A4-1	2.59989	1.70869e-05	0.106793	0.333882	-0.637427	0.295081	0.2763111814444767
177	A4-1	2.7998	2.56788e-05	0.160492	0.877124	-0.507894	1.25456	0.7816962839269246
178	A4-1	2.99974	4.18319e-05	0.261449	1.02746	-0.210396	2.565	0.981070878067998
179	A4-1	3.19973	6.69207e-05	0.418254	1.1312	-0.0967694	4.81887	1.1521396089457603
180	A4-1	3.39976	0.000109086	0.681787	1.09762	0.197553	8.09837	1.187815256084378
181	A4-1	3.59973	0.000181125	1.13203	1.00877	0.270778	13.085	1.155888094838476
182	A4-1	3.79974	0.000254525	1.59078	1.00015	0.395792	19.2433	1.2096770137919761
183	A4-1	3.99964	0.000363031	2.26894	0.999862	0.355952	28.8825	1.2729512459562613
184	A4-1	4.19966	0.000491849	3.07406	0.990027	0.439286	40.6839	1.3234582278810434
185	A4-1	4.39957	0.000665029	4.15643	0.941193	0.45688	54.7848	1.3180734428343555
186	A4-1	4.59958	0.000871627	5.44767	0.899522	0.46892	71.7449	1.3169832240205446
187	A4-1	4.79993	0.00111993	6.99956	0.848353	0.461077	90.7261	1.2961686163130255
188	A4-1	4.99991	0.00139609	8.72556	0.790893	0.43403	109.831	1.2587272335529183
189	A4-1	5.1999	0.00170727	10.6704	0.753799	0.439602	133.132	1.247675813465287
190	A4-1	5.39992	0.00203632	12.727	0.711238	0.438819	155.589	1.2225111966685
191	A4-1	5.59988	0.00240193	15.0121	0.677089	0.434542	181.182	1.2069064288140898
192	A4-1	5.79995	0.0027963	17.4769	0.637466	0.419146	205.682	1.1768791948228805
193	A4-1	5.99993	0.00321981	20.1238	0.61046	0.420228	234.619	1.16587821385623
194	A4-1	6.19996	0.00367687	22.9804	0.57737	0.412203	261.849	1.1394449182781847
195	A4-1	6.39997	0.00417327	26.0829	0.553641	0.404816	294.18	1.127865383067067
196	A4-1	6.59993	0.00470401	29.4001	0.524259	0.393714	323.805	1.101373804851004
197	A4-1	6.79991	0.00526856	32.9285	0.501629	0.390588	357.526	1.0857646112030612
198	A4-1	6.99989	0.00588269	36.7668	0.477761	0.382043	391.388	1.0645147252412501
199	A4-1	7.19989	0.00653156	40.8222	0.458039	0.37782	428.524	1.0497327434582162
200	A4-1	7.3999	0.0072131	45.0819	0.43578	0.369862	462.749	1.0264629485447598
201	A4-1	7.59988	0.00794231	49.6394	0.419318	0.367366	503.532	1.014379706442866
202	A4-1	7.79991	0.00872012	54.5007	0.400851	0.358755	542.407	0.9952294190716817
203	A4-1	7.99984	0.00953916	59.6197	0.385006	0.355442	584.506	0.9803907097821692
204	A4-1	8.19979	0.0103976	64.985	0.369164	0.350229	626.16	0.9635454335615912
205	A4-1	8.39988	0.0112854	70.5337	0.354058	0.34136	667.72	0.9466680466216859
206	A4-1	8.59982	0.0122158	76.3487	0.340753	0.337331	712.165	0.9327794710322508
207	A4-1	8.79981	0.0131909	82.4431	0.327052	0.332198	755.256	0.9160936451928663
208	A4-1	8.9999	0.0142251	88.9069	0.315346	0.326681	803.176	0.9033899506112576
209	A4-1	9.19981	0.0152451	95.2819	0.303186	0.321987	845.956	0.8878454354919455
210	A4-1	9.39984	0.0163598	102.249	0.292365	0.316772	894.444	0.874770413402576
211	A4-1	9.60009	0.0174889	109.306	0.282356	0.312541	943.115	0.8628208881488666
212	A4-1	9.80001	0.0187199	116.999	0.272252	0.308354	993.646	0.8492773442508055
213	A4-1	9.9989	0.0199981	124.988	0.260895	0.302305	1037.85	0.830359714532595
214	B1-1	-0.999969	-1.64676e-05	-0.102923	-0.831189	1.22019	-0.272299	0.2645657433226781
215	B1-1	-0.799992	-1.92665e-05	-0.120416	0.67971	-0.342482	0.208421	-0.17308414164230668
216	B1-1	-0.599975	-8.88337e-06	-0.0555211	1.32419	0.507217	0.140408	-0.252891243149001
217	B1-1	-0.399964	-4.13758e-06	-0.0258599	-17.2428	1.18792	-0.567681	2.195217305558026
218	B1-1	-0.200013	-1.38665e-06	-0.00866656	-35.5004	9.45097	-0.19588	2.2601816637743233
219	B1-1	2.59399e-05	2.29561e-10	1.43476e-06	-1771800000.0	34641.8	-0.2099	-14629.624466809782
220	B1-1	0.20002	1.49087e-06	0.00931794	-10.0554	0.234884	-0.0596543	-0.640209102011818
221	B1-1	0.399962	4.6069e-06	0.0287931	3.25767	7.12095	0.119417	0.4147417263163744
222	B1-1	0.599958	9.95714e-06	0.0622321	0.579371	0.3107	0.0688561	0.11064402454681747
223	B1-1	0.799982	1.15099e-05	0.0719369	2.12884	0.408536	0.389964	0.5420917498529961
224	B1-1	0.999977	1.67188e-05	0.104492	1.05834	0.124128	0.352005	0.3368726792481721
225	B1-1	1.19998	2.49732e-05	0.156083	0.496835	0.458868	0.296203	0.1897727491142533
226	B1-1	1.39998	3.83432e-05	0.239645	0.603849	0.198552	0.644865	0.26909178159360725
227	B1-1	1.59998	5.72751e-05	0.357969	-0.140498	0.510963	-0.256142	-0.07155424073034257
228	B1-1	1.79996	8.45517e-05	0.528448	-0.150813	0.152281	-0.456619	-0.08640755571030641
229	B1-1	1.99995	0.000118871	0.742944	0.0859437	0.0328335	0.40648	0.05471206443554292
230	B1-1	2.19983	0.000167749	1.04843	-0.0104285	-0.0223392	-0.0765596	-0.007302309167040241
231	B1-1	2.39982	0.000232784	1.4549	0.00972773	0.0703672	0.108112	0.007430888720874286
232	B1-1	2.59969	0.000533633	3.33521	0.0200449	0.00441839	0.553221	0.01658729135496715
233	B1-1	2.79964	0.000859538	5.37211	0.0190029	0.00590513	0.90974	0.016934500596599848
234	B1-1	2.99965	0.0012279	7.67437	0.0338358	0.0192499	2.47936	0.03230701673231809
235	B1-1	3.19972	0.00107118	6.69487	0.0615731	0.0475639	4.19852	0.06271249479078758
236	B1-1	3.39963	0.00138333	8.64581	0.0701476	0.0385478	6.56297	0.07590925546594245
237	B1-1	3.59962	0.0017205	10.7531	0.0907209	0.0469028	11.1776	0.10394769880313584
238	B1-1	3.79962	0.00236102	14.7564	0.0874342	0.0416263	15.6045	0.10574733674880052
239	B1-1	3.99963	0.00293952	18.372	0.0961302	0.0485435	22.4847	0.1223856956237753
240	B1-1	4.19958	0.0032699	20.4369	0.122854	0.0596162	33.563	0.16422745132578814
241	B1-1	4.39961	0.00345117	21.5698	0.150895	0.0735193	45.5812	0.2113195300837282
242	B1-1	4.59957	0.00387955	24.2472	0.174919	0.0942631	62.0962	0.25609637401431923
243	B1-1	4.79986	0.00360784	22.549	0.235483	0.137034	81.127	0.35978092154862745
244	B1-1	4.9999	0.00407731	25.4832	0.250508	0.149749	101.598	0.3986861932567338
245	B1-1	5.19994	0.00453974	28.3734	0.262625	0.165114	123.338	0.4346958771243489
246	B1-1	5.39986	0.00506784	31.674	0.272197	0.174522	148.19	0.4678600745090611
247	B1-1	5.59981	0.00553841	34.6151	0.282935	0.184673	174.572	0.5043232577690084
248	B1-1	5.79987	0.00609281	38.0801	0.289913	0.197453	203.814	0.5352244348097825
249	B1-1	5.99981	0.00668606	41.7879	0.295581	0.207504	235.893	0.5645007286798331
250	B1-1	6.19984	0.00734674	45.9171	0.298935	0.217695	270.883	0.5899392601013566
251	B1-1	6.39988	0.00806384	50.399	0.299755	0.224026	307.758	0.6106430683148474
252	B1-1	6.59984	0.00883864	55.2415	0.29972	0.229735	347.828	0.6296498103780672
253	B1-1	6.79982	0.00971052	60.6908	0.297876	0.238806	391.296	0.6447369288261153
254	B1-1	6.99982	0.0106504	66.565	0.297167	0.244101	440.741	0.6621212348831969
255	B1-1	7.19984	0.0117166	73.2288	0.290416	0.244281	487.389	0.6655701035658101
256	B1-1	7.39985	0.012829	80.1813	0.285684	0.247189	539.55	0.6729125120196355
257	B1-1	7.59983	0.0140811	88.0069	0.278751	0.249534	593.453	0.6743255358386672
258	B1-1	7.79982	0.0154017	96.2606	0.272292	0.25008	650.756	0.6760356781486923
259	B1-1	7.99981	0.0168623	105.389	0.264987	0.247947	711.134	0.6747706117336725
260	B1-1	8.19976	0.0183712	114.82	0.258239	0.248118	773.911	0.6740210764675144
261	B1-1	8.39824	0.0200009	125.006	0.251158	0.248083	839.297	0.671405372542118
262	B2-1	-0.999969	-1.5476e-06	-0.0096725	10.3289	-4.52982	0.318002	-3.287691910054277
263	B2-1	-0.79999	-1.07207e-06	-0.00670044	-2.76395	15.5738	-0.0471594	0.7038254204201515
264	B2-1	-0.599962	-5.43213e-07	-0.00339508	-23.1148	-53.3217	-0.14987	4.414328970156815
265	B2-1	-0.399954	-2.52522e-07	-0.00157826	-64.7568	-39.3285	-0.130114	8.244142283273986
266	B2-1	-0.200009	-7.3322e-08	-0.000458262	-1126.51	4.97191	-0.328662	71.71923484818728
267	B2-1	3.9053e-05	1.92759e-08	0.000120474	-5873130.0	-586.24	-0.0879567	-73.0088649833159
268	B2-1	0.200033	9.43084e-08	0.000589427	-877.094	-158.835	-0.329176	-55.84678000838103
269	B2-1	0.399961	2.05898e-07	0.00128686	-233.002	-6.77126	-0.381732	-29.66383289557528
270	B2-1	0.599951	3.51696e-07	0.0021981	-96.0954	0.358365	-0.403381	-18.3513488922251
271	B2-1	0.799967	6.56487e-07	0.00410304	5.63208	-16.648	0.0588433	1.4341390773670255
272	B2-1	0.999967	1.164e-06	0.007275	-21.2261	3.32514	-0.491517	-6.756247422680412
273	B2-1	1.19998	1.84131e-06	0.0115082	0.100741	-3.08036	0.00442831	0.03847960584626615
274	B2-1	1.39998	2.99898e-06	0.0187436	1.08002	0.800752	0.0902103	0.48128587891333574
275	B2-1	1.59998	4.5388e-06	0.0283675	0.985236	-0.36236	0.14234	0.5017713933198202
276	B2-1	1.79997	6.69246e-06	0.0418279	-0.734846	-3.19646	-0.176107	-0.4210275916314231
277	B2-1	1.99995	8.63954e-06	0.0539971	-1.01466	-0.747673	-0.348786	-0.6459346890851545
278	B2-1	2.1998	1.22931e-05	0.0768319	-0.329076	-1.30523	-0.17704	-0.23042512289817121
279	B2-1	2.39986	1.7846e-05	0.111538	0.0513995	-0.192624	0.0437942	0.03926392798866754
280	B2-1	2.5998	2.64276e-05	0.165173	0.317519	0.335364	0.434008	0.2627596520012351
281	B2-1	2.79972	3.97424e-05	0.24839	0.4254	0.356065	0.941664	0.3791070493981239
282	B2-1	2.99965	6.03813e-05	0.377383	0.688893	0.274657	2.4823	0.6577667780477657
283	B2-1	3.19967	9.63994e-05	0.602496	0.715889	0.224007	4.39294	0.7291235128531974
284	B2-1	3.39964	0.000144537	0.903356	0.826522	0.385078	8.07972	0.8944115055415583
