	Timestamp	Filtered Rate: Ag	Source Power: Ag	Thickness: Ag	State: Ag	Fundamental  Frequency: Ag	Current Z-Ratio: Ag
1949	12:05:50	0.517	46.094	0.468	Manual	5901153.007	2.144
1950	12:05:51	0.509	46.094	0.469	Manual	5901148.610	2.144
1951	12:05:52	0.513	46.094	0.470	Manual	5901144.192	2.144
1952	12:05:53	0.521	46.094	0.470	Manual	5901139.771	2.144
1953	12:05:54	0.517	46.094	0.471	Manual	5901135.074	2.144
1954	12:05:55	0.525	46.094	0.471	Manual	5901130.652	2.144
1955	12:05:56	0.525	46.094	0.472	Manual	5901126.213	2.144
1956	12:05:57	0.525	46.094	0.472	Manual	5901121.792	2.144
1957	12:05:58	0.521	46.094	0.473	Manual	5901117.360	2.144
1958	12:05:59	0.521	46.094	0.473	Manual	5901112.938	2.144
1959	12:06:00	0.521	46.094	0.474	Manual	5901108.517	2.144
1960	12:06:01	0.517	46.094	0.474	Manual	5901104.092	2.144
1961	12:06:02	0.521	46.094	0.475	Manual	5901099.670	2.144
1962	12:06:03	0.517	46.094	0.475	Manual	5901095.252	2.144
1963	12:06:04	0.513	46.094	0.476	Manual	5901090.828	2.144
1964	12:06:05	0.517	46.094	0.476	Manual	5901086.382	2.144
1965	12:06:06	0.521	46.094	0.477	Manual	5901081.950	2.144
1966	12:06:07	0.525	46.094	0.477	Manual	5901077.514	2.144
1967	12:06:08	0.517	46.094	0.478	Manual	5901073.072	2.144
1968	12:06:09	0.521	46.094	0.478	Manual	5901068.647	2.144
1969	12:06:10	0.521	46.094	0.479	Manual	5901064.191	2.144
1970	12:06:11	0.521	46.094	0.479	Manual	5901059.724	2.144
1971	12:06:12	0.530	46.094	0.480	Manual	5901055.260	2.144
1972	12:06:13	0.530	46.094	0.481	Manual	5901050.780	2.144
1973	12:06:14	0.525	46.094	0.481	Manual	5901046.295	2.144
1974	12:06:15	0.525	46.144	0.482	Manual	5901041.828	2.144
1975	12:06:16	0.525	46.441	0.482	Manual	5901037.375	2.144
1976	12:06:17	0.525	46.987	0.483	Manual	5901032.926	2.144
1977	12:06:18	0.521	47.037	0.483	Manual	5901028.508	2.144
1978	12:06:19	0.530	47.037	0.484	Manual	5901024.104	2.144
1979	12:06:20	0.525	47.037	0.484	Manual	5901019.679	2.144
1980	12:06:21	0.521	47.037	0.485	Manual	5901015.226	2.144
1981	12:06:22	0.521	47.037	0.485	Manual	5901010.752	2.144
1982	12:06:23	0.534	47.037	0.486	Manual	5901006.226	2.144
1983	12:06:24	0.546	47.037	0.486	Manual	5901001.655	2.144
1984	12:06:25	0.538	47.037	0.487	Manual	5900997.058	2.144
1985	12:06:26	0.546	47.037	0.487	Manual	5900992.386	2.144
1986	12:06:27	0.550	47.037	0.488	Manual	5900987.706	2.144
1987	12:06:28	0.558	47.037	0.488	Manual	5900982.994	2.144
1988	12:06:29	0.562	47.037	0.489	Manual	5900978.241	2.145
1989	12:06:30	0.562	47.037	0.490	Manual	5900973.449	2.145
1990	12:06:31	0.571	47.037	0.490	Manual	5900968.626	2.145
1991	12:06:32	0.571	47.037	0.491	Manual	5900963.789	2.145
1992	12:06:33	0.575	47.037	0.491	Manual	5900958.914	2.145
1993	12:06:34	0.579	47.037	0.492	Manual	5900954.010	2.145
1994	12:06:35	0.583	47.037	0.492	Manual	5900949.093	2.145
1995	12:06:36	0.583	47.037	0.493	Manual	5900944.169	2.145
1996	12:06:37	0.587	47.037	0.494	Manual	5900939.202	2.145
1997	12:06:38	0.583	47.037	0.494	Manual	5900934.229	2.145
1998	12:06:39	0.587	47.037	0.495	Manual	5900929.231	2.145
1999	12:06:40	0.591	47.037	0.495	Manual	5900924.213	2.146
2000	12:06:41	0.583	47.037	0.496	Manual	5900919.198	2.146
2001	12:06:42	0.595	47.037	0.497	Manual	5900914.165	2.146
2002	12:06:43	0.591	47.037	0.497	Manual	5900909.108	2.146
2003	12:06:44	0.599	47.037	0.498	Manual	5900904.023	2.146
2004	12:06:45	0.603	47.037	0.498	Manual	5900898.920	2.146
2005	12:06:46	0.599	47.037	0.499	Manual	5900893.811	2.146
2006	12:06:47	0.603	47.037	0.500	Manual	5900888.660	2.147
2007	12:06:48	0.599	47.037	0.500	Manual	5900883.515	2.147
2008	12:06:49	0.612	47.037	0.501	Manual	5900878.346	2.147
2009	12:06:50	0.616	47.037	0.501	Manual	5900873.184	2.147
2010	12:06:51	0.607	47.037	0.502	Manual	5900868.012	2.147
2011	12:06:52	0.607	47.037	0.503	Manual	5900862.836	2.147
2012	12:06:53	0.612	47.037	0.503	Manual	5900857.646	2.147
2013	12:06:54	0.603	47.037	0.504	Manual	5900852.467	2.147
2014	12:06:55	0.612	47.037	0.504	Manual	5900847.267	2.147
2015	12:06:56	0.616	47.037	0.505	Manual	5900842.070	2.147
2016	12:06:57	0.620	47.037	0.506	Manual	5900836.849	2.147
2017	12:06:58	0.616	47.037	0.506	Manual	5900831.621	2.147
2018	12:06:59	0.612	47.037	0.507	Manual	5900826.396	2.147
2019	12:07:00	0.616	47.037	0.507	Manual	5900821.154	2.147
2020	12:07:01	0.616	47.037	0.508	Manual	5900815.915	2.147
2021	12:07:02	0.620	47.037	0.509	Manual	5900810.659	2.147
2022	12:07:03	0.616	47.037	0.509	Manual	5900805.403	2.147
2023	12:07:04	0.624	47.037	0.510	Manual	5900800.129	2.147
2024	12:07:05	0.624	47.037	0.511	Manual	5900794.845	2.147
2025	12:07:06	0.624	47.037	0.511	Manual	5900789.564	2.147
2026	12:07:07	0.628	47.037	0.512	Manual	5900784.266	2.147
2027	12:07:08	0.624	47.037	0.512	Manual	5900778.965	2.147
2028	12:07:09	0.628	47.037	0.513	Manual	5900773.656	2.147
2029	12:07:10	0.628	47.037	0.514	Manual	5900768.341	2.147
2030	12:07:11	0.620	47.037	0.514	Manual	5900763.029	2.147
2031	12:07:12	0.628	47.037	0.515	Manual	5900757.689	2.147
2032	12:07:13	0.628	47.037	0.516	Manual	5900752.356	2.147
2033	12:07:14	0.624	47.037	0.516	Manual	5900747.026	2.147
2034	12:07:15	0.632	47.037	0.517	Manual	5900741.679	2.147
2035	12:07:16	0.632	47.037	0.517	Manual	5900736.336	2.147
2036	12:07:17	0.632	47.037	0.518	Manual	5900730.999	2.147
2037	12:07:18	0.628	47.037	0.519	Manual	5900725.645	2.147
2038	12:07:19	0.632	47.037	0.519	Manual	5900720.281	2.147
2039	12:07:20	0.632	47.037	0.520	Manual	5900714.906	2.147
2040	12:07:21	0.636	47.037	0.521	Manual	5900709.538	2.147
2041	12:07:22	0.636	47.037	0.521	Manual	5900704.149	2.147
2042	12:07:23	0.636	47.037	0.522	Manual	5900698.743	2.147
2043	12:07:24	0.636	47.037	0.523	Manual	5900693.305	2.147
2044	12:07:25	0.640	47.037	0.523	Manual	5900687.857	2.147
2045	12:07:26	0.644	47.037	0.524	Manual	5900682.377	2.147
2046	12:07:27	0.649	47.037	0.524	Manual	5900676.905	2.147
2047	12:07:28	0.653	47.037	0.525	Manual	5900671.408	2.147
2048	12:07:29	0.649	47.037	0.526	Manual	5900665.900	2.147
2049	12:07:30	0.653	47.037	0.526	Manual	5900660.382	2.147
2050	12:07:31	0.640	47.037	0.527	Manual	5900654.864	2.147
2051	12:07:32	0.649	47.037	0.528	Manual	5900649.307	2.147
2052	12:07:33	0.657	47.037	0.528	Manual	5900643.751	2.147
2053	12:07:34	0.653	47.037	0.529	Manual	5900638.198	2.147
2054	12:07:35	0.661	47.037	0.530	Manual	5900632.624	2.147
2055	12:07:36	0.657	47.037	0.530	Manual	5900627.039	2.147
2056	12:07:37	0.661	47.037	0.531	Manual	5900621.423	2.147
2057	12:07:38	0.665	47.037	0.532	Manual	5900615.825	2.147
2058	12:07:39	0.665	47.037	0.532	Manual	5900610.220	2.147
2059	12:07:40	0.657	47.037	0.533	Manual	5900604.628	2.147
2060	12:07:41	0.653	47.037	0.534	Manual	5900599.051	2.147
2061	12:07:42	0.665	47.037	0.534	Manual	5900593.435	2.147
2062	12:07:43	0.649	47.037	0.535	Manual	5900587.854	2.147
2063	12:07:44	0.653	47.037	0.536	Manual	5900582.273	2.147
2064	12:07:45	0.661	47.037	0.536	Manual	5900576.730	2.147
2065	12:07:46	0.661	47.037	0.537	Manual	5900571.153	2.147
2066	12:07:47	0.661	47.037	0.538	Manual	5900565.569	2.147
2067	12:07:48	0.657	47.037	0.538	Manual	5900559.991	2.147
2068	12:07:49	0.653	47.037	0.539	Manual	5900554.421	2.147
2069	12:07:50	0.661	47.037	0.539	Manual	5900548.843	2.147
2070	12:07:51	0.653	47.037	0.540	Manual	5900543.290	2.147
2071	12:07:52	0.665	47.037	0.541	Manual	5900537.734	2.147
2072	12:07:53	0.665	47.037	0.541	Manual	5900532.174	2.147
2073	12:07:54	0.649	47.037	0.542	Manual	5900526.631	2.147
2074	12:07:55	0.649	47.037	0.543	Manual	5900521.082	2.147
2075	12:07:56	0.653	47.037	0.543	Manual	5900515.543	2.147
2076	12:07:57	0.657	47.037	0.544	Manual	5900510.004	2.147
2077	12:07:58	0.649	47.037	0.545	Manual	5900504.478	2.147
2078	12:07:59	0.644	47.037	0.545	Manual	5900498.964	2.147
2079	12:08:00	0.649	47.037	0.546	Manual	5900493.453	2.147
2080	12:08:01	0.649	47.037	0.547	Manual	5900487.949	2.147
2081	12:08:02	0.644	47.037	0.547	Manual	5900482.445	2.147
2082	12:08:03	0.653	47.037	0.548	Manual	5900476.940	2.147
2083	12:08:04	0.649	47.037	0.549	Manual	5900471.443	2.147
2084	12:08:05	0.653	47.037	0.549	Manual	5900465.936	2.147
2085	12:08:06	0.644	47.037	0.550	Manual	5900460.460	2.147
2086	12:08:07	0.653	47.037	0.551	Manual	5900454.976	2.147
2087	12:08:08	0.636	47.037	0.551	Manual	5900449.518	2.147
2088	12:08:09	0.640	47.037	0.552	Manual	5900444.055	2.147
2089	12:08:10	0.636	47.037	0.552	Manual	5900438.618	2.147
2090	12:08:11	0.636	47.037	0.553	Manual	5900433.176	2.147
2091	12:08:12	0.636	47.037	0.554	Manual	5900427.735	2.147
2092	12:08:13	0.628	47.037	0.554	Manual	5900422.311	2.147
2093	12:08:14	0.636	47.037	0.555	Manual	5900416.898	2.147
2094	12:08:15	0.636	47.037	0.556	Manual	5900411.485	2.147
2095	12:08:16	0.632	47.037	0.556	Manual	5900406.082	2.147
2096	12:08:17	0.640	47.037	0.557	Manual	5900400.669	2.147
2097	12:08:18	0.632	47.037	0.558	Manual	5900395.273	2.147
2098	12:08:19	0.628	47.037	0.558	Manual	5900389.880	2.147
2099	12:08:20	0.636	47.037	0.559	Manual	5900384.485	2.147
2100	12:08:21	0.628	47.037	0.559	Manual	5900379.089	2.147
2101	12:08:22	0.640	47.037	0.560	Manual	5900373.693	2.147
2102	12:08:23	0.599	47.037	0.561	Manual	5900368.321	2.147
2103	12:08:24	0.632	47.037	0.561	Manual	5900362.957	2.147
2104	12:08:25	0.632	47.037	0.562	Manual	5900357.561	2.147
2105	12:08:26	0.628	47.037	0.563	Manual	5900352.183	2.147
2106	12:08:27	0.636	47.037	0.563	Manual	5900346.797	2.147
2107	12:08:28	0.636	47.037	0.564	Manual	5900341.430	2.147
2108	12:08:29	0.628	47.037	0.565	Manual	5900336.076	2.147
2109	12:08:30	0.628	47.037	0.565	Manual	5900330.718	2.147
2110	12:08:31	0.632	47.037	0.566	Manual	5900325.357	2.147
2111	12:08:32	0.628	47.037	0.566	Manual	5900320.007	2.147
2112	12:08:33	0.624	47.037	0.567	Manual	5900314.667	2.147
2113	12:08:34	0.628	47.037	0.568	Manual	5900309.344	2.147
2114	12:08:35	0.628	47.037	0.568	Manual	5900304.018	2.147
2115	12:08:36	0.624	47.037	0.569	Manual	5900298.685	2.147
2116	12:08:37	0.624	47.037	0.570	Manual	5900293.342	2.147
2117	12:08:38	0.632	47.037	0.570	Manual	5900288.016	2.147
2118	12:08:39	0.624	47.037	0.571	Manual	5900282.697	2.147
2119	12:08:40	0.624	47.037	0.571	Manual	5900277.374	2.147
2120	12:08:41	0.628	47.037	0.572	Manual	5900272.045	2.147
2121	12:08:42	0.628	47.037	0.573	Manual	5900266.712	2.147
2122	12:08:43	0.628	47.037	0.573	Manual	5900261.382	2.147
2123	12:08:44	0.628	47.037	0.574	Manual	5900256.049	2.147
2124	12:08:45	0.620	47.037	0.575	Manual	5900250.716	2.147
2125	12:08:46	0.620	47.037	0.575	Manual	5900245.383	2.147
2126	12:08:47	0.632	47.037	0.576	Manual	5900240.029	2.147
2127	12:08:48	0.624	47.037	0.576	Manual	5900234.682	2.147
2128	12:08:50	0.628	47.037	0.577	Manual	5900229.325	2.147
2129	12:08:50	0.632	47.037	0.578	Manual	5900223.950	2.147
2130	12:08:51	0.640	47.037	0.578	Manual	5900218.568	2.147
2131	12:08:52	0.628	47.037	0.579	Manual	5900213.193	2.147
2132	12:08:53	0.632	47.281	0.580	Manual	5900207.801	2.147
2133	12:08:54	0.628	47.822	0.580	Manual	5900202.409	2.147
2134	12:08:55	0.628	48.200	0.581	Manual	5900197.020	2.147
2135	12:08:56	0.636	48.200	0.581	Manual	5900191.627	2.147
2136	12:08:57	0.640	48.200	0.582	Manual	5900186.221	2.147
2137	12:08:58	0.644	48.200	0.583	Manual	5900180.773	2.147
2138	12:08:59	0.653	48.200	0.583	Manual	5900175.258	2.147
2139	12:09:00	0.661	48.200	0.584	Manual	5900169.695	2.147
2140	12:09:01	0.661	48.200	0.585	Manual	5900164.082	2.147
2141	12:09:02	0.673	48.200	0.585	Manual	5900158.411	2.148
2142	12:09:03	0.677	48.200	0.586	Manual	5900152.694	2.148
2143	12:09:04	0.677	48.200	0.587	Manual	5900146.941	2.148
2144	12:09:05	0.681	48.200	0.587	Manual	5900141.140	2.148
2145	12:09:06	0.690	48.200	0.588	Manual	5900135.287	2.148
2146	12:09:07	0.702	48.200	0.589	Manual	5900129.388	2.148
2147	12:09:08	0.702	48.200	0.589	Manual	5900123.451	2.148
2148	12:09:09	0.706	48.200	0.590	Manual	5900117.458	2.148
2149	12:09:10	0.710	48.200	0.591	Manual	5900111.434	2.148
2150	12:09:11	0.714	48.200	0.592	Manual	5900105.364	2.148
2151	12:09:12	0.722	48.200	0.592	Manual	5900099.238	2.148
2152	12:09:13	0.731	48.200	0.593	Manual	5900093.077	2.148
2153	12:09:14	0.727	48.200	0.594	Manual	5900086.882	2.148
2154	12:09:15	0.727	48.200	0.595	Manual	5900080.651	2.148
2155	12:09:16	0.739	48.200	0.595	Manual	5900074.382	2.148
2156	12:09:17	0.735	48.200	0.596	Manual	5900068.092	2.148
2157	12:09:18	0.747	48.200	0.597	Manual	5900061.753	2.148
2158	12:09:19	0.743	48.200	0.597	Manual	5900055.401	2.148
2159	12:09:20	0.747	48.200	0.598	Manual	5900049.013	2.148
2160	12:09:21	0.755	48.200	0.599	Manual	5900042.594	2.148
2161	12:09:22	0.759	48.200	0.600	Manual	5900036.157	2.148
2162	12:09:23	0.759	48.200	0.601	Manual	5900029.693	2.148
2163	12:09:24	0.768	48.200	0.601	Manual	5900023.200	2.148
2164	12:09:25	0.768	48.200	0.602	Manual	5900016.694	2.148
2165	12:09:26	0.768	48.200	0.603	Manual	5900010.163	2.148
2166	12:09:27	0.768	48.200	0.604	Manual	5900003.600	2.148
2167	12:09:28	0.776	48.200	0.604	Manual	5899997.010	2.148
2168	12:09:29	0.776	48.200	0.605	Manual	5899990.395	2.148
2169	12:09:30	0.784	48.200	0.606	Manual	5899983.763	2.148
2170	12:09:31	0.784	48.200	0.607	Manual	5899977.117	2.148
2171	12:09:32	0.784	48.200	0.607	Manual	5899970.446	2.148
2172	12:09:33	0.788	48.200	0.608	Manual	5899963.741	2.148
2173	12:09:34	0.788	48.200	0.609	Manual	5899957.039	2.148
2174	12:09:35	0.788	48.200	0.610	Manual	5899950.400	2.148
2175	12:09:36	0.805	48.200	0.611	Manual	5899943.645	2.148
2176	12:09:37	0.796	48.200	0.611	Manual	5899936.873	2.148
2177	12:09:38	0.805	48.200	0.612	Manual	5899930.060	2.148
2178	12:09:39	0.821	48.200	0.613	Manual	5899923.302	2.148
2179	12:09:40	0.805	48.200	0.614	Manual	5899916.450	2.148
2180	12:09:41	0.809	48.200	0.615	Manual	5899909.601	2.148
2181	12:09:42	0.809	48.200	0.615	Manual	5899902.738	2.149
2182	12:09:43	0.813	48.200	0.616	Manual	5899895.862	2.149
2183	12:09:44	0.796	48.200	0.617	Manual	5899888.981	2.149
2184	12:09:45	0.817	48.200	0.618	Manual	5899882.084	2.149
2185	12:09:46	0.817	48.200	0.619	Manual	5899875.200	2.149
2186	12:09:47	0.813	48.200	0.619	Manual	5899868.299	2.149
2187	12:09:48	0.817	48.200	0.620	Manual	5899861.384	2.149
2188	12:09:49	0.813	48.200	0.621	Manual	5899854.462	2.149
2189	12:09:50	0.817	48.200	0.622	Manual	5899847.522	2.149
2190	12:09:51	0.821	48.200	0.623	Manual	5899840.562	2.149
2191	12:09:52	0.825	48.200	0.624	Manual	5899833.605	2.149
2192	12:09:53	0.813	48.200	0.624	Manual	5899826.641	2.149
2193	12:09:54	0.821	48.200	0.625	Manual	5899819.674	2.149
2194	12:09:55	0.817	48.200	0.626	Manual	5899812.710	2.150
2195	12:09:56	0.821	48.200	0.627	Manual	5899805.735	2.150
2196	12:09:57	0.821	48.200	0.628	Manual	5899798.740	2.150
2197	12:09:58	0.817	48.200	0.628	Manual	5899791.762	2.150
2198	12:09:59	0.821	48.200	0.629	Manual	5899784.770	2.150
2199	12:10:00	0.821	48.200	0.630	Manual	5899777.757	2.150
2200	12:10:01	0.825	48.200	0.631	Manual	5899770.723	2.150
2201	12:10:02	0.833	48.200	0.632	Manual	5899763.686	2.150
2202	12:10:03	0.829	48.200	0.633	Manual	5899756.624	2.150
2203	12:10:04	0.841	48.200	0.633	Manual	5899749.548	2.150
2204	12:10:05	0.837	48.200	0.634	Manual	5899742.459	2.150
2205	12:10:06	0.846	48.200	0.635	Manual	5899735.359	2.150
2206	12:10:07	0.841	48.200	0.636	Manual	5899728.227	2.150
2207	12:10:08	0.837	48.200	0.637	Manual	5899721.099	2.151
2208	12:10:09	0.846	48.200	0.638	Manual	5899713.953	2.151
2209	12:10:10	0.837	48.200	0.638	Manual	5899706.982	2.151
2210	12:10:11	0.841	48.200	0.639	Manual	5899699.805	2.151
2211	12:10:12	0.850	48.200	0.640	Manual	5899692.618	2.151
2212	12:10:13	0.846	48.200	0.641	Manual	5899685.427	2.151
2213	12:10:14	0.846	48.200	0.642	Manual	5899678.246	2.151
2214	12:10:15	0.854	48.200	0.643	Manual	5899671.020	2.151
2215	12:10:16	0.841	48.200	0.644	Manual	5899663.798	2.151
2216	12:10:17	0.850	48.200	0.644	Manual	5899656.565	2.151
2217	12:10:18	0.846	48.200	0.645	Manual	5899649.336	2.151
2218	12:10:19	0.846	48.200	0.646	Manual	5899642.117	2.151
2219	12:10:20	0.846	48.200	0.647	Manual	5899634.877	2.151
2220	12:10:21	0.841	48.200	0.648	Manual	5899627.676	2.151
2221	12:10:22	0.841	48.200	0.649	Manual	5899620.464	2.151
2222	12:10:23	0.846	48.200	0.649	Manual	5899613.273	2.151
2223	12:10:24	0.846	48.200	0.650	Manual	5899606.078	2.151
2224	12:10:25	0.846	48.200	0.651	Manual	5899598.919	2.151
2225	12:10:26	0.833	48.200	0.652	Manual	5899591.756	2.151
2226	12:10:27	0.841	48.200	0.653	Manual	5899584.596	2.151
2227	12:10:28	0.846	48.200	0.654	Manual	5899577.430	2.151
2228	12:10:29	0.837	48.200	0.655	Manual	5899570.280	2.151
2229	12:10:30	0.837	48.200	0.655	Manual	5899563.124	2.151
2230	12:10:31	0.837	48.200	0.656	Manual	5899555.982	2.151
2231	12:10:32	0.837	48.200	0.657	Manual	5899548.854	2.151
2232	12:10:33	0.837	48.200	0.658	Manual	5899541.716	2.151
2233	12:10:34	0.833	48.200	0.659	Manual	5899534.588	2.151
2234	12:10:35	0.833	48.200	0.660	Manual	5899527.459	2.151
2235	12:10:36	0.833	48.200	0.660	Manual	5899520.338	2.151
2236	12:10:37	0.833	48.200	0.661	Manual	5899513.214	2.151
2237	12:10:38	0.833	48.200	0.662	Manual	5899506.110	2.151
2238	12:10:39	0.833	48.200	0.663	Manual	5899498.992	2.151
2239	12:10:40	0.837	48.200	0.664	Manual	5899491.868	2.151
2240	12:10:41	0.837	48.200	0.665	Manual	5899484.754	2.151
2241	12:10:42	0.833	48.200	0.665	Manual	5899477.646	2.151
2242	12:10:43	0.825	48.200	0.666	Manual	5899470.546	2.151
2243	12:10:44	0.833	48.200	0.667	Manual	5899463.429	2.151
2244	12:10:45	0.837	48.200	0.668	Manual	5899456.304	2.151
2245	12:10:46	0.841	48.200	0.669	Manual	5899449.186	2.151
2246	12:10:47	0.833	48.200	0.670	Manual	5899442.090	2.151
2247	12:10:48	0.821	48.200	0.670	Manual	5899434.986	2.151
2248	12:10:49	0.829	48.200	0.671	Manual	5899427.893	2.151
2249	12:10:50	0.833	48.200	0.672	Manual	5899420.796	2.151
2250	12:10:51	0.833	48.200	0.673	Manual	5899413.713	2.151
2251	12:10:52	0.829	48.200	0.674	Manual	5899406.638	2.151
2252	12:10:53	0.829	48.200	0.675	Manual	5899399.573	2.151
2253	12:10:54	0.837	48.200	0.675	Manual	5899392.490	2.151
2254	12:10:55	0.829	48.200	0.676	Manual	5899385.411	2.151
2255	12:10:56	0.829	48.200	0.677	Manual	5899378.338	2.151
2256	12:10:57	0.833	48.200	0.678	Manual	5899371.277	2.151
2257	12:10:58	0.829	48.200	0.679	Manual	5899364.222	2.151
2258	12:10:59	0.821	48.200	0.680	Manual	5899357.195	2.151
2259	12:11:00	0.809	48.200	0.680	Manual	5899350.165	2.151
2260	12:11:01	0.817	48.200	0.681	Manual	5899343.145	2.151
2261	12:11:02	0.817	48.200	0.682	Manual	5899336.108	2.151
2262	12:11:03	0.825	48.200	0.683	Manual	5899329.102	2.151
2263	12:11:04	0.817	48.200	0.684	Manual	5899322.120	2.151
2264	12:11:05	0.825	48.200	0.684	Manual	5899315.121	2.151
2265	12:11:06	0.825	48.200	0.685	Manual	5899308.112	2.151
2266	12:11:07	0.817	48.200	0.686	Manual	5899301.117	2.151
2267	12:11:08	0.821	48.200	0.687	Manual	5899294.114	2.151
2268	12:11:09	0.825	48.200	0.688	Manual	5899287.178	2.151
2269	12:11:10	0.829	48.200	0.689	Manual	5899280.165	2.151
2270	12:11:11	0.825	48.200	0.689	Manual	5899273.170	2.151
2271	12:11:12	0.821	48.200	0.690	Manual	5899266.164	2.151
2272	12:11:13	0.825	48.200	0.691	Manual	5899259.169	2.151
2273	12:11:14	0.825	48.200	0.692	Manual	5899252.173	2.151
2274	12:11:15	0.821	48.200	0.693	Manual	5899245.167	2.151
2275	12:11:16	0.825	48.200	0.694	Manual	5899238.155	2.151
2276	12:11:17	0.829	48.200	0.694	Manual	5899231.117	2.151
2277	12:11:18	0.833	48.200	0.695	Manual	5899224.055	2.151
2278	12:11:19	0.825	48.200	0.696	Manual	5899216.994	2.151
2279	12:11:20	0.825	48.200	0.697	Manual	5899209.921	2.151
2280	12:11:21	0.821	48.200	0.698	Manual	5899202.849	2.151
2281	12:11:22	0.833	48.200	0.699	Manual	5899195.760	2.151
2282	12:11:23	0.833	48.200	0.699	Manual	5899188.652	2.151
2283	12:11:24	0.833	48.200	0.700	Manual	5899181.549	2.151
2284	12:11:25	0.833	48.200	0.701	Manual	5899174.417	2.151
2285	12:11:26	0.837	48.200	0.702	Manual	5899167.286	2.151
2286	12:11:27	0.846	48.200	0.703	Manual	5899160.140	2.151
2287	12:11:28	0.841	48.200	0.704	Manual	5899152.991	2.151
2288	12:11:29	0.837	48.200	0.704	Manual	5899145.849	2.151
2289	12:11:30	0.841	48.200	0.705	Manual	5899138.703	2.151
2290	12:11:31	0.837	48.200	0.706	Manual	5899131.568	2.151
2291	12:11:32	0.833	48.250	0.707	Manual	5899124.433	2.151
2292	12:11:33	0.837	48.633	0.708	Manual	5899117.319	2.151
2293	12:11:34	0.837	49.006	0.709	Manual	5899110.226	2.151
2294	12:11:35	0.829	49.056	0.709	Manual	5899103.143	2.151
2295	12:11:36	0.829	49.056	0.710	Manual	5899096.053	2.151
2296	12:11:37	0.841	49.056	0.711	Manual	5899088.929	2.151
2297	12:11:38	0.846	49.056	0.712	Manual	5899081.888	2.151
2298	12:11:39	0.841	49.056	0.713	Manual	5899074.718	2.151
2299	12:11:40	0.870	49.056	0.714	Manual	5899067.468	2.151
2300	12:11:41	0.866	49.056	0.714	Manual	5899060.179	2.151
2301	12:11:42	0.854	49.056	0.715	Manual	5899052.897	2.151
2302	12:11:43	0.870	49.056	0.716	Manual	5899045.521	2.151
2303	12:11:44	0.858	49.056	0.717	Manual	5899038.162	2.151
2304	12:11:45	0.878	49.056	0.718	Manual	5899030.744	2.151
2305	12:11:46	0.874	49.056	0.719	Manual	5899023.291	2.151
2306	12:11:47	0.883	49.056	0.720	Manual	5899015.797	2.151
2307	12:11:48	0.895	49.056	0.721	Manual	5899008.263	2.151
2308	12:11:49	0.891	49.056	0.721	Manual	5899000.695	2.151
2309	12:11:50	0.899	49.056	0.722	Manual	5898993.110	2.151
2310	12:11:51	0.895	49.056	0.723	Manual	5898985.496	2.151
2311	12:11:52	0.899	49.056	0.724	Manual	5898977.858	2.151
2312	12:11:53	0.907	49.056	0.725	Manual	5898970.122	2.152
2313	12:11:54	0.911	49.056	0.726	Manual	5898962.362	2.152
2314	12:11:55	0.919	49.056	0.727	Manual	5898954.598	2.152
2315	12:11:56	0.924	49.056	0.728	Manual	5898946.848	2.152
2316	12:11:57	0.936	49.056	0.729	Manual	5898938.976	2.152
2317	12:11:58	0.936	49.056	0.730	Manual	5898931.049	2.152
2318	12:11:59	0.944	49.056	0.731	Manual	5898923.065	2.152
2319	12:12:00	0.936	49.056	0.732	Manual	5898915.102	2.152
2320	12:12:01	0.932	49.056	0.732	Manual	5898907.146	2.152
2321	12:12:02	0.928	49.056	0.733	Manual	5898899.222	2.152
2322	12:12:03	0.932	49.056	0.734	Manual	5898891.308	2.152
2323	12:12:04	0.924	49.056	0.735	Manual	5898883.425	2.152
2324	12:12:05	0.919	49.056	0.736	Manual	5898875.550	2.152
2325	12:12:06	0.911	49.056	0.737	Manual	5898867.678	2.152
2326	12:12:07	0.924	49.056	0.738	Manual	5898859.841	2.152
2327	12:12:08	0.924	49.056	0.739	Manual	5898852.039	2.152
2328	12:12:09	0.911	49.056	0.740	Manual	5898844.247	2.152
2329	12:12:10	0.907	49.056	0.741	Manual	5898836.469	2.152
2330	12:12:11	0.919	49.056	0.742	Manual	5898828.678	2.152
2331	12:12:12	0.907	49.056	0.743	Manual	5898820.917	2.152
2332	12:12:13	0.907	49.056	0.743	Manual	5898813.150	2.152
2333	12:12:14	0.903	49.056	0.744	Manual	5898805.407	2.152
2334	12:12:15	0.911	49.056	0.745	Manual	5898797.675	2.152
2335	12:12:16	0.899	49.056	0.746	Manual	5898789.943	2.152
2336	12:12:17	0.907	49.056	0.747	Manual	5898782.238	2.152
2337	12:12:18	0.903	49.056	0.748	Manual	5898774.583	2.152
2338	12:12:19	0.887	49.056	0.749	Manual	5898766.945	2.152
2339	12:12:20	0.899	49.056	0.750	Manual	5898759.300	2.151
2340	12:12:21	0.891	49.056	0.751	Manual	5898751.711	2.151
2341	12:12:22	0.887	49.056	0.752	Manual	5898744.136	2.151
2342	12:12:23	0.887	49.056	0.752	Manual	5898736.567	2.151
2343	12:12:24	0.891	49.056	0.753	Manual	5898729.013	2.151
2344	12:12:25	0.887	49.056	0.754	Manual	5898721.491	2.151
2345	12:12:26	0.878	49.056	0.755	Manual	5898713.982	2.151
