	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	15:45:39	0.000	0.000	0.000	Ready	5952462.562	1.303
1	15:45:40	-0.001	0.000	0.000	Ready	5952462.566	1.303
2	15:45:41	0.000	0.000	0.000	Ready	5952462.566	1.303
3	15:45:42	-0.001	0.000	0.000	Ready	5952462.569	1.303
4	15:45:43	-0.000	0.000	0.000	Ready	5952462.569	1.303
5	15:45:44	-0.001	0.000	0.000	Ready	5952462.573	1.303
6	15:45:45	0.000	0.213	0.000	PreCon Rise	5952462.573	1.303
7	15:45:46	0.000	0.747	0.000	PreCon Rise	5952462.573	1.303
8	15:45:47	-0.000	1.280	0.000	PreCon Rise	5952462.573	1.303
9	15:45:48	-0.002	1.813	0.000	PreCon Rise	5952462.580	1.303
10	15:45:49	-0.001	2.347	0.000	PreCon Rise	5952462.583	1.303
11	15:45:50	0.000	2.880	0.000	PreCon Rise	5952462.583	1.303
12	15:45:51	-0.001	3.413	0.000	PreCon Rise	5952462.587	1.303
13	15:45:52	0.001	3.947	0.000	PreCon Rise	5952462.583	1.303
14	15:45:53	-0.001	4.480	0.000	PreCon Rise	5952462.587	1.303
15	15:45:54	0.000	5.013	0.000	PreCon Rise	5952462.587	1.303
16	15:45:55	0.000	5.547	0.000	PreCon Rise	5952462.587	1.303
17	15:45:56	-0.001	6.080	0.000	PreCon Rise	5952462.590	1.303
18	15:45:57	-0.000	6.613	0.000	PreCon Rise	5952462.590	1.303
19	15:45:58	-0.001	7.147	0.000	PreCon Rise	5952462.594	1.303
20	15:45:59	-0.000	7.680	0.000	PreCon Rise	5952462.594	1.303
21	15:46:00	-0.001	8.213	0.000	PreCon Rise	5952462.597	1.303
22	15:46:01	0.000	8.747	0.000	PreCon Rise	5952462.597	1.303
23	15:46:02	-0.001	9.280	0.000	PreCon Rise	5952462.601	1.303
24	15:46:03	0.000	9.813	0.000	PreCon Rise	5952462.601	1.303
25	15:46:04	-0.001	10.347	0.000	PreCon Rise	5952462.604	1.303
26	15:46:05	0.000	10.880	0.000	PreCon Rise	5952462.604	1.303
27	15:46:06	-0.001	11.413	0.000	PreCon Rise	5952462.608	1.303
28	15:46:07	-0.001	11.947	0.000	PreCon Rise	5952462.611	1.303
29	15:46:08	0.001	12.480	0.000	PreCon Rise	5952462.608	1.303
30	15:46:09	-0.001	13.013	0.000	PreCon Rise	5952462.611	1.303
31	15:46:10	0.000	13.547	0.000	PreCon Rise	5952462.611	1.303
32	15:46:11	-0.001	14.080	0.000	PreCon Rise	5952462.615	1.303
33	15:46:12	-0.001	14.613	0.000	PreCon Rise	5952462.618	1.303
34	15:46:13	0.001	15.147	0.000	PreCon Rise	5952462.615	1.303
35	15:46:14	-0.001	15.680	0.000	PreCon Rise	5952462.618	1.303
36	15:46:15	-0.001	16.213	0.000	PreCon Rise	5952462.621	1.303
37	15:46:16	0.000	16.747	0.000	PreCon Rise	5952462.621	1.303
38	15:46:17	-0.002	17.280	0.000	PreCon Rise	5952462.628	1.303
39	15:46:18	0.000	17.813	0.000	PreCon Rise	5952462.628	1.303
40	15:46:19	-0.001	18.347	0.000	PreCon Rise	5952462.632	1.303
41	15:46:20	-0.001	18.880	0.000	PreCon Rise	5952462.635	1.303
42	15:46:21	-0.001	19.413	0.000	PreCon Rise	5952462.639	1.303
43	15:46:22	0.000	19.947	0.000	PreCon Rise	5952462.639	1.303
44	15:46:23	-0.001	20.480	0.000	PreCon Rise	5952462.642	1.303
45	15:46:24	-0.001	21.013	0.000	PreCon Rise	5952462.646	1.303
46	15:46:25	-0.001	21.547	0.000	PreCon Rise	5952462.649	1.303
47	15:46:26	0.001	22.080	0.000	PreCon Rise	5952462.646	1.303
48	15:46:27	-0.001	22.613	0.000	PreCon Rise	5952462.649	1.303
49	15:46:28	-0.001	23.147	0.000	PreCon Rise	5952462.653	1.303
50	15:46:29	0.000	23.680	0.000	PreCon Rise	5952462.653	1.303
51	15:46:30	-0.001	24.213	0.000	PreCon Rise	5952462.656	1.303
52	15:46:31	-0.001	24.747	0.000	PreCon Rise	5952462.660	1.303
53	15:46:32	0.000	25.280	0.000	PreCon Rise	5952462.660	1.303
54	15:46:33	-0.001	25.813	0.000	PreCon Rise	5952462.663	1.303
55	15:46:34	-0.001	26.347	0.000	PreCon Rise	5952462.667	1.303
56	15:46:35	-0.001	26.880	-0.000	PreCon Rise	5952462.670	1.303
57	15:46:36	-0.001	27.413	-0.000	PreCon Rise	5952462.674	1.303
58	15:46:37	0.000	27.947	-0.000	PreCon Rise	5952462.674	1.303
59	15:46:38	-0.001	28.480	-0.000	PreCon Rise	5952462.677	1.303
60	15:46:39	-0.001	29.013	-0.000	PreCon Rise	5952462.681	1.303
61	15:46:40	-0.001	29.547	-0.000	PreCon Rise	5952462.684	1.303
62	15:46:41	-0.001	30.080	-0.000	PreCon Rise	5952462.688	1.303
63	15:46:42	-0.001	30.613	-0.000	PreCon Rise	5952462.691	1.303
64	15:46:43	-0.001	31.147	-0.000	PreCon Rise	5952462.695	1.303
65	15:46:44	-0.001	31.680	-0.000	PreCon Rise	5952462.698	1.303
66	15:46:45	-0.002	32.000	-0.000	PreCon Soak	5952462.705	1.303
67	15:46:46	-0.001	32.000	-0.000	PreCon Soak	5952462.709	1.303
68	15:46:47	-0.002	32.000	-0.000	PreCon Soak	5952462.716	1.303
69	15:46:48	0.000	32.000	-0.000	PreCon Soak	5952462.716	1.303
