Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99958E-1	-3.03576E-6	-1.89735E-2	-7.28678E+0	6.98115E+0	-4.40063E-1
-7.99976E-1	-1.77683E-6	-1.11052E-2	-3.08956E+1	-6.55174E+0	-8.73676E-1
-5.99951E-1	-9.26641E-7	-5.79151E-3	-4.65508E+1	6.68671E-2	-5.14855E-1
-3.99933E-1	-3.74326E-7	-2.33954E-3	-4.38819E+1	3.53753E+1	-1.30693E-1
-1.99988E-1	-1.07814E-7	-6.73838E-4	-5.72121E+2	-5.59130E+1	-2.45413E-1
6.41584E-5	4.69899E-10	2.93687E-6	-7.80889E+8	-4.34586E+4	-4.68357E-1
2.00054E-1	9.36673E-8	5.85421E-4	-9.35065E+2	-2.73659E+2	-3.48584E-1
4.00009E-1	3.12800E-7	1.95500E-3	-1.36699E+2	-5.10062E+1	-3.40276E-1
6.00000E-1	6.47067E-7	4.04417E-3	-1.19204E+2	-5.35960E+1	-9.20703E-1
8.00012E-1	1.18386E-6	7.39912E-3	-3.91295E+1	-2.97730E+1	-7.37278E-1
1.00002E+0	2.18789E-6	1.36743E-2	-8.01764E+0	-3.25538E+0	-3.48988E-1
1.20002E+0	3.30914E-6	2.06821E-2	-3.62112E+0	1.25702E+0	-2.86073E-1
1.40003E+0	4.67764E-6	2.92353E-2	-4.51075E+0	-3.84666E+0	-5.87683E-1
1.60002E+0	6.39424E-6	3.99640E-2	-1.67875E+0	-1.69390E+0	-3.41688E-1
1.80000E+0	8.65678E-6	5.41049E-2	-2.36005E+0	2.04444E+0	-7.31610E-1
1.99999E+0	1.13225E-5	7.07656E-2	-2.90442E-1	-1.95131E+0	-1.30846E-1
2.20022E+0	1.46650E-5	9.16562E-2	-7.05086E-1	-8.37934E-1	-4.52606E-1
2.40018E+0	1.88295E-5	1.17684E-1	-9.26808E-1	-2.02643E-1	-8.33302E-1
2.60017E+0	2.48687E-5	1.55429E-1	-8.17216E-2	1.05798E+0	-1.05129E-1
2.80013E+0	3.26866E-5	2.04291E-1	-5.47972E-1	5.51123E-1	-9.97783E-1
3.00005E+0	4.41791E-5	2.76119E-1	1.70408E-1	4.45012E-1	4.49330E-1
3.20009E+0	6.45056E-5	4.03160E-1	2.62295E-1	-1.82242E-1	1.07716E+0
3.40000E+0	8.88551E-5	5.55344E-1	2.29055E-1	-2.70612E-2	1.37667E+0
3.60004E+0	1.31188E-4	8.19925E-1	3.11762E-1	4.57776E-2	2.92924E+0
3.80003E+0	1.90837E-4	1.19273E+0	3.42355E-1	6.28158E-2	4.93920E+0
3.99998E+0	2.77035E-4	1.73147E+0	3.60969E-1	9.54368E-2	7.95778E+0
4.19999E+0	3.86941E-4	2.41838E+0	3.70591E-1	1.68070E-1	1.19817E+1
4.39995E+0	5.23540E-4	3.27212E+0	3.86645E-1	1.94185E-1	1.77190E+1
4.59992E+0	7.12860E-4	4.45537E+0	3.54388E-1	1.98060E-1	2.31187E+1
4.80031E+0	9.37168E-4	5.85730E+0	3.49449E-1	1.82087E-1	3.12753E+1
5.00026E+0	1.21750E-3	7.60938E+0	3.43200E-1	2.09879E-1	4.15661E+1
5.20035E+0	1.53642E-3	9.60262E+0	3.26855E-1	2.01965E-1	5.19550E+1
5.40033E+0	1.91526E-3	1.19704E+1	3.16089E-1	2.01407E-1	6.50411E+1
5.60024E+0	2.34941E-3	1.46838E+1	3.00289E-1	1.92060E-1	7.86021E+1
5.80032E+0	2.81681E-3	1.76051E+1	2.88350E-1	1.96482E-1	9.37259E+1
6.00031E+0	3.34391E-3	2.08994E+1	2.74069E-1	1.90052E-1	1.09400E+2
6.20028E+0	3.92904E-3	2.45565E+1	2.63265E-1	1.91073E-1	1.27591E+2
6.40027E+0	4.56337E-3	2.85211E+1	2.50691E-1	1.85039E-1	1.45664E+2
6.60022E+0	5.23958E-3	3.27474E+1	2.41352E-1	1.86581E-1	1.66049E+2
6.80022E+0	5.99318E-3	3.74574E+1	2.28953E-1	1.84389E-1	1.85634E+2
7.00019E+0	6.79435E-3	4.24647E+1	2.19979E-1	1.86887E-1	2.08146E+2
7.20017E+0	7.65753E-3	4.78596E+1	2.09365E-1	1.83659E-1	2.29650E+2
7.40022E+0	8.59401E-3	5.37126E+1	2.00437E-1	1.83791E-1	2.53599E+2
7.60020E+0	9.60333E-3	6.00208E+1	1.90657E-1	1.78053E-1	2.76841E+2
7.80020E+0	1.06930E-2	6.68312E+1	1.82390E-1	1.76896E-1	3.02647E+2
8.00022E+0	1.18452E-2	7.40325E+1	1.73996E-1	1.74852E-1	3.28030E+2
8.20015E+0	1.30823E-2	8.17644E+1	1.65001E-1	1.73098E-1	3.52146E+2
8.40015E+0	1.43928E-2	8.99550E+1	1.58410E-1	1.70139E-1	3.81018E+2
8.60010E+0	1.57759E-2	9.85994E+1	1.50220E-1	1.66149E-1	4.05468E+2
8.80015E+0	1.72520E-2	1.07825E+2	1.43787E-1	1.64631E-1	4.34290E+2
9.00015E+0	1.88024E-2	1.17515E+2	1.36534E-1	1.60782E-1	4.59656E+2
9.13742E+0	2.00015E-2	1.25009E+2	1.30686E-1	1.57557E-1	4.75165E+2
