	Timestamp	Filtered Rate: LiQ	Source Power: LiQ	Thickness: LiQ	State: LiQ	Fundamental  Frequency: LiQ	Current Z-Ratio: LiQ
0	17:01:51	-0.004	0.000	-0.001	Ready	1	000.000
1	17:01:52	0.004	0.000	-0.001	Ready	1	000.000
2	17:01:53	-0.009	0.213	-0.001	PreCon Rise	1	000.000
3	17:01:54	-0.018	0.480	-0.001	PreCon Rise	1	000.000
4	17:01:55	-0.008	0.747	-0.001	PreCon Rise	1	000.000
5	17:01:56	-0.009	1.013	-0.001	PreCon Rise	1	000.000
6	17:01:57	0.007	1.280	-0.001	PreCon Rise	1	000.000
7	17:01:58	0.029	1.547	-0.001	PreCon Rise	1	000.000
8	17:01:59	-0.001	1.813	-0.001	PreCon Rise	1	000.000
9	17:02:00	0.011	2.080	-0.001	PreCon Rise	1	000.000
10	17:02:01	-0.004	2.347	-0.001	PreCon Rise	1	000.000
11	17:02:02	-0.016	2.613	-0.001	PreCon Rise	1	000.000
12	17:02:03	0.003	2.880	-0.001	PreCon Rise	1	000.000
13	17:02:04	-0.014	3.147	-0.001	PreCon Rise	1	000.000
14	17:02:05	0.017	3.413	-0.001	PreCon Rise	1	000.000
15	17:02:06	-0.007	3.680	-0.001	PreCon Rise	1	000.000
16	17:02:07	0.024	3.947	-0.001	PreCon Rise	1	000.000
17	17:02:08	-0.006	4.213	-0.001	PreCon Rise	1	000.000
18	17:02:09	0.003	4.480	-0.001	PreCon Rise	1	000.000
19	17:02:10	-0.003	4.747	-0.001	PreCon Rise	1	000.000
20	17:02:11	-0.023	5.013	-0.001	PreCon Rise	1	000.000
21	17:02:12	0.041	5.280	-0.001	PreCon Rise	1	000.000
22	17:02:13	-0.015	5.547	-0.001	PreCon Rise	1	000.000
23	17:02:14	-0.003	5.813	-0.001	PreCon Rise	1	000.000
24	17:02:15	0.011	6.080	-0.001	PreCon Rise	1	000.000
25	17:02:16	-0.009	6.347	-0.001	PreCon Rise	1	000.000
