0.000E+0	0.000E+0	5.955E-7	1.830E-6	2.248E-7	-2.613E-7	8.896E-7	3.890E-7	2.419E-7	5.153E-7	-1.076E-6	-1.029E-6	-2.722E-7	1.260E-6	-2.072E-6	9.321E-7	2.151E-7	3.573E-7	-1.831E-6	1.073E-6	1.102E-6	1.906E-6	1.409E-6	9.613E-7	-3.768E-7	3.087E-7	2.734E-7	1.046E-6
0.000E+0	0.000E+0	5.777E-7	1.776E-6	2.181E-7	-2.535E-7	8.631E-7	3.774E-7	2.347E-7	4.999E-7	-1.043E-6	-9.986E-7	-2.641E-7	1.223E-6	-2.010E-6	9.043E-7	2.087E-7	3.467E-7	-1.777E-6	1.041E-6	1.069E-6	1.849E-6	1.367E-6	9.326E-7	-3.655E-7	2.995E-7	2.653E-7	1.015E-6
0.000E+0	0.000E+0	5.610E-7	1.724E-6	2.118E-7	-2.462E-7	8.380E-7	3.664E-7	2.279E-7	4.854E-7	-1.013E-6	-9.696E-7	-2.565E-7	1.187E-6	-1.952E-6	8.781E-7	2.027E-7	3.366E-7	-1.725E-6	1.011E-6	1.038E-6	1.795E-6	1.327E-6	9.056E-7	-3.549E-7	2.908E-7	2.576E-7	9.857E-7
0.000E+0	0.000E+0	5.452E-7	1.676E-6	2.058E-7	-2.393E-7	8.144E-7	3.561E-7	2.215E-7	4.717E-7	-9.846E-7	-9.423E-7	-2.492E-7	1.154E-6	-1.897E-6	8.534E-7	1.969E-7	3.271E-7	-1.677E-6	9.824E-7	1.009E-6	1.745E-6	1.290E-6	8.801E-7	-3.449E-7	2.826E-7	2.503E-7	9.580E-7
0.000E+0	0.000E+0	5.302E-7	1.630E-6	2.002E-7	-2.327E-7	7.921E-7	3.463E-7	2.154E-7	4.588E-7	-9.577E-7	-9.165E-7	-2.424E-7	1.122E-6	-1.845E-6	8.300E-7	1.916E-7	3.182E-7	-1.631E-6	9.554E-7	9.815E-7	1.697E-6	1.254E-6	8.559E-7	-3.355E-7	2.749E-7	2.435E-7	9.317E-7
0.000E+0	0.000E+0	5.161E-7	1.586E-6	1.949E-7	-2.265E-7	7.710E-7	3.371E-7	2.097E-7	4.466E-7	-9.321E-7	-8.921E-7	-2.359E-7	1.092E-6	-1.796E-6	8.079E-7	1.864E-7	3.097E-7	-1.587E-6	9.300E-7	9.553E-7	1.652E-6	1.221E-6	8.331E-7	-3.265E-7	2.676E-7	2.370E-7	9.069E-7
0.000E+0	0.000E+0	5.027E-7	1.545E-6	1.898E-7	-2.206E-7	7.510E-7	3.283E-7	2.042E-7	4.350E-7	-9.079E-7	-8.689E-7	-2.298E-7	1.064E-6	-1.749E-6	7.869E-7	1.816E-7	3.016E-7	-1.546E-6	9.058E-7	9.305E-7	1.609E-6	1.189E-6	8.115E-7	-3.180E-7	2.606E-7	2.308E-7	8.833E-7
0.000E+0	0.000E+0	4.900E-7	1.506E-6	1.850E-7	-2.150E-7	7.320E-7	3.200E-7	1.990E-7	4.240E-7	-8.849E-7	-8.469E-7	-2.240E-7	1.037E-6	-1.705E-6	7.670E-7	1.770E-7	2.940E-7	-1.507E-6	8.829E-7	9.070E-7	1.568E-6	1.159E-6	7.909E-7	-3.100E-7	2.540E-7	2.250E-7	8.609E-7
0.000E+0	0.000E+0	4.779E-7	1.469E-6	1.804E-7	-2.097E-7	7.139E-7	3.121E-7	1.941E-7	4.135E-7	-8.631E-7	-8.260E-7	-2.185E-7	1.011E-6	-1.663E-6	7.480E-7	1.726E-7	2.867E-7	-1.470E-6	8.611E-7	8.846E-7	1.529E-6	1.130E-6	7.714E-7	-3.023E-7	2.478E-7	2.194E-7	8.397E-7
0.000E+0	0.000E+0	4.664E-7	1.433E-6	1.761E-7	-2.047E-7	6.967E-7	3.046E-7	1.894E-7	4.035E-7	-8.423E-7	-8.061E-7	-2.132E-7	9.870E-7	-1.623E-6	7.300E-7	1.685E-7	2.798E-7	-1.434E-6	8.403E-7	8.633E-7	1.492E-6	1.103E-6	7.528E-7	-2.951E-7	2.418E-7	2.141E-7	8.195E-7
0.000E+0	0.000E+0	4.554E-7	1.400E-6	1.719E-7	-1.998E-7	6.803E-7	2.974E-7	1.850E-7	3.940E-7	-8.225E-7	-7.871E-7	-2.082E-7	9.637E-7	-1.585E-6	7.128E-7	1.645E-7	2.732E-7	-1.400E-6	8.206E-7	8.429E-7	1.457E-6	1.077E-6	7.351E-7	-2.881E-7	2.361E-7	2.091E-7	8.002E-7
0.000E+0	0.000E+0	4.449E-7	1.367E-6	1.680E-7	-1.953E-7	6.646E-7	2.906E-7	1.807E-7	3.850E-7	-8.036E-7	-7.690E-7	-2.034E-7	9.416E-7	-1.548E-6	6.964E-7	1.607E-7	2.670E-7	-1.368E-6	8.017E-7	8.236E-7	1.424E-6	1.052E-6	7.182E-7	-2.815E-7	2.307E-7	2.043E-7	7.818E-7
0.000E+0	0.000E+0	4.349E-7	1.337E-6	1.642E-7	-1.909E-7	6.497E-7	2.841E-7	1.767E-7	3.763E-7	-7.855E-7	-7.517E-7	-1.988E-7	9.204E-7	-1.513E-6	6.808E-7	1.571E-7	2.610E-7	-1.338E-6	7.837E-7	8.051E-7	1.392E-6	1.029E-6	7.021E-7	-2.752E-7	2.255E-7	1.997E-7	7.642E-7
0.000E+0	0.000E+0	4.254E-7	1.307E-6	1.606E-7	-1.867E-7	6.354E-7	2.778E-7	1.728E-7	3.681E-7	-7.682E-7	-7.352E-7	-1.945E-7	9.002E-7	-1.480E-6	6.658E-7	1.537E-7	2.552E-7	-1.308E-6	7.665E-7	7.874E-7	1.361E-6	1.006E-6	6.866E-7	-2.691E-7	2.205E-7	1.953E-7	7.474E-7
