Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-7.59480E-5	-4.74675E-1	4.26165E-1	-1.65214E-2	6.43884E-1
-7.99978E-1	-4.02396E-5	-2.51497E-1	-1.82152E-1	-7.07453E-1	-1.16653E-1
-5.99957E-1	-2.07080E-5	-1.29425E-1	-1.84760E+0	-1.09240E+0	-4.56664E-1
-3.99946E-1	-1.03312E-5	-6.45700E-2	-6.47919E+0	-2.06502E+0	-5.32602E-1
-1.99988E-1	-3.18570E-6	-1.99106E-2	-9.75114E+0	-4.42991E+0	-1.23593E-1
8.77857E-5	1.16572E-9	7.28575E-6	-2.44201E+8	-1.02554E+4	-4.97159E-1
2.00095E-1	1.07370E-5	6.71063E-2	-1.66036E-1	-1.68599E+0	-7.09662E-3
4.00034E-1	2.07401E-5	1.29626E-1	-3.20036E+0	-5.65997E-1	-5.28246E-1
6.00030E-1	2.04302E-5	1.27689E-1	2.29661E-1	-4.46823E-1	5.60096E-2
8.00035E-1	4.67487E-5	2.92179E-1	-4.10590E-1	-5.36368E-1	-3.05504E-1
1.00004E+0	5.73677E-5	3.58548E-1	-1.35182E-1	-1.55292E-1	-1.54288E-1
1.20005E+0	6.69906E-5	4.18691E-1	-1.18304E-1	1.04723E-1	-1.89210E-1
1.40006E+0	9.18748E-5	5.74217E-1	7.08143E-2	-2.64656E-1	1.81215E-1
1.60006E+0	1.09941E-4	6.87131E-1	-1.94015E-1	-2.08713E-1	-6.78989E-1
1.80005E+0	1.47906E-4	9.24413E-1	1.92993E-1	2.29332E-2	1.02221E+0
2.00003E+0	1.53250E-4	9.57813E-1	1.30384E-2	7.45067E-2	7.95046E-2
2.20048E+0	1.68041E-4	1.05026E+0	9.93101E-3	-1.09603E-1	7.30561E-2
2.40045E+0	3.61079E-4	2.25674E+0	2.52689E-2	-5.12781E-2	4.35724E-1
2.60040E+0	1.16724E-3	7.29525E+0	-4.83990E-3	-1.37722E-2	-2.92258E-1
2.80041E+0	1.38132E-3	8.63325E+0	-8.66560E-4	-2.85633E-2	-6.66876E-2
3.00035E+0	8.99732E-4	5.62332E+0	2.60862E-2	9.49199E-3	1.40096E+0
3.20039E+0	3.52568E-4	2.20355E+0	2.46218E-1	-5.43650E-3	5.52708E+0
3.40031E+0	3.42531E-4	2.14082E+0	4.67793E-1	1.57488E-1	1.08393E+1
3.60032E+0	3.45784E-4	2.16115E+0	8.12284E-1	2.88141E-1	2.01180E+1
3.80034E+0	4.76249E-4	2.97656E+0	9.21464E-1	3.82845E-1	3.31791E+1
4.00021E+0	6.57951E-4	4.11219E+0	9.04724E-1	4.26711E-1	4.73721E+1
4.20018E+0	9.00375E-4	5.62734E+0	8.73184E-1	4.60710E-1	6.56942E+1
4.40017E+0	1.12900E-3	7.05625E+0	8.69044E-1	4.55409E-1	8.58885E+1
4.60023E+0	1.40244E-3	8.76525E+0	8.23551E-1	4.68546E-1	1.05702E+2
4.80059E+0	1.71308E-3	1.07068E+1	7.77683E-1	4.55426E-1	1.27235E+2
5.00051E+0	2.04569E-3	1.27856E+1	7.52637E-1	4.59877E-1	1.53169E+2
5.20058E+0	2.41925E-3	1.51203E+1	7.08969E-1	4.48220E-1	1.77456E+2
5.40056E+0	2.82227E-3	1.76392E+1	6.80959E-1	4.43672E-1	2.06485E+2
5.60051E+0	3.25928E-3	2.03705E+1	6.40664E-1	4.33393E-1	2.32653E+2
5.80058E+0	3.73666E-3	2.33541E+1	6.13673E-1	4.26864E-1	2.64620E+2
6.00057E+0	4.25668E-3	2.66042E+1	5.82622E-1	4.23566E-1	2.96061E+2
6.20057E+0	4.82504E-3	3.01565E+1	5.51353E-1	4.11209E-1	3.28165E+2
6.40056E+0	5.42769E-3	3.39231E+1	5.31883E-1	4.05379E-1	3.67603E+2
6.60050E+0	6.06779E-3	3.79237E+1	5.06321E-1	4.00751E-1	4.03426E+2
6.80050E+0	6.76444E-3	4.22778E+1	4.85531E-1	3.96491E-1	4.44345E+2
7.00045E+0	7.51672E-3	4.69795E+1	4.62169E-1	3.85608E-1	4.83821E+2
7.20045E+0	8.31679E-3	5.19799E+1	4.43499E-1	3.81640E-1	5.28370E+2
7.40046E+0	9.17387E-3	5.73367E+1	4.22839E-1	3.74658E-1	5.71106E+2
7.60046E+0	1.00933E-2	6.30831E+1	4.06283E-1	3.70064E-1	6.20057E+2
7.80046E+0	1.10568E-2	6.91050E+1	3.89114E-1	3.63648E-1	6.67662E+2
8.00046E+0	1.20871E-2	7.55444E+1	3.71792E-1	3.55084E-1	7.15266E+2
8.20042E+0	1.31646E-2	8.22788E+1	3.57954E-1	3.49699E-1	7.68779E+2
8.40047E+0	1.43145E-2	8.94656E+1	3.41864E-1	3.42810E-1	8.17830E+2
8.60039E+0	1.55094E-2	9.69338E+1	3.29720E-1	3.38113E-1	8.74961E+2
8.80046E+0	1.67833E-2	1.04896E+2	3.15356E-1	3.30655E-1	9.26646E+2
9.00046E+0	1.81062E-2	1.13164E+2	3.04166E-1	3.27036E-1	9.86128E+2
9.20037E+0	1.95029E-2	1.21893E+2	2.91115E-1	3.20261E-1	1.03920E+3
9.23804E+0	2.00021E-2	1.25013E+2	2.85948E-1	3.15555E-1	1.05117E+3
