Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99973E-1	-4.92840E-3	-3.08025E+1	-2.39180E-3	-8.85561E-4	-2.34504E-1
-7.99992E-1	-1.23100E-3	-7.69375E+0	9.61498E-3	-1.17725E-2	1.88374E-1
-5.99948E-1	-9.72333E-4	-6.07708E+0	2.04556E-2	1.79200E-4	2.37394E-1
-3.99961E-1	-7.27628E-4	-4.54767E+0	1.53277E-2	1.69487E-2	8.87428E-2
-2.00008E-1	-1.12043E-3	-7.00269E+0	2.08351E-2	4.45311E-3	9.28878E-2
4.05073E-5	1.64484E-8	1.02803E-4	3.22395E+7	-2.56395E+1	4.27341E-1
2.00027E-1	1.24328E-3	7.77050E+0	-6.09140E-2	7.02884E-3	-3.01373E-1
3.99981E-1	2.42256E-3	1.51410E+1	8.39926E-4	-5.32479E-3	1.61914E-2
5.99979E-1	2.41586E-3	1.50991E+1	-3.02113E-4	1.05198E-2	-8.71179E-3
7.99993E-1	2.09191E-3	1.30744E+1	-5.34257E-4	1.14786E-2	-1.77873E-2
9.99992E-1	1.96823E-3	1.23014E+1	7.52590E-3	5.06579E-3	2.94687E-1
1.20001E+0	2.00769E-3	1.25481E+1	-1.27117E-4	1.03045E-2	-6.09276E-3
1.40001E+0	2.13029E-3	1.33143E+1	8.34923E-3	7.06676E-3	4.95389E-1
1.60001E+0	2.23961E-3	1.39976E+1	4.39021E-3	3.53115E-3	3.12976E-1
1.79999E+0	2.59083E-3	1.61927E+1	2.76035E-3	-2.82709E-3	2.56096E-1
1.99998E+0	2.94284E-3	1.83927E+1	3.03001E-3	4.92346E-3	3.54786E-1
2.20003E+0	3.47400E-3	2.17125E+1	-3.80116E-3	-6.54716E-5	-5.77969E-1
2.40001E+0	3.89937E-3	2.43711E+1	8.18415E-4	4.26114E-3	1.52374E-1
2.59995E+0	4.54369E-3	2.83981E+1	1.48875E-3	4.06899E-3	3.49886E-1
2.79992E+0	5.34724E-3	3.34202E+1	7.88377E-4	1.72802E-3	2.34822E-1
2.99984E+0	6.47673E-3	4.04796E+1	5.69568E-4	-8.67776E-4	2.20155E-1
3.19987E+0	7.33107E-3	4.58192E+1	1.65771E-3	3.57590E-3	7.73638E-1
3.39985E+0	7.57591E-3	4.73494E+1	1.96574E-3	-1.67614E-4	1.00728E+0
3.59984E+0	1.18884E-2	7.43025E+1	1.44179E-3	1.30736E-3	1.22755E+0
3.79984E+0	1.28163E-2	8.01019E+1	4.42232E-3	2.77041E-3	4.28458E+0
3.99977E+0	1.31125E-2	8.19531E+1	1.11569E-2	5.57012E-3	1.16411E+1
4.19974E+0	1.21806E-2	7.61287E+1	2.42748E-2	1.24513E-2	2.47045E+1
4.39976E+0	1.19236E-2	7.45225E+1	3.42473E-2	2.00686E-2	3.57432E+1
4.59973E+0	1.71608E-2	1.07255E+2	9.50034E-3	6.26049E-3	1.49190E+1
4.48167E+0	2.00004E-2	1.25003E+2	6.30775E-3	4.25019E-3	1.12482E+1
