Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99987E-1	-6.60932E-4	-4.13083E+0	1.77756E-3	2.82054E-2	2.33725E-2
-8.00006E-1	-5.10526E-4	-3.19079E+0	-7.85003E-2	9.77954E-3	-6.37841E-1
-5.99978E-1	-3.14268E-4	-1.96418E+0	7.31480E-2	3.48824E-2	2.74390E-1
-3.99967E-1	-1.98114E-4	-1.23821E+0	-1.97824E-1	5.03254E-2	-3.11853E-1
-2.00010E-1	-3.20586E-4	-2.00366E+0	4.66353E-2	-6.94975E-2	5.94896E-2
3.25680E-5	-2.05881E-8	-1.28676E-4	2.41375E+7	1.30688E+3	3.21980E-1
2.00020E-1	9.22088E-4	5.76305E+0	5.03742E-2	1.23149E-2	1.84835E-1
3.99967E-1	1.38339E-3	8.64619E+0	1.27690E-2	1.42338E-2	1.40558E-1
5.99968E-1	6.32234E-4	3.95146E+0	2.47329E-2	5.55696E-3	1.86643E-1
7.99983E-1	6.99014E-4	4.36884E+0	-1.63025E-4	2.69841E-2	-1.81364E-3
9.99989E-1	8.01247E-4	5.00779E+0	-1.77564E-2	-9.46672E-3	-2.83039E-1
1.19999E+0	9.06898E-4	5.66811E+0	7.84594E-4	1.99706E-3	1.69868E-2
1.39999E+0	1.14052E-3	7.12825E+0	1.41361E-2	-1.11518E-2	4.49042E-1
1.59999E+0	1.33114E-3	8.31963E+0	-1.26181E-3	1.86996E-2	-5.34645E-2
1.79998E+0	1.46389E-3	9.14931E+0	8.26172E-4	-1.28827E-3	4.33088E-2
1.99997E+0	1.62200E-3	1.01375E+1	4.82534E-3	7.16286E-3	3.11410E-1
2.19995E+0	1.86205E-3	1.16378E+1	-1.82976E-3	1.16436E-3	-1.49117E-1
2.39990E+0	2.10482E-3	1.31551E+1	5.86511E-3	-6.25333E-4	5.89406E-1
2.59982E+0	2.52864E-3	1.58040E+1	4.20290E-3	9.37179E-3	5.49679E-1
2.79978E+0	3.04426E-3	1.90266E+1	3.63961E-3	5.03321E-3	6.17150E-1
2.99970E+0	3.53822E-3	2.21139E+1	3.96775E-3	4.67271E-3	8.37793E-1
3.19977E+0	4.29662E-3	2.68539E+1	1.09135E-2	7.31325E-3	2.98497E+0
3.39976E+0	4.04881E-3	2.53051E+1	5.11532E-2	2.00161E-2	1.40081E+1
3.59978E+0	2.68762E-3	1.67976E+1	2.06218E-1	9.36161E-2	3.96918E+1
3.79976E+0	2.30573E-3	1.44108E+1	4.24802E-1	2.01247E-1	7.40426E+1
3.99971E+0	2.42156E-3	1.51348E+1	5.48107E-1	2.57205E-1	1.05613E+2
4.19970E+0	2.76575E-3	1.72859E+1	6.26589E-1	3.20499E-1	1.44792E+2
4.39970E+0	3.13600E-3	1.96000E+1	6.84895E-1	3.63695E-1	1.87998E+2
4.59969E+0	3.28456E-3	2.05285E+1	7.84869E-1	4.31089E-1	2.35903E+2
4.80002E+0	3.63935E-3	2.27459E+1	8.11058E-1	4.65679E-1	2.81870E+2
5.00000E+0	3.58214E-3	2.23884E+1	9.68828E-1	5.72763E-1	3.45215E+2
5.19999E+0	4.12228E-3	2.57643E+1	9.27633E-1	5.74039E-1	3.95591E+2
5.40000E+0	4.73638E-3	2.96024E+1	8.80021E-1	5.62608E-1	4.47779E+2
5.59997E+0	5.38357E-3	3.36473E+1	8.38837E-1	5.56603E-1	5.03111E+2
5.80001E+0	6.09235E-3	3.80772E+1	7.95525E-1	5.47981E-1	5.59239E+2
5.99997E+0	6.85302E-3	4.28314E+1	7.57052E-1	5.35502E-1	6.19280E+2
6.19999E+0	7.66750E-3	4.79219E+1	7.18831E-1	5.24962E-1	6.79833E+2
6.40003E+0	8.52819E-3	5.33012E+1	6.84703E-1	5.17610E-1	7.43483E+2
6.59995E+0	9.44987E-3	5.90617E+1	6.51514E-1	5.08187E-1	8.08389E+2
6.79997E+0	1.04304E-2	6.51900E+1	6.22052E-1	4.97410E-1	8.77738E+2
6.99993E+0	1.14654E-2	7.16587E+1	5.90211E-1	4.85987E-1	9.42367E+2
7.19996E+0	1.25477E-2	7.84231E+1	5.63456E-1	4.79132E-1	1.01271E+3
7.39996E+0	1.36872E-2	8.55450E+1	5.38520E-1	4.70327E-1	1.08512E+3
7.59996E+0	1.48848E-2	9.30300E+1	5.14552E-1	4.59648E-1	1.15801E+3
7.79997E+0	1.61335E-2	1.00834E+2	4.90984E-1	4.51165E-1	1.22919E+3
7.99996E+0	1.74427E-2	1.09017E+2	4.69951E-1	4.43133E-1	1.30462E+3
8.19987E+0	1.88027E-2	1.17517E+2	4.49821E-1	4.35196E-1	1.37974E+3
8.36385E+0	2.00008E-2	1.25005E+2	4.31260E-1	4.24970E-1	1.43524E+3
