	Timestamp	Filtered Rate: AlQ3	Source Power: AlQ3	Thickness: AlQ3	State: AlQ3	Fundamental  Frequency: AlQ3	Current Z-Ratio: AlQ3
60	14:25:45	0.006	14.300	-0.000	PreCon Rise	5974171.244	0.585
61	14:25:46	0.006	14.550	-0.000	PreCon Rise	5974171.248	0.585
62	14:25:47	0.000	14.800	-0.000	PreCon Rise	5974171.255	0.585
63	14:25:48	-0.006	15.050	-0.000	PreCon Rise	5974171.265	0.585
64	14:25:49	0.000	15.300	-0.000	PreCon Rise	5974171.265	0.585
65	14:25:50	0.006	15.550	-0.000	PreCon Rise	5974171.269	0.585
66	14:25:51	0.000	15.800	-0.000	PreCon Rise	5974171.272	0.585
67	14:25:52	0.000	16.050	-0.000	PreCon Rise	5974171.276	0.585
68	14:25:53	0.000	16.300	-0.000	PreCon Rise	5974171.279	0.585
69	14:25:54	0.000	16.550	-0.000	PreCon Rise	5974171.283	0.585
70	14:25:55	0.006	16.800	-0.000	PreCon Rise	5974171.279	0.585
71	14:25:56	0.000	17.050	-0.000	PreCon Rise	5974171.283	0.585
72	14:25:57	0.000	17.300	-0.000	PreCon Rise	5974171.290	0.585
73	14:25:58	0.000	17.550	-0.000	PreCon Rise	5974171.290	0.585
74	14:25:59	0.000	17.825	-0.000	PreCon Rise	5974171.297	0.585
75	14:26:00	0.000	18.050	-0.000	PreCon Rise	5974171.300	0.585
76	14:26:01	0.000	18.300	-0.000	PreCon Rise	5974171.304	0.585
77	14:26:02	-0.006	18.550	-0.000	PreCon Rise	5974171.307	0.585
78	14:26:03	0.000	18.800	-0.000	PreCon Rise	5974171.311	0.585
79	14:26:04	0.000	19.050	-0.000	PreCon Rise	5974171.314	0.585
80	14:26:05	0.000	19.300	-0.000	PreCon Rise	5974171.311	0.585
81	14:26:06	0.000	19.550	-0.000	PreCon Rise	5974171.314	0.585
82	14:26:07	0.000	19.800	-0.000	PreCon Rise	5974171.318	0.585
83	14:26:08	0.000	20.050	-0.000	PreCon Rise	5974171.321	0.585
84	14:26:09	0.000	20.300	-0.000	PreCon Rise	5974171.321	0.585
85	14:26:10	-0.006	20.550	-0.000	PreCon Rise	5974171.325	0.585
86	14:26:11	0.006	20.800	-0.000	PreCon Rise	5974171.325	0.585
87	14:26:12	0.000	21.050	-0.000	PreCon Rise	5974171.328	0.585
88	14:26:13	0.006	21.300	-0.000	PreCon Rise	5974171.332	0.585
89	14:26:14	-0.006	21.550	-0.000	PreCon Rise	5974171.339	0.585
90	14:26:15	0.000	21.800	-0.000	PreCon Rise	5974171.342	0.585
91	14:26:16	0.000	22.050	-0.000	PreCon Rise	5974171.346	0.585
92	14:26:17	0.000	22.300	-0.000	PreCon Rise	5974171.349	0.585
93	14:26:18	-0.006	22.550	-0.000	PreCon Rise	5974171.353	0.585
94	14:26:19	-0.006	22.800	-0.000	PreCon Rise	5974171.356	0.585
95	14:26:20	0.000	23.050	-0.000	PreCon Rise	5974171.356	0.585
96	14:26:21	0.000	23.300	-0.000	PreCon Rise	5974171.363	0.585
97	14:26:22	0.000	23.550	-0.000	PreCon Rise	5974171.367	0.585
98	14:26:23	0.000	23.800	-0.000	PreCon Rise	5974171.374	0.585
99	14:26:24	0.000	24.050	-0.000	PreCon Rise	5974171.377	0.585
100	14:26:25	0.000	24.300	-0.000	PreCon Rise	5974171.377	0.585
101	14:26:26	0.006	24.550	-0.000	PreCon Rise	5974171.381	0.585
102	14:26:27	0.006	24.800	-0.000	PreCon Rise	5974171.384	0.585
103	14:26:28	0.000	25.050	-0.000	PreCon Rise	5974171.394	0.585
104	14:26:29	0.000	25.300	-0.000	PreCon Rise	5974171.405	0.585
105	14:26:30	0.000	25.550	-0.000	PreCon Rise	5974171.405	0.585
106	14:26:31	0.000	25.800	-0.000	PreCon Rise	5974171.408	0.585
107	14:26:32	0.000	26.050	-0.000	PreCon Rise	5974171.412	0.585
108	14:26:33	0.000	26.300	-0.000	PreCon Rise	5974171.422	0.585
109	14:26:34	-0.006	26.550	-0.000	PreCon Rise	5974171.426	0.585
110	14:26:35	0.000	26.800	-0.000	PreCon Rise	5974171.426	0.585
111	14:26:36	0.006	27.050	-0.000	PreCon Rise	5974171.426	0.585
112	14:26:37	0.000	27.300	-0.000	PreCon Rise	5974171.433	0.585
113	14:26:38	0.006	27.550	-0.000	PreCon Rise	5974171.429	0.585
114	14:26:39	0.012	27.800	-0.000	PreCon Rise	5974171.429	0.585
115	14:26:40	0.000	28.050	-0.000	PreCon Rise	5974171.440	0.585
116	14:26:41	0.000	28.300	-0.000	PreCon Rise	5974171.440	0.585
117	14:26:42	-0.006	28.550	-0.000	PreCon Rise	5974171.447	0.585
118	14:26:43	0.000	28.800	-0.000	PreCon Rise	5974171.450	0.585
119	14:26:44	0.000	29.050	-0.000	PreCon Rise	5974171.450	0.585
120	14:26:45	0.000	29.300	-0.000	PreCon Rise	5974171.454	0.585
121	14:26:46	-0.006	29.550	-0.000	PreCon Rise	5974171.461	0.585
122	14:26:47	0.000	29.800	-0.000	PreCon Rise	5974171.461	0.585
123	14:26:48	0.006	30.000	-0.000	PreCon Soak	5974171.468	0.585
124	14:26:49	0.000	30.000	-0.000	PreCon Soak	5974171.468	0.585
125	14:26:50	-0.006	30.000	-0.000	PreCon Soak	5974171.475	0.585
126	14:26:51	0.006	30.000	-0.000	PreCon Soak	5974171.468	0.585
127	14:26:52	0.000	30.000	-0.000	PreCon Soak	5974171.475	0.585
128	14:26:53	0.006	30.000	-0.000	PreCon Soak	5974171.478	0.585
129	14:26:54	0.006	30.000	-0.000	PreCon Soak	5974171.482	0.585
130	14:26:55	0.000	30.000	-0.000	PreCon Soak	5974171.485	0.585
131	14:26:56	0.000	30.000	-0.000	PreCon Soak	5974171.489	0.585
132	14:26:57	-0.006	30.000	-0.000	PreCon Soak	5974171.499	0.585
133	14:26:58	0.000	30.000	-0.000	PreCon Soak	5974171.499	0.585
134	14:26:59	0.000	30.000	-0.000	PreCon Soak	5974171.503	0.585
135	14:27:00	0.006	30.000	-0.000	PreCon Soak	5974171.506	0.585
136	14:27:01	-0.006	30.000	-0.000	PreCon Soak	5974171.513	0.585
137	14:27:02	0.000	30.000	-0.000	PreCon Soak	5974171.513	0.585
138	14:27:03	0.000	30.000	-0.000	PreCon Soak	5974171.513	0.585
139	14:27:04	-0.006	30.000	-0.000	PreCon Soak	5974171.517	0.585
140	14:27:05	-0.006	30.000	-0.000	PreCon Soak	5974171.524	0.585
141	14:27:06	0.006	30.000	-0.000	PreCon Soak	5974171.520	0.585
142	14:27:07	-0.006	30.000	-0.000	PreCon Soak	5974171.531	0.585
143	14:27:08	-0.006	30.000	-0.000	PreCon Soak	5974171.531	0.585
144	14:27:09	0.000	30.000	-0.000	PreCon Soak	5974171.531	0.585
145	14:27:10	-0.006	30.000	-0.000	PreCon Soak	5974171.534	0.585
146	14:27:11	0.006	30.000	-0.000	PreCon Soak	5974171.534	0.585
147	14:27:12	-0.006	30.000	-0.000	PreCon Soak	5974171.541	0.585
148	14:27:13	-0.006	30.000	-0.000	PreCon Soak	5974171.545	0.585
149	14:27:14	0.000	30.000	-0.000	PreCon Soak	5974171.545	0.585
150	14:27:15	0.000	30.000	-0.000	PreCon Soak	5974171.541	0.585
151	14:27:16	0.000	30.000	-0.000	PreCon Soak	5974171.545	0.585
152	14:27:17	0.000	30.000	-0.000	PreCon Soak	5974171.545	0.585
153	14:27:18	0.000	30.000	-0.000	PreCon Soak	5974171.552	0.585
154	14:27:19	0.000	30.000	-0.000	PreCon Soak	5974171.552	0.585
155	14:27:20	0.000	30.000	-0.000	PreCon Soak	5974171.555	0.585
156	14:27:22	-0.006	30.000	-0.000	PreCon Soak	5974171.562	0.585
157	14:27:22	0.000	30.000	-0.000	PreCon Soak	5974171.562	0.585
158	14:27:23	0.006	30.000	-0.000	PreCon Soak	5974171.562	0.585
159	14:27:24	-0.006	30.000	-0.000	PreCon Soak	5974171.569	0.585
160	14:27:25	-0.006	30.000	-0.000	PreCon Soak	5974171.573	0.585
161	14:27:26	0.000	30.000	-0.000	PreCon Soak	5974171.573	0.585
162	14:27:27	-0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
163	14:27:28	-0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
164	14:27:29	-0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
165	14:27:30	0.000	30.000	-0.000	PreCon Soak	5974171.580	0.585
166	14:27:31	0.000	30.000	-0.000	PreCon Soak	5974171.576	0.585
167	14:27:32	0.000	30.000	-0.000	PreCon Soak	5974171.580	0.585
168	14:27:33	0.000	30.000	-0.000	PreCon Soak	5974171.580	0.585
169	14:27:34	0.000	30.000	-0.000	PreCon Soak	5974171.583	0.585
170	14:27:35	0.000	30.000	-0.000	PreCon Soak	5974171.583	0.585
171	14:27:36	0.000	30.000	-0.000	PreCon Soak	5974171.583	0.585
172	14:27:37	0.000	30.000	-0.000	PreCon Soak	5974171.587	0.585
173	14:27:38	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
174	14:27:39	0.000	30.000	-0.000	PreCon Soak	5974171.587	0.585
175	14:27:40	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
176	14:27:41	0.000	30.000	-0.000	PreCon Soak	5974171.594	0.585
177	14:27:42	0.012	30.000	-0.000	PreCon Soak	5974171.597	0.585
178	14:27:43	0.006	30.000	-0.000	PreCon Soak	5974171.594	0.585
179	14:27:44	0.000	30.000	-0.000	PreCon Soak	5974171.594	0.585
180	14:27:45	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
181	14:27:46	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
182	14:27:47	0.000	30.000	-0.000	PreCon Soak	5974171.604	0.585
183	14:27:48	-0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
184	14:27:49	-0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
185	14:27:50	-0.006	30.000	-0.000	PreCon Soak	5974171.604	0.585
186	14:27:51	-0.006	30.000	-0.000	PreCon Soak	5974171.604	0.585
187	14:27:52	0.000	30.000	-0.000	PreCon Soak	5974171.608	0.585
188	14:27:53	0.000	30.000	-0.000	PreCon Soak	5974171.608	0.585
189	14:27:54	-0.006	30.000	-0.000	PreCon Soak	5974171.615	0.585
190	14:27:55	0.000	30.000	-0.000	PreCon Soak	5974171.608	0.585
191	14:27:56	0.000	30.000	-0.000	PreCon Soak	5974171.611	0.585
192	14:27:57	0.000	30.000	-0.000	PreCon Soak	5974171.615	0.585
193	14:27:58	-0.006	30.000	-0.000	PreCon Soak	5974171.608	0.585
194	14:27:59	0.000	30.000	-0.000	PreCon Soak	5974171.601	0.585
195	14:28:00	0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
196	14:28:01	0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
197	14:28:02	0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
198	14:28:03	-0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
199	14:28:04	0.000	30.000	-0.000	PreCon Soak	5974171.601	0.585
200	14:28:05	0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
201	14:28:06	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
202	14:28:07	-0.006	30.000	-0.000	PreCon Soak	5974171.594	0.585
203	14:28:08	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
204	14:28:09	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
205	14:28:10	0.000	30.000	-0.000	PreCon Soak	5974171.594	0.585
206	14:28:11	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
207	14:28:12	0.000	30.000	-0.000	PreCon Soak	5974171.601	0.585
208	14:28:13	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
209	14:28:14	-0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
210	14:28:15	0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
211	14:28:16	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
212	14:28:17	-0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
213	14:28:18	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
214	14:28:19	-0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
215	14:28:20	-0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
216	14:28:21	0.000	30.000	-0.000	PreCon Soak	5974171.604	0.585
217	14:28:22	0.006	30.000	-0.000	PreCon Soak	5974171.597	0.585
218	14:28:23	0.000	30.000	-0.000	PreCon Soak	5974171.604	0.585
219	14:28:24	-0.006	30.000	-0.000	PreCon Soak	5974171.608	0.585
220	14:28:25	0.000	30.000	-0.000	PreCon Soak	5974171.604	0.585
221	14:28:26	0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
222	14:28:27	-0.006	30.000	-0.000	PreCon Soak	5974171.604	0.585
223	14:28:28	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
224	14:28:29	0.000	30.000	-0.000	PreCon Soak	5974171.601	0.585
225	14:28:30	-0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
226	14:28:31	0.000	30.000	-0.000	PreCon Soak	5974171.601	0.585
227	14:28:32	0.006	30.000	-0.000	PreCon Soak	5974171.601	0.585
228	14:28:33	0.000	30.000	-0.000	PreCon Soak	5974171.597	0.585
229	14:28:34	-0.006	30.000	-0.000	PreCon Soak	5974171.594	0.585
230	14:28:35	0.006	30.000	-0.000	PreCon Soak	5974171.594	0.585
231	14:28:36	0.006	30.000	-0.000	PreCon Soak	5974171.594	0.585
232	14:28:37	0.000	30.000	-0.000	PreCon Soak	5974171.594	0.585
233	14:28:38	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
234	14:28:39	0.000	30.000	-0.000	PreCon Soak	5974171.587	0.585
235	14:28:40	0.000	30.000	-0.000	PreCon Soak	5974171.587	0.585
236	14:28:41	-0.006	30.000	-0.000	PreCon Soak	5974171.587	0.585
237	14:28:42	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
238	14:28:43	0.000	30.000	-0.000	PreCon Soak	5974171.583	0.585
239	14:28:44	0.012	30.000	-0.000	PreCon Soak	5974171.580	0.585
240	14:28:45	-0.006	30.000	-0.000	PreCon Soak	5974171.587	0.585
241	14:28:46	0.000	30.000	-0.000	PreCon Soak	5974171.590	0.585
242	14:28:47	0.006	30.000	-0.000	PreCon Soak	5974171.580	0.585
243	14:28:48	0.006	30.000	-0.000	PreCon Soak	5974171.580	0.585
244	14:28:49	0.000	30.000	-0.000	PreCon Soak	5974171.587	0.585
245	14:28:50	0.000	30.000	-0.000	PreCon Soak	5974171.576	0.585
246	14:28:51	0.000	30.000	-0.000	PreCon Soak	5974171.580	0.585
247	14:28:52	0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
248	14:28:53	-0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
249	14:28:54	0.000	30.000	-0.000	PreCon Soak	5974171.576	0.585
250	14:28:55	0.000	30.000	-0.000	PreCon Soak	5974171.569	0.585
251	14:28:56	0.000	30.000	-0.000	PreCon Soak	5974171.576	0.585
252	14:28:57	-0.006	30.000	-0.000	PreCon Soak	5974171.576	0.585
253	14:28:58	0.018	30.000	-0.000	PreCon Soak	5974171.566	0.585
254	14:28:59	0.000	30.000	-0.000	PreCon Soak	5974171.569	0.585
255	14:29:00	0.000	30.000	-0.000	PreCon Soak	5974171.573	0.585
256	14:29:01	0.000	30.000	-0.000	PreCon Soak	5974171.573	0.585
257	14:29:02	0.000	30.000	-0.000	PreCon Soak	5974171.573	0.585
258	14:29:03	0.006	30.000	-0.000	PreCon Soak	5974171.566	0.585
259	14:29:04	0.000	30.000	-0.000	PreCon Soak	5974171.569	0.585
260	14:29:05	0.000	30.000	-0.000	PreCon Soak	5974171.569	0.585
261	14:29:06	0.006	30.000	-0.000	PreCon Soak	5974171.562	0.585
262	14:29:07	0.000	30.000	-0.000	PreCon Soak	5974171.559	0.585
263	14:29:08	0.000	30.000	-0.000	PreCon Soak	5974171.559	0.585
264	14:29:09	0.000	30.000	-0.000	PreCon Soak	5974171.555	0.585
265	14:29:10	0.006	30.000	-0.000	PreCon Soak	5974171.552	0.585
266	14:29:11	-0.006	30.000	-0.000	PreCon Soak	5974171.552	0.585
267	14:29:12	0.000	30.000	-0.000	PreCon Soak	5974171.548	0.585
268	14:29:13	0.006	30.000	-0.000	PreCon Soak	5974171.534	0.585
269	14:29:14	0.006	30.000	-0.000	PreCon Soak	5974171.524	0.585
270	14:29:15	-0.006	30.000	-0.000	PreCon Soak	5974171.524	0.585
271	14:29:16	0.000	30.000	-0.000	PreCon Soak	5974171.524	0.585
272	14:29:17	0.000	30.000	-0.000	PreCon Soak	5974171.524	0.585
273	14:29:18	0.000	30.000	-0.000	PreCon Soak	5974171.524	0.585
274	14:29:19	0.006	30.000	-0.000	PreCon Soak	5974171.517	0.585
275	14:29:20	0.006	30.000	-0.000	PreCon Soak	5974171.513	0.585
276	14:29:21	-0.006	30.000	-0.000	PreCon Soak	5974171.513	0.585
277	14:29:22	-0.006	30.000	-0.000	PreCon Soak	5974171.510	0.585
278	14:29:23	0.000	30.000	-0.000	PreCon Soak	5974171.506	0.585
279	14:29:24	0.000	30.000	-0.000	PreCon Soak	5974171.506	0.585
280	14:29:25	-0.006	30.000	-0.000	PreCon Soak	5974171.499	0.585
281	14:29:26	0.000	30.000	-0.000	PreCon Soak	5974171.496	0.585
282	14:29:27	0.000	30.000	-0.000	PreCon Soak	5974171.496	0.585
283	14:29:28	-0.012	30.000	-0.000	PreCon Soak	5974171.492	0.585
284	14:29:29	-0.006	30.000	-0.000	PreCon Soak	5974171.492	0.585
285	14:29:30	0.000	30.000	-0.000	PreCon Soak	5974171.489	0.585
286	14:29:31	-0.012	30.000	-0.000	PreCon Soak	5974171.485	0.585
287	14:29:32	0.006	30.000	-0.000	PreCon Soak	5974171.482	0.585
288	14:29:33	-0.006	30.000	-0.000	PreCon Soak	5974171.478	0.585
289	14:29:34	0.000	30.000	-0.000	PreCon Soak	5974171.471	0.585
290	14:29:35	0.000	30.000	-0.000	PreCon Soak	5974171.464	0.585
291	14:29:36	0.000	30.000	-0.000	PreCon Soak	5974171.457	0.585
292	14:29:37	-0.006	30.000	-0.000	PreCon Soak	5974171.457	0.585
293	14:29:38	0.012	30.000	-0.000	PreCon Soak	5974171.443	0.585
294	14:29:39	-0.006	30.000	-0.000	PreCon Soak	5974171.454	0.585
295	14:29:40	0.000	30.000	-0.000	PreCon Soak	5974171.447	0.585
296	14:29:41	0.000	30.000	-0.000	PreCon Soak	5974171.440	0.585
297	14:29:42	-0.006	30.000	-0.000	PreCon Soak	5974171.450	0.585
298	14:29:43	0.000	30.000	-0.000	PreCon Soak	5974171.447	0.585
299	14:29:44	-0.006	30.000	-0.000	PreCon Soak	5974171.443	0.585
300	14:29:45	0.000	30.000	-0.000	PreCon Soak	5974171.443	0.585
301	14:29:46	0.006	30.000	-0.000	PreCon Soak	5974171.440	0.585
302	14:29:47	0.006	30.000	-0.000	PreCon Soak	5974171.436	0.585
303	14:29:48	0.000	30.002	-0.000	Rise One	5974171.433	0.585
304	14:29:49	0.006	30.011	-0.000	Rise One	5974171.426	0.585
305	14:29:50	0.006	30.018	-0.000	Rise One	5974171.422	0.585
306	14:29:51	-0.006	30.027	-0.000	Rise One	5974171.422	0.585
307	14:29:52	0.006	30.035	-0.000	Rise One	5974171.415	0.585
308	14:29:53	0.000	30.043	-0.000	Rise One	5974171.408	0.585
309	14:29:54	0.000	30.052	-0.000	Rise One	5974171.412	0.585
310	14:29:55	0.000	30.060	-0.000	Rise One	5974171.405	0.585
311	14:29:56	-0.006	30.068	-0.000	Rise One	5974171.405	0.585
312	14:29:57	0.000	30.077	-0.000	Rise One	5974171.401	0.585
313	14:29:58	0.000	30.085	-0.000	Rise One	5974171.401	0.585
314	14:29:59	0.000	30.093	-0.000	Rise One	5974171.401	0.585
315	14:30:00	0.000	30.102	-0.000	Rise One	5974171.398	0.585
316	14:30:01	0.000	30.110	-0.000	Rise One	5974171.394	0.585
317	14:30:02	0.000	30.118	-0.000	Rise One	5974171.394	0.585
318	14:30:03	0.006	30.127	-0.000	Rise One	5974171.391	0.585
319	14:30:04	0.000	30.135	-0.000	Rise One	5974171.384	0.585
320	14:30:05	0.000	30.143	-0.000	Rise One	5974171.381	0.585
321	14:30:06	0.006	30.152	-0.000	Rise One	5974171.377	0.585
322	14:30:07	0.000	30.160	-0.000	Rise One	5974171.377	0.585
323	14:30:08	0.006	30.168	-0.000	Rise One	5974171.374	0.585
324	14:30:09	0.006	30.177	-0.000	Rise One	5974171.370	0.585
325	14:30:10	0.000	30.185	-0.000	Rise One	5974171.370	0.585
326	14:30:11	0.000	30.193	-0.000	Rise One	5974171.363	0.585
327	14:30:12	0.000	30.202	-0.000	Rise One	5974171.360	0.585
328	14:30:13	0.006	30.210	-0.000	Rise One	5974171.356	0.585
329	14:30:14	0.000	30.218	-0.000	Rise One	5974171.349	0.585
330	14:30:15	0.000	30.227	-0.000	Rise One	5974171.349	0.585
331	14:30:16	0.000	30.235	-0.000	Rise One	5974171.342	0.585
332	14:30:17	0.000	30.243	-0.000	Rise One	5974171.339	0.585
333	14:30:18	0.000	30.252	-0.000	Rise One	5974171.335	0.585
334	14:30:19	0.006	30.260	-0.000	Rise One	5974171.325	0.585
335	14:30:20	0.000	30.268	-0.000	Rise One	5974171.325	0.585
336	14:30:21	0.006	30.277	-0.000	Rise One	5974171.321	0.585
337	14:30:22	0.000	30.285	-0.000	Rise One	5974171.314	0.585
338	14:30:23	0.006	30.293	-0.000	Rise One	5974171.311	0.585
339	14:30:24	0.000	30.302	-0.000	Rise One	5974171.311	0.585
340	14:30:25	0.000	30.310	-0.000	Rise One	5974171.307	0.585
341	14:30:26	0.000	30.318	-0.000	Rise One	5974171.300	0.585
342	14:30:27	0.000	30.327	-0.000	Rise One	5974171.297	0.585
343	14:30:28	0.000	30.335	-0.000	Rise One	5974171.297	0.585
344	14:30:29	0.006	30.343	-0.000	Rise One	5974171.286	0.585
345	14:30:30	-0.006	30.352	-0.000	Rise One	5974171.290	0.585
346	14:30:31	-0.006	30.360	-0.000	Rise One	5974171.290	0.585
347	14:30:32	0.006	30.368	-0.000	Rise One	5974171.279	0.585
348	14:30:33	0.000	30.377	-0.000	Rise One	5974171.279	0.585
349	14:30:34	0.000	30.385	-0.000	Rise One	5974171.276	0.585
350	14:30:35	0.000	30.393	-0.000	Rise One	5974171.272	0.585
351	14:30:36	-0.012	30.402	-0.000	Rise One	5974171.272	0.585
352	14:30:37	0.006	30.410	-0.000	Rise One	5974171.269	0.585
353	14:30:38	0.000	30.418	-0.000	Rise One	5974171.262	0.585
354	14:30:39	0.006	30.427	-0.000	Rise One	5974171.258	0.585
355	14:30:40	-0.006	30.435	-0.000	Rise One	5974171.255	0.585
356	14:30:41	0.000	30.443	-0.000	Rise One	5974171.251	0.585
357	14:30:42	0.000	30.452	-0.000	Rise One	5974171.248	0.585
