	Timestamp	Filtered Rate: B3PYMPM_BB	Source Power: B3PYMPM_BB	Thickness: B3PYMPM_BB	State: B3PYMPM_BB	Fundamental  Frequency: B3PYMPM_BB	Current Z-Ratio: B3PYMPM_BB
42	18:39:37	0.001	10.979	-0.000	Manual	5884444.033	2.329
43	18:39:38	0.000	10.979	-0.000	Manual	5884444.033	2.329
44	18:39:39	-0.001	10.979	-0.000	Manual	5884444.036	2.329
45	18:39:40	-0.001	10.979	-0.000	Manual	5884444.040	2.329
46	18:39:41	0.000	10.979	-0.000	Manual	5884444.040	2.329
47	18:39:42	-0.002	10.979	-0.000	Manual	5884444.047	2.329
48	18:39:43	0.001	10.979	-0.000	Manual	5884444.043	2.329
49	18:39:44	-0.002	10.979	-0.000	Manual	5884444.050	2.329
50	18:39:45	0.002	11.086	-0.000	Manual	5884444.043	2.329
51	18:39:46	0.001	11.534	-0.000	Manual	5884444.040	2.329
52	18:39:47	-0.002	12.374	-0.000	Manual	5884444.047	2.329
53	18:39:48	0.000	13.951	-0.000	Manual	5884444.047	2.329
54	18:39:49	0.000	16.363	-0.000	Manual	5884444.047	2.329
55	18:39:50	0.001	18.328	-0.000	Manual	5884444.043	2.329
56	18:39:51	-0.003	18.434	-0.000	Manual	5884444.057	2.329
57	18:39:52	0.001	18.882	-0.000	Manual	5884444.054	2.329
58	18:39:53	-0.001	19.117	-0.000	Manual	5884444.057	2.329
59	18:39:54	0.003	19.460	-0.000	Manual	5884444.047	2.329
60	18:39:55	0.000	20.128	-0.000	Manual	5884444.047	2.329
61	18:39:56	-0.003	21.674	-0.000	Manual	5884444.057	2.329
62	18:39:57	-0.003	22.704	-0.000	Manual	5884444.067	2.329
63	18:39:58	0.001	22.883	-0.000	Manual	5884444.064	2.329
64	18:39:59	0.003	23.201	-0.000	Manual	5884444.054	2.329
65	18:40:00	-0.001	23.201	-0.000	Manual	5884444.057	2.329
66	18:40:01	-0.003	23.201	-0.000	Manual	5884444.071	2.329
67	18:40:02	0.003	23.201	-0.000	Manual	5884444.061	2.329
68	18:40:03	-0.003	23.201	-0.000	Manual	5884444.071	2.329
69	18:40:04	0.003	23.201	-0.000	Manual	5884444.061	2.329
70	18:40:05	-0.001	23.201	-0.000	Manual	5884444.064	2.329
71	18:40:06	-0.003	23.201	-0.000	Manual	5884444.078	2.329
72	18:40:07	0.004	23.201	-0.000	Manual	5884444.061	2.329
73	18:40:08	-0.003	23.201	-0.000	Manual	5884444.074	2.329
74	18:40:09	0.002	23.201	-0.000	Manual	5884444.067	2.329
75	18:40:10	0.000	23.201	-0.000	Manual	5884444.067	2.329
76	18:40:11	-0.001	23.201	-0.000	Manual	5884444.071	2.329
77	18:40:12	-0.001	23.201	-0.000	Manual	5884444.074	2.329
78	18:40:13	0.001	23.201	-0.000	Manual	5884444.071	2.329
79	18:40:14	-0.002	23.201	-0.000	Manual	5884444.078	2.329
80	18:40:15	-0.003	23.201	-0.000	Manual	5884444.088	2.329
81	18:40:16	0.002	23.201	-0.000	Manual	5884444.081	2.329
82	18:40:17	0.002	23.201	-0.000	Manual	5884444.074	2.329
83	18:40:18	-0.003	23.201	-0.000	Manual	5884444.088	2.329
84	18:40:19	0.000	23.201	-0.000	Manual	5884444.088	2.329
85	18:40:20	0.001	23.201	-0.000	Manual	5884444.085	2.329
86	18:40:21	0.000	23.201	-0.000	Manual	5884444.085	2.329
87	18:40:22	-0.005	23.201	-0.000	Manual	5884444.106	2.329
88	18:40:23	0.001	23.201	-0.000	Manual	5884444.102	2.329
89	18:40:24	0.002	23.201	-0.000	Manual	5884444.095	2.329
90	18:40:25	0.002	23.201	-0.000	Manual	5884444.088	2.329
91	18:40:26	-0.002	23.201	-0.000	Manual	5884444.095	2.329
92	18:40:27	0.003	23.201	-0.000	Manual	5884444.085	2.329
93	18:40:28	-0.001	23.201	-0.000	Manual	5884444.088	2.329
94	18:40:29	-0.004	23.201	-0.000	Manual	5884444.106	2.329
95	18:40:30	0.003	23.201	-0.000	Manual	5884444.095	2.329
96	18:40:31	0.000	23.201	-0.000	Manual	5884444.095	2.329
97	18:40:32	0.001	23.201	-0.000	Manual	5884444.092	2.329
98	18:40:33	-0.003	23.201	-0.000	Manual	5884444.106	2.329
99	18:40:34	0.003	23.201	-0.000	Manual	5884444.092	2.329
100	18:40:35	0.000	23.201	-0.000	Manual	5884444.092	2.329
101	18:40:36	0.002	23.201	-0.000	Manual	5884444.085	2.329
102	18:40:37	-0.002	23.201	-0.000	Manual	5884444.092	2.329
103	18:40:38	0.000	23.201	-0.000	Manual	5884444.092	2.329
104	18:40:39	-0.001	23.201	-0.000	Manual	5884444.095	2.329
105	18:40:40	-0.003	23.201	-0.000	Manual	5884444.109	2.329
106	18:40:41	0.001	23.201	-0.000	Manual	5884444.106	2.329
107	18:40:42	0.003	23.201	-0.000	Manual	5884444.095	2.329
108	18:40:43	0.000	23.201	-0.000	Manual	5884444.095	2.329
109	18:40:44	0.002	23.201	-0.000	Manual	5884444.088	2.329
110	18:40:45	-0.001	23.201	-0.000	Manual	5884444.092	2.329
111	18:40:46	-0.001	23.201	-0.000	Manual	5884444.095	2.329
112	18:40:47	-0.002	23.201	-0.000	Manual	5884444.102	2.329
113	18:40:48	0.000	23.201	-0.000	Manual	5884444.102	2.329
114	18:40:49	0.004	23.201	-0.000	Manual	5884444.085	2.329
115	18:40:50	0.000	23.201	-0.000	Manual	5884444.085	2.329
116	18:40:51	-0.005	23.201	-0.000	Manual	5884444.106	2.329
117	18:40:52	0.005	23.201	-0.000	Manual	5884444.085	2.329
118	18:40:53	-0.001	23.201	-0.000	Manual	5884444.088	2.329
119	18:40:54	0.000	23.201	-0.000	Manual	5884444.088	2.329
120	18:40:55	0.000	23.201	-0.000	Manual	5884444.088	2.329
121	18:40:56	0.000	23.201	-0.000	Manual	5884444.088	2.329
122	18:40:57	0.003	23.201	-0.000	Manual	5884444.078	2.329
123	18:40:58	0.001	23.201	-0.000	Manual	5884444.074	2.329
124	18:40:59	-0.003	23.201	-0.000	Manual	5884444.088	2.329
125	18:41:00	0.003	23.201	-0.000	Manual	5884444.078	2.329
126	18:41:01	-0.005	23.201	-0.000	Manual	5884444.099	2.329
127	18:41:02	0.000	23.201	-0.000	Manual	5884444.099	2.329
128	18:41:03	0.001	23.201	-0.000	Manual	5884444.095	2.329
129	18:41:04	0.000	23.201	-0.000	Manual	5884444.095	2.329
130	18:41:05	0.000	23.201	-0.000	Manual	5884444.095	2.329
131	18:41:06	0.000	23.201	-0.000	Manual	5884444.095	2.329
132	18:41:07	0.001	23.201	-0.000	Manual	5884444.092	2.329
133	18:41:08	-0.000	23.201	-0.000	Manual	5884444.092	2.329
134	18:41:09	0.000	23.201	-0.000	Manual	5884444.092	2.329
135	18:41:10	0.001	23.201	-0.000	Manual	5884444.088	2.329
136	18:41:11	0.005	23.201	-0.000	Manual	5884444.067	2.329
137	18:41:12	0.000	23.201	-0.000	Manual	5884444.067	2.329
138	18:41:13	0.000	23.201	-0.000	Manual	5884444.067	2.329
139	18:41:14	0.000	23.201	-0.000	Manual	5884444.067	2.329
140	18:41:15	-0.006	23.201	-0.000	Manual	5884444.092	2.329
141	18:41:16	0.003	23.201	-0.000	Manual	5884444.078	2.329
142	18:41:17	-0.002	23.201	-0.000	Manual	5884444.085	2.329
143	18:41:18	0.001	23.201	-0.000	Manual	5884444.081	2.329
144	18:41:19	0.001	23.201	-0.000	Manual	5884444.078	2.329
145	18:41:20	-0.001	23.201	-0.000	Manual	5884444.081	2.329
146	18:41:21	0.000	23.201	-0.000	Manual	5884444.081	2.329
147	18:41:22	0.001	23.201	-0.000	Manual	5884444.078	2.329
148	18:41:23	0.000	23.201	-0.000	Manual	5884444.078	2.329
149	18:41:24	0.001	23.201	-0.000	Manual	5884444.074	2.329
150	18:41:25	0.000	23.201	-0.000	Manual	5884444.074	2.329
151	18:41:26	0.000	23.201	-0.000	Manual	5884444.074	2.329
152	18:41:27	0.001	23.201	-0.000	Manual	5884444.071	2.329
153	18:41:28	-0.001	23.201	-0.000	Manual	5884444.074	2.329
154	18:41:29	0.001	23.201	-0.000	Manual	5884444.071	2.329
155	18:41:30	0.000	23.201	-0.000	Manual	5884444.071	2.329
156	18:41:31	0.001	23.201	-0.000	Manual	5884444.067	2.329
157	18:41:32	0.000	23.201	-0.000	Manual	5884444.067	2.329
158	18:41:33	0.001	23.201	-0.000	Manual	5884444.064	2.329
159	18:41:34	0.000	23.201	-0.000	Manual	5884444.064	2.329
160	18:41:35	0.001	23.201	-0.000	Manual	5884444.061	2.329
161	18:41:36	0.001	23.201	-0.000	Manual	5884444.057	2.329
162	18:41:37	0.000	23.201	-0.000	Manual	5884444.057	2.329
163	18:41:38	0.001	23.201	-0.000	Manual	5884444.054	2.329
164	18:41:39	-0.001	23.201	-0.000	Manual	5884444.057	2.329
165	18:41:40	0.000	23.201	-0.000	Manual	5884444.057	2.329
166	18:41:41	0.001	23.201	-0.000	Manual	5884444.054	2.329
167	18:41:42	0.000	23.201	-0.000	Manual	5884444.054	2.329
168	18:41:43	0.001	23.201	-0.000	Manual	5884444.050	2.329
169	18:41:44	-0.001	23.201	-0.000	Manual	5884444.054	2.329
170	18:41:45	0.002	23.201	-0.000	Manual	5884444.047	2.329
171	18:41:46	0.001	23.201	-0.000	Manual	5884444.043	2.329
172	18:41:47	0.000	23.201	-0.000	Manual	5884444.043	2.329
173	18:41:48	0.001	23.201	-0.000	Manual	5884444.040	2.329
174	18:41:49	-0.001	23.201	-0.000	Manual	5884444.043	2.329
175	18:41:50	0.001	23.201	-0.000	Manual	5884444.040	2.329
176	18:41:51	0.001	23.201	-0.000	Manual	5884444.036	2.329
177	18:41:52	0.000	23.201	-0.000	Manual	5884444.036	2.329
178	18:41:53	0.001	23.201	-0.000	Manual	5884444.033	2.329
179	18:41:54	0.001	23.201	-0.000	Manual	5884444.029	2.329
180	18:41:55	0.000	23.201	-0.000	Manual	5884444.029	2.329
181	18:41:56	0.001	23.201	-0.000	Manual	5884444.026	2.329
182	18:41:57	-0.001	23.201	-0.000	Manual	5884444.029	2.329
183	18:41:58	0.001	23.201	-0.000	Manual	5884444.026	2.329
184	18:41:59	0.000	23.201	-0.000	Manual	5884444.026	2.329
185	18:42:00	0.001	23.201	-0.000	Manual	5884444.022	2.329
186	18:42:01	0.000	23.201	-0.000	Manual	5884444.022	2.329
187	18:42:02	0.001	23.201	-0.000	Manual	5884444.019	2.329
188	18:42:03	0.001	23.201	-0.000	Manual	5884444.015	2.329
189	18:42:04	0.000	23.201	-0.000	Manual	5884444.015	2.329
190	18:42:05	0.001	23.201	-0.000	Manual	5884444.012	2.329
191	18:42:06	0.001	23.201	-0.000	Manual	5884444.008	2.329
192	18:42:07	0.000	23.201	-0.000	Manual	5884444.008	2.329
193	18:42:08	0.001	23.201	-0.000	Manual	5884444.005	2.329
194	18:42:09	0.000	23.201	-0.000	Manual	5884444.005	2.329
195	18:42:10	0.000	23.201	-0.000	Manual	5884444.005	2.329
196	18:42:11	0.001	23.201	-0.000	Manual	5884444.001	2.329
197	18:42:12	0.001	23.201	-0.000	Manual	5884443.998	2.329
198	18:42:13	0.001	23.201	0.000	Manual	5884443.994	2.329
199	18:42:14	0.000	23.201	0.000	Manual	5884443.994	2.329
200	18:42:15	0.001	23.201	0.000	Manual	5884443.991	2.329
201	18:42:16	0.000	23.201	0.000	Manual	5884443.991	2.329
202	18:42:17	0.002	23.201	0.000	Manual	5884443.984	2.329
203	18:42:18	0.000	23.201	0.000	Manual	5884443.984	2.329
204	18:42:19	-0.001	23.201	0.000	Manual	5884443.987	2.329
205	18:42:20	0.001	23.201	0.000	Manual	5884443.984	2.329
206	18:42:21	0.002	23.201	0.000	Manual	5884443.977	2.329
207	18:42:22	0.000	23.201	0.000	Manual	5884443.977	2.329
208	18:42:23	0.001	23.201	0.000	Manual	5884443.973	2.329
209	18:42:24	0.000	23.201	0.000	Manual	5884443.973	2.329
210	18:42:25	0.000	23.201	0.000	Manual	5884443.973	2.329
211	18:42:26	0.001	23.201	0.000	Manual	5884443.970	2.329
212	18:42:27	0.000	23.201	0.000	Manual	5884443.970	2.329
213	18:42:28	0.000	23.201	0.000	Manual	5884443.970	2.329
214	18:42:29	0.001	23.201	0.000	Manual	5884443.966	2.329
215	18:42:30	-0.001	23.201	0.000	Manual	5884443.970	2.329
216	18:42:31	0.002	23.201	0.000	Manual	5884443.963	2.329
217	18:42:32	0.000	23.201	0.000	Manual	5884443.963	2.329
218	18:42:33	0.000	23.201	0.000	Manual	5884443.963	2.329
219	18:42:34	0.001	23.201	0.000	Manual	5884443.959	2.329
220	18:42:35	0.001	23.201	0.000	Manual	5884443.956	2.329
221	18:42:36	0.000	23.201	0.000	Manual	5884443.956	2.329
222	18:42:37	-0.001	23.201	0.000	Manual	5884443.959	2.329
223	18:42:38	0.001	23.201	0.000	Manual	5884443.956	2.329
224	18:42:39	0.000	23.201	0.000	Manual	5884443.956	2.329
225	18:42:40	0.001	23.201	0.000	Manual	5884443.952	2.329
226	18:42:41	0.000	23.201	0.000	Manual	5884443.952	2.329
227	18:42:42	0.002	23.201	0.000	Manual	5884443.945	2.329
228	18:42:43	0.000	23.201	0.000	Manual	5884443.945	2.329
229	18:42:44	0.004	23.201	0.000	Manual	5884443.928	2.329
230	18:42:45	-0.002	23.201	0.000	Manual	5884443.935	2.329
231	18:42:46	-0.001	23.201	0.000	Manual	5884443.938	2.329
232	18:42:47	0.001	23.201	0.000	Manual	5884443.935	2.329
233	18:42:48	0.000	23.201	0.000	Manual	5884443.935	2.329
234	18:42:49	0.000	23.201	0.000	Manual	5884443.935	2.329
235	18:42:50	0.001	23.201	0.000	Manual	5884443.931	2.329
236	18:42:51	0.001	23.201	0.000	Manual	5884443.928	2.329
237	18:42:52	0.000	23.201	0.000	Manual	5884443.928	2.329
238	18:42:53	0.001	23.201	0.000	Manual	5884443.924	2.329
239	18:42:54	0.000	23.201	0.000	Manual	5884443.924	2.329
240	18:42:55	0.003	23.201	0.000	Manual	5884443.914	2.329
241	18:42:56	-0.002	23.201	0.000	Manual	5884443.921	2.329
242	18:42:57	0.000	23.201	0.000	Manual	5884443.921	2.329
243	18:42:58	0.001	23.201	0.000	Manual	5884443.917	2.329
244	18:42:59	0.001	23.201	0.000	Manual	5884443.914	2.329
245	18:43:00	0.001	23.201	0.000	Manual	5884443.910	2.329
246	18:43:01	0.001	23.201	0.000	Manual	5884443.907	2.329
247	18:43:02	0.003	23.201	0.000	Manual	5884443.896	2.329
248	18:43:03	-0.001	23.201	0.000	Manual	5884443.900	2.329
249	18:43:04	-0.002	23.201	0.000	Manual	5884443.907	2.329
250	18:43:05	0.000	23.201	0.000	Manual	5884443.907	2.329
251	18:43:06	0.000	23.201	0.000	Manual	5884443.907	2.329
252	18:43:07	0.002	23.201	0.000	Manual	5884443.900	2.329
253	18:43:08	0.001	23.201	0.000	Manual	5884443.896	2.329
254	18:43:09	0.000	23.201	0.000	Manual	5884443.896	2.329
255	18:43:10	0.000	23.201	0.000	Manual	5884443.896	2.329
256	18:43:11	0.001	23.201	0.000	Manual	5884443.893	2.329
257	18:43:12	0.000	23.201	0.000	Manual	5884443.893	2.329
258	18:43:13	0.003	23.201	0.000	Manual	5884443.879	2.329
259	18:43:14	0.001	23.201	0.000	Manual	5884443.875	2.329
260	18:43:15	-0.003	23.201	0.000	Manual	5884443.886	2.329
261	18:43:16	0.000	23.201	0.000	Manual	5884443.886	2.329
262	18:43:17	0.003	23.201	0.000	Manual	5884443.875	2.329
263	18:43:18	-0.002	23.201	0.000	Manual	5884443.882	2.329
264	18:43:19	0.003	23.201	0.000	Manual	5884443.868	2.329
265	18:43:20	-0.003	23.201	0.000	Manual	5884443.879	2.329
266	18:43:21	0.001	23.201	0.000	Manual	5884443.875	2.329
267	18:43:22	0.000	23.201	0.000	Manual	5884443.875	2.329
268	18:43:23	0.002	23.201	0.000	Manual	5884443.868	2.329
269	18:43:24	-0.001	23.201	0.000	Manual	5884443.872	2.329
270	18:43:25	0.004	23.201	0.000	Manual	5884443.854	2.329
271	18:43:26	-0.002	23.201	0.000	Manual	5884443.861	2.329
272	18:43:27	0.000	23.376	0.000	Manual	5884443.861	2.329
273	18:43:28	0.001	24.021	0.000	Manual	5884443.858	2.329
274	18:43:29	0.000	24.779	0.000	Manual	5884443.858	2.329
275	18:43:30	0.003	25.053	0.000	Manual	5884443.844	2.329
276	18:43:31	-0.003	25.053	0.000	Manual	5884443.854	2.329
277	18:43:32	-0.001	25.053	0.000	Manual	5884443.858	2.329
278	18:43:33	0.001	25.053	0.000	Manual	5884443.854	2.329
279	18:43:34	0.000	25.053	0.000	Manual	5884443.854	2.329
280	18:43:35	0.000	25.053	0.000	Manual	5884443.854	2.329
281	18:43:36	0.000	25.053	0.000	Manual	5884443.854	2.329
282	18:43:37	0.002	25.053	0.000	Manual	5884443.847	2.329
283	18:43:38	0.000	25.053	0.000	Manual	5884443.847	2.329
284	18:43:39	-0.001	25.053	0.000	Manual	5884443.851	2.329
285	18:43:40	0.000	25.053	0.000	Manual	5884443.851	2.329
286	18:43:41	0.001	25.053	0.000	Manual	5884443.847	2.329
287	18:43:42	0.002	25.053	0.000	Manual	5884443.840	2.329
288	18:43:43	-0.003	25.053	0.000	Manual	5884443.851	2.329
289	18:43:44	0.002	25.053	0.000	Manual	5884443.844	2.329
290	18:43:45	0.000	25.053	0.000	Manual	5884443.844	2.329
291	18:43:46	0.003	25.053	0.000	Manual	5884443.833	2.329
292	18:43:47	-0.001	25.053	0.000	Manual	5884443.837	2.329
293	18:43:48	0.001	25.053	0.000	Manual	5884443.833	2.329
294	18:43:49	0.001	25.053	0.000	Manual	5884443.830	2.329
295	18:43:50	0.000	25.053	0.000	Manual	5884443.830	2.329
296	18:43:51	0.001	25.053	0.000	Manual	5884443.827	2.329
297	18:43:52	0.001	25.053	0.000	Manual	5884443.823	2.329
298	18:43:53	0.000	25.053	0.000	Manual	5884443.823	2.329
299	18:43:54	0.000	25.053	0.000	Manual	5884443.823	2.329
300	18:43:55	0.001	25.053	0.000	Manual	5884443.820	2.329
301	18:43:56	0.001	25.053	0.000	Manual	5884443.816	2.329
302	18:43:57	0.000	25.053	0.000	Manual	5884443.816	2.329
303	18:43:58	0.001	25.053	0.000	Manual	5884443.813	2.329
304	18:43:59	0.001	25.053	0.000	Manual	5884443.809	2.329
305	18:44:00	0.002	25.053	0.000	Manual	5884443.802	2.329
306	18:44:01	-0.002	25.053	0.000	Manual	5884443.809	2.329
307	18:44:02	0.001	25.053	0.000	Manual	5884443.806	2.329
308	18:44:03	0.002	25.053	0.000	Manual	5884443.799	2.329
309	18:44:04	0.001	25.053	0.000	Manual	5884443.795	2.329
310	18:44:05	0.000	25.053	0.000	Manual	5884443.795	2.329
311	18:44:06	0.000	25.053	0.000	Manual	5884443.795	2.329
312	18:44:07	0.002	25.053	0.000	Manual	5884443.788	2.329
313	18:44:08	0.000	25.053	0.000	Manual	5884443.788	2.329
314	18:44:09	0.003	25.053	0.000	Manual	5884443.774	2.329
315	18:44:10	0.000	25.053	0.000	Manual	5884443.774	2.329
316	18:44:11	0.002	25.053	0.000	Manual	5884443.767	2.329
317	18:44:12	0.000	25.053	0.000	Manual	5884443.767	2.329
318	18:44:13	0.000	25.053	0.000	Manual	5884443.767	2.329
319	18:44:14	0.001	25.053	0.000	Manual	5884443.764	2.329
320	18:44:15	0.002	25.053	0.000	Manual	5884443.757	2.329
321	18:44:16	0.001	25.053	0.000	Manual	5884443.753	2.329
322	18:44:17	0.001	25.053	0.000	Manual	5884443.750	2.329
323	18:44:18	0.002	25.053	0.000	Manual	5884443.743	2.329
324	18:44:19	0.000	25.053	0.000	Manual	5884443.743	2.329
325	18:44:20	0.002	25.053	0.000	Manual	5884443.736	2.329
326	18:44:21	0.000	25.053	0.000	Manual	5884443.736	2.329
327	18:44:22	0.001	25.053	0.000	Manual	5884443.732	2.329
328	18:44:23	0.003	25.053	0.000	Manual	5884443.722	2.329
329	18:44:24	0.000	25.053	0.000	Manual	5884443.722	2.329
330	18:44:25	0.000	25.053	0.000	Manual	5884443.722	2.329
331	18:44:26	0.001	25.053	0.000	Manual	5884443.718	2.329
332	18:44:27	0.000	25.053	0.000	Manual	5884443.718	2.329
333	18:44:28	0.003	25.053	0.000	Manual	5884443.704	2.329
334	18:44:29	0.001	25.053	0.000	Manual	5884443.701	2.329
335	18:44:30	0.002	25.053	0.000	Manual	5884443.694	2.329
336	18:44:31	0.000	25.053	0.000	Manual	5884443.694	2.329
337	18:44:32	0.000	25.053	0.000	Manual	5884443.694	2.329
338	18:44:33	-0.002	25.053	0.000	Manual	5884443.701	2.329
339	18:44:34	0.001	25.053	0.000	Manual	5884443.697	2.329
340	18:44:35	0.002	25.053	0.000	Manual	5884443.690	2.329
341	18:44:36	0.000	25.053	0.000	Manual	5884443.690	2.329
342	18:44:37	0.002	25.053	0.000	Manual	5884443.683	2.329
343	18:44:38	-0.001	25.053	0.000	Manual	5884443.687	2.329
344	18:44:39	0.002	25.053	0.000	Manual	5884443.680	2.329
345	18:44:40	0.000	25.053	0.000	Manual	5884443.680	2.329
346	18:44:41	0.001	25.053	0.000	Manual	5884443.676	2.329
347	18:44:42	0.002	25.053	0.000	Manual	5884443.669	2.329
348	18:44:43	0.003	25.053	0.000	Manual	5884443.659	2.329
349	18:44:44	-0.002	25.053	0.000	Manual	5884443.666	2.329
350	18:44:45	0.000	25.053	0.000	Manual	5884443.666	2.329
351	18:44:46	0.003	25.053	0.000	Manual	5884443.652	2.329
352	18:44:47	-0.002	25.053	0.000	Manual	5884443.659	2.329
353	18:44:48	0.002	25.053	0.000	Manual	5884443.652	2.329
354	18:44:49	0.005	25.053	0.000	Manual	5884443.631	2.329
355	18:44:50	-0.003	25.053	0.000	Manual	5884443.645	2.329
356	18:44:51	-0.001	25.053	0.000	Manual	5884443.648	2.329
357	18:44:52	0.006	25.053	0.000	Manual	5884443.624	2.329
358	18:44:53	-0.004	25.053	0.000	Manual	5884443.641	2.329
359	18:44:54	0.000	25.053	0.000	Manual	5884443.641	2.329
360	18:44:55	0.006	25.053	0.000	Manual	5884443.617	2.329
361	18:44:56	-0.003	25.053	0.000	Manual	5884443.627	2.329
362	18:44:57	0.004	25.153	0.000	Manual	5884443.610	2.329
363	18:44:58	-0.003	25.372	0.000	Manual	5884443.624	2.329
364	18:44:59	0.005	25.535	0.000	Manual	5884443.603	2.329
365	18:45:00	-0.003	25.771	0.000	Manual	5884443.613	2.329
366	18:45:01	-0.001	25.935	0.000	Manual	5884443.617	2.329
367	18:45:02	0.001	26.003	0.000	Manual	5884443.613	2.329
368	18:45:03	0.000	26.003	0.000	Manual	5884443.613	2.329
369	18:45:04	0.005	26.003	0.000	Manual	5884443.593	2.329
370	18:45:05	-0.003	26.003	0.000	Manual	5884443.606	2.329
371	18:45:06	-0.001	26.003	0.000	Manual	5884443.610	2.329
372	18:45:07	0.001	26.003	0.000	Manual	5884443.606	2.329
373	18:45:08	-0.000	26.003	0.000	Manual	5884443.606	2.329
374	18:45:09	0.001	26.003	0.000	Manual	5884443.603	2.329
375	18:45:10	0.001	26.003	0.000	Manual	5884443.599	2.329
376	18:45:11	0.001	26.003	0.000	Manual	5884443.596	2.329
377	18:45:12	0.003	26.003	0.000	Manual	5884443.582	2.329
378	18:45:13	-0.001	26.003	0.000	Manual	5884443.586	2.329
379	18:45:14	-0.001	26.003	0.000	Manual	5884443.589	2.329
380	18:45:15	0.002	26.003	0.000	Manual	5884443.582	2.329
381	18:45:16	0.002	26.003	0.000	Manual	5884443.575	2.329
382	18:45:17	0.001	26.003	0.000	Manual	5884443.572	2.329
383	18:45:18	-0.001	26.003	0.000	Manual	5884443.575	2.329
384	18:45:19	0.003	26.003	0.000	Manual	5884443.561	2.329
385	18:45:20	-0.002	26.003	0.000	Manual	5884443.568	2.329
386	18:45:21	0.003	26.003	0.000	Manual	5884443.554	2.329
387	18:45:22	-0.002	26.003	0.000	Manual	5884443.561	2.329
388	18:45:23	0.001	26.003	0.000	Manual	5884443.558	2.329
389	18:45:24	0.000	26.003	0.000	Manual	5884443.558	2.329
390	18:45:25	0.002	26.003	0.000	Manual	5884443.551	2.329
391	18:45:26	0.001	26.003	0.000	Manual	5884443.547	2.329
392	18:45:27	0.002	26.003	0.000	Manual	5884443.540	2.329
393	18:45:28	0.001	26.003	0.000	Manual	5884443.537	2.329
394	18:45:29	0.000	26.003	0.000	Manual	5884443.537	2.329
