	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	16:44:43	-0.001	0.000	0.000	Ready	5945395.119	1.474
1	16:44:44	0.000	0.000	0.000	Ready	5945395.119	1.474
2	16:44:44	-0.001	0.480	0.000	PreCon Rise	5945395.123	1.474
3	16:44:45	-0.001	1.013	0.000	PreCon Rise	5945395.126	1.474
4	16:44:46	-0.001	1.547	0.000	PreCon Rise	5945395.130	1.474
5	16:44:47	-0.001	2.080	0.000	PreCon Rise	5945395.133	1.474
6	16:44:48	-0.001	2.613	0.000	PreCon Rise	5945395.137	1.474
7	16:44:49	-0.001	3.147	0.000	PreCon Rise	5945395.140	1.474
8	16:44:50	-0.001	3.680	0.000	PreCon Rise	5945395.144	1.474
9	16:44:51	-0.001	4.213	0.000	PreCon Rise	5945395.147	1.474
10	16:44:52	-0.001	4.747	0.000	PreCon Rise	5945395.151	1.474
11	16:44:53	0.000	5.280	0.000	PreCon Rise	5945395.151	1.474
12	16:44:55	-0.002	5.813	0.000	PreCon Rise	5945395.158	1.474
13	16:44:55	-0.001	6.347	0.000	PreCon Rise	5945395.161	1.474
14	16:44:57	0.000	6.880	0.000	PreCon Rise	5945395.161	1.474
15	16:44:57	-0.001	7.413	0.000	PreCon Rise	5945395.165	1.474
16	16:44:58	-0.001	7.947	-0.000	PreCon Rise	5945395.168	1.474
17	16:44:59	-0.001	8.480	-0.000	PreCon Rise	5945395.172	1.474
18	16:45:00	-0.001	9.013	-0.000	PreCon Rise	5945395.175	1.474
19	16:45:01	-0.001	9.547	-0.000	PreCon Rise	5945395.179	1.474
20	16:45:02	-0.001	10.080	-0.000	PreCon Rise	5945395.182	1.474
21	16:45:03	-0.001	10.613	-0.000	PreCon Rise	5945395.186	1.474
22	16:45:05	0.000	11.147	-0.000	PreCon Rise	5945395.186	1.474
23	16:45:05	-0.002	11.680	-0.000	PreCon Rise	5945395.193	1.474
24	16:45:06	-0.001	12.213	-0.000	PreCon Rise	5945395.196	1.474
25	16:45:08	0.000	12.747	-0.000	PreCon Rise	5945395.196	1.474
26	16:45:08	-0.000	13.280	-0.000	PreCon Rise	5945395.196	1.474
27	16:45:09	-0.001	13.813	-0.000	PreCon Rise	5945395.200	1.474
28	16:45:10	0.000	14.347	-0.000	PreCon Rise	5945395.200	1.474
29	16:45:11	-0.001	14.880	-0.000	PreCon Rise	5945395.203	1.474
30	16:45:12	-0.002	15.413	-0.000	PreCon Rise	5945395.210	1.474
31	16:45:14	0.000	15.947	-0.000	PreCon Rise	5945395.210	1.474
32	16:45:14	0.000	16.480	-0.000	PreCon Rise	5945395.210	1.474
33	16:45:15	-0.001	17.013	-0.000	PreCon Rise	5945395.214	1.474
34	16:45:16	-0.001	17.547	-0.000	PreCon Rise	5945395.217	1.474
35	16:45:18	0.000	18.080	-0.000	PreCon Rise	5945395.217	1.474
36	16:45:18	-0.000	18.613	-0.000	PreCon Rise	5945395.217	1.474
37	16:45:19	-0.002	19.147	-0.000	PreCon Rise	5945395.224	1.474
38	16:45:20	-0.001	19.680	-0.000	PreCon Rise	5945395.228	1.474
39	16:45:22	-0.001	20.213	-0.000	PreCon Rise	5945395.231	1.474
40	16:45:22	-0.001	20.747	-0.000	PreCon Rise	5945395.235	1.474
41	16:45:23	-0.001	21.280	-0.000	PreCon Rise	5945395.238	1.474
42	16:45:24	-0.001	21.813	-0.000	PreCon Rise	5945395.242	1.474
43	16:45:25	-0.001	22.347	-0.000	PreCon Rise	5945395.245	1.474
44	16:45:26	-0.001	22.880	-0.000	PreCon Rise	5945395.249	1.474
45	16:45:28	-0.001	23.413	-0.000	PreCon Rise	5945395.252	1.474
46	16:45:28	-0.001	23.947	-0.000	PreCon Rise	5945395.256	1.474
47	16:45:30	-0.002	24.480	-0.000	PreCon Rise	5945395.263	1.474
48	16:45:30	-0.002	25.013	-0.000	PreCon Rise	5945395.270	1.474
49	16:45:31	-0.001	25.547	-0.000	PreCon Rise	5945395.273	1.474
50	16:45:33	-0.002	26.080	-0.000	PreCon Rise	5945395.280	1.474
51	16:45:33	-0.001	26.613	-0.000	PreCon Rise	5945395.284	1.474
52	16:45:34	-0.001	27.147	-0.000	PreCon Rise	5945395.287	1.474
53	16:45:35	-0.003	27.680	-0.000	PreCon Rise	5945395.298	1.474
54	16:45:36	-0.002	28.213	-0.000	PreCon Rise	5945395.305	1.474
55	16:45:37	-0.002	28.747	-0.000	PreCon Rise	5945395.312	1.474
56	16:45:38	-0.001	29.280	-0.000	PreCon Rise	5945395.315	1.474
57	16:45:39	-0.001	29.813	-0.000	PreCon Rise	5945395.319	1.474
58	16:45:40	-0.002	30.347	-0.000	PreCon Rise	5945395.326	1.474
59	16:45:41	-0.003	30.880	-0.000	PreCon Rise	5945395.336	1.474
60	16:45:42	-0.002	31.413	-0.000	PreCon Rise	5945395.343	1.474
61	16:45:43	-0.002	31.947	-0.000	PreCon Rise	5945395.350	1.474
62	16:45:44	-0.001	32.000	-0.000	PreCon Soak	5945395.353	1.474
63	16:45:45	-0.003	32.000	-0.000	PreCon Soak	5945395.364	1.474
64	16:45:46	-0.003	32.000	-0.000	PreCon Soak	5945395.374	1.474
65	16:45:47	-0.001	32.000	-0.000	PreCon Soak	5945395.378	1.474
66	16:45:48	-0.003	32.000	-0.000	PreCon Soak	5945395.388	1.474
67	16:45:49	-0.002	32.000	-0.000	PreCon Soak	5945395.395	1.474
68	16:45:50	-0.003	32.000	-0.000	PreCon Soak	5945395.406	1.474
69	16:45:51	-0.002	32.000	-0.000	PreCon Soak	5945395.413	1.474
70	16:45:52	-0.002	32.000	-0.000	PreCon Soak	5945395.420	1.474
71	16:45:53	-0.003	32.000	-0.000	PreCon Soak	5945395.430	1.474
72	16:45:54	-0.003	32.000	-0.000	PreCon Soak	5945395.441	1.474
73	16:45:55	-0.002	32.000	-0.000	PreCon Soak	5945395.448	1.474
74	16:45:56	-0.002	32.000	-0.000	PreCon Soak	5945395.455	1.474
75	16:45:57	-0.003	32.000	-0.000	PreCon Soak	5945395.465	1.474
76	16:45:58	-0.002	32.000	-0.000	PreCon Soak	5945395.472	1.474
77	16:45:59	-0.002	32.000	-0.000	PreCon Soak	5945395.479	1.474
78	16:46:00	-0.003	32.000	-0.000	PreCon Soak	5945395.490	1.474
79	16:46:01	-0.002	32.000	-0.000	PreCon Soak	5945395.497	1.474
80	16:46:02	-0.002	32.000	-0.000	PreCon Soak	5945395.504	1.474
81	16:46:03	-0.001	32.000	-0.000	PreCon Soak	5945395.507	1.474
82	16:46:04	-0.003	32.000	-0.000	PreCon Soak	5945395.518	1.474
83	16:46:05	-0.002	32.000	-0.000	PreCon Soak	5945395.525	1.474
84	16:46:06	-0.003	32.000	-0.000	PreCon Soak	5945395.535	1.474
85	16:46:07	-0.002	32.000	-0.000	PreCon Soak	5945395.542	1.474
86	16:46:08	-0.002	32.000	-0.000	PreCon Soak	5945395.549	1.474
87	16:46:09	-0.003	32.000	-0.000	PreCon Soak	5945395.560	1.474
88	16:46:11	-0.001	32.000	-0.000	PreCon Soak	5945395.563	1.474
89	16:46:11	-0.004	32.000	-0.000	PreCon Soak	5945395.577	1.474
90	16:46:12	-0.007	32.000	-0.000	Manual	5945395.584	1.474
91	16:46:13	-0.002	32.000	-0.000	Manual	5945395.591	1.474
92	16:46:14	-0.002	32.000	-0.000	Manual	5945395.598	1.474
93	16:46:15	-0.003	32.000	-0.000	Manual	5945395.608	1.474
94	16:46:17	-0.002	32.000	-0.000	Manual	5945395.615	1.474
95	16:46:17	-0.003	32.000	-0.000	Manual	5945395.626	1.474
96	16:46:19	-0.002	32.000	-0.000	Manual	5945395.633	1.474
97	16:46:20	-0.003	32.000	-0.000	Manual	5945395.643	1.474
98	16:46:20	-0.002	32.000	-0.000	Manual	5945395.650	1.474
99	16:46:21	-0.003	32.000	-0.000	Manual	5945395.661	1.474
100	16:46:22	-0.001	32.000	-0.000	Manual	5945395.664	1.474
101	16:46:23	-0.002	32.000	-0.000	Manual	5945395.671	1.474
102	16:46:24	-0.004	32.000	-0.000	Manual	5945395.685	1.474
103	16:46:25	-0.002	32.000	-0.000	Manual	5945395.692	1.474
104	16:46:26	-0.003	32.000	-0.000	Manual	5945395.703	1.474
105	16:46:27	-0.002	32.000	-0.000	Manual	5945395.710	1.474
106	16:46:28	-0.002	32.000	-0.000	Manual	5945395.717	1.474
107	16:46:29	-0.002	32.000	-0.000	Manual	5945395.724	1.474
108	16:46:30	-0.003	32.000	-0.000	Manual	5945395.734	1.474
109	16:46:31	-0.002	32.000	-0.000	Manual	5945395.741	1.474
110	16:46:32	-0.003	32.000	-0.000	Manual	5945395.752	1.474
111	16:46:33	-0.001	32.000	-0.000	Manual	5945395.755	1.474
112	16:46:34	-0.003	32.000	-0.000	Manual	5945395.766	1.474
113	16:46:35	-0.002	32.000	-0.000	Manual	5945395.773	1.474
114	16:46:36	0.000	32.000	-0.000	Manual	5945395.773	1.474
115	16:46:37	-0.003	32.000	-0.000	Manual	5945395.783	1.474
116	16:46:39	-0.003	32.000	-0.000	Manual	5945395.794	1.474
117	16:46:39	-0.003	32.000	-0.000	Manual	5945395.804	1.474
118	16:46:40	-0.002	32.000	-0.000	Manual	5945395.811	1.474
119	16:46:41	-0.002	32.000	-0.000	Manual	5945395.818	1.474
120	16:46:42	-0.002	32.000	-0.000	Manual	5945395.825	1.474
121	16:46:43	-0.001	32.000	-0.000	Manual	5945395.828	1.474
122	16:46:44	-0.003	32.000	-0.000	Manual	5945395.839	1.474
123	16:46:45	-0.003	32.000	-0.000	Manual	5945395.849	1.474
124	16:46:46	-0.002	32.000	-0.000	Manual	5945395.856	1.474
125	16:46:47	-0.002	32.000	-0.000	Manual	5945395.863	1.474
126	16:46:48	-0.003	32.000	-0.000	Manual	5945395.874	1.474
127	16:46:49	-0.002	32.000	-0.000	Manual	5945395.881	1.474
128	16:46:50	-0.002	32.000	-0.000	Manual	5945395.888	1.474
129	16:46:51	-0.002	32.000	-0.000	Manual	5945395.895	1.474
130	16:46:52	-0.003	32.000	-0.000	Manual	5945395.905	1.474
131	16:46:54	-0.002	32.000	-0.000	Manual	5945395.912	1.474
132	16:46:54	-0.003	32.000	-0.000	Manual	5945395.923	1.474
133	16:46:55	-0.002	32.000	-0.000	Manual	5945395.930	1.474
134	16:46:56	-0.001	32.000	-0.000	Manual	5945395.933	1.474
135	16:46:57	-0.002	32.000	-0.000	Manual	5945395.940	1.474
136	16:46:58	-0.002	32.000	-0.000	Manual	5945395.947	1.474
137	16:47:00	-0.003	32.000	-0.000	Manual	5945395.958	1.474
138	16:47:00	-0.001	32.000	-0.000	Manual	5945395.961	1.474
139	16:47:02	-0.003	32.000	-0.000	Manual	5945395.972	1.474
140	16:47:02	-0.002	32.000	-0.000	Manual	5945395.979	1.474
141	16:47:03	-0.003	32.000	-0.000	Manual	5945395.989	1.474
142	16:47:04	-0.002	32.000	-0.000	Manual	5945395.996	1.474
143	16:47:05	-0.002	32.000	-0.000	Manual	5945396.003	1.474
144	16:47:06	-0.002	32.000	-0.000	Manual	5945396.010	1.474
145	16:47:07	-0.002	32.000	-0.000	Manual	5945396.017	1.474
146	16:47:08	-0.001	32.000	-0.000	Manual	5945396.021	1.474
147	16:47:09	-0.003	32.000	-0.000	Manual	5945396.031	1.474
148	16:47:10	-0.002	32.000	-0.000	Manual	5945396.038	1.474
149	16:47:12	0.000	32.000	-0.000	Manual	5945396.038	1.474
150	16:47:13	-0.001	32.000	-0.000	Manual	5945396.041	1.474
151	16:47:14	-0.002	32.000	-0.000	Manual	5945396.048	1.474
152	16:47:15	-0.002	32.000	-0.000	Manual	5945396.055	1.474
153	16:47:15	-0.002	32.000	-0.000	Manual	5945396.062	1.474
154	16:47:16	0.000	32.000	-0.000	Manual	5945396.062	1.474
155	16:47:17	-0.002	32.000	-0.000	Manual	5945396.069	1.474
156	16:47:18	-0.001	32.000	-0.000	Manual	5945396.073	1.474
157	16:47:19	-0.001	32.000	-0.000	Manual	5945396.076	1.474
158	16:47:20	-0.003	32.000	-0.000	Manual	5945396.087	1.474
159	16:47:21	0.000	32.000	-0.000	Manual	5945396.087	1.474
160	16:47:22	-0.002	32.000	-0.000	Manual	5945396.094	1.474
161	16:47:23	-0.001	32.000	-0.000	Manual	5945396.097	1.474
162	16:47:24	-0.002	32.000	-0.000	Manual	5945396.104	1.474
163	16:47:25	-0.002	32.000	-0.000	Manual	5945396.111	1.474
164	16:47:26	0.000	32.000	-0.000	Manual	5945396.111	1.474
165	16:47:27	-0.001	32.000	-0.000	Manual	5945396.115	1.474
166	16:47:28	-0.001	32.000	-0.000	Manual	5945396.118	1.474
167	16:47:29	-0.001	32.000	-0.000	Manual	5945396.122	1.474
168	16:47:30	-0.002	32.000	-0.000	Manual	5945396.129	1.474
169	16:47:31	0.000	32.000	-0.000	Manual	5945396.129	1.474
170	16:47:32	-0.001	32.000	-0.000	Manual	5945396.132	1.474
171	16:47:33	-0.001	32.000	-0.000	Manual	5945396.136	1.474
172	16:47:34	-0.002	32.000	-0.000	Manual	5945396.143	1.474
173	16:47:35	-0.001	32.000	-0.000	Manual	5945396.146	1.474
174	16:47:36	0.000	32.000	-0.000	Manual	5945396.146	1.474
175	16:47:37	-0.002	32.000	-0.000	Manual	5945396.153	1.474
176	16:47:39	0.000	32.000	-0.000	Manual	5945396.153	1.474
177	16:47:39	0.000	32.000	-0.000	Manual	5945396.153	1.474
178	16:47:40	0.000	32.000	-0.000	Manual	5945396.153	1.474
179	16:47:41	0.000	32.000	-0.000	Manual	5945396.153	1.474
180	16:47:42	-0.001	32.000	-0.000	Manual	5945396.157	1.474
181	16:47:43	0.001	32.000	-0.000	Manual	5945396.153	1.474
182	16:47:44	-0.001	32.000	-0.000	Manual	5945396.157	1.474
183	16:47:45	-0.001	32.000	-0.000	Manual	5945396.160	1.474
184	16:47:47	0.001	32.000	-0.000	Manual	5945396.157	1.474
185	16:47:47	0.000	32.000	-0.000	Manual	5945396.157	1.474
186	16:47:48	0.000	32.000	-0.000	Manual	5945396.157	1.474
187	16:47:49	0.000	32.000	-0.000	Manual	5945396.157	1.474
188	16:47:50	0.000	32.000	-0.000	Manual	5945396.157	1.474
189	16:47:51	0.000	32.000	-0.000	Manual	5945396.157	1.474
190	16:47:52	0.000	32.000	-0.000	Manual	5945396.157	1.474
191	16:47:53	0.000	32.000	-0.000	Manual	5945396.157	1.474
192	16:47:54	0.000	32.000	-0.000	Manual	5945396.157	1.474
193	16:47:56	0.000	32.000	-0.000	Manual	5945396.157	1.474
194	16:47:57	0.001	32.000	-0.000	Manual	5945396.153	1.474
195	16:47:57	-0.001	32.000	-0.000	Manual	5945396.157	1.474
196	16:47:58	0.000	32.000	-0.000	Manual	5945396.157	1.474
197	16:47:59	0.001	32.000	-0.000	Manual	5945396.153	1.474
198	16:48:00	0.000	32.000	-0.000	Manual	5945396.153	1.474
199	16:48:01	0.000	32.000	-0.000	Manual	5945396.153	1.474
200	16:48:02	0.001	32.000	-0.000	Manual	5945396.150	1.474
201	16:48:03	0.001	32.000	-0.000	Manual	5945396.146	1.474
202	16:48:04	0.000	32.000	-0.000	Manual	5945396.146	1.474
203	16:48:05	0.000	32.000	-0.000	Manual	5945396.146	1.474
204	16:48:07	0.001	32.000	-0.000	Manual	5945396.143	1.474
205	16:48:07	0.001	32.000	-0.000	Manual	5945396.139	1.474
206	16:48:08	0.001	32.000	-0.000	Manual	5945396.136	1.474
207	16:48:09	0.001	32.000	-0.000	Manual	5945396.132	1.474
208	16:48:10	0.002	32.000	-0.000	Manual	5945396.125	1.474
209	16:48:11	0.001	32.000	-0.000	Manual	5945396.122	1.474
210	16:48:12	0.003	32.000	-0.000	Manual	5945396.111	1.474
211	16:48:13	0.000	32.000	-0.000	Manual	5945396.111	1.474
212	16:48:14	0.003	32.000	-0.000	Manual	5945396.101	1.474
213	16:48:15	0.001	32.000	-0.000	Manual	5945396.097	1.474
214	16:48:17	0.001	32.000	-0.000	Manual	5945396.094	1.474
215	16:48:17	0.002	32.000	-0.000	Manual	5945396.087	1.474
216	16:48:18	0.002	32.000	-0.000	Manual	5945396.080	1.474
217	16:48:19	0.002	32.000	-0.000	Manual	5945396.073	1.474
218	16:48:21	0.001	32.000	-0.000	Manual	5945396.069	1.474
219	16:48:21	0.001	32.000	-0.000	Manual	5945396.066	1.474
220	16:48:22	0.000	32.000	-0.000	Manual	5945396.066	1.474
221	16:48:23	0.000	32.000	-0.000	Manual	5945396.066	1.474
222	16:48:24	0.000	32.000	-0.000	Manual	5945396.066	1.474
223	16:48:25	0.001	32.000	-0.000	Manual	5945396.062	1.474
224	16:48:26	0.000	32.000	-0.000	Manual	5945396.062	1.474
225	16:48:27	0.000	32.000	-0.000	Manual	5945396.062	1.474
226	16:48:28	0.001	32.000	-0.000	Manual	5945396.059	1.474
227	16:48:29	0.000	32.000	-0.000	Manual	5945396.059	1.474
228	16:48:30	0.002	32.000	-0.000	Manual	5945396.052	1.474
229	16:48:31	0.001	32.000	-0.000	Manual	5945396.048	1.474
230	16:48:32	0.000	32.000	-0.000	Manual	5945396.048	1.474
231	16:48:33	0.000	32.000	-0.000	Manual	5945396.048	1.474
232	16:48:34	0.000	32.000	-0.000	Manual	5945396.048	1.474
233	16:48:35	-0.001	32.000	-0.000	Manual	5945396.052	1.474
234	16:48:36	0.001	32.000	-0.000	Manual	5945396.048	1.474
235	16:48:37	0.000	32.000	-0.000	Manual	5945396.048	1.474
236	16:48:39	0.001	32.000	-0.000	Manual	5945396.045	1.474
237	16:48:39	0.000	32.000	-0.000	Manual	5945396.045	1.474
238	16:48:41	0.000	32.000	-0.000	Manual	5945396.045	1.474
239	16:48:41	-0.001	32.000	-0.000	Manual	5945396.048	1.474
240	16:48:43	0.002	32.000	-0.000	Manual	5945396.041	1.474
241	16:48:43	0.000	32.000	-0.000	Manual	5945396.041	1.474
242	16:48:44	0.000	32.000	-0.000	Manual	5945396.041	1.474
