	Timestamp	Filtered Rate: TAPC	Source Power: TAPC	Thickness: TAPC	State: TAPC	Fundamental  Frequency: TAPC	Current Z-Ratio: TAPC
0	11:50:51	0.000	0.000	-0.000	Ready	5969099.114	0.777
1	11:50:52	0.000	0.000	-0.000	Ready	5969099.114	0.777
2	11:50:53	0.000	0.150	-0.000	PreCon Rise	5969099.114	0.777
3	11:50:54	0.000	0.650	-0.000	PreCon Rise	5969099.114	0.777
4	11:50:55	0.000	1.150	-0.000	PreCon Rise	5969099.114	0.777
5	11:50:56	0.000	1.650	-0.000	PreCon Rise	5969099.114	0.777
6	11:50:57	0.000	2.150	-0.000	PreCon Rise	5969099.114	0.777
7	11:50:58	0.000	2.650	-0.000	PreCon Rise	5969099.114	0.777
8	11:50:59	0.000	3.150	-0.000	PreCon Rise	5969099.114	0.777
9	11:51:00	0.000	3.650	-0.000	PreCon Rise	5969099.114	0.777
10	11:51:01	-0.010	4.150	-0.000	PreCon Rise	5969099.114	0.777
11	11:51:02	0.000	4.650	-0.000	PreCon Rise	5969099.114	0.777
12	11:51:03	0.010	5.150	-0.000	PreCon Rise	5969099.110	0.777
13	11:51:04	0.010	5.650	-0.000	PreCon Rise	5969099.110	0.777
14	11:51:05	0.010	6.150	-0.000	PreCon Rise	5969099.110	0.777
15	11:51:06	0.000	6.650	-0.000	PreCon Rise	5969099.110	0.777
16	11:51:07	0.000	7.150	-0.000	PreCon Rise	5969099.110	0.777
17	11:51:08	0.000	7.650	-0.000	PreCon Rise	5969099.114	0.777
18	11:51:09	0.000	8.150	-0.000	PreCon Rise	5969099.114	0.777
19	11:51:10	0.000	8.650	-0.000	PreCon Rise	5969099.114	0.777
20	11:51:11	0.000	9.150	-0.000	PreCon Rise	5969099.114	0.777
21	11:51:12	0.000	9.650	-0.000	PreCon Rise	5969099.110	0.777
22	11:51:13	0.000	10.150	-0.000	PreCon Rise	5969099.110	0.777
23	11:51:14	-0.010	10.650	-0.000	PreCon Rise	5969099.110	0.777
24	11:51:15	0.000	11.150	-0.000	PreCon Rise	5969099.107	0.777
25	11:51:16	0.010	11.650	-0.000	PreCon Rise	5969099.107	0.777
26	11:51:17	0.000	12.150	-0.000	PreCon Rise	5969099.107	0.777
27	11:51:18	0.000	12.650	-0.000	PreCon Rise	5969099.107	0.777
28	11:51:19	0.000	13.150	-0.000	PreCon Rise	5969099.107	0.777
29	11:51:20	0.010	13.650	0.000	PreCon Rise	5969099.103	0.777
30	11:51:21	-0.010	14.150	-0.000	PreCon Rise	5969099.107	0.777
31	11:51:22	0.000	14.650	-0.000	PreCon Rise	5969099.107	0.777
32	11:51:23	0.000	15.150	0.000	PreCon Rise	5969099.103	0.777
33	11:51:24	0.000	15.650	0.000	PreCon Rise	5969099.103	0.777
34	11:51:25	0.000	16.150	0.000	PreCon Rise	5969099.103	0.777
35	11:51:26	0.000	16.650	0.000	PreCon Rise	5969099.103	0.777
36	11:51:27	0.000	17.150	0.000	PreCon Rise	5969099.103	0.777
37	11:51:28	0.000	17.650	0.000	PreCon Rise	5969099.103	0.777
38	11:51:29	0.000	18.150	0.000	PreCon Rise	5969099.100	0.777
39	11:51:30	0.000	18.650	0.000	PreCon Rise	5969099.100	0.777
40	11:51:31	0.010	19.150	0.000	PreCon Rise	5969099.096	0.777
41	11:51:32	0.000	19.650	0.000	PreCon Rise	5969099.096	0.777
42	11:51:33	0.000	20.150	0.000	PreCon Rise	5969099.100	0.777
43	11:51:34	0.000	20.650	0.000	PreCon Rise	5969099.096	0.777
44	11:51:35	0.000	21.150	0.000	PreCon Rise	5969099.096	0.777
45	11:51:36	0.000	21.650	0.000	PreCon Rise	5969099.096	0.777
46	11:51:37	0.000	22.150	0.000	PreCon Rise	5969099.096	0.777
47	11:51:38	0.000	22.650	0.000	PreCon Rise	5969099.096	0.777
48	11:51:39	0.000	23.150	0.000	PreCon Rise	5969099.100	0.777
49	11:51:40	0.000	23.650	0.000	PreCon Rise	5969099.100	0.777
50	11:51:41	0.000	24.150	0.000	PreCon Rise	5969099.100	0.777
51	11:51:42	0.000	24.650	0.000	PreCon Rise	5969099.100	0.777
52	11:51:43	0.000	25.150	0.000	PreCon Rise	5969099.100	0.777
53	11:51:44	0.000	25.650	0.000	PreCon Rise	5969099.103	0.777
54	11:51:45	0.000	26.150	0.000	PreCon Rise	5969099.103	0.777
55	11:51:46	0.000	26.650	0.000	PreCon Rise	5969099.103	0.777
56	11:51:47	0.000	27.150	-0.000	PreCon Rise	5969099.107	0.777
57	11:51:48	0.000	27.650	-0.000	PreCon Rise	5969099.107	0.777
58	11:51:49	0.000	28.150	-0.000	PreCon Rise	5969099.110	0.777
59	11:51:50	0.000	28.650	-0.000	PreCon Rise	5969099.114	0.777
60	11:51:51	0.000	29.150	-0.000	PreCon Rise	5969099.114	0.777
61	11:51:52	0.010	29.650	-0.000	PreCon Rise	5969099.117	0.777
62	11:51:53	0.010	30.000	-0.000	PreCon Soak	5969099.110	0.777
63	11:51:54	-0.010	30.000	-0.000	PreCon Soak	5969099.117	0.777
64	11:51:55	0.000	30.000	-0.000	PreCon Soak	5969099.117	0.777
65	11:51:56	0.000	30.000	-0.000	PreCon Soak	5969099.121	0.777
66	11:51:57	0.000	30.000	-0.000	PreCon Soak	5969099.121	0.777
67	11:51:58	0.000	30.000	-0.000	PreCon Soak	5969099.128	0.777
68	11:51:59	0.000	30.000	-0.000	PreCon Soak	5969099.131	0.777
69	11:52:00	0.000	30.000	-0.000	PreCon Soak	5969099.135	0.777
70	11:52:01	-0.010	30.000	-0.000	PreCon Soak	5969099.142	0.777
71	11:52:02	0.000	30.000	-0.000	PreCon Soak	5969099.142	0.777
72	11:52:03	-0.010	30.000	-0.000	PreCon Soak	5969099.149	0.777
73	11:52:04	0.000	30.000	-0.000	PreCon Soak	5969099.149	0.777
74	11:52:05	0.000	30.000	-0.000	PreCon Soak	5969099.152	0.777
75	11:52:06	-0.010	30.000	-0.000	PreCon Soak	5969099.156	0.777
76	11:52:07	0.010	30.000	-0.000	PreCon Soak	5969099.156	0.777
77	11:52:08	0.010	30.000	-0.000	PreCon Soak	5969099.159	0.777
78	11:52:09	0.000	30.000	-0.000	PreCon Soak	5969099.163	0.777
79	11:52:10	0.000	30.000	-0.000	PreCon Soak	5969099.166	0.777
80	11:52:11	-0.010	30.000	-0.000	PreCon Soak	5969099.170	0.777
81	11:52:12	-0.010	30.000	-0.000	PreCon Soak	5969099.173	0.777
82	11:52:13	0.000	30.000	-0.000	PreCon Soak	5969099.177	0.777
83	11:52:14	0.010	30.000	-0.000	PreCon Soak	5969099.177	0.777
84	11:52:15	-0.010	30.000	-0.000	PreCon Soak	5969099.184	0.777
85	11:52:16	-0.010	30.000	-0.000	PreCon Soak	5969099.187	0.777
86	11:52:17	0.000	30.000	-0.000	PreCon Soak	5969099.187	0.777
87	11:52:18	0.000	30.000	-0.000	PreCon Soak	5969099.191	0.777
88	11:52:19	-0.010	30.000	-0.000	PreCon Soak	5969099.194	0.777
89	11:52:20	0.010	30.000	-0.000	PreCon Soak	5969099.194	0.777
90	11:52:21	-0.010	30.000	-0.000	PreCon Soak	5969099.201	0.777
91	11:52:22	0.010	30.000	-0.000	PreCon Soak	5969099.201	0.777
92	11:52:23	0.000	30.000	-0.000	PreCon Soak	5969099.205	0.777
93	11:52:24	0.000	30.000	-0.000	PreCon Soak	5969099.205	0.777
94	11:52:25	0.000	30.000	-0.000	PreCon Soak	5969099.208	0.777
95	11:52:26	0.000	30.000	-0.000	PreCon Soak	5969099.212	0.777
96	11:52:27	0.000	30.000	-0.000	PreCon Soak	5969099.215	0.777
97	11:52:28	-0.010	30.000	-0.000	PreCon Soak	5969099.218	0.777
98	11:52:29	0.000	30.000	-0.000	PreCon Soak	5969099.218	0.777
99	11:52:30	0.000	30.000	-0.000	PreCon Soak	5969099.218	0.777
100	11:52:31	0.000	30.000	-0.000	PreCon Soak	5969099.222	0.777
101	11:52:32	0.000	30.000	-0.000	PreCon Soak	5969099.225	0.777
102	11:52:33	0.000	30.000	-0.000	PreCon Soak	5969099.229	0.777
103	11:52:34	0.000	30.000	-0.000	PreCon Soak	5969099.232	0.777
104	11:52:35	0.000	30.000	-0.000	PreCon Soak	5969099.236	0.777
105	11:52:36	0.000	30.000	-0.000	PreCon Soak	5969099.236	0.777
106	11:52:37	-0.010	30.000	-0.000	PreCon Soak	5969099.239	0.777
107	11:52:38	0.000	30.000	-0.000	PreCon Soak	5969099.243	0.777
108	11:52:39	0.000	30.000	-0.000	PreCon Soak	5969099.243	0.777
