	Timestamp	Filtered Rate: B3PYMPM	Source Power: B3PYMPM	Thickness: B3PYMPM	State: B3PYMPM	Fundamental  Frequency: B3PYMPM	Current Z-Ratio: B3PYMPM
0	15:21:12	-0.001	0.000	0.000	Ready	5926378.680	1.803
1	15:21:13	-0.002	0.000	0.000	Ready	5926378.687	1.803
2	15:21:14	-0.002	0.427	0.000	PreCon Rise	5926378.694	1.803
3	15:21:15	-0.002	0.960	0.000	PreCon Rise	5926378.701	1.803
4	15:21:16	-0.003	1.493	0.000	PreCon Rise	5926378.712	1.803
5	15:21:17	-0.002	2.027	0.000	PreCon Rise	5926378.719	1.803
6	15:21:18	-0.002	2.560	0.000	PreCon Rise	5926378.726	1.803
7	15:21:19	-0.002	3.093	0.000	PreCon Rise	5926378.733	1.803
8	15:21:20	-0.002	3.627	0.000	PreCon Rise	5926378.740	1.803
9	15:21:21	-0.003	4.160	0.000	PreCon Rise	5926378.750	1.803
10	15:21:22	-0.001	4.693	0.000	PreCon Rise	5926378.754	1.803
11	15:21:23	-0.003	5.227	0.000	PreCon Rise	5926378.764	1.803
12	15:21:24	-0.002	5.760	0.000	PreCon Rise	5926378.771	1.803
13	15:21:25	-0.002	6.293	0.000	PreCon Rise	5926378.778	1.803
14	15:21:26	-0.003	6.827	0.000	PreCon Rise	5926378.788	1.803
15	15:21:27	-0.001	7.360	0.000	PreCon Rise	5926378.792	1.803
16	15:21:28	-0.003	7.893	0.000	PreCon Rise	5926378.802	1.803
17	15:21:29	-0.002	8.427	0.000	PreCon Rise	5926378.809	1.803
18	15:21:30	-0.002	8.960	0.000	PreCon Rise	5926378.816	1.803
19	15:21:31	-0.002	9.493	0.000	PreCon Rise	5926378.823	1.803
20	15:21:32	-0.002	10.027	0.000	PreCon Rise	5926378.830	1.803
21	15:21:33	-0.002	10.560	0.000	PreCon Rise	5926378.837	1.803
22	15:21:34	-0.002	11.093	0.000	PreCon Rise	5926378.844	1.803
23	15:21:35	-0.003	11.627	0.000	PreCon Rise	5926378.855	1.803
