	Voltage(V)	Current(A)	Current(A) stdev	J(mA/cm2)	J(mA/cm2) stdev	PE(lm/W)	PE(lm/W) stdev	EQE(%)	EQE(%) stdev	L(cd/m2)	L(cd/m2) stdev	CE(cd/A)	CE(cd/A) stdev
0	-0.9999541111111111	-9.162535555555556e-06	1.0308360469743437e-05	-0.05726580888888888	0.0644271808759644	-1.8991805	5.7809579992649835	-0.1726110666666665	4.604781037557148	-0.15719319999999998	0.37410475579608565	0.604499396255218	1.840049871924899
1	-0.7999746666666667	-5.566205166666666e-06	6.151435965409109e-06	-0.03478879833333334	0.03844649507995614	-0.03684145555555555	13.941894913241036	1.6814393333333335	6.832688830151308	-0.033394066666666666	0.3161497289996045	0.009375774189676524	3.5501488504197316
2	-0.5999527777777778	-3.167068611111111e-06	3.6339109206698157e-06	-0.01979417277777778	0.022711934552421948	3.4441550000000003	33.77275034210902	-6.914846000000001	19.58746901605184	-0.05784488888888888	0.5183547902059724	-0.6577417570645251	6.449643754064951
3	-0.3999432222222222	-1.5208889444444446e-06	1.84118865315865e-06	-0.00950555438888889	0.011507426232683672	-6.197901111111115	158.59176804470079	1.1684072777777774	45.9675824177898	-0.0847819888888889	0.43798820596049653	0.7889660860464779	20.189731281239848
4	-0.19999644444444445	-5.353360388888889e-07	6.91736161992877e-07	-0.0033458535	0.004323355969662524	-125.6681673888889	644.8153541083382	14.898558333333332	61.542148540505444	-0.1546101861111111	0.3345152185754159	7.999764800738627	41.049568112778886
5	5.596876666666668e-05	4.2722529111111115e-09	7.220382986787693e-09	2.67015975e-05	4.512742470978615e-05	-715295809.8888888	2722614812.615388	-54272.17226666666	187478.07729436853	0.031178859444444443	0.38465421385358184	-13040.966792001811	49259.92193314775
6	0.2000462222222222	4.935611833333334e-07	6.381009501234644e-07	0.0030847549444444444	0.003988125337776656	-169.90974666666665	1019.7543886667472	-13.994924444444441	120.25112851783629	-0.10074066666666665	0.39886281891607656	-10.820047441803121	64.93910883689483
7	0.39998655555555557	1.3282145166666666e-06	1.6411200535448155e-06	0.008301332555555554	0.010256987418847261	-13.031717222222222	170.0962814521299	-13.769348333333333	24.09268904380798	-0.0667050777777778	0.3688676305011258	-1.6592535581709218	21.65696032881632
8	0.5999787777777777	2.6109324444444443e-06	2.970754640905615e-06	0.016318320555555557	0.018567209438604234	-14.672372055555554	63.965583899462075	-11.057328333333333	19.950709171982457	-0.1712206388888889	0.4260517520013543	-2.8021530813844233	12.21621951232785
9	0.7999900555555555	4.590601888888889e-06	5.141340672006659e-06	0.02869129833333333	0.03213346025035469	-0.8659985555555562	21.293056365115465	-3.844643111111111	14.062766251203687	-0.020330738888888877	0.46436900893072236	-0.22053334789024837	5.422167980281002
10	0.9999929444444443	7.268105944444443e-06	7.856628463327471e-06	0.04542563333333334	0.04910386590459328	-2.3393480777777773	8.369160157337015	-0.9034092777777774	7.987911813349182	-0.1651164	0.2498158439360527	-0.7446352762385469	2.6639720676813967
11	1.1999994444444444	1.0873955000000001e-05	1.1549314849124766e-05	0.06796223055555556	0.07218323954324149	-0.11468883333333335	3.100776959941299	-1.0690226833333334	3.8047218421669036	-0.057772288888888884	0.41012047832856907	-0.04380634245027894	1.18440384365657
12	1.4000027777777775	1.5116430000000004e-05	1.5297032578732022e-05	0.09447763888888888	0.09560646202733102	-1.7413597777777778	3.392311229669458	-1.3830508888888888	3.39840266570144	-0.3196549722222222	0.4763355393526731	-0.7760080347790148	1.511729913995469
13	1.6000044444444446	2.0508282777777777e-05	2.051168313137575e-05	0.1281767722222222	0.1281980224736794	-0.5247797222222222	1.5565008691980584	-0.33346545	1.3715083337254321	-0.19688424444444447	0.42084642203624617	-0.2672685103709579	0.792718325089472
14	1.799987222222222	2.6726821666666667e-05	2.5209913778636825e-05	0.1670425611111111	0.15756185835521916	-0.02113615055555555	1.1320490054481083	-0.27909076833333335	0.8030325459399875	-0.08906084222222221	0.448247918262604	-0.012109881218920059	0.6486095583257072
